"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Dominica","DMA",2.94,0.79,10.95,7.17,11.15,16.41,56.23,13.95,45.85,0.01,52.85,0.77,36.83,48.9,37.93,2.71,43.02,2.31,34.27,0.01,0.01,2.89,0.16,54.53,49.5,52.97,50.56,75.4,40.84,0.55,47.55,35.49,50.31,39.43,48.6,0.01,0.01,0.01,59.71,0.01,45.37,29.9,46.66,44.2,56.68,40.06,35.92,48.81,0.15,20.34,554.05,86.62,0.81545,19.29,71.91,44.14,0.10584,0.01,0,0.01,0,21.19,9.9,48.73,0.01457,29.02,6.81,52.88,0.01003,26.39,0.43,38.72,0.00064,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1155.06,70.03,1.7,40.39,203.83,62.47,0.3,0.01,0,0.01,0,14.11,5231.76,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,34.77,65690.36,85.53,96.6818,51.4,73.24,47.67,13.1,54.58,8.1,51.4,13,52.1,12195.82,49.07,3159.98,82.72,1109.83,68.72,833.46,35.49,95.38,47,80.04,0.01,100,30.51,83.4,43.59,160.75,51.86,1057.87,24.18,5.5,52.1,120,52.33,57.6,48.37,161.78,47.44,35.73,56.41,13.4,0.33102,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,56.9,308.84,62.28,28443.01,45.06,6283.71,48.84,880.71,35.65,19997.4,100,28.016,0.01,0,0.01,0,38.3,0.5263,53.74,-0.26126,24.91,1.07378,35.89,0.68634,53.74,110.3,40.51,567.05,45.06,296.37,43.35,288.42,53.27,62.95,60.3,35.7,43.1,183.84,35.24,92.76,42.34,100.68,41.13,5.04,22.13,31.8,50.93,32.63,50.46,143.59,43.84,1121.49,52.56,1426.5,0.01,99,0.01,99,31.61,92,47.9,3414.63,38.63,1.5
"Dominican Republic","DOM",12.94,7.03,23.82,21.87,13.11,47.11,48.53,14.16,53.83,2.37,57.04,0.75,54.2,55.4,49.8,49.7,42.25,2.66,2.2,25.96,16.6,3.47,3.57,27.22,41.49,49.86,44.45,60.3,37.29,0.51,55.94,37.84,51.53,47.44,63.8,39.16,33.8,0.01,56.05,0.01,57.57,51.03,54.92,55.3,55.98,53.56,46.31,52.94,46.66,48.98,49032.64,60.39,0.42051,36.98,4136.46,32.38,0.03548,0.01,0,0.01,0,42.06,395.38,36.07,0.00339,30.24,7.28,24.57,6e-05,0.01,0,0.01,0,31.62,468.92,28.62,0.00402,24.18,56.03,22.71,0.00048,26.15,16.91,23.53,0.00015,17.94,7037.94,14.87,0.06036,18.67,6041.27,14.46,0.05181,19.04,5079.66,15.26,0.04356,59.71,209345.23,74.59,1.79538,63.27,34980.65,62.47,0.3,0.01,0,0.01,0,47.42,891277.74,82.43,7.64375,67.06,446019.63,78.54,3.82514,0.01,0,0.01,0,30.75,36171.86,24.1,0.31022,49.07,74.18,35.08,15.44,54.58,8.1,45.54,14.2,44.82,18313.4,44.09,4665.57,44.58,29.01,81.55,1441.29,33.04,96.62,42.09,86.73,0.01,100,26.51,91.3,50,88.65,62.58,833.24,28.38,6.7,50.46,121,60.57,60.45,43.84,151.91,52.33,42.63,52.33,11.23,0.41287,40.6,34541,37.77,0.32,35.1,5000,32.55,0.05,0.01,0,0.01,0,62.28,542.54,57.41,25949.56,59.75,21058.25,49.54,898.19,55.26,574671.6,56.85,5.526,0.01,0,0.01,0,60.85,-0.76322,54.46,-0.35748,49.54,0.01891,52.56,-0.3477,51.16,145.2,58.96,145.9,56.9,161.51,53.74,21,54.82,68.35,57.16,28.8,54.22,11.22,56.16,49.33,50.46,96.95,44.7,3.3,52.8,1.61,42.08,53.67,55.42,330.23,46.02,1225.93,58.17,2890.81,45.03,89,37.3,92,60.49,60,42.84,5138.33,41.67,1.8
"Ecuador","ECU",22.23,14.53,34.01,20.41,47.07,40.96,46.33,15.09,44.68,2.51,45.2,39.01,55.54,48.12,53.3,47.93,26.89,60.08,65.88,33.73,47.6,0.01,42.27,50.9,36.22,45.96,51.37,53.88,37.67,0.51,53.36,50.52,30.6,47.9,60.85,63.9,24.85,0.01,46.48,32.74,55.54,55.54,49.69,45.49,49.28,46.43,61.18,45.45,50.55,58.47,106405.3,69.21,0.61554,56.62,33690.17,53.91,0.19489,63.76,5727.85,59.71,0.03313,72.09,9867.23,63.93,0.05708,71.86,4724.97,61.22,0.02733,68.85,2158.46,58.56,0.01249,34.76,1016.58,30.9,0.00588,36.19,695.72,31.34,0.00402,35.96,284.58,33.6,0.00165,46.62,240381.36,49.44,1.39058,47.01,201127.9,48.2,1.1635,46.62,139307.72,47.8,0.80588,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.85,1322739.7,83.12,7.65188,28.69,15386.63,29.39,0.08901,40.65,210.65,37.88,0.00122,56.01,517484.83,46.26,2.99358,39.97,77.12,32.82,15.73,50.35,8.9,41.95,14.6,53.03,11519.49,49.77,3040.86,48.14,57.56,60.3,283.71,36.4,95.01,38.99,90.6,0.01,100,26.15,93.9,47.44,120.44,60.03,912.48,41.56,11.2,61.42,112,38.58,51.35,24.27,84.82,52.56,42.68,52.56,11.36,0.39669,62.58,503615,65.25,2.9,29.08,1072,21.24,0.01,0.01,0,0.01,0,53.27,224.14,38.58,18509.45,54.7,15671.81,37.12,542.29,49.8,271620.4,43.39,1.666,32.32,0.4,33.17,2e-06,55.67,-0.49641,55.42,-0.39858,53.03,-0.18902,58.17,-0.57736,46.97,205.31,52.56,250.6,57.16,160.98,36.2,963.3,52.1,58.95,46.61,14.2,41.57,237.03,57.41,45.64,41.95,100.88,81.24,0.04,62.88,0.56,44.82,47.95,50.23,135.97,36.2,657.49,51.63,1244.43,50.95,85,49.87,85,50.83,76,50.46,2949.82,14.33,0.3
"Egypt","EGY",18.91,10.74,33.3,15.48,47.58,50.12,55.87,10.54,58.73,0.65,39.54,33.61,59.44,53.93,50.66,39.48,62.96,31.68,49.1,75.48,83.64,0.01,3.07,54.59,56.29,53.03,53.74,60.75,25.87,0.39,54.92,22.3,54.7,60.03,61.7,47.33,0.01,0.57,20.57,54.92,57.54,61.4,56.66,55.92,49.51,52.16,49.2,56.58,27.55,52.86,73082.1,35.92,0.07796,33.65,2259.48,19.78,0.00241,28.9,28.47,27.7,3e-05,58.88,2625.69,32.61,0.0028,61.58,2000.53,42.08,0.00213,61.35,1203.69,45.9,0.00128,77.52,504465.05,69.44,0.53811,77.3,418445.84,72.78,0.44635,79.76,290539.21,76.53,0.30992,80.2,7514549.76,90.76,8.0157,78.09,5847660.9,90.76,6.23765,80.2,3151682.2,82.77,3.36187,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,71.37,6333517.82,52.22,6.75591,57.31,301790.94,38.9,0.32192,0.01,0,0.01,0,67.39,2281398.45,44.22,2.43355,53.98,72.07,58.69,11.03,57.16,7.4,49.19,13.3,52.56,11815.34,54.94,1861.58,49.54,70.41,74.49,1064.31,21.44,99.38,31.21,97.02,0.01,100,15.15,99.9,51.86,75.7,58.17,949.72,22.48,5.1,22.13,143,54.7,58.97,54.7,192.08,60.3,55.57,47.67,8.67,0.40378,58.33,328425,38.4,0.33,0.01,0,0.01,0,32.66,4,0.01,0,14.41,4.48,64.43,30307.07,48.14,8639.99,54.7,1101.21,28.66,6554.6,14.77,0.006,57.98,548.8,52.02,0.000572,59.22,-0.67021,55.91,-0.42354,69.54,-1.06642,54.22,-0.42085,57.16,74.6,56.16,192.6,59.75,129.23,52.33,32.41,46.02,33.14,53.27,21.2,53.51,13.96,55.91,49.59,47.44,98.66,51.92,1.5,47.2,2.47,48.6,38.9,56.9,458.53,60.3,2612.49,52.8,1468.6,29.1,95,27.93,95,25.73,94,54.46,2206.52,72.78,13.9
"El Salvador","SLV",11.65,7.31,18.57,39.77,12.12,13.29,56.65,13.33,57.99,41.54,54.66,0.65,56.61,48.38,64.49,47.84,0.76,56.42,39.62,1.57,23.42,0.17,3.26,24.41,45.51,59.55,56.91,66.78,36,0.53,36.92,44.85,67.07,49.77,58.43,29.95,30.29,79.03,42.76,0.01,56.53,56.7,47.91,49.38,47.87,56.03,74.22,46.82,48.89,49.39,54398.68,100,0.82016,49.03,15495.09,57.2,0.23362,44.21,927.49,52.7,0.01398,37.51,235.86,37.26,0.00356,40.55,113.02,39,0.0017,42.76,51.6,40.95,0.00078,19.84,6.42,18.71,1e-04,20.51,6.42,19.6,1e-04,0.01,0,0.01,0,23.55,17998.41,22.54,0.27136,24.55,16028.98,22.54,0.24167,24.55,12838.93,22.88,0.19357,49.47,39675.51,50.82,0.59818,0.01,0,0.01,0,0.01,0,0.01,0,40.75,510716.49,100,7.7,46.58,117501.35,62.93,1.77155,0.01,0,0.01,0,25.44,16823.05,23.43,0.25364,50.46,73.43,41.04,14.49,59.62,6.9,59.49,11.7,55.67,8712.18,58.17,1491.09,52.1,104.18,85.59,1850.48,27.93,97.78,46.41,82.66,0.01,100,27.79,89.1,51.16,76.67,26.65,1469.22,36.77,8.6,54.7,118,52.56,57.72,85.59,586.71,51.4,41.53,55.42,13.1,0.38596,30.37,7261,29.53,0.11,31.17,2027,29.43,0.03,71.4,454000,87.48,7.03,57.92,330.54,61.7,27807.39,56.65,17143.22,44.09,677.82,44.4,83390.4,41.19,1.3,0.01,0,0.01,0,56.65,-0.55256,56.41,-0.46544,52.1,-0.12745,61.7,-0.76246,40.51,287,56.65,183.4,62.28,115.26,39.15,627.11,49.54,48.87,46.26,13.7,39.97,275.04,64.43,36.79,68.32,79.36,100,0.01,77.11,0.18,53.03,29.37,54.22,221.56,39.7,862.37,47.67,841.41,55.81,81,54.52,81,38.4,87,57.41,1619.73,0.01,0.1
"Equatorial Guinea","GNQ",3.34,0.85,13.09,11,3.67,55.61,56.58,58.95,70.97,0.01,67.97,0.01,74.23,66.5,60.88,61.39,46.01,1.79,0.12,0.01,23.18,0.01,47.56,13.29,77.29,67.95,43.56,44.8,56.91,46.33,76.56,59.81,68.94,60.57,85.59,0.01,0.01,0.01,0.01,0.01,85.97,64.09,67.24,60.31,72.52,66.24,55.95,55.09,68.41,21.74,707.84,32.18,0.0558,19.65,91.39,23.63,0.0072,0.01,0,0.01,0,16.52,0.08,16.39,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.57,5742.66,28.13,0.4527,17.57,5302.84,28.78,0.41803,18.67,4631.27,33.25,0.36509,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.12,88678.73,56.37,6.99063,34.01,28431.78,65.93,2.2413,47.07,4017.91,77.46,0.31674,12.9,31.06,13.7,0.00245,79.55,58.91,75.09,9.42,63.18,5.9,73.08,9.7,49.54,14070.14,38.3,7060.76,52.8,108.22,38.01,-70.57,61.09,64.23,53.01,65.01,43.01,66.59,49.9,23.9,74.49,1.24,78.68,451.67,52.66,17.36,67.93,104.8,67.93,62.91,69.97,303.76,61.7,60.97,18.45,4,0.59857,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,79.55,5027.23,61.13,27561.14,71.8,41445.59,61.13,1507.58,0.01,0,0.01,0,0.01,0,0.01,0,100,-1.72289,73.91,-1.34201,53.27,-0.19093,77.11,-1.42232,63.8,31.07,70.86,60.3,56.16,166.89,64.76,1.13,66.11,270.37,79.55,85.3,63.18,1.13,63.18,38.37,72.82,72.8,45.74,3.17,52.21,1.64,73.35,8.22,58.43,591.65,47.9,1352.67,59.75,3356.75,77.7,53,78.22,55,52.67,75,58.69,1508.34,36.07,1.2
"Eritrea","ERI",7.77,2.28,26.5,19.45,14.94,64.04,67.6,68.02,60.43,0.16,62.53,0.7,75.53,63.09,69.41,47.69,79.35,32.38,0.03,1.94,25.44,0.01,37.52,17.66,63.2,86.31,73.81,51.86,73.1,53,83.65,66.05,49.37,63.49,70.41,39.38,0.01,0.01,0.83,0.59,80.51,70.85,61.62,59.87,68.07,74.86,64.35,71.21,31.94,30.57,5085.82,41.63,0.12329,27.3,837.45,29.55,0.0203,30.67,56.29,36.61,0.00136,15.42,0.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.38,100.39,26.75,0.00243,26.4,91.94,28.65,0.00223,0.01,0,0.01,0,21.85,14740.09,25.21,0.35733,23.21,14532.96,27.17,0.35231,24.88,14116.29,31.33,0.34221,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.2,275256.42,51.18,6.67282,25.92,10296.76,36.98,0.24962,39.38,196.25,41.04,0.00476,17.48,2551.93,17.84,0.06186,64.43,66.51,61.99,10.66,74.49,3.9,100,5,77.87,1712.08,69.97,488.21,61.7,197.94,43.59,-4.67,69.91,58.35,76.43,16.25,48.78,50.39,57.59,9.3,69.97,2.31,100,145.92,61.17,24.4,71.32,100.46,47.32,55.43,51.51,174.88,63.49,64.79,39.43,6.32,0.47147,31.89,9205,48.62,0.94,0.01,0,0.01,0,0.01,0,0.01,0,58.69,373.26,60.03,27203.04,60.03,22828.59,72.3,2049.2,0.01,0,69.08,11.102,35.26,5,0.01,0,75.73,-1.39477,85.59,-1.75737,63.8,-0.71955,78.68,-1.5955,64.11,29.49,59.22,144,62.58,114.09,57.28,6.04,75.09,494.52,61.7,41.9,58.69,2.86,79.55,26.98,89.84,57.72,62.2,0.54,54.46,1.18,78.68,5.79,76.4,4495.03,67.55,3582.93,69.97,8368.78,29.1,95,27.93,95,40.1,85,82.72,250.57,76.12,16.4
"Estonia","EST",1.86,0.44,7.88,6.5,2.14,35.21,32.76,1.4,36.34,0.18,38.79,0.01,31.12,31.4,37.53,30.09,38.67,0.01,0.01,1.57,27.46,0.01,2.26,31.25,36.51,21.98,32.35,44.38,20.16,0.01,29.1,0.65,31.87,55.42,27.18,59.94,0.01,0.01,0.01,0.01,28.77,33.66,35.85,31.34,27.55,33.66,41.84,23.5,38.52,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.2,6.79,22.36,5e-04,17.94,0.65,18.31,5e-05,0.01,0,0.01,0,22.88,16466.86,45.48,1.21007,22.19,13213.31,44.36,0.97098,16.81,3038.72,24.88,0.2233,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.54,103709.79,79.26,7.62115,20,1608.08,31.5,0.11817,0.01,0,0.01,0,25.77,16917.49,37.89,1.24319,36.2,78.79,36.82,15.27,14.41,13.1,33.54,16,33.89,37940.99,30.88,11278.12,32.07,0,61.42,362.41,19.07,99.59,21.32,99.14,0.01,100,0.01,100,32.45,325.01,26.09,1470.39,0.01,2.5,42.72,127,31.68,47.84,32.07,108.19,37.72,25.91,77.11,31.46,0.12246,45.63,75963,78.75,5.72,0.01,0,0.01,0,0.01,0,0.01,0,54.7,244.81,38.01,18158.66,32.82,521.84,33.19,454.33,0.01,0,0.01,0,0.01,0,0.01,0,27.18,1.54233,30.46,1.17475,38.87,0.63889,29.14,1.28126,34.91,356.7,36.82,663.2,33.19,457,29.59,2854.46,37.12,10.34,20.45,2.6,33.54,853.62,33.89,95.89,33.54,105.86,64.68,0.43,36.2,8.24,31.28,74.23,32.82,8.52,22.89,259.5,17.28,72.95,40.76,91,39.77,91,35.27,90,32.07,9737.31,46.62,2.3
"Eswatini","SWZ",1.83,0.14,23.86,18.37,13.42,55.07,59.72,51.05,73.92,0.14,66.25,0.75,57.75,55.78,55.9,54.83,54.49,0.14,0.01,0.01,20.1,0.14,2.64,0.01,69.63,56.53,57.28,56.4,55.07,38.55,62.16,51.47,82.79,64.43,75.73,27.35,0.01,0.01,56.75,0.01,58.48,57.03,54.73,51.04,62.13,50.19,62.25,65.01,46.25,22.08,708.48,33.85,0.06491,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,3066.41,22.88,0.28095,16.05,3047.51,24.22,0.27922,16.43,2999.57,28.13,0.27483,27.7,37.15,33,0.0034,0.01,0,0.01,0,0.01,0,0.01,0,24.75,83662.68,84.57,7.66535,28.34,12740.79,57.31,1.16734,0.01,0,0.01,0,0.01,0,0.01,0,77.11,60.56,62.88,10.55,56.9,7.52,56.16,12.52,55.91,8076.25,58.69,1458.04,56.9,147.51,55.91,184.51,56.85,70.69,53.35,64.32,37.61,77.17,39.52,54.7,63.8,7.65,60.57,897.88,42.34,11.9,62.58,111,84.04,70.47,81.55,499,64.11,65.05,41.95,6.9,0.52173,22.92,1903,32.64,0.17,0.01,0,0.01,0,0.01,0,0.01,0,100,18697.64,59.22,26821.15,58.96,19659.44,55.18,1107.77,45.87,144800,70.21,12.876,0.01,0,0.01,0,55.42,-0.48767,61.7,-0.67832,57.41,-0.3786,56.65,-0.50188,65.42,23.26,45.78,414.2,50.93,209.03,51.16,43.1,61.99,173.56,62.28,43.96,48.84,34.41,57.16,45.85,45.3,99.55,64.68,0.43,56.41,1,66.11,11.24,70.41,2840.46,60.57,2671.11,64.43,5894.16,43.26,90,43.43,89,52.67,75,60.85,1210.62,48.8,2.6
"Ethiopia","ETH",4.81,0.36,64.26,63.6,59.04,70.67,63.99,66.21,57.05,62.54,68.86,47.58,59.89,72.22,70.46,70.38,71.16,39.85,0.01,0.01,29.5,0.01,63.66,0.01,60.12,80.13,69.5,50.08,87.03,56.28,71.75,54.68,49.37,68.32,55.06,55.54,63.5,69.36,59.5,38.05,56.8,63.15,74.43,72.67,69.64,69.61,71.33,70.64,70.13,59.06,108178.35,39.59,0.107,50.07,17710.76,28.85,0.01752,38.46,297.06,30.82,0.00029,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.85,213435.36,17.94,0.21111,46.24,185395.08,18.67,0.18338,47.01,141076.49,19.75,0.13954,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.01,6952431.61,54.63,6.87671,76.25,943764.38,52.27,0.93349,74.22,107488.25,56.4,0.10632,0.01,0,0.01,0,63.8,66.71,56.65,11.45,84.04,2.9,76.4,8.8,72.3,2301.11,66.81,714.34,54.22,116.11,46.26,10.93,75.75,48.13,100,8.63,50.75,48.27,62.41,6.6,66.11,3.75,77.87,464.73,47.78,14.4,62.58,111,47.32,55.43,51.51,174.88,67.93,71.84,38.87,6.26,0.37326,68.83,737798,44.82,0.66,72.69,504002,55.48,0.45,81.79,1052000,58.82,0.94,64.76,735.7,71.8,34767.84,73.91,44094.14,65.42,1798.1,74.85,2220740.2,47.3,2.196,40.91,25.2,35.39,2.4e-05,53.51,-0.40647,60.3,-0.63458,71.32,-1.2796,55.91,-0.47348,81.55,7.7,67.93,71.4,85.59,45.47,61.7,2.72,71.8,407.24,67.55,55.2,59.49,1.9,80.51,23.86,70.41,75.43,72.33,0.14,75.09,0.21,66.81,10.43,72.82,3304.76,66.46,3538.53,72.82,9116.8,68.68,68,65.85,71,76.26,41,67.18,816.48,75.38,15.8
"Federated States of Micronesia","FSM",4.51,1.12,18.19,10.32,12.35,47.25,61.06,50.37,59.48,0.01,63.85,0.76,48.35,51.25,38.34,57.65,47.72,0.12,53.62,0.01,0.01,50.03,1.71,39.97,75.86,52.35,60.88,57.51,43.59,44.81,70.25,46.92,56.74,52.33,70.86,0.01,0.01,0.01,57.28,0.01,50.54,46.25,56.92,41.92,56.41,43.04,34.15,54.09,61.45,12.16,7.66,23.33,0.00995,0.01,0,0.01,0,0.01,0,0.01,0,39.12,289.8,80.82,0.37626,40.05,102.83,88.95,0.13351,35.33,12.31,59.71,0.01598,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,31.74,1039.81,63.91,1.35005,37.88,125.86,53.13,0.16341,60.04,0.3,63.94,0.00039,9.04,2507.79,18.49,3.25602,21.06,2507.79,70.98,3.25602,0.01,0,0.01,0,24.77,15948.65,64.51,20.70711,61.7,67.95,93.27,8.51,48.37,9.49,56.65,12.38,65.42,4100.63,56.65,1710.51,79.55,819.36,41.57,-21.36,46.39,88.31,40.96,88.31,37.15,82.12,54.06,12.5,57.66,24.76,85.59,308.19,37.84,8.81,58.17,114.55,53.39,58.38,60.3,234.34,57.41,48.88,40.51,6.52,0.47675,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,66.81,879.94,79.55,39741.6,54.22,15277.04,57.66,1294.54,38.24,29000,85.81,26.332,0.01,0,0.01,0,48.6,-0.15587,52.56,-0.1858,46.02,0.26304,46.49,0.02412,59.22,58.13,54.7,215.3,43.1,304.66,40.78,446.22,55.18,76.87,57.66,30.07,39.15,291.59,43.35,75.62,46.97,98.75,36.08,9.13,19.49,41.8,56.65,22.03,54.94,277.18,58.43,2445.03,49.3,1044.57,58.86,78,57.78,78,68.22,52,58.96,1501.16,38.63,1.5
"Fiji","FJI",6.47,2.79,15,16.27,11.6,17.88,55.9,13.9,49.1,0.52,57.39,0.78,40.35,49.57,43.67,2.77,47.22,53.5,54.99,30.6,0.01,2.66,0.01,54.67,67.19,41.28,51.5,68.35,27.66,0.64,56.04,37.62,48.6,46.97,51.86,0.33,43.51,0.01,60.77,0.01,40.7,40,51.15,46.8,50.89,46.51,41.01,54.78,0.14,31.52,7132.71,81.28,0.7975,37.36,4280.69,70.9,0.47862,47.51,1188.78,72.75,0.13292,49.26,934.5,66.17,0.10448,45.97,266.03,62.39,0.02974,48.56,144.52,60.92,0.01616,24.92,80.17,33.64,0.00896,24.91,59.46,34.94,0.00665,28.09,45.16,40.05,0.00505,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.53,6639.32,58.02,0.74233,36.69,64.09,40.39,0.00717,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.02,201934.91,66.38,22.578,61.99,67.49,72.82,9.84,39.43,10.9,43.22,14.4,50.46,13093.11,52.56,2317.93,69.54,360.89,67.18,714.5,37.33,94.26,20.5,99.16,0.01,100,41.31,49.6,59.75,14.75,52.56,1045.35,25.87,5.8,54.7,118,47.67,55.49,49.54,166.46,53.98,45.01,47.44,8.64,0.35812,10.97,22,0.01,0,33.65,4182,56.27,0.47,0.01,0,0.01,0,38.58,51.81,78.68,39554.49,58.17,18889.43,61.42,1510.99,46.25,159907.6,79.86,18.278,0.01,0,0.01,0,38.01,0.55856,43.59,0.2041,33.89,0.87231,47.2,-0.02576,55.42,83.85,47.2,396,48.6,237.35,45.06,232.55,46.73,36.15,55.42,25.6,37.72,335.98,55.67,49.6,47.9,98.55,52.77,1.4,30.88,12.38,42.34,53.49,55.91,373.38,53.74,1994.36,54.7,1794.8,0.01,99,0.01,99,25.73,94,53.51,2260.28,41.67,1.8
