"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Ecuador","ECU",20.25,14.43,28.41,33.56,12.31,55.51,45.1,45.45,52.31,8.58,46.26,0.59,62.41,50.66,61.99,42.71,64.61,58.08,64.82,34.53,46.82,0.01,42.08,50.84,30.75,46.57,50.58,57.13,43.83,24.52,66.69,59.52,45.98,52.56,59.22,26.41,45.2,0.53,34.63,0.01,64.59,60.31,49.35,51.33,51.32,53.81,71.41,46.35,39.35,57.35,73937.17,67.4,0.61045,55.95,22891.67,52.59,0.189,57.66,3752.67,58.56,0.03098,72.09,7079.02,62.9,0.05845,69.96,3386.61,62.3,0.02796,64,1548.54,58.65,0.01279,36.39,1060.7,31.67,0.00876,37.04,688.55,32.71,0.00568,35.81,237.71,33.88,0.00196,46.24,163464.32,48.2,1.34962,46.62,138170.04,47.8,1.14078,45.85,95015.1,46.24,0.78448,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.5,926920.22,83.83,7.653,28.34,11031.3,29.74,0.09108,39.38,112.78,37.28,0.00093,54.86,374561.23,47.11,3.09252,41.31,73.24,22.89,14.72,48.8,7,44.45,12.5,50.7,5787.4,50.46,1201.24,44.82,42.65,72.82,352.09,42.47,83.04,45.24,70.46,26.74,93.89,22.48,89.8,73.69,0.2,60.35,66.53,54.43,20.92,65.09,100.19,57.41,62.05,36.82,134.84,52.8,57.44,50,8.25,0.40635,29.74,4179,23.46,0.03,51.86,26291.75,39.4,0.16,28.52,33.33,0.01,0,50.7,78.61,38.58,25606.08,57.41,32633.4,40.78,790.75,35.91,28392.8,33.39,0.23,0.01,0,0.01,0,64.76,-0.92241,64.43,-0.82124,61.7,-0.65486,58.96,-0.68628,44.33,154.4,54.94,158.3,59.49,157.75,44.29,227.78,54.7,116.05,48.14,27.38,61.96,3.48,45.78,53.16,54.94,86.12,100,0,79.55,0.09,45.78,22.28,52.33,638.65,35.89,908.29,53.03,4364.57,39.24,89,36.52,90,42.53,77,50.46,1161.06,82.72,37.7
"Egypt","EGY",14.04,10.75,18.34,24.42,21.08,11.98,54.48,30.52,53.14,2.23,44.03,3.48,51.98,51.82,50.79,0.75,45.12,31.7,49.19,75.36,83.44,0.01,3.07,55.08,54.09,55.82,50.92,57.31,25.73,22.74,57.1,25.96,48.84,54.46,56.41,31.99,0.55,0.63,0.35,34.57,53.27,50.72,52.09,51.73,51.65,51.35,50.24,56.49,0.01,55.76,52775.99,35.51,0.07947,32.21,1632.38,19.56,0.00246,29.34,24.85,27.7,4e-05,58.88,1952.39,32.99,0.00294,61.58,1487.53,41.95,0.00224,61.35,896.11,46.02,0.00135,77.52,378295.56,71.08,0.56965,74.87,318062.96,72.78,0.47895,76.69,224499.01,79.52,0.33806,78.09,5336111.62,100,8.03533,80.2,4211423.23,86.05,6.34173,78.09,2330132.71,80.2,3.50881,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,4471623.23,52.91,6.73355,58.03,226336.13,39.69,0.34083,0.01,0,0.01,0,67.39,1720969,45.02,2.5915,52.56,68.85,55.67,10.61,59.01,4.9,52.8,11.2,49.54,6081.76,52.33,1119.45,50.46,80.9,65.09,178.97,22.18,97.97,29.85,91.61,21.58,97.35,23.96,86.7,51.2,1.06,63.67,39.82,31.61,6.22,21.32,138.72,51.05,59.48,46.73,197.04,54.22,61.81,50.7,8.39,0.3952,43.63,23182,23.46,0.03,29.72,759,0.01,0,39.58,2583.67,0.01,0,17.28,1.86,68.32,37551.33,57.92,33658.22,54.94,1444.55,12.43,33,0.01,0,36.81,18.6,32.47,2.8e-05,53.27,-0.45402,53.27,-0.33107,54.22,-0.15259,47.44,0.00158,52.56,74.6,51.63,221.96,53.15,210,50.35,87.56,48.14,60.65,55.42,44.1,55.14,19.09,46.73,52.14,52.56,88.15,64.24,0.17,47.79,1.78,41.31,29.75,56.9,1681.18,56.41,3474.07,56.16,5985.73,0.01,99,0.01,99,0.01,99,51.63,1066.21,39.43,2.4
"El Salvador","SLV",14.63,7.34,29.16,38.16,12.85,50.54,54.84,40.78,65.29,10.41,53.26,0.77,54.57,50.47,60.57,40.98,52.01,56.89,41.3,1.62,23.01,0.17,3.26,23.56,45.81,53.84,54.46,67.35,42.74,31.06,47.62,43.74,82.9,55.42,60.57,0.41,41.91,65.69,59.71,0.01,58.56,50.86,50.5,50.81,50.11,52.86,69.41,49.37,34.02,49.39,44498.81,100,0.82016,50.07,12676.74,56.38,0.23365,46.14,718.37,52.7,0.01324,38.31,230.72,38.9,0.00425,42.09,110.55,41.42,0.00204,43.96,50.47,43.46,0.00093,21.29,6.97,19.08,0.00013,21.61,6.97,20.51,0.00013,0.01,0,0.01,0,21.85,14977.02,22.19,0.27604,23.55,13452.95,22.88,0.24795,25.21,11002.29,22.54,0.20278,49.47,32009.44,50.82,0.58997,0.01,0,0.01,0,0.01,0,0.01,0,42.12,417772.58,100,7.7,46.11,93329.47,62.02,1.72016,0.01,0,0.01,0,24.77,13116.73,22.41,0.24176,51.63,69.32,40.65,12.61,57.18,5.3,50.7,11.7,53.74,4456.32,55.18,837.67,53.98,93.8,84.04,704.08,47.37,78.43,38.57,83.5,30.52,87.06,31.61,60,41.99,2.57,54,144.72,40.53,9.85,47.2,115.93,68.72,65.19,100,1669.33,54.7,62.62,54.94,9.73,0.4146,16.81,110,0.01,0,44.58,9869.5,39.4,0.16,55.85,140916.67,77.26,2.2,56.9,180.22,59.75,35094.61,55.91,28044.21,42.34,848.11,56.43,416700,63.18,7.036,0.01,0,0.01,0,58.43,-0.6697,58.69,-0.55734,45.06,0.46606,57.41,-0.63435,46.02,138.83,55.42,150.26,62.88,133.56,41.06,401.95,49.77,70.53,50.46,31.04,45.09,151.16,62.58,30.95,52.33,88.54,100,0,70.86,0.18,47.2,20.58,54.22,894.03,44.58,1446.1,49.77,3020.05,33.44,92,28.89,94,40.75,79,57.16,783.14,47.32,3.7
"Equatorial Guinea","GNQ",3.33,0.85,13.05,10.63,3.69,56.63,53.42,55.68,66.88,0.01,68.18,0.01,77.24,65.09,58.9,63.89,48.26,1.77,0.12,0.01,23.43,0.01,47.98,13.09,67.18,60.86,45.73,43.56,54.4,44.02,64.32,62.41,61.07,59.22,82.72,0.01,0.01,0.01,0.01,0.01,86.14,69.26,65.06,62.18,68.17,69.34,50.04,64.25,63.53,21.74,509.2,31.76,0.05108,19.29,67.4,23.08,0.00676,0.01,0,0.01,0,16.52,0.07,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.94,4646.69,28.46,0.46613,18.31,4295.67,28.78,0.43092,18.67,3783.43,32.93,0.37954,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,69993.59,56.72,7.02143,35.11,22827.73,65.93,2.28997,47.88,3240.56,74.11,0.32508,12.5,26.36,13.7,0.00264,67.18,53.74,67.18,9.19,56.77,5.4,65.25,8.2,52.33,4969.24,39.97,3015.16,57.16,111.97,33.19,-44.21,59.63,51.79,49.62,55.78,43.62,43.4,44.43,18.8,61.1,0.63,67.71,23.75,58.3,24.81,66.81,98.81,58.17,62.19,64.11,284.67,59.35,72,39.97,6.36,0.47296,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1732.57,65.76,36655.67,70.41,58928.38,65.42,2129.42,0.01,0,0.01,0,0.01,0,0.01,0,93.27,-1.48994,79.55,-1.46443,60.3,-0.47046,79.55,-1.44851,61.42,26.31,68.92,55.65,53.98,200.39,71.63,0.37,62.88,419.17,73.91,152.67,75.61,0.08,63.8,30.32,69.12,60.25,41.28,2.22,45.3,2.08,67,3.51,65.76,6657.96,62.28,5451.71,64.76,18135.99,75.09,37,72.22,43,47.28,69,36.51,3654.85,63.8,8.7
"Eritrea","ERI",10.02,2.19,45.89,24.41,65.71,60.25,65.83,64.9,54.18,0.57,65.68,80.23,54.86,64.47,63.89,52.19,65.58,31.58,0.03,1.83,21.32,0.01,36.68,17.66,66.28,76.92,59.96,61.42,71.44,51.79,75.38,63.61,38.58,70.86,58.17,54.4,0.34,0.01,71.11,90.53,52.65,57.16,61.17,61.27,71.51,70.58,57.84,68.17,39.95,30.57,3600.29,40.81,0.113,25.92,561.2,29.36,0.01761,30.22,37.87,34.6,0.00119,15.6,0.02,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.19,46.78,24.18,0.00147,24.55,41.31,26.4,0.0013,0.01,0,0.01,0,20.11,7791.1,20.81,0.24453,20.11,7683.51,21.85,0.24116,20.81,7464.39,24.55,0.23428,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.76,207696.76,48.42,6.5188,25.23,7193.98,37.74,0.22579,38.76,100.22,40.39,0.00315,17.84,1872.97,17.48,0.05879,66.11,56.07,66.46,9.35,69.13,3.02,85.59,4.7,67.18,1634.86,53.51,978.47,81.55,620.58,46.26,1.15,64.25,47.12,79.44,8.64,49.1,30.3,54.62,4,56.82,0.78,100,0,63.43,28.06,63.8,101.8,39.01,52.4,38.15,142.3,69.54,84.31,47.2,7.37,0.40462,47.8,36854,61.92,1.55,11.5,8.33,0.01,0,0.01,0,0.01,0,69.12,1125.83,65.42,36589.88,55.67,27189.7,73.91,2556.86,57.58,460000,87.82,20,81.95,3807.4,100,0.16979,42.59,0.31476,65.09,-0.83216,58.17,-0.35266,56.16,-0.56299,63.18,22.81,59.22,108.7,63.18,133.05,59.42,8.58,84.04,1201.17,60.85,81.2,62.24,2.9,78.68,21.27,71.8,56.56,60.53,0.25,44.82,2.14,71.32,2.4,71.32,9373.11,65.76,6553.17,67.55,21410.07,41.97,86,38.04,89,39.93,80,59.49,578.27,72.3,14.6
"Estonia","EST",1.99,0.45,8.77,7.4,2.35,38.81,35.73,3.6,38.61,0.12,37.27,0.01,36.49,35.46,37.23,33.43,46.96,0.01,0.01,1.61,30.37,0.01,2.29,32.63,44.41,16.15,41.95,54.19,15.97,0.01,34.17,30.73,41.42,35.24,39.43,16.45,0.01,0.01,0.01,0.01,35.87,37.12,34.74,34.19,37.53,33.78,41.04,35.87,31.15,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.65,10.47,22.72,0.00077,19.05,0.92,18.86,7e-05,0.01,0,0.01,0,25.21,18590.43,49.02,1.35916,25.21,14768.33,47.01,1.07972,19.04,3894.97,28.13,0.28476,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.88,104572.09,81.76,7.64534,20,1659.57,30.79,0.12133,0.01,0,0.01,0,28.1,17745.24,37.89,1.29737,47.44,71.17,41.57,12.42,9.79,11.8,26.65,15.4,41.83,9812.66,42.08,2371.64,57.41,113.01,51.16,14.49,16.85,99.26,15.13,99.73,0.01,100,0.01,100,30.87,12.59,37.82,469.13,20.74,3.79,45.54,116.89,40.78,53.86,42.08,158.31,23.6,25.22,75.09,22.82,0.27389,15.66,75,17.27,0.01,0.01,0,0.01,0,0.01,0,0.01,0,38.87,24.39,42.84,28913.19,33.19,621.78,34.91,612.93,0.01,0,0.01,0,0.01,0,0.01,0,35.24,0.7575,36.51,0.6946,36.82,0.93626,37.42,0.75927,34.24,277.6,35.24,611,29.14,660,40.12,441.26,39.97,26.2,35.24,9.99,38.86,369.48,27.18,85.28,36.51,99.14,69.15,0.08,38.3,4.91,26.09,58.66,36.51,20.44,39.43,1106.68,32.07,283.22,29.5,94,28.89,94,35.48,84,39.7,2831.02,55.55,5.6
"Eswatini","SWZ",1.9,0.14,25.69,22.92,13.66,54.13,58.22,52.63,69.34,0.45,66.18,0.85,53.32,56.21,60.76,47.09,55.42,0.14,0.01,0.01,19.8,0.14,2.68,0.01,72.95,55.35,50.33,56.55,54.83,46.07,61.96,49.03,83.91,62.58,63.49,26.69,0.35,0.01,71.68,0.01,53.3,53.34,54.58,52.97,61.42,57.22,64.52,61.57,36.02,23.1,611.93,33.85,0.06197,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,2719.27,21.85,0.27537,16.43,2699.82,23.21,0.2734,16.81,2653.18,26.84,0.26868,27.7,34.26,33,0.00347,0.01,0,0.01,0,0.01,0,0.01,0,26.88,75638.24,84.57,7.65954,28.69,12389.11,57.31,1.25459,0.01,0,0.01,0,0.01,0,0.01,0,87.45,44.81,60.85,9.76,51.74,6.43,59.22,10.05,51.86,5158.02,48.84,1295.8,53.27,91.41,60.03,82.26,59.12,54.13,50.85,48.95,50.62,26.9,41.92,25.3,62.48,0.6,61.45,54.26,44.54,13.75,53.98,108.35,87.45,70.53,80.51,474.38,63.49,77.89,29.14,5.37,0.42506,23.55,1050,30.25,0.1,12.05,9.25,0.01,0,0.01,0,0.01,0,93.27,13856.92,63.8,36152.26,58.43,34408.73,55.18,1447.92,51.38,248400,100,24.55,0.01,0,0.01,0,48.84,-0.20674,58.17,-0.55262,49.77,0.10467,57.16,-0.63248,65.42,17.7,45.54,346.48,51.63,227.48,54.35,28.87,60.85,294.93,61.99,86.43,54.62,22.47,58.17,37.34,58.96,81.11,67.85,0.09,59.09,0.56,67,3.51,64.76,6132.3,59.49,4603.5,60.57,11534.85,44.62,84,40.82,87,25.66,92,50.7,1146.29,60.57,7.5
"Ethiopia","ETH",5.03,0.36,70.25,65.18,70.96,74.97,67.65,75.63,57.95,55.82,71.09,69.78,63.72,80.36,80.74,73.35,71.15,38.99,0.01,0.01,28.3,0.01,64.6,0.01,63.21,81.43,85.73,47.47,100,58.88,70.47,78.86,38.58,78.68,64.11,47.23,53.02,69.46,56.45,86.25,61.58,65.94,92.51,75.52,74.28,78.33,83.22,76.54,70.3,56.81,67304.87,39.59,0.10689,48.03,11070.16,29,0.01758,36.38,199.77,30.82,0.00032,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,43.63,120480.95,17.57,0.19134,44,104554.95,17.94,0.16605,45.48,79201.42,18.67,0.12578,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,4303495.22,54.63,6.83451,78.54,603071.8,52.84,0.95776,77.56,74455.23,60.25,0.11824,0.01,0,0.01,0,67.93,52.85,58.82,10.06,80.75,1.6,82.12,4.9,87.45,516.04,84.04,-86.79,50,69.62,45.06,0.28,100,19.71,100,3.09,51.69,25.48,67.08,1,54.6,0.94,90.96,0.4,76.26,41.98,81.55,88.87,39.01,52.4,38.15,142.3,77.11,92.47,38.87,6.18,0.43061,60.62,164190,36.8,0.24,66.5,207499.33,42.27,0.19,82.42,606833.33,58.53,0.56,71.8,1944.5,66.46,37005.78,68.72,57856.57,77.87,2787.97,68.13,1233629.4,46.77,1.936,100,16008.2,74.39,0.024462,55.18,-0.49625,68.72,-0.90094,66.81,-1.05999,65.09,-0.97733,100,5.48,85.59,24.63,89.84,57.78,63.49,2.95,77.87,1014.85,70.86,135.43,66.81,0.97,85.59,18.7,84.04,40.58,87.58,0.01,82.72,0.08,79.55,1.47,73.91,11258.81,78.68,10395.94,77.11,31610.55,79.61,33,64.24,54,67.94,39,80.51,95.75,62.88,8.2
"Federated States of Micronesia","FSM",5.21,1.32,20.53,17.1,11.71,43.22,61.24,51.09,51.38,0.16,56.79,0.64,48.51,51.7,39.32,50.93,40.32,0.12,53.63,0.03,0.01,50.54,1.72,42.41,71.97,48.88,56.17,71.17,48.75,44.66,71.55,43.75,50.51,58.96,45.54,0.01,41.26,0.01,41.37,0.01,50.11,46.96,53.46,46.34,55.79,47.03,32.88,52.47,49.43,12.59,7.23,24.27,0.00938,0.01,0,0.01,0,0.01,0,0.01,0,39.94,288.98,80.82,0.37476,41.05,103.74,83.27,0.13454,35.33,11.75,61.01,0.01524,0.01,0,17.61,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.68,1038.53,63.91,1.34681,39.11,128.86,53.13,0.16711,60.04,0.21,63.94,0.00027,9.88,2190.99,18.49,2.84137,20.7,2190.99,69.57,2.84137,0.01,0,0.01,0,27.1,16725.33,66.38,21.69012,57.66,64.76,89.84,7.71,43.68,8.08,54.7,10.99,59.22,2659.32,53.27,1003.08,87.45,1463.61,57.92,66.43,40.92,85.52,58.07,28.76,41.56,48.41,47.99,10.8,51.2,1.06,100,0,39.39,9.42,48.6,114.74,47.9,58.11,53.27,241.53,58.96,71.56,42.34,6.65,0.3161,0.01,0,0.01,0,28.47,583.33,59.8,0.54,0.01,0,0.01,0,46.02,49.32,72.3,38762.67,55.18,26350.86,56.65,1580.49,29.07,5760,58.87,5.324,0.01,0,0.01,0,49.3,-0.21618,50.93,-0.21406,47.44,0.29402,46.49,0.07005,57.16,44.29,50,239.6,47.9,277.87,44.84,220.17,54.94,120.7,56.65,48.21,43.26,190.47,50.93,47.18,47.2,92.98,38.21,3.24,17.28,33.58,53.86,12.28,52.1,637.2,54.94,3067.02,50.46,3264.01,51.44,75,47.04,79,49.91,64,57.66,689.85,28.2,1.3
"Fiji","FJI",7.62,2.84,20.42,15.65,11.87,45.85,51.04,38.16,49.36,0.18,54.18,0.7,47.64,50.17,45.88,40.59,51.77,54.89,57.9,31.69,0.01,2.66,0.01,55.58,62.08,37.16,47.34,62.12,34.12,37.39,55.06,30.18,50.93,48.6,48.6,0.01,60.98,0.01,49.21,0.01,45.09,50.34,54.31,50.54,46.02,50.5,41.69,50.45,32.65,33.42,6148.37,81.28,0.79398,38.51,3846.27,70.82,0.49669,48.95,1081.78,75.39,0.1397,52.68,883.06,68.75,0.11403,48.42,249.99,64.89,0.03228,50.79,138.83,65.17,0.01793,26.38,91.09,34.04,0.01176,26.77,66.61,35.35,0.0086,29.51,44.48,40.41,0.00574,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.53,5808.69,58.02,0.75011,36.69,60.74,40.39,0.00784,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.84,177196.81,67.39,22.88248,56.9,66.01,67.74,9.18,35.93,9.5,38.44,13.3,50,6011.17,44.82,1922.73,54.46,96.04,70.86,270.64,28.94,94.35,40.23,79.69,33.67,77.01,41.51,28,53.13,0.98,57.05,99.44,23.43,4.36,38.87,123.12,51.4,59.56,50.46,220.66,51.16,54.38,33,5.66,0.34503,0.01,0,0.01,0,49.07,15620.58,75.77,1.79,0.01,0,0.01,0,37.12,21.55,70.41,38382.01,56.41,29143.23,58.43,1672.07,39.29,53745.4,61.64,6.718,0.01,0,0.01,0,41.83,0.37221,48.6,-0.10984,46.73,0.34413,54.22,-0.48939,57.92,42.03,50.93,227.3,50.23,242.79,50.86,77.37,46.02,49.79,46.02,22.59,47.97,78.86,54.46,43.26,49.3,90.95,47.44,1.03,29.59,9.3,51.63,14.3,51.16,482.92,51.63,2533.6,48.6,2504.22,35.67,91,32.89,92,29.68,88,53.98,930.93,49.65,4.3
"Finland","FIN",1.24,0.5,3.09,5.39,0.22,24.89,28.42,0.48,27.7,0.5,24.03,0.01,0.05,20.48,23.29,18.8,35.23,0.01,0.01,2.54,35.97,0.01,2.09,39.32,28.67,21.32,27.91,38.26,0.41,0.01,22.72,0.59,22.09,37.72,25.51,37.75,0.33,0.01,0.01,0.01,0.01,0.26,21.84,26.72,14.73,26.7,20.31,18.22,19.4,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.53,5454.32,50.34,0.10596,34.53,384.31,34.53,0.00747,0.01,0,0.01,0,33.57,63392.54,45.48,1.23155,32.61,45899.1,41.16,0.8917,30.06,23070.9,35.18,0.44821,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.28,319143.59,43.85,6.20014,21.76,2873.12,22.8,0.05582,0.01,0,0.01,0,39.68,74733.42,38.96,1.45188,28.44,78.16,28.91,14.27,36.22,9.4,12.55,18,31.28,27797.52,24.91,8888.04,24.27,0,60.3,84.66,0.01,100,16.75,99.45,0.01,100,0.01,100,25.32,25.83,20.38,804.85,0.01,2.5,34.24,125.99,21.32,43.19,22.89,86.51,28.2,26.72,73.91,22.73,0.1735,38.12,12726,37.38,0.25,10.93,6.75,0.01,0,0.01,0,0.01,0,31.68,10.32,23.6,14363.23,22.89,183.42,19.49,298.26,0.01,0,0.01,0,0.01,0,0.01,0,0.01,2.45136,0.01,2.1145,0.01,1.77318,6.73,1.93854,38.01,249.4,12.55,1470,25.51,746,27.98,1804.3,17.28,5.88,12.55,4.19,31.38,746.52,38.01,70.17,15.96,114.29,48.25,0.99,25.81,13.45,6.73,84.32,29.14,7.48,14.41,295.24,14.41,120.05,11.15,98,25.53,95,25.66,92,29.59,6361.08,41.95,2.7
"France","FRA",5.92,2.72,12.87,8.8,7.89,30.71,26.49,1.2,29.57,2.31,24.33,0.72,30.36,22.45,36.15,24.28,32.99,2,0.13,60.17,58.9,0.01,2.86,41.94,14.07,31.01,29.76,37.91,14.18,0.01,33.49,0.43,27.12,43.1,22.13,49.09,25.16,0.01,52.12,0.01,28.84,31.96,20.06,22.87,24.67,33.59,38.9,28.63,20.59,40.23,15916.44,28.32,0.02695,30.09,1134.69,18.49,0.00192,0.01,0,0.01,0,31.84,86.15,18.21,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,64.3,75383.19,54.32,0.12764,63.95,59047.06,58.9,0.09998,60.76,30640.95,59.35,0.05188,64.16,960901.42,53.45,1.62698,64.16,847420.37,53.45,1.43484,65.8,661257.23,53.93,1.11963,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,66.18,3449157.98,39.04,5.84006,54.66,157846.87,38.51,0.26726,0.01,0,0.01,0,56.01,413211.58,31.41,0.69964,19.49,79.36,10.16,15.57,31.57,10,30.46,14.9,28.68,27997.78,30.88,6583.71,24.27,0,59.22,76.11,10.25,99.91,19.62,98.66,0.01,100,0.01,100,32.64,9.8,34.37,602.98,0.01,2.5,18.45,142.24,26.09,44.67,28.2,96.06,33.54,28.99,84.04,24.88,0.14267,61.28,166152,39.33,0.27,40.96,5139.08,15.46,0.01,0.01,0,0.01,0,54.46,119.73,24.27,14374.79,10.16,142.19,26.09,349.1,62.89,707238.6,43.2,1.168,0.01,0,0.01,0,30.03,1.2557,27.7,1.64397,33.54,1.08484,30.46,1.32019,12.55,652.9,32.07,731.3,21.32,783,24.54,2388.58,29.14,9.68,20.89,5.22,33.9,651.26,36.2,73.2,30.88,102.88,53.07,0.66,34.58,6.37,32.07,50.45,32.07,9.07,25.51,569.43,28.68,236.36,17.05,97,11.24,98,45.58,73,32.45,5916.6,33.54,1.8
