"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Denmark","DNK",0.91,0.18,4.6,3.96,0.86,28.67,24.23,0.45,16.98,0.17,30.82,0.01,2.12,29.83,26.45,30.14,29.57,0.01,0.01,58.55,0.01,0.01,0.18,53.5,34.62,11.38,28.36,30.84,0.4,0.01,18.49,0.56,6.73,42.08,17.28,53.16,0.01,0.01,0.01,0.01,0.26,17.21,27.73,39.47,24.25,25.7,27.23,30.56,29.72,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.04,18836.76,64.04,0.3586,52.7,12869.85,66.42,0.245,52.99,6427.92,63.97,0.12237,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.48,400561.92,79.86,7.62552,0.01,0,0.01,0,0.01,0,0.01,0,53.24,336499.15,53.77,6.40595,32.82,77.8,36.51,13.85,7.02,12.8,18.45,16.6,27.18,32951.86,29.59,8493.99,25.21,0,37.72,-19.74,0.01,100,15.87,99.6,0.01,100,0.01,100,15.45,188.29,22.13,956.03,0.01,2.5,31.33,133,6.73,38.95,6.73,66.09,35.24,28.32,72.82,22.68,0.11884,46.85,66125,60.33,1.22,0.01,0,0.01,0,0.01,0,0.01,0,49.07,81.78,26.65,14067.37,24.91,188.98,27.7,345.96,0.01,0,0.01,0,0.01,0,0.01,0,6.73,2.43181,0.01,2.30971,29.14,1.08503,10.16,1.95161,30.88,322.8,24.91,968.9,39.15,397,39.8,494.81,23.6,6.33,24.91,4.96,40.75,274.67,26.09,90.6,15.96,111.39,35.51,4.77,27.8,12.21,20.45,74.39,29.59,7.59,31.68,702.99,30.46,239.13,27.25,95,28.2,95,34.16,88,31.28,6800.38,27.95,0.9
"Djibouti","DJI",11.13,4.18,29.63,32.46,13.56,59.12,68.9,57.92,53.69,2.69,62.57,0.65,58.34,65.74,64.75,62.09,51.41,58.79,0.15,21,11.07,0.01,21.96,49.62,61.04,81.08,72.65,62.67,51.14,45.7,61.38,78.48,56.55,57.41,47.67,54.1,35.92,0.01,42.77,0.01,57.16,59.54,70,62.17,65.27,72.86,57.54,64.54,59.73,32.15,5462.88,89.2,0.81994,40.09,4537.01,84.8,0.68097,51.25,1193,82.65,0.17906,25.07,25.57,38.48,0.00384,0.01,0,0.01,0,0.01,0,0.01,0,19.64,4.7,22.17,0.00071,19.78,2.99,22.71,0.00045,21.22,0.06,20.67,1e-05,11.07,11.6,11.07,0.00174,11.07,5.74,11.07,0.00086,11.07,0.66,11.07,1e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,7571.11,11.36,1.13636,15.67,149.85,18.93,0.02249,40.01,149.85,47.65,0.02249,41.15,88549.2,59.83,13.29052,65.76,57.87,56.65,10.57,70.48,3.6,93.27,4,63.8,2175.96,82.72,-51.05,76.4,432.22,51.4,27.13,49.48,75.51,52.85,47.14,40.31,56.35,51.82,4.5,58.77,1.03,64.11,44.69,74.21,38.2,83,91,53.03,59.74,60.3,243.25,57.92,66.32,32.07,5.56,0.33078,41.24,18039,70.98,2.34,32.74,1584.25,39.4,0.16,0.01,0,0.01,0,70.86,1728.3,63.49,34703.7,49.3,12920.65,69.12,2328.97,35.03,20000,52.21,2.592,0.01,0,0.01,0,56.16,-0.58354,58.17,-0.5863,56.65,-0.34459,62.58,-0.8505,65.25,16.7,75.09,38.4,58.43,161,66.15,1.5,64.11,418.61,66.46,91.63,69.08,0.42,60.03,34.2,93.27,30.72,45.49,1.39,52.65,1.37,79.55,1.57,65.09,5445.59,59.75,4105.42,69.12,20023.62,63.18,64,64.43,64,52.34,62,63.18,415.63,41.83,2.4
"Dominica","DMA",2.98,0.8,11.08,14.98,8.8,10.31,53.64,33.1,48.26,0.18,48.98,0.4,37.33,45.71,37.29,0.67,43.88,2.35,35.05,0.01,0.01,2.9,0.16,56.93,44.29,48.99,50,76.29,37.68,29.09,37.12,29.49,47.8,45.54,51.63,0.01,58.01,0.01,16.36,0.01,38.88,35.84,44.65,46.39,46.12,44.17,31.48,44.54,0.01,22.42,557.73,86.62,0.81413,19.65,72.25,43.99,0.10547,0.01,0,0.01,0,21.9,11.53,49.27,0.01684,30.24,8.05,52.77,0.01174,26.39,0.51,40.8,0.00075,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1164.61,70.03,1.7,41.04,205.52,62.47,0.3,0.01,0,0.01,0,14.72,5274.98,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,37.89,66130.23,85.53,96.53168,45.78,72.54,42.84,12.64,50.59,7.8,47.44,12.4,50.23,6775.36,49.77,1579.6,80.51,596.63,72.3,406.37,30.49,94.32,46.57,69.07,32.64,86.28,25.92,82.5,35.19,46.22,39.15,594.4,19.57,4.7,44.44,122,50.7,58.9,45.06,177.36,43.84,40.9,58.69,12.32,0.35368,0.01,0,0.01,0,37.15,3010,90.57,4.21,0.01,0,0.01,0,55.91,175.44,52.1,31029.86,44.09,7750.93,44.82,907.16,12.14,20,22.06,0.028,0.01,0,0.01,0,36.36,0.6093,41.57,0.22661,33.54,0.94645,38.3,0.62106,49.54,112.07,40.25,488.57,43.84,312.23,49.08,130.96,50.23,69.77,42.34,15.13,47,83.62,46.49,55.57,39.43,98.23,34.67,5.04,19.25,32.37,46.73,24.53,47.9,177.49,40.51,1087.64,45.54,1490.15,0.01,99,0.01,99,0.01,99,46.02,1994.85,41.83,2.4
"Dominican Republic","DOM",12.56,6.96,22.66,16.31,12.36,57.71,49.94,41.91,57.95,0.17,55.97,0.59,58.07,55.1,52.67,54.45,67.02,2.67,2.16,25.55,16.54,3.46,3.52,26.55,43.19,50.3,49.16,58.22,38.11,26.52,48.59,62.84,54.48,53.74,66.46,0.01,49.05,0.01,35.05,0.01,59,57.16,53.42,58.67,53.38,57.86,47.94,51.01,58.13,47.4,35268.78,60.89,0.42509,37.74,3020.57,32.92,0.03641,0.01,0,0.01,0,39.12,275.82,36.46,0.00332,28.62,4.54,24.6,5e-05,0.01,0,0.01,0,29.92,279.87,28.82,0.00337,23.81,34.06,22.34,0.00041,25.77,9.59,23.53,0.00012,18.31,5989.44,14.46,0.07219,19.04,5242.91,14.46,0.06319,19.4,4359.62,14.46,0.05255,59.71,145685.82,74.59,1.75593,61.7,24890.33,62.47,0.3,0.01,0,0.01,0,46.85,633074.78,80.48,7.63037,63.87,302761.72,78.54,3.64915,0.01,0,0.01,0,30.08,24203.43,23.43,0.29172,50.46,70.63,36.97,13.46,55.7,6.9,45.42,12.6,50.46,6772.58,47.9,1825.67,41.57,34.38,81.55,818.1,33.82,92.12,42.95,79.41,29.88,90.32,23.53,86.5,48.82,4.15,48.37,282.36,54.93,23.6,71.9,98,62.88,62.71,47.2,181.29,53.51,54.41,49.77,8.62,0.43238,0.01,0,0.01,0,51.5,24977.5,46.71,0.24,0.01,0,0.01,0,63.18,565.17,54.7,31969.12,58.69,31359.17,48.37,1038.6,36.03,20697.8,34.09,0.234,0.01,0,0.01,0,56.41,-0.5852,61.7,-0.68054,56.41,-0.34387,57.92,-0.67211,48.84,119.63,58.43,108.78,57.41,165.67,59.95,7.54,52.33,79.73,54.46,37.34,62.09,1.76,57.66,38.62,54.1,89.18,47.17,1.22,54.84,1.12,42.59,30.95,55.42,864.2,43.59,1271.67,54.94,4860.78,50.45,79,62.87,66,61.94,49,50,1506.73,89.84,51.5
"Ecuador","ECU",19.97,14.46,27.57,33.69,12.59,49.4,46.04,43.47,52.77,8.95,45.89,0.63,62.77,50.41,59.02,43.21,47.28,58.46,65.11,34.83,47.01,0.01,41.87,50.6,32.44,49.17,51.74,54.43,43.77,24.14,55.26,61.15,45.56,53.98,59.75,29.88,45.2,0.53,39.7,0.01,63.5,62.04,50.13,49.92,51.2,52.37,66.51,46.89,39.82,57.35,78497.6,67.4,0.61123,56.62,24388.56,52,0.18991,59.88,4020.92,58.56,0.03131,72.09,7416.2,62.9,0.05775,71.86,3547.7,62.3,0.02762,64,1622.29,58.65,0.01263,36.65,1208.21,31.5,0.00941,37.47,818.25,33.31,0.00637,36.4,310.01,34.03,0.00241,46.62,174269.68,48.61,1.35698,46.62,147153.03,47.8,1.14583,46.24,101150.17,46.24,0.78762,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.17,983048.02,83.83,7.65466,28.34,11666.6,29.04,0.09084,39.38,121.77,37.28,0.00095,54.86,383984.26,46.68,2.98996,40.78,74.01,25.81,14.91,54.23,7.2,44.58,12.8,50.7,6759.28,52.8,1363.81,42.34,35.86,69.97,356.24,42.16,85.22,45.44,73.3,27.16,94.91,21.46,92.2,62.23,0.85,49.07,260.67,53.49,22.7,69.9,99,55.91,60.81,37.12,137.31,53.74,54.78,50,8.63,0.40517,35.14,10073,25.4,0.07,51.86,26291.75,39.4,0.16,28.52,33.33,0.01,0,50.93,100.98,38.3,24175.32,56.9,25909.87,39.97,718.76,40.84,53981,38.6,0.41,0.01,0,0.01,0,60.03,-0.7033,67.18,-0.90803,64.11,-0.84287,60.03,-0.74667,45.54,145.96,55.18,162.84,58.96,155.44,42.27,395.06,54.46,99.01,48.14,23.78,52.61,28.35,47.67,53.81,57.28,85.89,90.53,0.01,72.12,0.23,45.06,27.87,52.8,515.28,36.82,903.68,53.03,3600.8,40.6,88,38.63,90,40.26,81,51.86,1402.19,43.1,2.7
"Egypt","EGY",14.17,10.78,18.63,24.49,5.57,47.4,56.28,29.48,54.37,2.39,40.82,0.06,54.89,52.5,53.06,33.68,59.6,31.67,49.46,75.75,83.81,0.01,3.08,55.08,54.69,58.08,51.74,61.04,25.36,20.84,57.01,25.08,51.86,54.46,56.9,39.21,0.55,0.63,0.42,0.01,55.05,54.74,53.51,52.95,51.06,52.47,53.66,56.57,20.05,55.76,55627.23,35.51,0.07946,32.57,1716.15,19.56,0.00245,28.9,24.48,27.7,3e-05,58.88,2044.27,33.36,0.00292,61.58,1557.54,42.22,0.00222,61.35,937.31,46.7,0.00134,77.46,410040.78,71.01,0.58574,77.3,345517.79,72.78,0.49357,76.75,245031.71,79.57,0.35003,78.09,5632163.37,100,8.04553,80.2,4443599.04,86.05,6.34767,80.2,2459558.68,80.2,3.51347,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.91,4712801.11,52.56,6.73222,58.03,235501.17,39.69,0.33641,0.01,0,0.01,0,67.39,1832040.44,45.02,2.61706,53.03,69.3,56.41,10.62,62.77,5.4,53.74,11.4,51.16,6630.99,52.33,1403.63,56.65,126.82,65.76,280.84,21.11,98.22,30.46,92.52,22.03,97.97,19.71,93.8,57.37,1.07,56.65,103.04,25.54,6,24.62,139,51.86,59.11,51.86,194.23,54.22,56.61,49.3,8.11,0.39189,52.01,99784,29.56,0.13,29.72,759,0.01,0,39.58,2583.67,0.01,0,12.55,1.86,68.32,36559.91,58.96,31474.02,54.94,1397.51,17.25,253.4,0.01,0,0.01,0,0.01,0,58.69,-0.64714,51.63,-0.26581,63.49,-0.82164,47.2,0.01954,54.22,67.91,52.8,197.9,52.8,217,53.11,52.42,47.67,53.37,54.7,37.72,54.1,18.21,48.6,52.31,54.94,88.07,68.82,0.11,51.8,1.52,43.35,28.93,57.41,1390.42,56.65,3330.68,55.67,5071.3,19.25,97,19.64,97,21.32,96,55.67,1089.89,63.8,8.2
"El Salvador","SLV",14.74,7.37,29.47,37.83,12.81,52.8,55.14,39.11,64.5,10.33,53.9,0.79,52.44,50.7,60.55,43.43,55.97,56.99,41.33,1.6,23.52,0.17,3.26,24.03,45.73,53.78,56.66,66.33,42.41,30.6,47.48,37.98,77.13,56.9,61.13,0.4,41.91,65.69,62.22,0.01,52.56,52.33,50.97,51.38,49.77,51.71,70.91,48.46,38.92,49.39,45647.12,100,0.82016,50.6,13001.67,56.38,0.23361,46.14,741.73,52.7,0.01333,38.31,236.07,39.31,0.00424,42.09,113.12,41.15,0.00203,43.96,51.64,43.46,0.00093,20.73,7.96,18.51,0.00014,21.98,7.96,20.15,0.00014,0.01,0,0.01,0,22.54,15887.98,22.88,0.28547,23.88,14259.58,22.88,0.25621,25.87,11653.26,23.21,0.20938,49.47,32879.5,50.82,0.59076,0.01,0,0.01,0,0.01,0,0.01,0,41.57,428553.36,100,7.7,46.11,97365.27,62.93,1.7494,0.01,0,0.01,0,25.77,13837.34,22.41,0.24862,51.63,70.05,40.51,12.97,60.96,5.8,47.44,12.4,54.7,4791.2,58.69,765.83,51.4,85.71,85.59,913.94,45.36,82.15,39.65,83.57,32.29,87.36,29,66.2,47.53,4.87,47.44,304.22,30.04,7.9,48.01,119,59.49,62.1,100,1548.33,54.94,60.06,56.41,10.5,0.41054,16.31,235,0.01,0,44.58,9869.5,39.4,0.16,55.85,140916.67,77.26,2.2,57.66,215.54,60.85,33900.28,56.16,23605.99,42.84,815.51,57.44,398530,67.39,6.724,0.01,0,0.01,0,53.27,-0.42486,51.86,-0.34177,51.86,-0.06868,52.8,-0.38118,46.26,140.3,56.16,151.3,63.8,128.16,41.37,421.18,49.54,63.97,50,26.28,42.57,169.49,70.41,25.45,46.14,95.36,100,0,75.17,0.18,47.44,22.65,53.74,564.42,43.35,1239.04,48.84,2206.34,37.13,90,38.63,90,41.1,80,58.17,827.04,53.86,4.5
"Equatorial Guinea","GNQ",3.41,0.85,13.68,13.08,3.65,53.64,52.72,53.56,67.13,0.03,67.32,0.01,72.9,66.46,58.53,62.8,41.99,1.77,0.12,0.01,23.88,0.01,48.12,13.09,68.52,64.59,39.9,43.74,55.12,42.82,58.92,59.16,61.2,59.75,82.72,0.34,0.01,0.01,0.01,0.01,84.81,62.67,69.17,61.37,69.15,66.37,51.61,61.66,63.96,21.74,538.9,31.76,0.05191,19.29,67.59,23.08,0.00651,0.01,0,0.01,0,16.52,0.06,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.94,5196.21,29.1,0.50056,18.31,4797.46,30.06,0.46215,19.04,4209.69,33.89,0.40553,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,72703.47,56.72,7.0037,35.11,24348.45,67.06,2.34555,47.88,3385.31,74.11,0.32612,12.5,24.06,13.7,0.00232,68.32,54.35,68.72,9.15,62.77,5.4,66.46,8.7,49.07,7298.72,32.45,6195.18,58.96,143.61,32.45,-66.84,60.69,54.22,50.06,58.63,42.7,51.43,42.95,20.4,59.42,1,58.43,86.34,52.58,22.1,66.56,101.43,58.43,61.66,64.11,266.05,60.3,69.68,37.12,5.87,0.47089,11.67,5,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,72.82,2190.22,61.13,33993.69,72.3,58119.11,63.8,1920.94,0.01,0,0.01,0,0.01,0,0.01,0,93.27,-1.6627,77.11,-1.44303,51.4,-0.06175,76.4,-1.48436,63.18,21.3,75.73,37.8,53.98,204.75,69.78,0.71,62.58,356.75,76.4,139.14,70.87,0.19,56.65,40.23,72.82,62.96,40.3,3.11,50.22,1.89,67.93,4.37,62.88,3489.62,58.43,3932.06,63.8,12269.38,78.63,43,72.62,49,45.82,74,33.54,6059.1,52.56,4.2
"Eritrea","ERI",9.59,2.21,41.58,23.67,53.94,56.3,64.84,64.43,51.66,0.53,65,39.46,60.2,66.07,67.68,35.1,75.14,31.73,0.03,1.85,22.43,0.01,36.56,17.66,64.92,76.54,65.97,53.93,73.37,50.58,68.55,67.75,39.29,60.57,57.92,43.19,0.34,0.01,23.05,67.54,58.31,62.15,68.52,60.97,69.03,69.81,65.61,68.2,18.06,30.57,3800.22,40.81,0.11447,26.26,603.53,29.36,0.01818,30.67,39.46,34.6,0.00119,15.6,0.02,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.37,54.46,23.99,0.00164,25.65,49.29,26.77,0.00148,0.01,0,0.01,0,20.11,9311.76,22.54,0.2805,20.11,9183.67,23.55,0.27664,21.85,8949,27.17,0.26957,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.47,216737.61,48.77,6.52872,25.57,7738.86,37.74,0.23312,38.15,88.11,39.74,0.00265,17.84,2076.43,17.48,0.06255,64.76,58.26,65.09,9.62,72.77,3.4,80.51,5.8,69.54,1526.38,62.58,520.48,71.8,367.75,40.51,-3.79,66.32,48.12,81.18,9.65,49.88,33.54,51.29,5.4,57.62,1.06,81.55,7.35,60.42,28.69,75.97,95.64,39.29,52.68,39.29,143.5,60.85,70.42,43.35,6.78,0.39757,39.84,15140,46.82,0.56,11.5,8.33,0.01,0,0.01,0,0.01,0,66.81,933.7,64.11,34824.56,57.66,28276.61,72.3,2414.13,22.21,1402.6,23.93,0.052,51.92,370,87.86,0.01608,48.6,-0.22492,69.97,-1.00385,61.13,-0.63919,63.18,-0.86419,75.73,7.9,61.99,92.1,62.28,132.67,59.68,7.87,78.68,898.34,60.57,70.73,61.01,2.25,78.68,21.25,70.86,65.06,60.93,0.27,57.57,0.84,80.51,1.56,71.8,8872.54,65.76,6129.22,67.18,18811.28,13.01,98,13.25,98,34.16,88,67.18,313.61,84.04,25.1
"Estonia","EST",1.98,0.45,8.7,8.19,2.27,35.43,39.22,3.27,39.31,0.19,38.41,0.01,33.72,34.54,37.66,29.38,40.21,0.01,0.01,1.61,30.04,0.01,2.29,32.34,44.34,22.21,39.55,60.72,15.65,0.01,27.2,26.75,45.47,33.89,39.43,71.36,0.01,0.01,0.01,0.01,32.63,34.85,33.52,34.21,35.92,35.15,40.34,34.51,25.02,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.46,10.06,22.9,0.00077,18.86,0.95,18.86,7e-05,0.01,0,0.01,0,24.55,18128.39,49.02,1.37968,24.55,14406.41,47.4,1.09642,18.67,3720.84,28.13,0.28318,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.88,100436.53,81.11,7.64384,20,1619.28,31.15,0.12324,0.01,0,0.01,0,27.1,17162.63,38.6,1.30618,46.73,72.4,42.08,12.78,19.81,12,24.91,15.9,38.87,13710.15,40.25,3236.22,60.03,161.95,61.42,167.92,16,99.32,15.31,99.65,0.01,100,0.01,100,29.7,101.78,24.91,921.6,13.98,3.3,51.2,116,40.78,54.14,50.7,186.32,22.13,22.81,77.87,24.32,0.26567,56.58,150579,89.99,11.05,0.01,0,0.01,0,0.01,0,0.01,0,46.97,58.8,40.78,26590.02,33.54,618.35,33.89,567.34,0.01,0,0.01,0,0.01,0,0.01,0,32.45,0.98389,32.82,0.92424,37.42,0.70359,32.45,0.94669,32.82,302.1,34.24,653.8,31.88,564,36.71,923.7,38.87,20.17,33.19,7.73,36.71,541.28,32.82,82.12,36.04,99.91,69.83,0.1,38.73,5.78,24.27,66.18,35.57,14.57,37.42,925.4,30.88,240.87,30.68,94,28.2,95,18.11,97,35.89,4608.44,45.06,3
"Eswatini","SWZ",1.76,0.14,22.11,22.71,13.93,34.15,59.86,48.68,69.18,0.44,68.12,0.86,59.67,52.72,60.33,12.86,51.33,0.14,0.01,0.01,19.82,0.14,2.68,0.01,78.46,57.49,54.33,52.38,54.59,44.77,57.39,40.03,81.32,64.43,63.18,24.38,0.35,0.01,74.29,0.01,62.47,56.99,46.28,50.93,62.16,56.03,64.97,62.92,2.63,23.1,626.94,33.85,0.06246,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,2721.62,22.19,0.27116,16.43,2703.18,23.21,0.26932,16.81,2658.07,26.52,0.26482,27.7,35.01,33,0.00349,0.01,0,0.01,0,0.01,0,0.01,0,26.88,76872.47,84.57,7.65884,29.04,12452.34,56.62,1.24063,0.01,0,0.01,0,0.01,0,0.01,0,100,42.5,61.56,9.93,57.07,6.76,57.92,10.65,52.56,5708.86,56.16,1052.95,45.3,45.13,60.57,162.03,58.12,56.71,51.28,51.21,51.43,31.49,38.98,29,60.47,0.89,54.46,141.29,31.3,8.3,51.2,116,84.04,69.58,78.68,461.69,64.43,75.39,35.73,5.81,0.4183,21.37,1008,27.82,0.1,12.05,9.25,0.01,0,0.01,0,0.01,0,100,15970.97,66.46,35921.32,59.22,31601.07,54.7,1393.27,55.19,248400,100,24.55,0.01,0,0.01,0,55.42,-0.52787,70.41,-1.00803,51.16,-0.0053,63.49,-0.86555,65.25,16.7,32.82,665.3,49.54,248.25,52.36,60.17,60.85,268.92,63.49,82.37,51.61,35.32,59.49,36.72,57.28,85.89,69.83,0.1,60.96,0.62,64.43,5.59,65.42,5611.54,61.7,4701.24,61.7,10925.41,43.38,86,41.98,88,0.01,99,55.42,1105.12,47.55,3.5
"Ethiopia","ETH",5.01,0.36,69.8,66.1,72.88,70.59,68.9,82.57,58.66,53.14,71.15,75.91,64.4,79.19,78,74.57,60.48,39.21,0.01,0.01,28.93,0.01,64.7,0.01,61.8,83.05,87.69,50.08,100,59.08,94.78,83,39.29,80.51,63.8,40.75,53.02,69.46,65.52,87.95,62.33,66.54,88.64,74.85,74.84,75.83,80.23,75.38,73.76,56.81,72798.55,40,0.10688,48.53,11947.44,29,0.01754,36.89,211.03,30.82,0.00031,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.73,135829.11,17.94,0.19941,44.36,118134.46,18.67,0.17344,45.48,89940.43,19.4,0.13204,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,4660195.2,54.63,6.8417,78.54,650432.65,52.84,0.95491,77.56,79483.16,60.25,0.11669,0.01,0,0.01,0,66.81,55.6,57.16,10.41,85.67,1.8,80.51,5.8,89.84,567.82,85.59,-61.86,54.22,103.23,46.26,7.02,100,24.53,100,4.07,54.21,28.15,64.38,1.1,100,0,89.84,2.1,80.42,42.6,85.67,88,39.29,52.68,39.29,143.5,79.55,92.47,39.97,6.18,0.41983,53.94,120025,30.79,0.16,66.5,207499.33,42.27,0.19,82.42,606833.33,58.53,0.56,70.41,1589.53,69.54,36701.76,69.12,53033.91,75.73,2649.62,75.85,2556734,56.6,3.546,100,9689.4,77.36,0.014628,60.3,-0.72814,64.43,-0.78598,70.41,-1.31148,62.88,-0.86138,87.45,2.7,89.84,20.9,87.45,48.76,64.06,2.86,79.55,913.63,70.41,116.38,64.65,0.93,81.55,19.56,82.72,47.71,84,0.02,82.53,0.1,74.49,2.6,71.32,8541.07,77.87,8747.96,77.11,25532.91,81.49,40,69.7,54,70.66,37,78.68,129.1,46.49,3.2
