"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Cyprus","CYP",2.46,1.01,5.99,6.43,2.22,15.07,35.52,4.1,26.82,0.16,17.56,0.01,32.15,34.16,43.32,1.93,40.95,2.99,28.01,24.51,0.01,0.01,0.16,33.49,35.46,36.28,39.21,31.57,15.4,0.01,43.76,41.85,35.73,27.7,19.49,38.84,0.01,0.01,0.01,0.01,29.35,35.22,44.86,35.89,24.75,36.48,51.44,24.84,0.15,31.83,6228.2,100,0.82016,35.85,2508.83,62.72,0.33038,0.01,0,0.01,0,20.13,5.3,24.99,7e-04,28.22,4.04,32.83,0.00053,30.25,1.96,34.26,0.00026,21.46,10.72,23.82,0.00141,21.98,10.72,26.4,0.00141,24.62,8.53,29.67,0.00112,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.62,55316.94,63.26,7.28442,0.01,0,0.01,0,0.01,0,0.01,0,26.77,16699.16,41.9,2.19903,31.68,79.72,39.7,13.94,30.03,11.6,43.84,13.8,35.89,25863.7,42.84,4187.35,31.08,0,32.07,-141.62,13.69,99.82,17.32,99.55,0.01,100,0.01,100,37.77,188.6,50.7,969.87,26.57,6.2,65.93,104,35.57,49.13,35.89,123.17,33.19,24.91,61.42,16.5,0.10316,32.73,6540,46.08,0.58,0.01,0,0.01,0,0.01,0,0.01,0,27.18,11.17,26.65,12595.46,6.73,116.61,19.49,272.17,0.01,0,0.01,0,0.01,0,0.01,0,34.58,0.86636,24.91,1.56367,39.15,0.60798,31.68,1.07301,42.84,224.8,46.97,368.8,39.43,351.2,32.66,2262.27,30.67,8,19.98,3.4,28.36,1753.89,35.57,89.63,48.14,96.53,73,0.08,46.02,2.48,40.51,46.54,14.41,3.49,34.91,685.01,30.46,175.41,0.01,99,0.01,99,34.31,88,39.97,4797.13,41.95,3.5
"Czech Republic","CZE",0.87,0.1,7.54,4.22,8,12.69,35.58,1.36,6.34,0.14,31.29,0.48,32.81,32.54,39.1,1.78,29.34,1.84,0.01,0.01,39.14,0.01,0.17,0.01,37.66,34.01,35.72,35.01,16.5,0.01,33.81,0.61,0.26,31.28,31.28,25.19,0.01,0.01,22.79,0.01,36.99,29.1,30.03,33.71,34.04,45.4,33.68,31.65,0.1,29.3,3578.14,29.19,0.03425,22.8,307.9,19.92,0.00295,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.48,85216.78,36.48,0.81574,38.12,80707.78,39.45,0.77258,40.47,71955.45,44.36,0.6888,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.28,705582.57,52.56,6.75424,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,77.95,40.25,13.9,32.82,11.23,35.24,15.04,35.24,26660.85,36.2,6513.89,31.08,0,39.43,-16.15,12.71,99.86,21.42,99.14,0.01,100,0.01,100,33.05,239.05,34.58,1254.53,0.01,2.5,37.57,128,0.01,37.39,6.73,58,18.45,20.62,70.19,22.82,0.18072,29.67,3333,21.39,0.03,0.01,0,0.01,0,0.01,0,0.01,0,26.65,10.77,36.51,20090.92,30.03,363.54,32.82,469.73,24.22,3172.4,21.44,0.03,0.01,0,0.01,0,39.97,0.34179,34.24,0.93098,26.09,1.10912,32.45,1.03692,30.03,361.3,30.03,840.5,22.13,706,51.36,114.34,33.19,9.05,34.91,6.24,50.71,49.17,40.51,75.36,45.54,97.57,32.64,7.93,36.51,7.84,32.07,65.57,34.58,11.67,44.82,1272.72,20.45,122.84,0.01,99,0.01,99,10.87,98,31.68,7759.28,27.18,1.9
"Democratic People's Republic of Korea","PRK",11.18,7.27,17.19,12.23,12.76,32.53,55.9,61.23,2.62,0.54,56.41,0.68,74.34,41.1,52.7,11.61,56.24,1.88,0.55,54.5,51.56,3.21,2.15,53.65,55.55,56.44,62.31,49.98,36.69,55.7,76.95,89.36,50.51,35.57,0.01,0.36,44.58,0.01,45.62,0.01,85.66,64.52,41.31,31.27,53.74,60.56,45.86,53.5,2.52,36.94,12290.43,31.76,0.05293,21.41,212.72,17.77,0.00092,0.01,0,0.01,0,41.63,348.29,27.85,0.0015,23.14,0.58,0.01,0,0.01,0,0.01,0,54.44,28538.74,54.32,0.1229,54.1,18456.31,54.83,0.07948,54.52,8574.23,54.8,0.03692,52.05,309699.61,48.2,1.33368,53.45,283956.87,49.02,1.22283,54.93,238352.24,52.05,1.02643,62.21,254586.61,62.84,1.09635,60.25,20756.14,46.84,0.08938,0.01,0,0.01,0,54.16,1249648.92,34.62,5.38146,25.57,8378.33,20.35,0.03608,0.01,0,0.01,0,60.54,736337.64,47.54,3.17095,54.7,70.27,56.41,11.05,51.63,8.16,61.7,10.94,64.11,2868.52,60.57,797.47,56.65,137.05,44.09,2.96,28.25,96.65,47.65,78.75,57.67,31.45,53.79,6.3,63.49,3.56,93.27,40.53,85.62,42.6,93.27,86,47.67,56.49,53.51,201.73,42.59,32.26,58.69,13.15,0.00059,12.95,16,0.01,0,47.31,25000,42,0.1,0.01,0,0.01,0,40.25,45.3,89.84,44291.99,51.4,13038.38,54.46,1177.24,51.16,265108.8,40.68,1.094,0.01,0,0.01,0,78.68,-1.30984,93.27,-1.87128,53.98,-0.25183,77.11,-1.38449,36.51,287.59,46.73,381.54,15.96,882.32,61.28,5.91,53.03,74.88,54.46,28.99,68.25,0.7,53.74,49.37,60.57,86.89,43.1,2.52,46.49,2.32,48.14,30.35,47.2,106.11,66.11,4804.22,49.07,1636.94,34.07,94,0.01,99,47.25,76,65.09,645,48.6,4.65
"Democratic Republic of Congo","COD",9.61,1.37,67.48,66.87,64.71,71.01,67.87,77.72,71.1,47.34,75.32,42.66,85.27,74.5,67.74,66.19,79.85,47.37,0.01,0.03,52.15,0.01,67.53,17.97,68.09,68.72,88.7,51.13,77.78,64.81,87.41,82.79,60.08,81.55,73.35,46.55,35.51,64.19,28.07,64.83,85.73,84.81,71.1,79.58,73.08,71.96,63.77,73.62,59.51,62.94,129607.58,45.3,0.17569,57.31,32921.14,35.88,0.04463,50.46,1451.35,38.18,0.00197,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.44,0.26,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.28,742752,39.79,1.00681,62.67,686966.62,42.56,0.93119,64.16,605556.6,48.2,0.82084,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,5279999.73,59.93,7.15713,81.32,1301050.22,62.93,1.7636,77.56,84881.64,57.61,0.11506,21.72,8130.95,14.86,0.01102,73.91,57.63,62.73,10.28,68.32,4.39,69.12,9.59,100,635.38,78.68,128.22,57.41,143.07,45.54,8.15,87.02,40.22,69.53,19.16,71.22,13.54,58.97,3.6,100,0,76.4,234.36,82.23,38.8,83.36,92,57.41,61.1,62.88,261.63,80.51,91.19,38.01,5.92,0.44256,59.24,177205,36.58,0.27,39.47,12000,31.94,0.02,67.34,168000,61.19,0.25,64.11,617.37,73.91,38553.68,93.27,75381.08,72.82,2205.26,36.15,21405.4,21.79,0.034,68.68,792,61.2,0.00128,84.04,-1.42751,87.45,-1.6793,84.04,-2.21299,85.59,-1.61815,70.41,12.56,71.8,53.97,67.55,86.71,93.76,0.02,73.35,563.26,72.82,94.29,85.08,0.02,61.42,36.67,71.32,75.51,56.44,0.59,69.12,0.25,66.46,8.14,77.87,7642.51,70.86,5548.25,72.3,16393.04,62.96,74,62.21,77,53.8,66,85.59,166,74.49,14.9
"Denmark","DNK",0.94,0.18,4.93,4.26,0.89,31.7,24.59,0.47,25.41,0.16,29.87,0.01,2.31,30.04,28.02,35.59,31.95,0.01,0.01,58.03,0.01,0.01,0.18,53.5,32.01,15.48,24.16,30.55,0.41,0.01,20.95,0.56,20.38,50.46,15.96,39.91,0.01,0.01,0.01,0.01,0.32,16.62,28.41,40.48,23.58,28.49,27.56,31.5,40.22,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.72,18730.28,65.31,0.34334,52.7,12752.04,65.14,0.23376,51.55,6185.96,63.88,0.11339,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.38,416259.15,79.86,7.63037,0.01,0,0.01,0,0.01,0,0.01,0,53.24,356277.55,53.77,6.53086,30.88,79.9,33.19,15.04,16.64,12.7,14.41,18.4,22.89,45339.71,25.51,11418.42,31.08,0,30.03,-257.94,0.01,100,16.73,99.6,0.01,100,0.01,100,13.09,384.74,33.54,1287.69,0.01,2.5,30.88,133,19.49,41.94,21.32,77.2,38.01,27.33,75.73,26.14,0.08842,41.29,17984,38.57,0.32,0.01,0,0.01,0,0.01,0,0.01,0,46.97,95.72,26.09,12589.72,24.91,160.28,26.09,310.11,0.01,0,0.01,0,0.01,0,0.01,0,0.01,2.40443,10.16,2.10108,27.18,1.10029,10.16,1.92271,29.14,378.1,27.7,1014,42.59,313,38.47,839.72,21.32,5,26.09,4.1,38.41,413.54,37.72,86.38,15.96,111.2,33.05,7.02,26.09,15.35,24.27,76.76,32.82,9.06,30.46,554.65,31.28,181.06,41.05,91,43.78,91,36.21,86,31.28,8062.87,32.64,2.7
"Djibouti","DJI",12.84,4.17,39.52,18.42,58.22,57.54,65.15,57,53.07,0.18,59.83,53.52,56.55,65.2,61.91,54.34,56.63,58.66,0.15,20.82,11.07,0.01,22.33,48.66,62.27,79.79,60.75,59.7,52.81,48.43,66.48,62.07,62.83,52.8,45.06,53.74,0.01,0.01,61.71,46.41,59.82,53.45,64.94,65.42,65.23,76.15,50.33,65.02,45.42,32.47,6822.12,89.2,0.81994,40.9,5588.79,81.22,0.67171,51.25,1478.98,82.65,0.17776,27.18,39.37,39.95,0.00473,0.01,0,0.01,0,0.01,0,0.01,0,19.27,5.09,22.36,0.00061,19.78,3.06,21.98,0.00037,21.03,0.05,20.68,1e-05,11.07,14.33,11.07,0.00172,11.07,7.12,11.07,0.00086,11.07,0.83,11.07,1e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,9705.56,11.36,1.16649,16.4,261,19.65,0.03137,40.65,261,47.65,0.03137,40.04,91616.23,59.14,11.01116,67.55,60.8,57.41,10.85,70.86,4,89.84,6,65.42,2776.38,56.41,1260.76,69.97,314.6,50.93,43.39,51.07,75.65,54.6,56.23,44.32,56.16,52.93,6.9,57.32,13.24,77.11,226.14,56.87,22.9,67.74,103,60.03,62.07,65.76,285,55.18,50.08,39.97,6.14,0.29159,43.85,22245,65.86,2.61,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1460.94,53.74,28627.05,48.37,10894.15,69.12,2108.42,44.36,116601.6,85.85,14.158,38.58,7,55.83,0.000858,53.27,-0.41003,67.18,-0.94788,46.73,0.1777,61.13,-0.80705,63.8,22.78,66.11,85.12,59.75,142,71.63,0.52,63.33,272,67.18,74.1,70.87,0.24,66.81,31.78,93.27,51.73,34.62,6.44,50.58,1.67,72.82,5.35,65.76,3344.61,59.75,3314.56,69.97,13881.24,47.1,87,50.88,87,39.11,84,61.7,955.89,51.98,5.2
"Dominica","DMA",3.63,0.8,16.47,14.49,9.69,31.84,54.28,32.06,48.02,0.15,50.93,0.58,33.63,46.65,37.24,27.31,31.75,2.31,34.71,0.01,0.01,2.89,0.16,56.13,47.47,48.96,51.85,72.04,39.49,27.77,30.58,31.51,47.48,45.78,50.93,0.01,35.66,0.01,33.17,0.01,36.95,30.6,43.86,44.93,51.51,43.59,31.81,46.25,16.13,20.69,556.37,86.62,0.8143,19.29,72.14,43.99,0.10558,0.01,0,0.01,0,21.55,10.83,49.27,0.01585,30.24,7.56,52,0.01106,26.39,0.48,39.68,7e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1161.53,70.03,1.7,40.39,204.98,62.47,0.3,0.01,0,0.01,0,14.11,5261.03,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,36.84,66097.44,85.53,96.73959,48.72,72.91,46.26,12.81,52.92,7.8,45.3,13.6,50.46,9984.41,53.27,1795.47,76.4,497.51,67.93,465.4,32.54,95.18,47.92,77.86,28.25,95.4,27.29,84.2,42.27,117.15,22.13,1536.04,21.36,4.7,46.49,122,51.86,58.21,43.47,165.19,46.73,37.66,57.92,12.71,0.34472,0.01,0,0.01,0,27.59,96,46.1,0.14,0.01,0,0.01,0,55.91,206.88,58.69,30088.09,44.09,7085.71,46.49,889.23,22.19,1554,49.58,2.196,0.01,0,0.01,0,36.2,0.70949,37.72,0.60364,24.27,1.13916,38.58,0.64881,50.23,128.72,38.3,552.35,41.57,316.86,48.57,201.51,50.93,62.24,52.1,23,46.51,143.5,42.84,71.42,41.57,98.87,35,6.15,19.49,36.34,47.2,32.74,49.07,152.47,42.08,1045.37,47.9,1428.63,12.75,98,13.54,98,24.3,94,49.3,2684.26,20.45,1.1
"Dominican Republic","DOM",13.49,6.94,26.22,27.1,12.56,52.93,50.55,40.23,58.17,2.22,55.7,0.62,57.69,55.4,50.86,53.07,54.95,2.66,2.16,25.7,15.99,3.46,3.54,26.88,42.9,51.55,49.85,59.21,39.23,26.05,51.63,49.65,54.22,53.74,67.55,23.7,46.39,0.01,38.66,0.01,60.61,54.91,53.4,56.82,56.03,57.31,45.14,51.46,54.74,47.79,40436.08,60.39,0.42327,37.36,3443.55,32.56,0.03605,0.01,0,0.01,0,39.53,318.41,36.46,0.00333,28.62,5.13,24.4,5e-05,0.01,0,0.01,0,31.07,355.74,28.99,0.00372,24.18,35.89,22.34,0.00038,25.77,9.9,22.97,1e-04,17.94,5376.02,14.06,0.05627,17.94,4597.3,14.06,0.04812,18.67,3693.14,14.06,0.03866,59.71,169291.98,74.59,1.7721,61.7,28659.48,62.47,0.3,0.01,0,0.01,0,47.42,729445.61,80.48,7.63565,65.93,358081.26,78.54,3.7483,0.01,0,0.01,0,30.42,28097.9,23.76,0.29412,49.77,72.38,36.97,14.38,54.94,7.4,48.37,13.1,48.14,11407.86,51.63,2033.21,47.44,49.62,73.91,751.71,33.44,94.88,46.03,82.97,26.19,97.9,25.92,87.5,50.71,43.2,52.56,893.77,40.24,12.3,61.27,109,62.28,62.17,47.2,168.37,53.74,47.31,51.4,9.35,0.42256,28.1,2378,19.99,0.02,41.57,17000,51.77,0.17,0.01,0,0.01,0,62.88,543.28,54.94,29204.32,58.17,23880.84,47.9,943.05,40.13,59346,37.25,0.624,0.01,0,0.01,0,62.88,-0.8121,58.43,-0.5907,50,-0.00048,60.3,-0.77341,48.37,152.7,58.96,136.3,55.3,174,58.39,17.65,55.42,95,56.65,33.8,58.33,6.23,60.85,37.46,53.03,93.89,42.27,2.79,52.33,1.5,41.57,44.11,55.42,512.89,43.59,1150.55,56.41,3937.67,50.56,84,54.58,84,59.45,59,47.44,2936.55,63.64,8.5
"Ecuador","ECU",21.76,14.52,32.62,15.09,48.93,47.03,45.95,40.57,51.84,0.18,44.97,38.22,62.61,48.94,49.03,43.29,49,58.84,65.8,34.56,47.41,0.01,41.88,51.13,36.26,47.4,49.26,52.67,44.09,25.22,49.77,48.93,40.14,55.18,62.88,56.65,0.01,0.01,39.43,37.04,59.5,65.88,49.78,47.2,49.88,39.54,60.79,46.11,40.65,57.91,90341.75,67.4,0.61305,55.95,28308.04,52.59,0.19209,61.09,4734.64,59.12,0.03213,72.09,8631.68,63.93,0.05857,71.86,4126.69,62.3,0.028,67.08,1888.18,58.65,0.01281,35.82,1247.21,31.28,0.00846,37.47,857.42,32.51,0.00582,36.85,340.07,33.88,0.00231,46.24,203633.38,49.44,1.38183,46.24,172469.52,48.2,1.17036,47.01,118910.4,47.4,0.80691,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.85,1127803.55,83.83,7.65313,28.69,13414.17,29.39,0.09103,38.76,142.21,37.28,0.00097,56.01,444515.13,46.68,3.01642,40.51,75.38,32.45,15.17,52.45,7.9,42.84,13.9,51.16,9701.25,47.44,2734.8,44.33,22.54,62.58,314.86,41.51,90.24,46.83,81.68,27.22,96.87,23.36,94,50.47,43.23,49.07,1005.83,40.24,12.3,59.49,110,45.3,55.08,35.57,120.59,53.98,48.41,51.86,9.64,0.40496,56.76,144980,56.55,0.95,0.01,0,0.01,0,0.01,0,0.01,0,52.33,147.86,38.3,21651.32,55.91,19846.12,36.51,588.28,42.91,84323.8,36.24,0.576,37.03,5,37.06,3.4e-05,61.13,-0.70845,57.92,-0.58142,60.85,-0.68656,71.32,-1.2053,46.73,165.8,53.03,207.5,56.9,161.7,39.15,775.32,53.39,76,46.61,17.5,40.26,295.73,55.42,46.65,27.7,105.41,79.71,0.03,62.88,0.45,44.82,40.35,51.16,224.7,37.12,780.55,51.63,2040.67,45.47,88,52.89,85,27.94,92,50,2545.4,48.02,4.5
"Egypt","EGY",13.2,10.76,16.2,13.99,6.25,48.64,55.34,27.23,55.25,0.16,40.29,0.07,61.13,56.98,53.82,34.75,61.53,31.51,49.37,75.76,84.19,0.01,3.07,54.84,56.04,57.22,52.79,55.4,26.62,17.14,52.24,23.08,50.69,55.67,59.75,42.14,0.01,0.01,0.44,0.01,59.1,63.23,55.06,66.9,50.22,53.57,54.07,56.74,21.28,54.27,63106.17,35.51,0.07923,33.29,1954.32,19.21,0.00245,28.9,26.4,27.49,3e-05,58.88,2280.32,32.8,0.00286,61.58,1737.38,42.49,0.00218,61.35,1050.95,46.7,0.00132,77.46,458321.32,71.08,0.57541,77.3,382578.04,72.78,0.48032,76.75,270328.83,79.52,0.33939,78.09,6412055.05,100,8.05016,78.09,5039179.58,90.76,6.32655,80.2,2765350.11,80.2,3.47182,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,70.62,5366666.16,52.22,6.7377,57.31,262206.22,39.3,0.32919,0.01,0,0.01,0,67.39,2066977.93,44.62,2.59503,53.51,70.64,58.69,10.68,58.05,6.7,56.41,12,51.63,9437.75,53.98,1633.91,43.59,17.39,70.41,575.91,20.8,98.78,34.06,94.61,19.61,99.49,14.98,99.4,54.84,21.83,49.77,986.94,24.08,5.4,22.13,141,50.46,57.89,50.93,181.11,55.79,52.02,48.14,7.75,0.39306,55.39,114071,32.06,0.13,0.01,0,0.01,0,0.01,0,0.01,0,12.55,2.24,68.32,34336.9,55.18,18351.11,55.67,1290.21,19.04,847.4,0.01,0,0.01,0,0.01,0,60.57,-0.6955,57.66,-0.56838,76.4,-1.43706,52.33,-0.45205,55.67,68.63,54.46,191.06,82.72,52,54.1,72.64,46.73,42,53.98,27.8,53.13,22.15,49.07,55.77,58.96,88.59,62.06,0.3,50.93,1.65,50,26.82,57.66,1006.98,57.66,3032.93,54.94,3189.29,24.24,96,26.32,96,15.11,97,54.94,1618.22,68.92,11.1
"El Salvador","SLV",13.23,7.28,24.04,21.66,11.94,53.72,56.41,39.19,62.42,0.63,54.86,0.65,51.13,51.21,61.21,45.77,55.35,56.75,40.19,1.59,22.57,0.17,3.27,23.88,46.86,54.54,58.71,67.5,42.49,29.55,40.93,45.92,70.56,56.65,60.85,0.4,62.49,0.01,42.89,0.01,49.07,53.28,51.94,53,48.78,53.04,70.63,47.42,44.18,49.8,48997.79,100,0.82016,49.03,13962.29,57.08,0.23371,45.48,813.56,52.7,0.01362,37.91,224.66,37.66,0.00376,40.55,107.65,40.89,0.0018,42.76,49.14,41.66,0.00082,20,7.95,18.71,0.00013,21.24,7.95,20.15,0.00013,0.01,0,0.01,0,21.85,15627.43,21.85,0.26158,22.88,13935.79,22.19,0.23327,24.22,11138.28,22.54,0.18644,49.47,35452.29,50.82,0.59343,0.01,0,0.01,0,0.01,0,0.01,0,40.75,460010.8,100,7.7,46.58,106481.78,63.87,1.78237,0.01,0,0.01,0,25.44,14120.25,22.41,0.23636,51.86,71.59,42.34,13.64,58.96,6.5,50.46,12.7,56.65,6268.74,60.85,795.86,52.1,94.8,87.45,1152.9,39.69,90.89,45.49,83.36,30.67,92.57,28.48,78.8,52.89,33.17,31.68,1339.03,36.89,10.9,57.16,113,58.17,61.54,85.59,578.25,55.42,50.12,56.65,11.66,0.39641,16.05,54,0.01,0,56.08,60000,69.63,0.97,0.01,0,0.01,0,58.17,306.28,63.49,31622.14,56.9,20604.67,43.1,731.39,41.86,81664,43.95,1.316,0.01,0,0.01,0,49.3,-0.26191,48.84,-0.1029,48.37,0.111,58.69,-0.72222,47.2,159.72,57.16,160.7,65.09,103,43.15,526.6,49.07,53,48.49,18.3,44.44,181.01,61.13,36.91,54.94,92.22,100,0,71.8,0.22,49.07,27.19,52.33,288.63,42.34,1056.08,48.14,1444.27,44.25,89,45.87,90,42.49,81,59.75,1053.12,51.28,5.1
"Equatorial Guinea","GNQ",3.33,0.85,13.02,13.09,3.58,47.11,50.38,55.28,69.04,0.03,66.63,0.01,70.69,65.17,57.76,60.08,30.13,1.79,0.12,0.01,23.59,0.01,47.53,13.09,76.06,66.6,32.48,39.16,56.45,42.78,67.9,56.93,65.09,61.13,82.72,0.34,0.01,0.01,0.01,0.01,84.81,58.92,64.24,60.51,71.19,64.68,51.58,57.78,62.47,22.08,611.47,32.18,0.0537,19.65,80.22,23.43,0.00704,0.01,0,0.01,0,16.52,0.07,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.57,5324.98,28.78,0.46765,18.31,4935.82,29.42,0.43347,19.04,4345.07,33.25,0.38159,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.75,79780.57,56.72,7.00646,35.11,26228.38,65.93,2.30342,47.88,3612.27,74.11,0.31724,12.5,28.04,13.7,0.00246,75.73,56.11,76.4,9.01,61.99,5.5,71.56,9.2,37.42,22180.78,28.2,10275.37,46.73,39.4,32.82,-115.9,61.08,61.63,52.17,64.63,41.8,66.1,43.78,23.4,68.25,1.36,67.55,485.24,51.04,17.49,63.49,106.73,64.76,62.27,65.42,283.22,62.28,65.2,24.91,4.78,0.46598,11.74,6,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,77.87,3286.21,60.85,30534.59,66.46,40781.85,62.58,1710.58,0.01,0,0.01,0,0.01,0,0.01,0,85.59,-1.46309,84.04,-1.63331,47.67,0.15034,72.82,-1.26544,61.42,33.33,67.18,75.63,53.27,190.61,68.74,1.13,65.09,308,77.87,108.1,63.78,1.28,58.69,41.04,72.3,73.9,39.04,4.7,50.23,1.73,69.97,6.43,59.49,1267.36,53.03,2227.94,61.13,6435.59,76.89,54,76.51,60,41.45,82,18.45,13081.43,49.19,4.8
