"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Cuba","CUB",7.46,4.56,12.22,10.38,9.66,18.2,41.25,13.83,32.9,0.14,45.81,0.62,49.4,29.43,45.15,2.11,63.23,2.29,0.13,29.31,13.1,3.56,2.45,41.31,34.57,39.72,41.95,50.26,36.81,22.5,81.74,0.54,20.22,32.64,53.98,25.75,0.01,0.01,37.94,0.01,49.04,49.77,17.71,35.94,40.05,38.87,52.44,40.43,0.11,39.23,15116.68,42.85,0.13704,30.79,1665.32,27.95,0.0151,0.01,0,0.01,0,22.96,18.97,18.21,0.00017,0.01,0,0.01,0,0.01,0,0.01,0,30.47,383.56,28.99,0.00348,30.56,200.28,27.14,0.00182,31.29,62.91,27.65,0.00057,14.06,1494.34,11.95,0.01355,14.06,1198.18,12.38,0.01086,14.46,946.66,11.95,0.00858,63.6,307178.65,80.34,2.78468,63.27,33093.01,62.47,0.3,0.01,0,0.01,0,40.48,461372.97,24.96,4.18251,43.42,87208.22,49.03,0.79057,0.01,0,0.01,0,44.22,162812.2,38.6,1.47595,34.91,78.49,34.24,14.99,36.82,11,42.84,14.1,44.33,16092.21,39.7,5968.37,47.2,43.91,53.51,84.33,33.85,95.42,40.02,89.86,25.69,98.16,19.71,96.44,76.4,0.48,87.45,176.88,0.01,2.5,28.68,137,40.26,51.56,10.16,61.81,34.58,24.56,63.8,19.28,0.36147,30.29,4504,21.89,0.04,0.01,0,0.01,0,0.01,0,0.01,0,50,132.51,44.33,23869.25,44.82,7194.63,44.33,747.14,40.19,42265.6,35.81,0.376,0.01,0,0.01,0,43.59,0.12016,55.18,-0.43978,42.59,0.37056,58.17,-0.69726,10.16,741.8,30.88,809.8,30.88,505.4,41.83,466.12,46.85,40,34.24,5.7,54.86,90.02,20.45,115.43,52.33,94.84,63.64,0.24,55.95,1.32,40.51,49.27,47.2,97.79,41.31,986.29,33.89,205.59,0.01,99,0.01,99,13.87,97,49.3,2923.43,81.09,24.73
"Cyprus","CYP",2.41,1.01,5.77,6.51,2.23,13.26,35.86,4.24,27.89,0.16,17.23,0.01,32.91,33.51,44.38,1.9,27.67,2.99,28.47,23.62,0.01,0.01,0.16,34.37,35.46,34.75,43.78,30.65,16.27,0.01,44.88,44.17,40.96,27.18,19.49,39.63,0.01,0.01,0.01,0.01,30.14,35.93,44.16,35.8,23.8,37.73,52.21,24.15,0.15,31.52,6514.26,100,0.82016,35.85,2623.62,62.72,0.33032,0.01,0,0.01,0,20.48,7.25,25.35,0.00091,28.62,5.52,34.76,7e-04,30.25,2.47,34.11,0.00031,20.56,6.48,23.82,0.00082,21.24,6.48,24.18,0.00082,24.62,5.12,28.05,0.00064,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24,57829.59,63.26,7.28088,0.01,0,0.01,0,0.01,0,0.01,0,27.44,19119.59,43.04,2.4072,31.68,80.1,39.7,14.19,27.7,12,43.59,14,38.87,22618.19,49.3,2622.72,31.28,0,30.03,-298.08,14.66,99.8,18.05,99.51,0.01,100,0.01,100,36.82,200.37,54.7,961.32,28.72,6.2,67.93,104,41.42,52.48,40.51,147.71,33.19,24.38,61.42,17.33,0.09595,32.73,6508,47.98,0.57,0.01,0,0.01,0,0.01,0,0.01,0,27.18,12.08,26.09,12281.68,6.73,115.06,18.45,269.08,0.01,0,0.01,0,0.01,0,0.01,0,31.68,1.24576,28.68,1.36662,40.25,0.56335,32.07,1.03658,41.31,240.8,47.2,386.5,39.97,340.9,32.07,2111.38,27.7,6,20.45,3,33.7,1520.03,35.57,90.06,44.82,98.99,72.05,0.08,47.51,2.62,41.57,47.53,14.41,3.48,33.54,633.64,29.14,158.16,0.01,99,0.01,99,33.87,88,46.73,3230.74,16.38,0.4
"Czech Republic","CZE",0.99,0.1,9.81,7.62,9.27,13.35,36.61,1.37,6.89,2.37,31.41,0.72,33.58,32.91,38.45,1.93,32.06,1.83,0.01,0.01,39.02,0.01,0.17,0.01,37.66,33.85,34.22,41.18,17.19,0.01,33.49,0.62,0.26,37.12,33.89,26.67,49.7,0.01,51.54,0.01,38.08,29.62,30.45,33.54,34.9,44.98,32.86,34.03,0.11,28.66,3577.42,29.19,0.03403,22.8,306.5,19.92,0.00292,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.83,87188.19,36.48,0.82939,38.45,82519.75,38.78,0.78498,40.47,73573.84,44.73,0.69988,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.28,711333.61,52.56,6.76664,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,78.38,40.25,14.12,32.82,11.35,34.91,15.34,34.91,28860.57,33.54,7430.46,31.28,0,54.22,95.9,13.25,99.87,22.31,99.14,0.01,100,0.01,100,30.46,271.65,36.82,1304.83,0.01,2.5,38.3,129,0.01,37.61,6.73,59.32,24.91,21.5,71.32,24.81,0.18219,30.59,4760,23.26,0.05,48.46,26000,50.98,0.25,0.01,0,0.01,0,27.7,12.15,36.2,19289.48,29.59,355.29,32.82,462.07,51.09,263172.4,51.99,2.502,0.01,0,0.01,0,42.34,0.2288,34.24,0.89182,27.7,1.08478,31.68,1.03977,30.88,366.3,30.03,835.3,23.6,670,47.67,122.93,34.24,9.43,35.57,6.08,56.48,47.24,42.08,73.75,38.3,101.93,29.14,11.33,37.11,8.82,32.82,65.09,35.89,14.21,44.09,1165.24,24.91,118.94,14.59,98,0.01,99,0.01,99,32.45,7815.44,31.67,1.4
"Democratic People's Republic of Korea","PRK",11.16,7.25,17.19,12.31,13.31,31,55.26,61.35,2.61,0.57,56.03,0.76,75.11,41.32,53.48,11.71,47.58,1.88,0.54,54.67,52.09,3.21,2.14,53.09,54.57,56.06,61.51,49.57,38.5,54.92,74.99,89.36,50.65,34.91,0.01,0.35,54.12,0.01,58.16,0.01,84.41,66.83,41.48,31.57,53.86,61.64,46.4,53.39,2.57,36.61,12353.42,31.76,0.05311,21.41,214.23,17.77,0.00092,0.01,0,0.01,0,39.94,342.66,27.13,0.00147,23.14,0.55,0.01,0,0.01,0,0.01,0,54.55,28762.82,54.32,0.12365,54.1,18730.83,54.83,0.08052,53.74,8715.75,56.51,0.03747,52.05,308386.99,48.61,1.32576,53.93,282850.69,49.86,1.21598,54.93,237392.36,53.45,1.02055,62.21,254786.44,62.84,1.09533,60.25,20726.57,46.84,0.0891,0.01,0,0.01,0,53.5,1250812.74,34.62,5.37726,25.57,8497.41,20.35,0.03653,0.01,0,0.01,0,59.83,721146.37,47.11,3.10022,53.74,71.19,55.42,11.31,50.93,8.42,61.7,11.12,64.76,3337.51,58.43,1222.22,55.42,123.26,44.33,2.26,31.14,95.93,47.61,80.2,56.38,35.84,53.5,7.4,60.3,6.98,93.27,97.07,85.62,42.7,93.27,86,49.24,55.42,52.1,186.91,42.84,31.24,58.96,13.86,0.00061,12.47,14,0.01,0,56.31,82000,52.02,0.33,0.01,0,0.01,0,40.25,48.28,87.45,44005.21,51.4,13166.75,54.46,1149.38,60.87,827923.4,55.58,3.334,0.01,0,0.01,0,76.4,-1.28476,93.27,-1.90144,57.92,-0.44155,77.11,-1.38195,35.57,315.18,48.37,359.21,17.28,812.67,57.66,6,53.03,71.17,54.7,28.44,76.25,0.69,50.93,54.8,60.3,88.26,41.04,2.96,49.61,2.2,49.07,30.63,46.26,90.63,68.32,4741.61,48.14,1371.22,36.99,93,0.01,99,45.99,76,63.8,793.34,35.48,1.65
"Democratic Republic of Congo","COD",9.3,1.37,63.13,66.73,62.49,60.35,65.91,76.84,72.26,48.28,74.91,41.52,80.89,72.65,70,67.31,46.66,47.68,0.01,0.03,52.17,0.01,68.6,17.97,68.33,68.54,86.66,46.51,77.68,63.78,81.87,85.95,61.23,82.72,74.49,49.72,27.79,81.43,27.28,63.19,79.11,82.72,70.16,75.83,72.07,75.16,65.19,72.78,62.25,63.67,142787.24,45.3,0.17628,58.03,36117.02,35.88,0.04459,51.25,1581.32,38.18,0.00195,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.25,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.96,808947.43,40.13,0.99868,62.67,747412.14,42.21,0.92271,64.16,656850.73,47.8,0.81091,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,71.37,5786708.66,59.21,7.14394,81.32,1437299.45,62.93,1.77441,81.83,95777.73,58.89,0.11824,21.72,8365.29,14.86,0.01033,74.79,58.56,62.43,10.39,67.55,4.62,69.54,9.83,93.27,688.67,80.51,94.48,49.07,59.58,44.09,1.88,83.88,41.46,71.93,18.27,69.4,14.95,58.61,4.1,91.37,0.01,73.35,395.63,82.23,41.5,89.84,90,59.63,60.35,62.88,257.05,82.72,91.68,38.3,5.96,0.44178,62.03,259354,39.86,0.36,34.56,3800,22.34,0.01,87.23,1e+06,76.02,1.4,63.18,545.01,73.91,37574.7,93.27,70574.97,72.3,2138.26,34.16,18419.4,21.78,0.03,68.54,979.6,58.25,0.001474,78.68,-1.31819,79.55,-1.47771,82.72,-2.19219,82.72,-1.57344,76.4,9,64.43,86,67.18,88.89,85.59,0.03,71.32,478.86,72.82,85.9,100,0.01,61.42,37.43,69.12,78.52,51.86,0.94,74.41,0.23,71.8,6.93,75.73,6340.69,70.41,4972.3,72.3,13904.42,67.4,68,67.68,66,52.87,65,85.59,163.8,25.44,0.9
"Denmark","DNK",0.93,0.18,4.81,4.29,0.91,28.59,23.97,0.48,27.09,0.16,28.97,0.01,2.53,29.58,28.39,32.86,25.04,0.01,0.01,57.56,0.01,0.01,0.18,52.98,31.92,14.41,23.24,30.87,0.4,0.01,22,0.59,24.24,51.4,15.96,39.96,0.01,0.01,0.01,0.01,0.32,19.94,28.08,39.67,23.24,31,26,31,34.84,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.84,18197.38,65.31,0.32909,50.73,12013,65.14,0.21725,50.86,5523.97,63.88,0.0999,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.38,422010.4,79.86,7.63172,0.01,0,0.01,0,0.01,0,0.01,0,52.21,360163.16,53.77,6.51327,30.88,80.33,33,15.27,14.41,12.8,14.41,19.1,22.89,48206.41,23.6,12827.49,31.28,0,30.46,-229.6,0.01,100,16.38,99.6,0.01,100,0.01,100,12.55,404.71,38.58,1252.22,0.01,2.5,34.24,132,25.66,43.17,22.89,81.9,37.42,26.72,77.87,27.87,0.0807,40.98,19021,38.96,0.34,0.01,0,0.01,0,0.01,0,0.01,0,46.97,100.87,24.91,12206.85,23.6,153.15,25.51,297.09,0.01,0,0.01,0,0.01,0,0.01,0,0.01,2.4049,10.16,1.99246,31.68,0.95923,12.55,1.90048,29.59,383.4,26.65,1023,43.1,307,36.51,846.09,19.49,4,27.7,4.1,42.23,415.99,36.2,87.53,19.49,114.93,32.45,7.8,27.8,15.17,19.49,80.93,32.26,8.97,29.14,443.89,31.68,176.96,34.25,94,33.57,94,36.79,86,30.46,8902.58,20.59,0.5
"Djibouti","DJI",9.99,4.19,23.81,18.45,13.83,52.9,64.71,56.87,54.37,0.18,59.29,0.7,58.63,64.39,62.04,56.95,41.9,58.6,0.15,21.18,11.07,0.01,22.58,49.11,61.9,79.38,59.49,59.97,52.81,49.5,66.11,60.54,68.48,52.1,45.06,55.54,0.01,0.01,48.6,0.01,61.32,56.05,64.6,62.62,65.99,76.24,50.48,64.98,49.91,32.78,7253.72,89.2,0.81994,40.9,5930.58,81.22,0.67038,50.46,1570.45,82.65,0.17752,27.18,39.83,40.16,0.0045,0.01,0,0.01,0,0.01,0,0.01,0,19.84,6.04,23.09,0.00068,19.78,3.43,22.71,0.00039,21.22,0.06,20.68,1e-05,11.07,13.69,11.07,0.00155,11.07,6.8,11.07,0.00077,11.07,0.8,11.07,9e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,10504.22,11.36,1.18737,16.4,319.77,20,0.03615,41.97,319.77,48.49,0.03615,40.78,99710.44,59.14,11.27102,66.46,62.51,57.66,11,72.05,4,87.45,6.3,60.85,4205.94,58.17,1228.96,69.97,299.84,51.4,51.5,51.56,75.71,54.09,58.82,46.29,56.25,52.93,7.6,54.94,20.04,79.55,276.38,55.15,20.8,66.46,105,68.25,62.17,68.72,302.71,55.18,48.47,42.34,6.41,0.28353,43.53,23807,70.87,2.7,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1368.29,50.7,26721.95,48.84,10964.88,69.97,2078.35,39.5,40051.6,59.8,4.766,0.01,0,0.01,0,55.67,-0.54208,67.55,-0.96229,52.1,-0.10219,60.3,-0.77209,63.8,25.49,65.42,81,58.69,142,66.81,0.67,64.11,256,67.93,69.6,77.69,0.37,63.49,34.23,89.84,55.39,34.41,7.05,50.59,2.06,73.91,6.42,66.11,2989.98,60.03,3120.07,69.12,12123.84,55.64,82,52.21,82,42.79,82,61.42,1027.86,28.58,1.1
"Dominica","DMA",2.92,0.8,10.69,14.32,8.71,9.8,54.16,34.42,48.41,0.13,51.41,0.43,33.77,45.57,37.48,35.89,0.7,2.31,34.91,0.01,0.01,2.89,0.16,55.87,47.59,50.44,51.86,69.11,40.03,26.48,38.42,34.45,50.98,44.09,50.46,0.01,22.96,0.01,18.8,0.01,36.5,31.25,41.78,43.09,52.55,42.01,33.43,47.05,27.37,20.69,553.75,86.62,0.81454,19.29,71.81,43.99,0.10563,0.01,0,0.01,0,21.19,10.94,49.27,0.0161,30.24,7.65,53.67,0.01125,27.02,0.48,39.54,0.00071,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1155.71,70.03,1.7,40.39,203.95,62.47,0.3,0.01,0,0.01,0,14.11,5234.69,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,36.49,65548.63,85.53,96.41921,48.84,73.11,46.37,12.92,53.63,7.9,47.44,13.4,52.8,9860.68,50.93,2067.72,74.49,408.85,64.11,444.88,33.85,95.42,47.33,80.37,25.69,98.16,27.29,84.3,40.78,150.2,36.2,1317.61,24.24,5.1,48.95,121,53.86,57.96,48.26,163.95,46.73,36.88,58.17,13.17,0.33637,0.01,0,0.01,0,17.43,18,30.24,0.03,0.01,0,0.01,0,56.41,229.88,59.49,29763.07,44.09,6741.71,47.2,891.38,13.96,48,25.31,0.068,0.01,0,0.01,0,35.89,0.66666,37.12,0.70818,26.09,1.11986,37.42,0.64891,49.54,147.64,35.24,660.6,40.78,338.29,45.54,199.46,50.93,60.11,54.22,27.4,49.26,200.49,41.57,74.7,36.2,102.9,34.91,6.78,22.24,35.58,48.14,33.31,49.3,149.66,42.84,1098.51,49.3,1456.87,26.66,96,26.19,96,29.35,91,49.07,2952.39,0.01,0
"Dominican Republic","DOM",13.56,6.99,26.32,28.72,12.22,51.96,50.21,39.51,57.78,3.02,56.46,0.61,54.52,54.91,51.59,53.02,51.29,2.65,2.17,26.26,16.06,3.46,3.56,27.41,42.97,51.48,49.64,57.89,38.77,25.54,52.74,46.65,53.32,53.27,67.93,61.82,44.67,0.01,36.77,0.01,59.43,50.02,53.36,55.06,56.35,59.05,45.07,52.88,53.16,47.79,42242.06,60.39,0.42252,36.98,3588.24,32.56,0.03589,0.01,0,0.01,0,40.36,343.82,36.07,0.00344,29.02,6.04,24.77,6e-05,0.01,0,0.01,0,31.24,400.12,29.37,0.004,24.55,46.68,23.08,0.00047,26.54,15.03,23.74,0.00015,17.94,5500.6,14.06,0.05502,17.94,4758.76,14.06,0.0476,18.67,3893.57,14.46,0.03894,59.71,177688.76,74.59,1.77731,61.7,29992.95,62.47,0.3,0.01,0,0.01,0,47.42,763596.57,81.11,7.63776,67.06,377699.83,78.54,3.77789,0.01,0,0.01,0,30.75,31224.85,24.44,0.31232,49.54,72.86,37.27,14.68,55.18,7.6,48.02,13.2,48.84,11890.1,50.46,2277.97,46.02,29.25,72.82,787.46,33.1,95.51,45.41,83.93,25.17,98.39,25.92,88.1,49.3,52.42,56.41,915.63,37.24,9.7,58.43,113,63.78,61.67,44.58,157,53.51,45.83,51.63,9.66,0.42004,59.24,211543,64.51,2.11,43.9,14200,45.45,0.14,0.01,0,0.01,0,62.88,544.06,56.9,28826.81,58.43,22678.71,48.6,943.75,38.47,34810,35.15,0.354,0.01,0,0.01,0,63.18,-0.87459,55.91,-0.46755,45.54,0.20743,54.94,-0.53239,48.84,161.03,58.3,143.5,54.94,179,55.18,17.21,55.55,94,57.16,32.7,63.54,8.96,60.57,39.91,53.51,94.3,40.78,3.08,54.35,1.48,41.31,47.87,55.18,452.36,46.26,1303.36,57.92,3990.79,53.66,83,52.21,82,53.61,64,50.7,2785.23,51.88,4.8
"Ecuador","ECU",18.78,14.45,24.41,25.55,11.94,47.67,44.71,39.16,51.09,2.7,45.08,0.61,57.97,48.08,50.14,46.65,46.31,59.04,65.3,33.63,47.48,0.01,41.87,51.13,36.68,43.34,48.82,51.47,42.49,25,48.95,45.21,38.59,54.7,63.18,53.52,36.98,0.01,36.98,0.01,56.53,59.45,50.04,45.13,49.23,42.63,58.97,45.38,47.95,57.91,94065.78,67.4,0.6134,55.95,29573.42,53.18,0.19285,61.09,4961.6,59.71,0.03235,72.09,8835.27,63.93,0.05761,69.96,4230.01,61.22,0.02758,67.08,1932.72,58.56,0.0126,34.36,895.75,31.28,0.00584,36.19,611.61,31.73,0.00399,35.96,252.25,32.59,0.00164,46.24,210431.47,49.86,1.37222,46.24,175905.86,48.2,1.14708,47.4,121611.69,47.01,0.79303,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.53,1173698.07,83.83,7.65366,28.69,13672.38,29.04,0.08916,39.38,178.23,37.28,0.00116,56.01,457621.92,46.68,2.98414,40.78,75.81,33,15.27,52.33,8.3,35.89,15.2,50.23,10994.13,47.44,3034.31,44.33,17.65,59.75,268.68,39.99,91.65,45.14,84.06,26.56,98.03,23.53,94.1,48.14,67.39,49.77,1058.49,35.69,9.1,57.28,114,47.01,54.78,31.68,110.61,53.74,46.67,52.1,9.88,0.4034,55.39,134770,51.71,0.86,38.58,7200,35.45,0.05,0.01,0,0.01,0,53.03,165.1,39.15,20786.97,55.42,18376.34,35.89,566.16,41.24,47006.8,33.16,0.31,0.01,0,0.01,0,55.91,-0.57095,57.16,-0.50163,53.74,-0.17866,65.76,-0.96827,45.78,191.74,54.7,194.6,57.79,151.1,35.24,954.74,51.86,67,46.73,16.1,44.62,334.61,58.69,43.18,29.59,106.76,76.06,0.04,60.16,0.82,44.82,40.32,50.23,181.55,36.2,749.66,51.4,1764.56,47.68,87,46.05,87,50.21,70,47.9,3073.24,44.77,2.7
"Egypt","EGY",13.18,10.73,16.2,14.26,6.28,47.5,57.51,26.33,57.89,0.17,39.62,0.07,63.26,56.01,53.84,33.5,59.43,31.55,49.48,75.81,82.47,0.01,3.07,54.59,56.67,54.08,53.12,67.19,26.76,15.71,48.84,23.4,55.5,56.9,61.42,48.25,0.01,0.01,0.43,0.01,60.95,65.65,54.94,63.86,50.07,54.98,52.73,56.66,19.81,54.27,65420.63,35.51,0.079,32.93,2024.05,19.56,0.00244,28.9,26.97,27.49,3e-05,58.88,2435.92,32.99,0.00294,61.58,1855.94,42.62,0.00224,61.35,1127.73,46.93,0.00136,77.52,454066.41,69.44,0.54834,80.23,377103.46,74.87,0.4554,76.75,262369.68,76.48,0.31685,80.2,6578668.25,90.76,7.94459,78.09,5126437.65,86.05,6.19083,80.2,2771662.28,80.2,3.34714,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,70.62,5582164.97,52.22,6.74118,57.31,271137.94,39.3,0.32743,0.01,0,0.01,0,67.39,2069618.84,44.22,2.49933,54.46,71.03,58.96,10.75,57.28,6.9,51.05,12.7,50.46,10933.24,55.91,1535.45,64.11,214.46,70.41,679.98,21.13,98.94,33.9,95.21,16.68,99.82,14.8,99.7,52.1,30.27,45.78,1127.82,24.75,5.2,22.13,141,57.07,59.11,53.98,199.28,56.65,53.07,48.37,8.04,0.39243,61.44,253477,37.89,0.29,0.01,0,0.01,0,0.01,0,0.01,0,12.55,2.61,68.32,33785.61,51.63,13666.61,55.67,1260.64,18.9,708,0.01,0,0.01,0,0.01,0,57.66,-0.63131,64.43,-0.8774,76.4,-1.63883,56.41,-0.63328,55.67,75.89,54.22,197.4,82.72,52,49.3,85.55,46.85,40,53.51,25.5,59.71,19.4,50.23,55.83,55.42,92.98,57.66,0.46,51.32,1.86,49.54,30.12,58.69,938.87,57.92,2847.97,53.51,2614.64,21.79,97,21.31,97,16.73,96,56.65,1457.33,62.34,6.9
"El Salvador","SLV",12.93,7.36,22.72,20.74,12.04,46.98,55.52,38.84,64.59,0.5,55.14,0.67,52.01,50.04,63.72,42.98,37.87,56.72,40.67,1.61,23.47,0.17,3.27,24.21,46.86,54.23,59.26,63.1,41.43,28.83,40.32,47.25,79.9,55.67,60.57,0.4,30.96,0.01,44.82,0.01,50.7,53.36,51.25,50.88,48.06,56.15,72.3,47.52,38.88,49.8,50146.03,100,0.82016,49.55,14290.23,57.08,0.23372,44.84,832.52,52.7,0.01362,37.91,244.21,38.07,0.00399,41.05,117.02,41.55,0.00191,43.36,53.42,42.42,0.00087,21.29,7.58,18.71,0.00012,21.98,7.58,19.78,0.00012,0.01,0,0.01,0,23.21,17017.63,22.88,0.27833,24.55,15181.12,22.54,0.24829,24.88,12266.9,22.88,0.20063,49.47,36354.91,50.82,0.5946,0.01,0,0.01,0,0.01,0,0.01,0,40.75,470790.95,100,7.7,46.58,108566.67,63.87,1.77566,0.01,0,0.01,0,25.77,16007.09,22.75,0.2618,51.4,72.08,42.72,13.87,58.96,6.6,49.88,12.8,56.65,6567.49,61.99,695.6,48.14,52.89,82.72,1231.76,37.58,93.28,45.68,83.25,29.36,95.04,28.31,82,50.7,45.39,32.07,1435.01,38.98,10.5,57.28,114,73,64.34,87.45,635.37,53.98,46.9,55.91,11.86,0.39177,15.63,47,0.01,0,31.7,2000,30.24,0.03,0.01,0,0.01,0,58.43,326.11,63.49,30833.29,57.16,19819.43,43.59,719.01,44.14,93019.8,45.51,1.498,0.01,0,0.01,0,51.4,-0.3539,50,-0.11523,50.7,-0.03366,56.16,-0.61906,46.97,174.77,55.91,177.5,63.49,107.3,40.78,530.81,49.07,50,47.08,16.7,48.96,206.31,64.11,33.7,56.41,92.6,100,0,74.91,0.22,50.46,28.35,52.8,269.09,41.83,1003.2,48.6,1378.62,39.61,92,37.93,92,39.11,85,60.03,1205.85,23.89,0.8
