"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"China","CHN",39.76,64.22,24.62,23.71,13.79,45.63,48.35,39.66,25.89,3.11,48.54,0.92,53.92,52.9,54.44,45.04,38.74,60.19,61.29,83.45,77.86,74.78,54.29,46.32,48.27,56.48,51.84,38.66,46.06,27.52,47.65,40.98,42.54,17.28,23.6,40.12,74.74,0.01,84.46,0.01,50.18,57.93,54.15,55.88,48.91,53.43,55.47,48.21,42.08,100,2340947.33,45.72,0.1845,89.99,634881.12,37.4,0.05004,78.67,31778.26,39.27,0.0025,100,57371.47,39.73,0.00452,89.05,16703.57,38.36,0.00132,88.64,12264.61,44.08,0.00097,100,6214977.4,67.88,0.48984,100,5225344.68,69.29,0.41184,100,3416744.92,71.8,0.26929,100,34319344.09,61.28,2.70491,100,27619532.09,60.62,2.17686,100,18553798.92,59.98,1.46233,100,12252449.64,60.82,0.96569,100,1469666.06,52.13,0.11583,80.15,66500.81,68.81,0.00524,100,64948062.37,32.45,5.11894,100,2203091.41,33.65,0.17364,61.87,20689.26,37.88,0.00163,77.26,6270975.75,27.77,0.49425,44.33,72.57,52.56,11.11,53.98,6.7,59.09,10.4,56.65,3913.08,47.44,1669.95,32.82,3.23,45.54,7.18,43.42,82.75,48.87,61.95,20.79,97.75,36.43,44.8,44.21,8.71,51.36,209.53,34.3,9.4,48.95,116,41.04,54.28,44.09,176.13,38.87,31.37,56.04,10.24,0.15114,71.43,299528,22.53,0.02,100,5674414.42,55.86,0.42,0.01,0,0.01,0,36.82,21.93,69.54,37107.26,48.37,12595.76,44.82,926.23,100,140405576.6,71.34,10.998,0.01,0,0.01,0,52.56,-0.35945,47.9,-0.08209,59.75,-0.56367,56.16,-0.52983,49.07,116,59.75,95.7,55.67,173,56.1,20.84,46.97,49.35,50.93,28.86,60.47,2.63,44.33,57.32,56.9,84.94,60.42,0.37,53.51,1.02,52.8,15.45,46.49,161.56,55.91,3142.7,43.1,1199.3,42.88,86,41.52,87,41.85,81,48.6,1506.32,30.88,1.2
"Colombia","COL",40,31.5,50.8,47.89,57.19,47.86,48.8,37.3,62.19,42.92,51.86,53.85,60.25,57.66,47,42.58,54.79,60.52,51.74,36,50.2,2.37,61.63,37.19,36.55,54.46,50.64,56.25,37.93,26.43,55,35.12,80.59,48.6,61.42,21.39,66.18,55.85,48.33,60,49.65,73.11,56.49,67.51,50.26,57.69,38.29,45.94,39.46,68.8,252713.99,68.6,0.61922,67.06,67989.07,48.75,0.16659,62.38,4380.69,51.03,0.01073,61.4,2758.47,43.72,0.00676,62.74,1597.28,44.75,0.00391,56.92,415.44,44.72,0.00102,38.08,1602.07,29.58,0.00393,39.23,1354,29.79,0.00332,45.76,1153.94,36.11,0.00283,57.04,456728.34,42.56,1.11911,57.04,400775.3,43.63,0.98201,58.76,302558.91,45.1,0.74135,43.96,11417.43,37.23,0.02798,33.32,3.55,32.25,1e-05,0.01,0,0.01,0,64.58,2910468.85,59.93,7.13147,72.54,449090.92,55.3,1.1004,65.13,33001.72,54.17,0.08086,47.54,228353.57,29.09,0.55953,40.25,73.89,33.19,14.19,55.18,6.5,53.74,11.3,48.14,7069.55,53.27,1126.96,48.37,63.11,65.42,232.88,33.07,92.55,43.5,77.68,25.3,95.18,27.61,81.2,55.15,1.55,54.85,149.12,32.09,9.1,38.44,124,72.3,66.01,89.84,902.83,49.54,49.57,51.16,8.83,0.41432,25.23,2432,18.13,0.01,70.34,290330.25,62.26,0.64,59.17,176416.67,52.71,0.38,50.93,89.98,58.96,33691.8,56.9,27714.42,42.34,797.82,53.61,324190.8,43.57,0.826,66.71,1461.8,53.97,0.003634,49.3,-0.17899,50,-0.15266,89.84,-2.37447,59.49,-0.70327,46.97,133.4,67.93,58.3,61.13,140.21,74.56,0.15,53.51,85.94,47.2,22.79,74.11,0.08,59.75,35.04,43.35,97.21,19.51,32.86,63.18,0.38,45.54,26.45,50.23,293.74,39.15,1040.58,49.3,2502.32,35.12,92,35.04,92,49.94,70,50.46,1325.55,59.49,7.1
"Comoros","COM",2.73,0.32,23.22,18.62,11.94,56.32,63.55,56.12,70.26,0.17,52.48,0.4,66.52,64.05,54.48,56.47,58.07,2.11,0.12,0.01,0.01,2.83,0.16,31.13,63.49,67.03,69.45,55.17,46.51,54.69,73.61,52.99,86.21,66.11,60.85,0.01,46.62,0.01,15.7,0.01,71.02,62.31,64.94,61.97,65.29,63.52,46.73,67.68,47.12,24.77,1130.73,49.05,0.20963,21.76,207.47,33.29,0.03846,0.01,0,0.01,0,17.62,1.38,20.19,0.00026,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.38,3775.67,55.04,0.7,46.84,539.38,49.79,0.1,0.01,0,0.01,0,22.84,40942.88,76.44,7.59072,0.01,0,0.01,0,0.01,0,0.01,0,23.76,10808.64,40.78,2.0039,63.49,59.75,63.49,9.72,72.3,2.8,62.14,9.6,65.76,1889.51,73.35,83.82,52.1,85.24,58.43,110.25,37.27,89.17,58.05,31.62,43.31,46.66,69.07,1,65.54,0.67,82.67,3.43,43.9,18.44,63.96,101,89.84,72.66,82.72,542.58,66.11,79.54,32.45,5.61,0.41282,0.01,0,0.01,0,38.32,3507.83,56.71,0.44,0.01,0,0.01,0,31.68,11.65,60.03,34058.25,56.65,25394.95,70.41,2402.91,14.06,60,17.53,0.01,0.01,0,0.01,0,64.11,-0.85561,78.68,-1.27898,60.85,-0.67268,63.8,-0.86903,63.8,16.02,66.11,66.85,53.03,211.5,72.42,0.27,63.8,421.45,66.81,101.2,75.48,0.07,53.74,44.25,63.18,75.01,35.77,5.53,40.78,4.12,69.97,3.1,68.32,6578.55,66.81,6467.82,67.93,19716.3,47.83,80,48.49,80,45.12,75,65.76,324.22,51.28,3.7
"Costa Rica","CRI",14.71,9.68,22.36,23.78,10.56,44.49,40.95,31.37,52.54,2.41,46.72,0.61,39.13,49.35,44.76,36.13,54.46,52.25,45.55,21.19,15.9,0.15,2.38,27.76,25.82,47.79,48.95,46.54,27.87,20.95,50.89,32.58,57.31,45.06,56.16,41.69,33.6,0.01,37.76,0.01,38.92,39.34,47.87,62.31,40.29,48.98,40.91,33.78,38.64,46.25,32100.32,100,0.82016,45.65,9243.74,57.8,0.23618,37.93,219.08,43.96,0.0056,41.2,307.76,44.66,0.00786,45.97,198.17,47.18,0.00506,45.85,75.5,48.83,0.00193,20.56,6.6,19.06,0.00017,21.24,6.42,20.51,0.00016,23.3,3.34,22.77,9e-05,16.81,3038.04,15.26,0.07762,16.43,2747.05,15.26,0.07019,16.05,2361.96,15.66,0.06035,31.74,854.83,36.15,0.02184,0.01,0,0.01,0,0.01,0,0.01,0,37.17,287708.85,65.58,7.35094,23.84,4958.88,31.5,0.1267,0.01,0,0.01,0,28.43,18155.46,27.1,0.46387,31.28,77.94,21.32,15.07,47.44,7.9,48.14,12.2,45.78,8399.62,52.33,1181.68,39.43,20.4,54.94,65.7,27.52,95.67,28.23,94.42,18.31,98.7,23.96,90.1,49.22,3.57,52.61,186.91,21.68,5,48.95,116,53.98,60.41,60.85,250.95,46.26,44.55,52.45,9.26,0.38966,40.13,13587,43.31,0.33,36.57,2793.25,30.87,0.06,0.01,0,0.01,0,48.14,67.49,47.44,29672.31,54.46,22003.44,38.3,686.01,35.7,21861,39.93,0.538,0.01,0,0.01,0,35.57,0.74976,42.59,0.25211,41.04,0.59742,37.72,0.70303,43.59,167.21,52.56,189.2,58.96,154,65.84,1.55,42.08,34.77,38.58,11.34,65.69,0.72,46.02,54.52,38.87,98.69,28.81,12.7,54.22,0.91,43.84,28.17,41.57,80.1,22.89,472.47,40.51,843.17,40.46,88,40.29,88,35.38,87,46.26,1742.6,64.11,9.4
"Cote d'Ivoire","CIV",2.21,0.13,37.41,57.68,15.26,59.47,60.43,54.35,69.22,39.25,71.52,0.68,73,71.56,66.99,63.1,49.75,0.03,0.14,0.01,35.24,0.01,3.35,0.01,80.1,70.36,63.28,37.39,55.87,44.06,72.6,48.82,67.21,68.72,71.8,49.72,22.8,53.36,0.01,45.81,69.34,76.86,69.1,73.09,72.56,71.67,62.62,71.82,55.44,11.27,0.24,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.67,71.64,23.57,0.00042,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.12,89226.53,30.38,0.51889,40.13,79676.41,30.38,0.46335,40.13,64243.71,32.93,0.3736,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.3,1315880.58,83.12,7.65235,55.3,184023.24,54.04,1.07017,0.01,0,0.01,0,0.01,0,0.01,0,78.68,49.65,81.55,8.55,67.74,3.5,73.08,7.3,66.11,1870.94,60.57,510.56,43.59,36.38,32.07,-69.72,50.2,71.37,62.18,22.25,41.64,51.62,46.62,17.1,87.93,0.02,59.95,72.77,49.99,21.3,47.67,117,66.11,64,68.32,314.12,68.72,83.02,30.03,5.43,0.45181,51.68,93890,47.83,0.53,33.63,1759.33,15.46,0.01,52.96,90625,53.76,0.43,76.4,3779.2,61.42,34655.33,78.68,72224.65,70.86,2410.13,0.01,0,0.01,0,45.81,152.6,45.81,0.000882,68.72,-0.97991,69.97,-0.9833,78.68,-1.80303,75.09,-1.37062,65.09,15.41,73.35,45.61,73.35,80.01,72.83,0.17,72.3,703.11,72.82,134.81,73.04,0.09,68.72,26.81,73.35,56.92,54.22,0.72,68.32,0.25,66.28,4.4,67.18,6536.58,75.73,8726.62,72.82,23494.33,64.17,61,57.62,68,46.09,74,72.3,181.57,34.24,1.44
"Croatia","HRV",5.11,1.6,16.29,13.82,8.8,35.53,44.02,4.29,32.19,2.55,32.53,0.43,43.38,36.48,42.72,27.51,38.15,2.6,0.13,41.42,44.68,0.01,0.17,25.59,40.51,38.82,40.27,59.3,21.84,0.01,48.52,31.93,27.9,37.72,31.68,42.39,39.23,0.01,18.51,0.01,41.93,44.87,38.72,39.36,31.86,42.73,42.71,35.29,21.45,39.23,14900.81,57.01,0.34138,35.85,2339.48,38.97,0.0536,0.01,0,0.01,0,22.6,14.57,21.97,0.00033,0.01,0,0.01,0,0.01,0,0.01,0,38.94,2153.14,41.67,0.04933,40.13,1572.73,45.01,0.03603,38.54,502.46,44.68,0.01151,40.47,96254.59,57.04,2.20524,36.8,69478.69,54.93,1.59179,34.21,42309.85,49.86,0.96934,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.55,326451.58,70.16,7.47916,0.01,0,0.01,0,0.01,0,0.01,0,26.44,14844.24,24.77,0.34009,36.82,75.07,44.58,12.3,37.57,9.8,40.11,13.3,38.3,13094.58,42.34,2563.11,46.02,47.04,76.4,473.51,18.46,98.67,25.84,96.21,0.01,100,0.01,100,62.31,0.79,37.78,589.6,19.75,4.6,51.63,113,24.27,44.34,32.07,108.62,26.09,24.39,81.55,25.11,0.2187,40.48,14606,44.38,0.34,40.67,5118.5,37.85,0.12,0.01,0,0.01,0,29.59,9.15,36.82,23572.24,31.68,527.42,32.45,484.28,19.54,400,17.53,0.01,0.01,0,0.01,0,42.84,0.29144,41.04,0.3699,41.83,0.55865,48.14,-0.02326,38.58,246.5,38.87,509.7,32.07,561.2,48.31,128.46,31.28,10.39,32.45,7.32,50.1,51.09,31.28,80.49,49.77,92.29,51.15,0.86,41.04,4,37.12,40.77,30.88,7.99,48.84,2020.99,29.14,236.05,30.78,94,28.82,95,11.13,98,38.01,3496.78,38.3,1.8
"Cuba","CUB",9.77,4.62,20.66,18.4,11.15,42.97,38.09,13.53,38.32,2.5,42.68,0.85,52.44,31.1,43.43,31.75,57.54,2.31,0.13,30.07,13.26,3.57,2.48,42.26,31.91,39.2,36.55,46.04,35.03,21.27,80.22,0.56,42.17,26.09,51.16,20.52,75.89,0.01,71.58,0.01,47.84,57.48,20.95,37.55,38.25,37.88,49.8,38.31,26.31,39.56,15023.58,43.26,0.13601,31.85,1657.91,27.6,0.01501,0.01,0,0.01,0,22.96,17.04,18.39,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,32.39,414.85,29.2,0.00376,32.12,216.29,27.52,0.00196,31.95,69.72,27.65,0.00063,14.46,1590.72,11.95,0.0144,14.46,1272.3,11.95,0.01152,15.26,975.87,11.95,0.00883,63.6,308775.81,80.34,2.79528,64.98,33139.02,62.47,0.3,0.01,0,0.01,0,42.67,456092.16,24.96,4.1289,44.3,87026.61,49.03,0.78783,0.01,0,0.01,0,45.43,164340.99,39.31,1.48774,33.19,77.4,30.67,14.31,37.57,9.8,40.91,13.2,40.25,12094.81,33.19,5768.56,39.97,20.62,53.03,50.21,32.77,93.15,37.45,87.92,23.23,96.56,19.47,94.96,76.28,0.22,84.36,3.15,0.01,2.5,31.28,130,50.46,58.58,35.24,129.97,34.91,29.12,60.85,14.97,0.3547,23.23,1146,18.13,0.01,72.18,322783.58,79.79,2.85,0.01,0,0.01,0,40.51,31.28,41.04,27236.77,46.02,10304.46,43.35,854.24,70.51,1303049.4,72.67,11.676,0.01,0,0.01,0,43.35,0.2428,52.8,-0.31449,46.02,0.31635,71.8,-1.2153,14.41,605.7,30.46,767.45,32.45,558.66,43.44,307.47,44.58,41.11,32.82,7.74,48.31,59.8,25.51,89.63,44.09,96.29,69.03,0.13,43.59,3.01,41.04,32.8,44.33,116.79,37.42,976.83,33.89,291.65,55,72,13.01,98,25.46,94,44.09,1945.56,75.09,17.75
"Cyprus","CYP",3.67,1.01,13.37,8.55,7.98,35,35.05,3.78,27.55,0.49,25.56,0.4,34.14,37.28,43.77,22.04,44.43,2.98,28.13,23.53,0.01,0.01,0.16,33.16,33.66,36.24,38.2,32.38,12.91,0.01,41.49,38,34.06,30.03,20.45,38.66,0.31,0.01,15.63,0.01,30.87,37.76,45.41,36.86,30.95,36.22,52.9,26.51,18.33,31.83,5270.43,100,0.82016,35.11,2123.49,62.72,0.33045,0.01,0,0.01,0,20.13,4.77,24.99,0.00074,27.82,3.63,33.71,0.00057,30.25,1.99,34.75,0.00031,20.2,5.86,23.26,0.00091,20.88,5.86,25.65,0.00091,24.06,4.81,28.05,0.00075,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.23,46907.36,64.41,7.29952,0.01,0,0.01,0,0.01,0,0.01,0,25.77,14572.71,42.66,2.26774,29.59,78.45,38.3,13.22,33.19,10.4,39.56,13.4,36.51,16820.54,39.97,3176.38,38.58,17.35,27.18,-183.35,11.32,99.88,14.72,99.72,0.01,100,0.01,100,43.25,10.1,39.8,555.33,24.06,5.7,60.03,105,33.89,48.12,34.24,117.29,38.01,30.74,61.42,15.28,0.13328,30.78,5404,48.56,0.54,9.74,4,0.01,0,0.01,0,0.01,0,28.68,8.68,27.7,14836.01,22.13,170.45,24.27,320.6,15.06,86,16.22,0.008,0.01,0,0.01,0,30.46,1.23354,31.28,1.18342,42.08,0.53132,33.89,0.96881,42.84,186.2,48.14,308.9,40.51,384.39,33.54,1119.18,35.24,13.17,27.18,5.5,29.14,992.94,40.51,67.76,40.25,98.02,78.29,0.05,45.78,2.12,41.31,31.96,15.96,4.08,35.57,842.67,32.82,261.39,12.92,98,13.01,98,36.65,86,37.72,3557.25,52.33,4
"Czech Republic","CZE",1.11,0.1,12.33,8.32,8.86,25.41,36.13,1.28,14.55,1.94,30.46,0.61,35.96,31.67,39.02,20.49,20.52,1.86,0.01,0.01,38.58,0.01,0.17,0.01,38.15,33.36,35.4,37.82,14.78,0.01,30.46,0.6,6.73,15.96,28.68,27.09,26.98,0.01,37.75,0.01,36.53,35.4,27.92,33.93,33.54,41.02,37.12,26.25,16,30.25,3611.75,29.62,0.03517,23.15,315.26,19.92,0.00307,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.8,79521.61,35.5,0.77428,38.12,75092.19,37.79,0.73115,41.16,66610.37,42.56,0.64857,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,48.58,688818.02,51.87,6.70682,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,75.81,41.31,12.66,31.88,10.59,34.91,14.32,35.89,18861.74,34.91,4950.16,46.97,51.34,30.46,-118.2,11.83,99.82,18.47,99.14,0.01,100,0.01,100,50.06,3.4,18.53,952.39,0.01,2.5,36.51,125,6.73,38.59,6.73,64.61,15.96,21.56,67.93,19.66,0.18542,30.46,5258,24.09,0.05,35.1,2171.25,20.74,0.02,0.01,0,0.01,0,24.91,5.59,35.89,23321.91,30.03,377.54,32.07,481.5,38.35,40000,37.16,0.392,0.01,0,0.01,0,38.58,0.50743,34.58,0.89823,35.89,0.88686,34.91,0.87104,27.18,351.2,28.68,841.4,21.73,773,52.98,45.35,33.54,11.43,33.54,8.15,53.85,20.76,30.46,80.88,42.08,97.39,34.39,6.29,37.72,5.46,39.43,37.01,22.51,5.48,46.49,1578.47,17.28,143.57,19.31,97,19.06,97,11.13,98,33.54,5736.5,12.55,0.1
"Democratic People's Republic of Korea","PRK",10.41,7.29,14.86,9.15,12.53,28.64,53.53,52.24,2.46,0.17,54.76,0.68,71.77,40.32,52.89,12.65,35.12,1.91,0.55,54.24,51.75,3.21,2.16,53.73,55.3,55.67,57.31,46.53,26.81,52.39,73.91,71.74,44.31,33.54,0.01,0.01,48.7,0.01,46.44,0.01,88.53,58.18,36.93,32.68,54.33,59.39,47.11,53.84,2.97,37.91,12008.71,32.18,0.05199,22.11,212.48,17.77,0.00092,0.01,0,0.01,0,42.5,340.05,27.49,0.00147,23.14,0.58,0.01,0,0.01,0,0.01,0,56.02,25907.49,51.48,0.11216,54.83,16881.57,54.83,0.07308,54.41,7706.01,53.98,0.03336,53.45,306378.52,47.01,1.32638,54.93,280439.49,48.61,1.21408,55.96,234682.05,51.16,1.01599,62.21,253380.41,62.84,1.09694,60.25,20829.62,46.84,0.09018,0.01,0,0.01,0,55.86,1249069.67,34.62,5.40749,25.92,7842.98,20.35,0.03395,0.01,0,0.01,0,61.27,717105.49,47.11,3.1045,53.74,68.59,56.9,10.5,50.23,7.36,61.7,9.67,60.57,2634.7,54.22,1088.83,50.23,77.98,43.1,-0.17,16.22,99.3,44.33,75.21,46.88,37.8,58.55,3,54.62,1.63,100,0,65.75,34.8,78.27,91,43.35,55.82,45.3,180.92,41.31,37.23,54.94,10.02,0.00093,0.01,0,0.01,0,56.11,46750,42.27,0.19,0.01,0,0.01,0,38.58,28.65,87.45,43787.32,47.67,12349.3,55.91,1455.51,49.93,184548.6,43.2,0.804,0.01,0,0.01,0,84.04,-1.44008,93.27,-1.80017,48.37,0.22369,69.97,-1.15877,31.28,316.9,43.59,396.8,17.28,800.48,61.82,4.56,53.27,83.75,55.42,41.29,69.78,0.4,50.46,49.41,59.49,81.42,45.14,1.59,48.37,1.82,47.9,20.16,47.67,192.58,62.28,5052.45,52.56,3591.38,59.74,68,0.01,99,44.03,77,60.3,614.03,20.45,0.49
"Democratic Republic of Congo","COD",9.62,1.36,68.03,67.86,63.74,72.78,67.42,69.5,66.93,58.8,78.02,42.29,84.3,72.64,66.82,72.68,79.37,46.21,0.01,0.03,52.08,0.01,65.4,18.52,66.81,64.68,89.19,53.62,68.58,66.38,68.24,75.12,58.09,75.09,68.72,55.5,47.03,77.9,31.94,56,85.05,83.55,69.57,77.72,70.88,70.32,63.49,74.32,71.08,60.27,88403.18,44.89,0.1707,55.3,22768.56,35.88,0.04397,47.51,1028.25,38.18,0.00199,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.36,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,59.36,564275.66,40.82,1.08959,60.62,522923.24,44.73,1.00974,61.96,461762.09,49.02,0.89164,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,66.18,3728073.57,61.02,7.19875,81.32,863831.11,61.16,1.66802,69.09,51476,56.4,0.0994,23.09,8520.78,14.86,0.01645,69.97,52.63,63.8,9.7,64.27,4.16,65.09,8.65,100,449.09,79.55,-58.47,68.32,279.27,42.08,-1.2,76.19,35.44,61.73,22.85,69.73,8.47,63.19,1.6,68.09,0.63,68.4,24.23,73.52,38.2,76.75,92,54.94,60.6,61.42,259.63,75.09,89.18,35.24,5.79,0.44134,67.03,238555,45.95,0.46,61.19,85047.92,36.15,0.1,88.36,1166750,68.68,1.49,67.55,1011.19,76.4,39366.12,100,82341.18,71.8,2450.23,39.02,45604,26.14,0.096,61.54,1063.4,50.95,0.002286,82.72,-1.4042,87.45,-1.52846,81.55,-2.02803,85.59,-1.68414,66.46,14.76,72.82,46.23,69.54,91.97,86.86,0.04,71.8,702.08,69.97,119.55,83.49,0.02,63.33,30.52,65.76,69.1,59.62,0.43,66.11,0.3,64.92,4.89,77.87,11270.37,71.32,7652.43,73.91,24224.96,77.27,41,74.34,47,62.53,48,93.27,43.43,67.55,12.8
"Denmark","DNK",0.9,0.18,4.55,2.22,1.4,30.24,10.94,0.46,1.91,0.18,30.82,0.01,9.14,30.05,27.45,28.78,35.01,0.01,0.01,58.67,0.01,0.01,0.18,53.77,34.62,0.45,29.13,31.56,0.41,0.01,19.66,0.55,0.01,40.25,17.28,55.31,0.01,0.01,0.01,0.01,6.73,12.41,28.59,39.65,23.93,27.06,27.84,30.24,27.4,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.84,18915.6,64.04,0.36182,52.7,12947.13,66.42,0.24765,52.88,6511.88,63.88,0.12456,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.03,398615.36,79.86,7.62478,0.01,0,0.01,0,0.01,0,0.01,0,53.77,335994.02,53.77,6.42695,32.82,77.57,36.51,13.73,0.01,12.8,20.45,16.5,28.68,30513.02,29.59,7758.82,25.81,0,38.58,-12.52,0.01,100,16.42,99.6,0.01,100,0.01,100,16.28,133.25,23.73,884.34,0.01,2.5,30.03,132,0.01,38.14,0.01,63.33,34.24,28.23,72.82,22.53,0.12146,49.85,71870,61.37,1.33,0.01,0,0.01,0,0.01,0,0.01,0,49.07,80.17,26.65,14328,24.91,195.01,27.7,351.32,0.01,0,0.01,0,0.01,0,0.01,0,6.73,2.42212,6.73,2.15439,22.89,1.20481,6.73,1.96058,32.82,308.3,24.91,953.4,38.87,413,40.44,416.12,23.6,6.7,24.27,5.11,41.06,233.68,23.6,91.97,20.45,110.71,36.21,5.09,26.92,11.23,22.13,67.5,29.14,7.38,32.07,748.33,29.59,236.48,24.4,96,24.12,96,34.96,88,30.88,6373.06,39.7,2
