"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Chile","CHL",15.33,12.93,18.17,14.32,10.2,41.06,37.59,3.92,52.22,1.91,40.91,0.75,31.6,44.72,41.98,41.37,39.87,75.05,65.59,23.73,30.29,0.01,43.53,39.21,31.57,37.59,40.76,41.26,23.66,0.01,38.06,26.29,75.14,35.57,53.27,20.35,34.13,0.01,56.71,0.01,28.49,35.06,41.46,56.21,38.37,56.6,31.14,37.31,45.87,63.67,137319.93,78.58,0.78035,70.98,118394.62,84.8,0.6728,75.5,27172.75,78.57,0.15441,66.52,4823.47,53.44,0.02741,71.86,4229.41,60.12,0.02403,75.66,3631.69,68.5,0.02064,25.1,71.79,22.36,0.00041,24.91,54.62,22.16,0.00031,25.77,13.43,22.39,8e-05,34.21,77221.72,28.13,0.43883,34.21,63129.38,26.84,0.35874,34.21,43799.74,25.54,0.2489,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.28,1088266.03,43.49,6.18428,44.3,95427.56,44.74,0.54229,40.65,251.56,37.88,0.00143,44.22,156891.95,34.77,0.89157,33.19,79.29,30.03,15.66,44.33,9.7,31.88,15.4,39.97,20493.01,41.57,4833.8,42.59,10.31,39.97,-13.33,22.3,98.8,25.11,98.03,0.01,100,0.01,100,43.64,124.5,33.19,1375.89,14.75,3.4,46.85,122,84.04,70.38,67.18,294,41.83,31.09,59.22,14.22,0.36004,26.19,2045,15.81,0.01,35.14,7300,33.15,0.04,0.01,0,0.01,0,55.91,212.36,37.72,20849.33,43.59,6439.87,30.46,389.58,57.29,581798,56.14,3.41,0.01,0,0.01,0,26.65,1.58222,30.46,1.26407,43.59,0.3311,28.2,1.39189,31.28,349.4,54.94,184.9,50.23,217,62.91,3.1,38.73,17,38.01,8.4,66.56,0.88,54.22,48.55,50.23,96.02,22.13,37.9,53.51,1.2,25.51,75.93,39.43,22.65,33.19,645.25,39.7,460.97,45.52,90,43.52,90,48.71,74,38.87,5350.2,40.89,3
"China","CHN",33.47,64.43,17.39,18.43,26.36,10.82,37.19,13.45,29.81,2.92,48.82,7.29,52.93,47.45,49.36,0.67,38.33,61.36,61.88,83.16,78.28,74.98,53.27,46.69,46.84,51.27,44.03,18.09,45.13,23.17,49.74,0.63,51.02,19.49,26.65,37.04,67.54,0.01,84.46,0.63,48.91,57.29,50.64,47.33,44.57,51.9,46.94,45.37,0.01,100,2480213.52,45.72,0.18353,100,677975.12,37.79,0.05017,78.67,35627.86,39.27,0.00264,100,69948.92,40.59,0.00518,89.05,20674.2,38.75,0.00153,88.64,15356.97,45.24,0.00114,100,6502095.11,67.95,0.48115,100,5403665.67,67.8,0.39986,100,3435815.49,71.8,0.25425,100,37241287.67,61.96,2.7558,100,29829572.35,61.28,2.20735,100,20107575.49,60.62,1.48793,100,13820133.14,61.81,1.02267,100,1696497.34,52.13,0.12554,80.15,75230.38,68.81,0.00557,100,68564986.42,32.45,5.07372,89.99,2285017.25,33.65,0.16909,60.42,23920.47,38.49,0.00177,79.46,6930841.24,27.44,0.51287,42.59,75.14,51.51,11.85,55.55,7.5,47.32,13.3,48.84,11171.59,39.7,5449.35,6.73,-0.24,48.6,20.05,43.04,89.93,47.33,79.28,15.21,99.96,35.29,56,43.1,129.7,57.41,823.39,0.01,2.5,39.97,127,46.97,55.31,55.42,208.45,34.91,25.1,55.91,11.55,0.13603,69.26,301373,19.81,0.02,88.69,5730900,51.44,0.42,0.01,0,0.01,0,39.43,41.39,66.11,32203.17,50,11975.38,43.59,729.17,100,123032647.2,71.34,9.212,39.73,7.6,0.01,0,52.8,-0.4357,45.3,0.02343,59.49,-0.53878,55.18,-0.54289,48.14,153.7,53.27,208,43.35,301,51.68,80.7,45.06,33,44.09,13.5,57.07,11.54,45.78,64.04,53.51,93.81,47.9,1.35,43.59,3.42,49.54,28.73,40.78,39.19,56.9,2710.77,40.25,519.46,0.01,99,0.01,99,0.01,99,40.25,4954.92,36.51,2.6
"Colombia","COL",37.09,31.18,44.12,35.77,53.9,44.53,45.83,38.45,57.36,11.43,50.71,54.17,54.71,52.84,43.9,43.53,46.2,60.96,51.47,33.72,50.97,2.37,61.37,36.55,36.68,48.48,49.29,50.33,37.31,26.06,48.17,46.66,74.38,42.84,59.22,0.48,47.21,65.97,57.48,51.06,48.6,61.59,45.38,63.99,50.8,51.31,37.56,44.04,43.03,69.83,312584.05,68.6,0.61673,67.06,83922.28,48.75,0.16558,65.24,5494.56,50.24,0.01084,61.4,3334.6,42.35,0.00658,62.74,1951.13,44.88,0.00385,56.92,491.02,44.59,0.00097,35.82,1292.32,26.75,0.00255,38.34,1078.48,27.89,0.00213,42.63,915.29,33.66,0.00181,58.76,552778.1,42.21,1.09063,58.76,480503.95,44.36,0.94803,60.62,360020.79,44.73,0.71032,44.59,15042.62,37.23,0.02968,33.32,4.33,32.25,1e-05,0.01,0,0.01,0,65.09,3628612.93,59.57,7.15924,72.54,567786.87,55.3,1.12024,63.43,39499.51,54.17,0.07793,47.54,262991.9,28.1,0.51888,39.7,75.99,33.89,14.96,54.7,7.6,42.97,14,48.37,11560.99,50.23,2209.85,45.3,24.76,55.91,122.23,32.6,95.46,42.71,86.22,26.91,97.03,25.24,88.5,47.51,85.48,48.84,1064.91,41.89,12.1,51.98,118,68.72,63.64,80.51,506.2,47.9,38.94,53.74,10.42,0.39006,22.84,1044,0.01,0,51.79,71000,43.03,0.15,69.64,230000,62.5,0.5,50.46,132.65,58.69,29826.4,56.65,20211.86,39.43,615.09,64.71,1124409,51.05,2.492,51.6,285.6,50.52,0.000632,51.86,-0.38745,45.54,0.02295,74.49,-1.40181,50.93,-0.35387,35.24,316,58.43,147.21,58.43,148,70.09,0.45,54.82,85,47.08,17.3,70.48,0.27,59.75,39.65,32.07,104.11,20.45,50.49,60.85,0.57,42.59,45.31,47.67,106.27,37.42,790.82,47.9,1381.86,43.18,91,41.37,91,44.6,80,50.46,2538.97,42.3,3.2
"Comoros","COM",2.8,0.32,24.53,18.33,13.89,57.99,65.59,56.97,65.62,0.17,49.65,0.62,66.4,65.1,53.29,56.99,64.22,2.12,0.12,0.01,0.01,2.83,0.16,31.49,65.94,63.14,70.45,63.11,55.05,48.09,69.47,57.27,71.1,64.11,61.99,0.01,51.1,0.01,38.66,0.01,72.01,61.23,66.13,61.12,68.26,62.61,45.36,66.11,49.12,24.77,1426.87,49.48,0.20963,22.45,259.65,33.29,0.03815,0.01,0,0.01,0,17.98,1.94,20.9,0.00029,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.38,4764.53,54.23,0.7,46.84,680.65,49.79,0.1,0.01,0,0.01,0,23.23,51569.88,75.91,7.5766,0.01,0,0.01,0,0.01,0,0.01,0,24.1,13127.33,41.15,1.92866,65.42,62.83,66.46,9.98,66.11,4.6,60.3,11.2,69.12,2507.32,71.8,302.16,65.76,251.21,60.57,270.42,48.85,81.79,62.04,34.69,40.17,69.3,57.56,4.1,67.22,1.7,71.8,391.66,48.14,16.17,68.12,103,70.41,64.5,71.8,335,64.43,72.21,30.46,5.18,0.39585,0.01,0,0.01,0,39.14,11000,66.71,1.52,0.01,0,0.01,0,27.18,11.53,56.16,29030.13,57.92,22205.97,68.72,2077.71,31.17,13527.4,47.95,1.874,0.01,0,0.01,0,61.7,-0.78338,84.04,-1.55086,56.41,-0.45231,66.46,-1.01577,67.18,17,65.09,92.1,52.1,205.34,71.69,0.31,65.76,313,70.86,82.3,72.12,0.2,52.56,51.14,64.76,82.66,33.19,7.29,42.08,4.14,66.81,8.69,66.46,3212.82,65.42,4381.28,66.46,10987.99,49.65,86,49.79,85,47.93,75,72.3,419.32,57.04,5.9
"Costa Rica","CRI",14.57,9.84,21.58,23.39,10.83,39.66,42.17,29.62,49.87,2.39,47.03,0.67,38.68,49.04,35.9,35.53,48.89,52.46,48.14,20.91,16.35,0.15,2.39,28.92,30.19,45.26,48.87,47.35,26.84,22.09,45.15,28.76,62.94,35.24,55.91,43.84,31.26,0.01,44.37,0.01,37.83,39.55,45.53,62.66,41.34,36.7,35.11,36.75,34.36,45.87,35575.44,100,0.82016,45.19,10233.98,58.54,0.23594,37.41,245.27,45.9,0.00565,44.77,482.72,46.63,0.01113,49.73,318.69,50.65,0.00735,47.86,127.47,49.47,0.00294,20,5.04,19.08,0.00012,21.24,4.95,20.15,0.00011,23.48,1.93,21.82,4e-05,17.19,3649.72,15.66,0.08414,16.81,3308.69,15.66,0.07628,16.81,2875.75,16.05,0.0663,31.74,983.73,36.15,0.02268,0.01,0,0.01,0,0.01,0,0.01,0,37.17,317417.6,64.02,7.31779,23.84,6072.06,32.57,0.13999,0.01,0,0.01,0,28.76,24425.48,29.09,0.56311,33.54,79.16,27.18,15.87,50.23,8.5,40.78,14.5,46.26,13872.58,51.63,1981.81,42.08,8.63,53.27,65.59,24.05,98.65,29.95,96.43,20.45,99.5,23.87,93.1,46.76,95.69,43.59,1147.2,16.82,3.8,49.19,120,67.18,62.69,58.96,236.95,44.82,33.96,55.67,11.34,0.3712,43.85,21059,43.83,0.45,29.47,2000,33.15,0.04,0.01,0,0.01,0,47.67,110.12,50.23,26698.67,53.74,16033.54,38.01,599.78,42.15,79640.4,46.71,1.768,0.01,0,0.01,0,36.82,0.61826,38.87,0.50012,38.87,0.6384,40.25,0.51969,39.97,245.8,51.86,243.59,60.71,120,64.68,2.25,43.35,29,39.43,9.7,63.49,1.42,45.06,64.34,17.28,111.23,21.32,39.41,49.77,1.78,40.78,48.11,42.59,55.4,27.7,436.81,42.08,638.47,43.18,91,43.52,90,21.58,95,47.9,2868.44,49.9,4.5
"Cote d'Ivoire","CIV",2.5,0.13,48.23,36.18,52.96,58.54,67.29,54.93,67.73,3.45,71.79,29.85,67.63,73.59,67.52,60.93,48.76,0.03,0.14,0.01,36.07,0.01,3.36,0.01,83.55,71.03,67.55,51.15,59.83,45.41,61.13,54.81,60.09,69.97,73.91,78.25,0.01,52.38,21.37,41.69,66.13,69.16,71.2,72.52,77.19,72.37,62.99,73.76,50.33,11.27,0.62,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.67,87.2,23.04,0.00041,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.13,110282.78,30.38,0.51291,41.16,98439.43,31.01,0.45783,42.56,79462.64,33.25,0.36957,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.67,1645303.41,83.12,7.65214,55.3,224678.96,54.04,1.04496,0.01,0,0.01,0,0.01,0,0.01,0,81.55,54.63,85.59,8.63,67.74,4.5,74.49,8.7,67.93,2541.53,67.18,396.81,68.32,285.1,38.3,-32.09,53.99,71.17,66.3,28.36,44.44,55.8,46.4,19.4,66.24,2.14,56.41,840,56.15,21.7,53.51,117,57.16,60.52,63.18,258.74,70.41,80.16,32.45,5.28,0.44229,81.22,777729,75.38,3.61,0.01,0,0.01,0,51.46,24000,53.31,0.11,74.49,2279.73,55.18,28898.42,87.45,61006.02,73.91,2230.75,25.01,3376.2,18.26,0.016,41.76,19.6,41.63,9.4e-05,62.88,-0.83038,69.54,-1.09841,70.41,-1.26346,67.93,-1.07926,69.12,14.59,73.35,50.61,73.35,68.46,71.69,0.31,78.68,702,75.73,100.1,71.69,0.21,70.41,28.19,75.09,68.75,49.88,1.05,72.05,0.21,69.54,7.17,68.72,4061.83,77.11,6690.78,75.73,16326.32,54.98,82,51.99,83,44.6,80,75.73,336.26,31.39,2.15
"Croatia","HRV",4.49,1.59,12.66,6.78,8.5,35.18,41.58,1.66,37.32,0.17,32.73,0.43,41.13,34.73,38.85,25.44,44.06,2.59,0.13,40.78,42.9,0.01,0.17,25.11,39.44,37.46,42.7,47.39,27.18,0.01,39.93,0.7,35.17,45.54,32.45,46,0.01,0.01,18.26,0.01,40.62,41.65,36.51,36.01,31.87,35.47,42.55,32.01,20.22,38.57,14477.9,57.01,0.34337,35.11,2275.26,38.97,0.05396,0.01,0,0.01,0,22.25,14.71,22.15,0.00035,0.01,0,0.01,0,0.01,0,0.01,0,38.79,1936.14,41.81,0.04592,39.23,1284.97,43.98,0.03047,37.76,453.87,43.56,0.01076,37.13,87506.64,57.04,2.07535,33.57,62157.23,54.93,1.47415,32.29,37044.64,49.44,0.87857,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.61,315013.22,70.16,7.47102,0.01,0,0.01,0,0.01,0,0.01,0,25.11,14926.65,25.11,0.35401,35.89,77.46,43.35,13.58,34.41,11.2,40.78,14.5,40.25,20451.21,45.3,3506.97,31.28,0,71.8,687.38,24.4,98.61,30.27,96.41,0.01,100,0.01,100,37.44,215.4,42.59,1164.92,0.01,2.5,49.19,120,32.07,48.02,38.58,137.96,30.03,22.88,78.68,27.34,0.18369,44.51,24005,47.54,0.56,0.01,0,0.01,0,0.01,0,0.01,0,31.28,16.66,35.24,19541.17,32.07,521,32.45,455.69,18.82,522,17.71,0.014,0.01,0,0.01,0,44.82,0.00987,36.82,0.70669,40.25,0.60689,43.1,0.24561,36.51,297.3,36.51,602.2,28.68,588.6,45.22,282.08,31.48,8,32.26,5.2,48.01,114.77,21.32,111.84,43.59,98.15,51.16,0.93,42.34,3.96,35.57,60.65,24.27,5.65,47.9,1527.52,28.2,143.12,25.35,96,24.87,96,13.11,97,43.35,4145.33,44.79,3.4
"Cuba","CUB",8.85,4.62,16.97,18.72,9.61,27.16,40.74,13.82,34.51,2.59,45.65,0.67,49.44,26.82,42.13,7.43,63.98,2.3,0.13,30.38,13.65,3.57,2.45,41.69,34.22,38.44,42.02,49.82,36.81,21.36,82.77,0.56,23.75,32.07,53.98,24.58,70.34,0.01,45.08,0.01,48.05,50.87,14.32,33.81,39.85,35.59,49.86,40.34,1.37,39.56,15128.33,43.26,0.13712,30.79,1661.44,27.95,0.01506,0.01,0,0.01,0,22.96,17.69,18.21,0.00016,0.01,0,0.01,0,0.01,0,0.01,0,32.23,481.07,29.75,0.00436,30.95,244.39,29.03,0.00222,32.53,75.76,28.05,0.00069,14.46,1701.41,12.81,0.01542,14.46,1348.33,12.38,0.01222,15.26,1061.31,12.81,0.00962,63.6,307400.4,80.34,2.78616,64.98,33099.35,62.47,0.3,0.01,0,0.01,0,40.48,459817.57,24.96,4.16761,43.42,86983.34,49.03,0.78838,0.01,0,0.01,0,44.62,168004.56,38.96,1.52273,34.91,78.46,33.54,14.97,38.15,10.8,38.73,14.8,43.59,16116.37,40.51,5289.29,45.78,28.21,54.22,81.79,34.09,95.2,39.75,89.65,24.47,97.93,18.64,96.88,78.34,0.45,87.45,149.39,0.01,2.5,31.28,134,39.15,51.99,14.41,67.28,33.89,24.82,64.11,18.85,0.36241,28.73,3117,21.03,0.03,65.63,352000,75.39,3.13,0.01,0,0.01,0,49.3,117.56,44.33,24243.24,45.06,7473.8,44.09,752.39,46.24,146113,43.95,1.3,0.01,0,0.01,0,42.59,0.23527,54.22,-0.40491,44.09,0.30725,58.69,-0.70553,6.73,729,30.46,818.4,31.68,504.1,36.08,1074.39,46.37,39,34.24,5.8,45.22,184.9,19.49,114.49,51.16,95.27,70.63,0.08,52.33,1.3,33.54,63.83,46.73,97.72,41.04,945.63,34.24,212.67,0.01,99,14.34,98,17.85,96,50.7,2480.98,80.75,23.77
"Cyprus","CYP",2.47,1.01,6.05,6.48,2.22,15.42,35.78,4.16,27.25,0.16,17.55,0.01,32.22,33.97,44.07,1.92,43.31,2.99,28.41,22.96,0.01,0.01,0.16,34.83,35.24,35.3,41.86,31.48,15.99,0.01,44.25,42.47,36.81,28.2,19.49,39.27,0.01,0.01,0.01,0.01,29.95,34.66,44.55,35.64,24.69,37.55,51.73,24.56,0.15,31.83,6357.92,100,0.82016,35.85,2561.78,62.72,0.33047,0.01,0,0.01,0,20.48,6.95,25.35,9e-04,28.62,5.3,34.31,0.00068,30.25,2.37,34.11,0.00031,19.64,4.94,23.09,0.00064,20.88,4.94,23.44,0.00064,23.86,3.92,27.65,0.00051,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.62,56475.53,63.26,7.28525,0.01,0,0.01,0,0.01,0,0.01,0,27.44,19566.58,44.22,2.52406,31.28,79.92,39.7,14.07,27.95,11.8,44.58,13.8,37.12,24063.13,47.2,2988.47,31.28,0,31.68,-153.89,15.08,99.81,16.96,99.53,0.01,100,0.01,100,38.09,194.34,51.4,978.76,27,6.1,66.81,104,37.12,49.59,36.51,124.37,33.19,24.62,61.42,16.9,0.09826,33.04,6251,46.68,0.55,0.01,0,0.01,0,0.01,0,0.01,0,27.7,11.63,26.09,12431.19,6.73,115.59,19.49,270.46,0.01,0,0.01,0,0.01,0,0.01,0,31.28,1.25113,28.68,1.39117,39.43,0.63513,30.46,1.09963,41.83,229.6,47.44,361.8,39.43,346.1,32.21,2040.72,29.81,7,20.45,3.2,30.87,1438.45,36.51,89.03,46.97,97.52,70.63,0.08,46.85,2.41,41.83,45.86,14.41,3.47,34.24,653.62,30.03,170.89,0.01,99,0.01,99,36.26,88,45.3,3757.09,41.41,3.1
"Czech Republic","CZE",0.86,0.1,7.47,5.45,8.1,9.45,35.92,1.38,22.19,0.14,31.23,0.48,33.82,32.71,38.6,0.58,37.65,1.83,0.01,0.01,39.03,0.01,0.17,0.01,37.53,34.2,34.38,37.74,17.44,0.01,33.85,0.62,10.16,33.54,32.07,26.94,0.01,0.01,22.94,0.01,38.03,30.07,30.02,33.9,34.38,45.98,32.41,33.51,0.01,28.66,3576.84,29.19,0.03413,22.8,307.02,19.92,0.00293,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.8,85750.18,36.48,0.8183,38.12,81118.29,39.12,0.77409,40.13,72259.31,44,0.68956,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.28,708410.44,52.56,6.76021,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,78.17,39.97,14.01,33.19,11.28,35.24,15.14,35.24,27373.63,33.54,7028.01,31.28,0,45.54,10.44,13.9,99.87,21.88,99.14,0.01,100,0.01,100,32.21,252.79,35.57,1286.48,0.01,2.5,38.73,128,10.16,38.76,10.16,61.9,19.49,21.04,70.86,23.78,0.1798,31.21,4848,23.26,0.05,0.01,0,0.01,0,0.01,0,0.01,0,26.65,11.44,36.2,19685.38,30.03,359.31,32.82,466.15,24.35,3172.4,21.61,0.03,0.01,0,0.01,0,41.83,0.27227,34.58,0.92892,28.2,1.05411,32.07,1.04185,30.46,365,29.59,842.6,22.89,693,50.22,105.03,33.54,9.42,35.24,6.14,51.2,44.83,41.04,75.41,46.26,97.76,29.59,10.14,35.89,8.33,32.07,65.67,35.57,13.18,44.82,1221.22,23.6,120.82,0.01,99,0.01,99,0.01,99,32.45,7651.68,43.68,3.3
"Democratic People's Republic of Korea","PRK",11.03,7.26,16.77,12.52,13.08,28.8,55.7,62.3,2.58,0.61,56.41,0.75,73.16,40.82,52.88,11.08,40.78,1.88,0.54,54.38,52.08,3.21,2.15,53.33,55.06,57.38,61.62,49.46,38.06,55.61,79.68,89.34,49.01,34.91,0.01,0.38,60.02,0.01,56.2,0.01,85.22,62.81,39.52,32.24,53.38,60.5,46.22,53.8,2.28,36.61,12332.42,31.76,0.05307,21.41,214.18,17.77,0.00092,0.01,0,0.01,0,40.36,342.73,27.49,0.00147,22.95,0.53,0.01,0,0.01,0,0.01,0,54.44,28094.44,53.61,0.1209,54.1,18255.36,54.83,0.07856,54.52,8526.95,54.8,0.03669,52.51,309878.97,49.02,1.33351,53.93,283975.33,49.86,1.22204,54.93,238047.42,52.51,1.0244,62.21,254571.08,62.84,1.0955,60.25,20741.83,46.84,0.08926,0.01,0,0.01,0,54.16,1250063.57,34.62,5.37944,25.57,8408.62,20.35,0.03619,0.01,0,0.01,0,59.83,729199.62,47.54,3.13799,54.34,70.79,55.79,11.2,51.86,8.15,63.49,10.77,64.11,3058.84,59.22,1002.82,55.18,121.52,44.33,4.1,30.78,96.29,47.06,79.47,57.8,33.64,53.5,7,63.49,4.77,100,68.55,85.57,43,93.27,86,46.73,55.21,51.4,186.52,42.84,31.7,58.69,13.54,0.00066,14.32,23,0.01,0,60.33,232000,59.71,0.94,0.01,0,0.01,0,40.25,46.8,89.84,44162,51.4,13120.33,54.46,1162.73,59.07,658185.4,53.47,2.654,0.01,0,0.01,0,77.87,-1.2807,93.27,-1.91101,51.63,-0.01288,76.4,-1.35199,32.45,344.6,48.14,344.43,17.28,821.53,60.16,5.8,52.33,70.85,54.46,28.92,68.61,0.69,53.03,50.75,60.85,87.34,41.83,2.57,47.44,2.29,49.77,28.61,47.2,98.24,67.55,4772.87,48.84,1496.72,25.35,96,0.01,99,47,76,63.8,724.92,26.07,1.49
"Democratic Republic of Congo","COD",9.27,1.37,62.69,67.6,64.18,56.78,66.64,75.12,71.36,52.63,75.09,41.9,85.37,73.9,66.6,65.59,41.91,47.37,0.01,0.03,51.79,0.01,68.69,17.97,68.01,67.86,90.95,46.99,78.35,63.37,76.46,83.87,59.82,81.55,74.49,49.38,36.77,80.31,28.19,62.28,84.54,86.21,71.1,78.79,72.05,70.66,62.77,73.15,58.82,62.94,135935.75,45.3,0.17589,57.31,34524.71,35.88,0.04467,50.46,1505.15,38.18,0.00195,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.44,0.21,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.28,751052.19,39.45,0.97181,62.67,694810.39,41.86,0.89904,64.16,612873.24,47.4,0.79302,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,71.37,5524451.08,59.21,7.14825,81.32,1369094.48,63.87,1.77151,77.56,92925.98,61.7,0.12024,21.72,8364.09,14.86,0.01082,73.91,58.1,62.58,10.33,66.81,4.54,68.92,9.8,100,633.1,82.72,54.62,49.54,65.03,44.58,4.25,87.09,40.83,70.49,18.71,68.09,15.4,58.97,3.7,76.53,0.59,76.4,291.11,82.18,40,85.59,91,56.9,60.35,62.88,257.05,80.51,91.51,38.3,5.94,0.44262,61.44,214316,39.68,0.31,44.21,23000,30.59,0.03,87.2,1e+06,73.97,1.45,63.8,578.53,73.91,38102.55,93.27,73120.27,72.3,2173.4,35.37,21992.4,22.46,0.036,66.49,826.8,58.34,0.001298,79.55,-1.31227,89.84,-1.65494,82.72,-2.08589,89.84,-1.657,70.41,12.91,71.8,56.68,67.18,90.47,92.4,0.02,71.8,520.94,72.3,87.91,83.48,0.02,61.13,37.7,69.12,77.98,53.74,0.72,68.52,0.25,67.18,8.26,76.4,7030.35,70.86,5273.25,72.3,15233.54,63.58,75,61.36,73,52.17,68,89.84,95.4,19.55,0.9
