"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Denmark","DNK",1.03,0.18,5.93,4.45,1.78,26.32,25.08,0.49,29.21,0.17,28.75,0.01,18.25,30.7,29.04,26.06,24.1,0.01,0.01,57.31,0.01,0.01,0.18,52.99,32.22,18.12,21.27,31.86,0.4,0.01,25.97,0.55,24.27,55.67,18.45,45.85,0.01,0.01,0.01,0.01,14.15,23.54,27.12,41.92,25.45,28.16,29.94,30.82,22.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.84,18574.11,65.31,0.32384,50.1,12168.37,65.14,0.21215,50.19,5373.16,63.88,0.09368,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.83,437939.32,80.48,7.63536,0.01,0,0.01,0,0.01,0,0.01,0,51.71,377348.84,54.31,6.57898,31.28,80.79,33.19,15.53,24.27,12.6,13.53,19.1,20.45,59055.37,22.13,17333.34,32.45,0,31.28,-324.8,0.01,100,15.93,99.6,0.01,100,0.01,100,16.65,437.71,40.51,1245.54,0.01,2.5,30.22,133,24.27,43.99,24.27,87.58,36.82,25.83,77.11,31.09,0.07642,43.96,47534,47.82,0.82,0.01,0,0.01,0,0.01,0,0.01,0,45.54,110.76,24.91,11513.64,23.6,145.72,25.51,287,0.01,0,0.01,0,0.01,0,0.01,0,12.55,2.1481,15.96,1.87163,30.03,0.95326,18.45,1.83233,28.2,422.5,26.09,1055,48.14,243,36.51,916.33,20.45,4.23,31.68,4.2,37.72,363.96,32.07,100.48,18.45,114.19,35,10.97,27.18,16.81,28.2,81.18,32.45,8.52,27.18,383.83,33.19,165.94,17.87,97,18.5,97,32.35,90,24.27,12483.77,23.94,0.7
"Djibouti","DJI",8.72,4.27,17.8,31.59,12.99,13.74,64.17,56.56,48.87,3.05,58.13,0.56,60.95,64.27,60.31,55.86,0.77,58.74,0.15,23.46,11.07,0.01,22.77,49.55,59.67,80.09,59.62,59.52,52.41,51.39,68.99,55.08,59.39,44.82,43.84,52.49,54.16,0.01,31.44,0.01,63.33,58.66,63.85,62.6,66.41,71.69,50.73,63.12,49.43,32.47,8561.51,89.2,0.81992,41.31,6920.83,78.49,0.66279,52.91,1843.7,82.65,0.17657,27.18,46.76,39.73,0.00448,0.01,0,0.01,0,0.01,0,0.01,0,22.38,24.25,25.65,0.00232,22.34,20.83,27.14,0.00199,22.35,0.62,21.44,6e-05,11.07,23.04,11.07,0.00221,11.07,11.16,11.07,0.00107,11.07,1.14,11.07,0.00011,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,12618.39,11.36,1.20843,16.4,423.94,21.41,0.0406,41.97,423.94,47.65,0.0406,41.52,110759.56,59.14,10.60719,62.58,67.1,56.9,11.37,73.35,4,87.45,6.8,59.49,5518.08,59.75,1369.24,70.86,317.59,50,45.1,52.82,75.94,52,65.33,46.86,60.57,56.36,9.1,59.11,26.6,80.51,411.96,51.06,16.4,59.41,111,56.9,60.1,61.99,247.75,53.98,44.88,42.84,6.87,0.2653,40.33,28772,68.32,3,40.53,9000,72.38,0.94,0.01,0,0.01,0,69.97,1146.29,47.44,22512.4,49.77,10540.52,69.12,1943.64,27.3,5000,36.2,0.522,0.01,0,0.01,0,60.03,-0.71689,66.81,-0.8991,52.33,-0.12908,65.76,-0.92248,61.99,36.9,65.76,94.16,58.96,142.27,66.46,0.7,63.8,220.21,69.12,59.3,66.46,0.51,64.76,36.74,85.59,59.27,36.77,8.23,49.77,1.98,71.32,8.61,64.76,2133.1,58.43,2500.41,66.46,7983.74,52.85,84,51.2,84,44.63,81,58.69,1484.29,0.01,0.1
"Dominica","DMA",3.73,0.79,17.58,12.48,11.13,39.13,55.74,13.8,46.63,0.16,52.85,0.78,36.19,48.88,38.25,40.94,38.27,2.31,34.41,0.01,0.01,2.89,0.16,54.53,49.27,52.37,50.56,73.97,40.53,0.56,48.02,33.32,50.37,39.7,50.7,0.01,38.84,0.01,60.29,0.01,45.2,28.97,46.61,44.2,56.68,40.86,35.81,48.74,34.39,20.69,553.1,86.62,0.81527,19.29,71.78,44.14,0.1058,0.01,0,0.01,0,21.19,10.19,49.27,0.01501,29.42,7.02,52.88,0.01035,26.39,0.44,38.72,0.00066,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1153.32,70.03,1.7,40.39,203.53,62.47,0.3,0.01,0,0.01,0,14.11,5223.86,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,34.77,65547.3,85.53,96.61716,50.93,73.24,47.67,13.1,54.1,8.1,50.7,13,52.1,11801.38,49.07,3159.98,78.68,577.54,69.54,833.46,35.18,95.38,46.7,80.04,0.01,100,30.88,83.6,45.48,160.75,50.7,1057.87,23.86,5.3,46.52,121,52.45,57.6,48.37,161.78,47.67,35.73,56.41,13.4,0.33102,0.01,0,0.01,0,24.22,306,62.29,0.43,0.01,0,0.01,0,56.9,295.12,62.28,28751.08,45.06,6319.44,48.84,885.46,36.35,19997.4,100,28.016,0.01,0,0.01,0,38.01,0.54582,53.74,-0.2895,23.6,1.10295,35.57,0.67166,53.27,110.3,40.78,567.05,45.06,296.37,43.35,288.42,53.27,62.95,60.3,35.7,41.83,208.3,37.42,86.99,43.59,100.15,41.13,5.04,22.13,31.8,50.46,32.63,50.46,143.96,43.84,1095.5,52.33,1420.11,31.23,94,29.19,94,44.63,81,47.44,3414.63,30.88,1
"Dominican Republic","DOM",13.59,7.04,26.24,27.53,13.09,50.12,48.49,38.09,56.1,2.67,57.11,0.74,54.38,55.74,50.48,50.98,48.91,2.66,2.2,26.13,16.42,3.47,3.57,27.56,41.58,50.11,44.94,59.06,37.07,26.81,57,37.15,51.8,49.3,69.12,38.18,49.87,0.01,55.41,0.01,57.7,51.25,55.93,55.3,55.98,55.26,46.12,52.95,49.09,48.98,47734.93,60.39,0.42085,36.98,4032.74,32.38,0.03555,0.01,0,0.01,0,42.06,389.42,36.46,0.00343,29.83,7.04,24.57,6e-05,0.01,0,0.01,0,32.01,458.8,28.99,0.00404,24.18,56.66,22.71,5e-04,26.54,18.29,23.54,0.00016,17.94,6653.33,14.46,0.05866,18.31,5722.01,14.46,0.05045,18.67,4785.09,15.26,0.04219,59.71,203291,74.59,1.7923,63.27,34027.33,62.47,0.3,0.01,0,0.01,0,47.42,866933.52,82.43,7.64327,67.06,433011.15,78.54,3.81762,0.01,0,0.01,0,31.08,35388.49,24.44,0.312,49.07,74.01,35.24,15.36,55.42,7.9,45.3,14.2,45.06,17354.36,44.82,4361.26,44.33,18.93,78.68,1313.29,32.43,96.54,42.37,86.27,26.74,98.9,26.88,90.7,52.17,82.62,62.28,841.02,28.37,6.4,48.64,120,60.85,60.64,44.09,153.16,52.33,43.08,52.21,10.91,0.41493,39.45,26919,36.95,0.25,49.74,27800,50.01,0.26,0.01,0,0.01,0,62.88,544.28,57.16,26531.55,59.75,21189.62,49.54,911.77,55.12,574731.6,55.71,5.526,0.01,0,0.01,0,61.13,-0.7565,54.46,-0.40026,49.3,0.03223,53.27,-0.37921,51.4,141,60.85,137.3,56.9,161.51,53.74,21,54.82,68.35,57.16,28.8,53.98,10.99,55.42,49.33,56.41,92.84,44.7,3.3,52.8,1.61,41.57,53.67,55.42,345.53,46.26,1255.54,57.92,3038.19,31.23,94,43.34,89,87.38,31,43.35,4675.91,55.18,3.6
"Ecuador","ECU",18.8,14.52,24.35,33.29,12.12,35.78,46.1,40.42,46.32,10.55,44.88,0.67,54.99,48.3,52.4,47.65,18.34,59.96,65.59,34.05,47.41,0.01,42.07,50.87,36.35,45.25,51.26,53.59,37.81,26.43,54.53,48.98,30.53,50,65.09,62.37,31.37,0.6,44.95,0.01,54.81,55.17,50.26,45.49,49.28,45.13,60.84,45.05,50.4,58.47,104226.1,69.21,0.61516,55.95,32966.24,53.91,0.19457,63.76,5592.79,59.71,0.03301,72.09,9552.14,63.93,0.05638,71.86,4573.32,61.22,0.02699,67.08,2089.53,58.56,0.01233,34.76,1076.89,31.28,0.00636,36.61,743.32,32.12,0.00439,35.96,305.62,33.88,0.0018,46.24,235350.32,49.44,1.38908,46.62,197236.95,48.2,1.16413,46.62,136631.99,47.4,0.80643,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.85,1296456.64,83.12,7.65193,28.69,15069.82,29.04,0.08894,40.01,202.38,37.88,0.00119,55.43,506136.89,46.68,2.98731,40.25,76.91,32.82,15.64,50.7,8.8,40.38,14.9,52.56,11527.98,50,2984.06,47.2,44.47,60.85,283.06,36.4,94.66,39.27,89.67,27.48,98.7,25.42,94.1,49.98,114.35,59.49,923.23,41.34,10.7,58.03,112,37.42,50.73,24.91,87.93,53.03,43.24,52.68,11.04,0.39748,62.59,374888,62.15,2.19,35.65,4468,27.61,0.03,36.48,400,0.01,0,53.51,213.13,38.3,18850.76,54.7,15936.59,36.2,547.6,48.66,270942.2,41.52,1.662,0.01,0,0.01,0,56.65,-0.56562,53.03,-0.2614,51.63,-0.08081,58.96,-0.63888,47.2,205.31,53.51,250.6,57.16,160.98,36.2,963.3,52.1,58.95,46.61,14.2,41.57,236.79,58.17,44.82,38.01,102.35,81.24,0.04,62.88,0.56,44.09,47.6,49.77,138.65,35.57,653.1,51.63,1308.36,51.28,85,49.09,85,50.86,74,50,3028.87,6.73,0.2
"Egypt","EGY",20.66,10.73,39.78,26.46,47.21,50.41,56.87,10.07,59.41,9.56,39.84,32.64,59.79,53.93,50.56,38.48,65.84,31.63,49.22,75.47,83.21,0.01,3.07,54.59,56.66,53.51,54.81,62.95,25.9,0.39,56.11,18.15,54.7,59.49,64.43,48.67,0.39,46.09,20.8,51.22,57.92,61.73,56.65,55.92,49.51,52.37,48.81,56.5,26.21,52.86,71757.08,35.92,0.07821,33.29,2219.22,19.78,0.00242,28.9,28.32,27.7,3e-05,58.88,2584.32,32.61,0.00282,61.58,1969,42.08,0.00215,61.35,1185.71,46.58,0.00129,77.52,495072.3,69.44,0.53958,77.3,410262.45,72.78,0.44715,79.76,284440.54,76.48,0.31001,80.2,7334933.03,90.76,7.99441,78.09,5707811.96,90.76,6.22099,80.2,3074881.32,80.2,3.35134,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,70.62,6194757.38,52.22,6.75172,57.31,296145.67,39.3,0.32277,0.01,0,0.01,0,67.39,2248703.2,44.22,2.45088,54.7,71.91,58.69,10.98,57.41,7.3,49.88,13.1,52.8,11346.54,56.9,1617.21,52.33,96.99,75.73,1165.32,21.08,99.33,31.81,96.71,0.01,100,15.15,99.9,54.35,67.31,57.92,952.87,23.19,4.9,14.21,144,54.7,58.97,54.7,192.08,60.03,55.43,47.9,8.58,0.39587,59.95,315107,39.51,0.32,15.17,8,0.01,0,48.45,15000,43.84,0.02,14.41,4.12,66.11,30985.44,48.14,8816.45,54.94,1129.48,29.56,6554.6,14.63,0.006,54.37,496.6,48.26,0.000524,56.9,-0.56587,58.96,-0.5848,69.97,-1.17004,54.46,-0.41239,56.41,76.9,56.9,192.6,59.75,129.23,52.33,32.41,46.02,33.14,53.27,21.2,54.22,10.02,53.98,52.18,49.07,97.72,51.92,1.5,47.2,2.47,47.44,38.9,57.41,512.36,59.49,2627.16,52.8,1608.71,27.65,95,26.49,95,24.59,94,55.67,1891.44,77.87,20.9
"El Salvador","SLV",15.22,7.35,31.53,48.7,12.59,51.13,56.82,36.28,59.89,40.62,54.64,0.7,58.69,48.52,63.97,47.96,43.57,56.42,40.53,1.58,23.59,0.17,3.26,24.57,45.82,59.08,57.55,66.89,35.76,29.18,36.82,45.1,67.73,51.4,61.7,28.86,33.93,68.42,49.41,0.01,57.03,60.4,48.33,49.38,47.87,55.38,73.9,47.39,48.54,49.39,53599.79,100,0.82016,49.03,15261.61,57.2,0.23353,44.21,907.34,52.7,0.01388,37.91,251.6,38.07,0.00385,41.05,120.56,41.55,0.00184,43.36,55.04,41.53,0.00084,20.2,7.19,18.71,0.00011,20.88,7.19,19.78,0.00011,0.01,0,0.01,0,23.55,18743.65,22.54,0.28681,24.55,16752.88,22.88,0.25635,24.55,13493.12,23.55,0.20647,49.47,39049.93,50.82,0.59753,0.01,0,0.01,0,0.01,0,0.01,0,40.75,503216.22,100,7.7,46.58,116282.06,62.93,1.7793,0.01,0,0.01,0,25.77,17069.06,23.43,0.26118,51.16,73.22,41.04,14.41,58.82,6.9,59.35,11.6,55.67,8322.49,59.49,1375.29,51.16,85.91,87.45,1763.42,28.09,97.59,45.53,82.78,30.44,97,27.97,88.4,53.13,76.67,25.51,1469.22,38.76,9.1,52.47,117,52.45,57.6,87.45,679,51.4,42.01,55.67,12.83,0.38708,30.25,5469,27.53,0.09,34.93,4083,32.96,0.06,61.03,246000,76.7,3.83,58.17,330.9,61.7,28335.18,56.65,17485.83,43.84,688.15,47.83,223358.4,51.04,3.524,0.01,0,0.01,0,58.17,-0.60068,55.91,-0.44714,56.9,-0.37879,64.11,-0.82803,40.51,287,57.66,183.4,62.28,115.26,39.15,627.11,49.54,48.87,46.26,13.7,40.51,264.63,64.43,36.79,65.09,83.01,100,0.01,77.11,0.18,52.33,29.37,54.22,229.33,40.78,876.9,48.14,903.19,56.5,81,52.61,83,38.47,85,58.17,1514.49,32.64,1.1
"Equatorial Guinea","GNQ",3.43,0.85,13.83,13.58,3.61,54.01,54.73,58.57,70.47,0.03,68.13,0.01,70.62,66.72,60.88,60.14,43.04,1.79,0.12,0.01,24.45,0.01,47.7,13.1,77.45,68.85,41.71,40.35,56.28,46.5,77.05,58.37,68.75,60.57,84.04,0.31,0.01,0.01,0.01,0.01,79.23,62.95,67.92,60.31,72.52,66.25,55.95,55.28,65.43,21.74,693.09,32.18,0.05544,19.65,88.86,23.63,0.00711,0.01,0,0.01,0,16.52,0.07,16.39,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.57,6518.03,31.01,0.52135,18.67,5999.36,31.97,0.47986,19.04,5211.2,34.53,0.41682,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.12,87411.34,56.37,6.99161,34.01,29072.18,67.06,2.32534,47.07,3956.17,77.46,0.31643,12.9,26.62,13.3,0.00213,79.55,58.59,75.41,9.39,63.64,5.6,74.49,9.2,45.78,15982.12,38.01,7060.76,42.84,10.71,38.01,-70.57,60.52,64.23,52.34,65.01,43.33,66.44,49.9,24.1,77.71,1.24,76.4,451.67,52.57,17.36,64.81,104.8,67.55,62.91,69.97,303.76,61.99,61.43,19.49,4.07,0.45742,9.84,5,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,79.55,4768.34,61.13,28127.95,71.8,41168.99,61.7,1541.62,0.01,0,0.01,0,0.01,0,0.01,0,85.59,-1.55988,73.35,-1.29438,51.86,-0.0839,76.4,-1.41476,63.8,31.07,72.3,60.3,56.16,166.89,64.76,1.13,66.11,270.37,79.55,85.3,63.49,1.13,62.88,38.37,72.82,72.8,45.74,3.17,52.21,1.64,73.35,8.22,58.17,623.06,48.6,1399.6,59.75,3548.2,76.08,53,74.37,55,49.51,75,51.4,2647.04,36.04,1.3
"Eritrea","ERI",7.75,2.29,26.2,19.09,14.94,63.08,67.13,68.3,54.85,0.16,62.96,0.71,74.3,63.23,69.29,46.47,77.94,32.38,0.03,1.95,25.79,0.01,37.48,17.84,63.2,86.13,72.79,51.26,72.55,54.14,85.98,64.45,49.25,63.18,53.03,41.56,0.01,0.01,0.83,0.6,79.23,69.67,62.04,59.87,68.07,74.47,64.47,70.97,30.43,30.57,4997.36,41.63,0.12296,27.3,821.55,29.55,0.02021,30.67,54.66,36.61,0.00135,15.6,0.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.75,104.27,26.57,0.00257,26.4,96.28,29.03,0.00237,0.01,0,0.01,0,21.85,15026.66,25.87,0.36973,23.55,14816.81,27.49,0.36457,24.88,14396.29,32.29,0.35422,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.2,270915.42,50.84,6.66591,25.92,10021.97,36.98,0.24659,39.38,196.62,41.04,0.00484,17.84,2525.4,17.84,0.06214,64.43,66.14,61.99,10.61,74.19,3.9,100,5,77.11,1712.08,68.72,488.21,61.7,197.94,42.59,-4.67,69.91,58.35,75.28,16.25,51.45,49.18,56.97,9,73.93,2.31,100,145.92,60.41,24.4,68.76,100.46,47.08,55.43,51.51,174.88,63.18,64.79,39.7,6.32,0.35112,34.15,9983,50.57,0.94,0.01,0,0.01,0,0.01,0,0.01,0,59.22,394.12,60.3,27804.38,60.85,24857.03,72.3,2055.25,0.01,0,68.67,11.102,35.54,5,0.01,0,73.35,-1.31618,85.59,-1.72773,61.7,-0.59668,78.68,-1.58601,64.11,29.49,60.03,144,62.58,114.09,57.28,6.04,75.09,494.52,61.7,41.9,58.43,2.86,78.68,26.98,89.84,57.72,62.2,0.54,54.46,1.18,79.11,5.79,76.4,4742.1,66.46,3690.36,70.41,8923.74,27.65,95,26.49,95,38.47,85,81.55,250.57,74.49,14.4
"Estonia","EST",1.87,0.44,7.95,6.51,2.15,35.88,32.42,1.37,37.86,0.18,38.53,0.01,31.54,31.48,37.66,28.96,42.37,0.01,0.01,1.56,27.72,0.01,2.26,31.05,36.51,20.3,33.3,44.75,19.36,0.01,28.68,0.64,34.36,54.22,29.14,62.51,0.01,0.01,0.01,0.01,29.05,34.25,36.12,31.34,27.55,33.75,42.02,23.5,35.7,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,19.47,6.25,22.36,0.00047,17.94,0.63,18.31,5e-05,0.01,0,0.01,0,22.88,16749.47,46.62,1.24898,22.19,13435.72,45.85,1.00188,16.81,3130.32,24.88,0.23342,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,102242.52,79.86,7.62405,20,1602.93,31.5,0.11953,0.01,0,0.01,0,25.44,16662.65,37.89,1.2425,36.2,78.64,36.82,15.19,12.55,13.1,32.82,16.1,34.58,35618.8,32.07,10334.92,32.45,0,61.7,398.69,19.07,99.57,19.66,99.14,0.01,100,0.01,100,30.87,333.72,26.65,1455.42,0.01,2.5,41.48,125,35.57,48.95,33.19,115.97,35.89,25.55,76.4,30.66,0.13218,48.45,78226,80.65,5.92,0.01,0,0.01,0,0.01,0,0.01,0,54.46,234.25,38.01,18505.48,32.07,522.64,33.19,458.3,0.01,0,0.01,0,0.01,0,0.01,0,27.7,1.50654,30.46,1.19194,40.25,0.59491,29.14,1.23984,34.58,356.7,37.72,663.2,33.19,457,29.59,2854.46,37.12,10.34,20.45,2.6,33.54,853.62,34.91,94.97,32.82,106.1,64.68,0.43,36.2,8.24,31.68,70.37,32.82,8.79,22.89,251.84,17.28,78.68,37.12,92,35.18,92,34.85,88,33.19,8929.44,54.1,3.4
"Eswatini","SWZ",1.99,0.14,28.33,30.35,13.09,57.21,60.58,51.51,69.22,1.8,66.26,0.73,54.75,56.09,55.89,53.78,62.29,0.14,0.01,0.01,20.27,0.14,2.64,0.01,69.63,56.16,57.41,60,54.66,40.01,62.46,51.52,82.26,64.43,62.58,27.62,20.98,0.01,52.77,0.01,55.8,53.71,55.64,51.04,62.13,50.18,62.25,64.84,44.61,22.08,702.01,33.43,0.06469,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,3125.75,22.88,0.28806,16.43,3106.07,24.55,0.28624,16.43,3055.31,28.46,0.28156,27.7,37.39,33,0.00345,0.01,0,0.01,0,0.01,0,0.01,0,24.75,83167.42,84.57,7.66435,28.34,12728.74,57.31,1.17303,0.01,0,0.01,0,0.01,0,0.01,0,77.11,60.09,62.88,10.53,56.9,7.52,55.42,12.52,55.91,8126.2,58.96,1410.34,64.11,226.85,56.16,189.83,56.37,69.65,53.01,63.41,40.12,74.11,39.91,52.6,65.29,7.65,59.75,897.88,43.85,12.4,60.53,110,84.04,70.47,80.51,499,64.11,65.86,43.35,6.94,0.39028,24.12,1613,31.63,0.14,20.76,111,21.21,0.01,0.01,0,0.01,0,100,18802.83,59.49,27282.14,59.22,20245.19,54.7,1120.71,43.6,98480,63.88,8.842,0.01,0,0.01,0,50,-0.2177,62.28,-0.65995,56.65,-0.36457,50.93,-0.24865,65.42,23.26,47.32,414.2,50.93,209.03,51.16,43.1,61.99,173.56,62.28,43.96,48.84,34.41,57.41,45.85,45.06,99.55,64.68,0.43,56.41,1,66.11,11.24,69.54,2971.04,60.85,2740.83,64.43,6087.35,43.31,90,41.4,90,49.51,75,61.7,1156.02,62.88,4.8
"Ethiopia","ETH",4.81,0.36,64.4,64.96,58.88,69.82,64.44,66.4,58.61,66.69,69.17,47.05,59.82,72.51,70.69,68.15,70.66,39.85,0.01,0.01,29.42,0.01,63.66,0.01,60.26,81.1,69.38,50.87,87.91,58.47,71.78,52.68,49.25,68.72,59.49,59.34,59.58,83.89,57.31,38.62,57.17,62.6,75.34,72.67,69.64,70.05,71.33,71.02,65.39,59.06,105324.69,39.59,0.10698,50.07,17253.5,28.85,0.01752,38.46,290.17,30.82,0.00029,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.48,209645.61,17.94,0.21293,45.85,182041.91,18.67,0.1849,47.01,138525.53,19.75,0.1407,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.01,6768432.86,54.63,6.87458,76.25,920086.84,52.27,0.93452,74.22,105276.8,56.4,0.10693,0.01,0,0.01,0,64.11,66.34,56.65,11.41,84.04,2.8,78.27,8.7,72.82,2144.38,66.11,714.34,55.67,126.3,46.49,10.93,77.28,46.64,100,8.35,54.77,45.05,62.41,5.9,68.61,3.75,75.09,464.73,47.82,14,58.03,112,47.08,55.43,51.51,174.88,67.93,73.2,39.43,6.28,0.37654,73.05,907751,48.2,0.83,68.71,295700,51.67,0.27,100,2895000,70.37,2.65,65.42,768.14,71.8,34955.12,74.49,45138.04,65.42,1823.53,73.04,2180740.2,44.97,2.16,41.3,24.8,36.12,2.6e-05,54.7,-0.48622,59.75,-0.60747,71.32,-1.26946,54.94,-0.42836,82.12,7.7,69.12,71.4,85.59,45.47,61.7,2.72,71.8,407.24,67.55,55.2,59.49,1.9,81.55,23.86,70.86,75.43,72.33,0.14,75.09,0.21,66.81,10.43,72.82,3640.31,67.55,3761.58,72.82,9896.47,67.3,67,65.69,70,63.24,56,67.55,748.07,73.91,13.8
