"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Chile","CHL",15.05,13.04,17.36,13.91,9.64,38.99,32.79,10.69,53.57,0.69,40.15,0.64,29.74,47.05,47.44,29.35,42.57,74.4,64.52,24.33,31.11,0.01,43.96,40.16,32.07,36.07,42.95,23.26,27.39,0.47,41.07,24.73,68.82,41.57,53.74,0.44,75.38,0.01,41.25,0.01,28.38,31.16,47.09,57.51,38.46,58.65,38.38,35.48,24.28,63.67,117184.91,79.45,0.78013,69.57,101220.51,81.22,0.67385,75.5,23386.09,78.57,0.15569,64.3,3855.46,52.8,0.02567,69.96,3415.05,60.03,0.02273,75.66,2858.48,66.86,0.01903,27.48,115.15,22.17,0.00077,27.52,82.9,23.08,0.00055,24.82,6.41,21.62,4e-05,35.18,70958.47,28.78,0.47239,34.21,58216.53,27.49,0.38756,34.21,41672.19,27.81,0.27742,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.53,927603.69,43.49,6.1753,43.42,76306.11,44.3,0.50799,41.97,396.53,39.11,0.00264,44.62,142523.85,36.14,0.94882,34.24,77.03,30.03,14.29,35.04,9.2,37.12,13.7,42.08,9932.44,43.84,2222.17,12.55,-1.05,43.1,-0.52,26.56,96.36,28.25,93.32,22.4,97.34,0.01,100,39.6,12.02,42.59,398.12,14.19,3.4,43.1,121,77.11,67.41,61.42,259.68,42.59,40,58.96,12.11,0.37407,19.7,426,0.01,0,73.2,339980.92,77.63,1.95,0.01,0,0.01,0,53.51,111.09,37.42,24268.13,42.59,7593.4,30.46,438.76,43.6,90653.6,39.03,0.584,0.01,0,0.01,0,26.09,1.59227,30.88,1.14771,32.82,1.0917,29.59,1.35573,51.16,89.2,43.35,389.2,49.3,254,67.09,1.09,40.51,27.75,36.51,10.11,71.72,0.45,63.8,30.53,44.09,94.99,25.83,18.53,60.48,0.91,36.2,40.38,38.58,31.48,30.46,673.57,38.01,522,21.31,97,20.71,97,32.43,90,42.34,2205.67,42.81,2.5
"China","CHN",39.91,64.23,24.8,24.1,13.84,45.72,48.29,40.64,27.91,3.06,48.51,0.91,54.41,53.52,56.69,46.07,36.6,60.19,61.32,83.18,78,74.78,54.38,46.32,48.56,54.23,53.11,38.88,46.33,28.06,51.98,40.36,41.65,22.13,23.6,38.25,74.74,0.01,83.67,0.01,52.13,56.79,54.52,57.07,49.26,55.54,57.86,48.63,43.64,100,2327598.88,45.72,0.18463,89.99,630772.73,37.4,0.05003,78.67,31386.01,39.27,0.00249,100,56064.1,39.73,0.00445,89.05,16288.96,38.36,0.00129,88.64,11949.9,44.21,0.00095,100,6136411.57,66.5,0.48674,100,5156134.3,69.29,0.40899,100,3364646.18,71.86,0.26689,100,33868411.14,61.28,2.68647,100,27230097.1,61.28,2.15991,100,18243675.56,59.98,1.4471,100,12097372.38,60.82,0.95957,100,1447456.43,52.13,0.11481,80.15,65629.27,68.81,0.00521,100,64595136.37,32.45,5.12374,100,2196174.92,34.01,0.1742,61.87,20410.69,37.88,0.00162,77.26,6169623.62,27.77,0.48938,45.06,72.26,52.33,11.06,48.99,6.6,60.03,10,56.41,3498.92,50,1374.46,33.19,3.63,45.54,2.84,44.06,81.8,48.72,59.85,22.06,97.49,35.68,44.3,50.7,2.58,53.3,160.89,33.83,10,48.14,116,40.25,53.46,43.1,165.33,39.7,33.43,56.04,10.17,0.15491,69.18,297336,21.15,0.02,100,5674414.42,55.86,0.42,0.01,0,0.01,0,36.04,19.26,69.54,37469.71,49.3,14478.1,44.82,955.78,100,147475234.4,70.01,11.694,0.01,0,0.01,0,55.91,-0.51825,48.6,-0.06027,58.96,-0.32709,54.7,-0.49773,48.84,111.3,60.85,94.8,57.53,170,56.61,18.57,47.2,52.53,51.4,31.51,62.51,2.48,48.37,50.67,56.65,84.87,59.21,0.31,60.88,0.9,53.74,12.63,47.2,190.01,55.91,3202.42,43.59,1389.77,44.16,86,42.89,86,43.89,79,50.46,1239.26,26.54,0.8
"Colombia","COL",38.29,31.4,46.68,36.95,56.98,48.32,47.09,37.54,62.07,12.19,51.5,52.78,60.95,57.52,48.63,42.99,53.95,60.31,51.67,35.49,50.26,2.37,61.4,37.23,36.56,51.12,50.96,51.62,37.71,26.62,58.26,33.97,79.37,48.84,61.7,0.49,66.18,55.85,47.19,59.03,52.65,70.55,56.62,67.05,50.13,57.2,41.35,46.12,40.08,68.8,247112.96,68.6,0.61928,67.06,66463.03,48.75,0.16656,61.09,4268.35,51.03,0.0107,61.4,2636.55,43.26,0.00661,62.74,1535.62,44.75,0.00385,56.92,390.52,44.84,0.00098,38.08,1340.92,28.44,0.00336,38.78,1128.88,29.41,0.00283,45.76,971.49,35.36,0.00243,56.49,450764.47,42.56,1.12964,57.04,396323.71,44,0.99321,58.76,299743.72,45.48,0.75118,43.96,11099.47,37.23,0.02782,33.32,3.56,32.25,1e-05,0.01,0,0.01,0,64.58,2845170.82,59.93,7.13018,70.98,438627.2,55.3,1.09923,65.13,32263.96,54.17,0.08086,47.11,222635.84,29.42,0.55794,40.51,73.65,33,14.11,50.16,6.5,52.1,11.6,47.9,6829.57,54.22,977.27,41.57,32.83,64.11,166.37,33.07,92.19,43,76.72,25.85,94.94,27.42,80.1,60.11,0.85,56.46,112.45,31.46,8.7,36.67,124,67.55,64.54,93.27,1036,48.6,50.43,51.16,8.67,0.41747,23.82,1483,0.01,0,70.34,290330.25,62.26,0.64,59.17,176416.67,52.71,0.38,51.63,88.86,56.65,33851.44,57.16,28758.29,42.08,815.83,54.1,336084.6,41.16,0.858,65.21,1503.6,53.43,0.003772,50.46,-0.23817,54.94,-0.41275,84.04,-1.95018,59.22,-0.7168,47.2,130.3,67.93,58.6,60.85,142.94,73.89,0.16,53.51,88.48,46.97,23.48,75.83,0.1,55.06,41.67,44.82,94.64,22.38,24.51,70.49,0.37,44.82,25.43,50.23,319.18,39.43,1130.12,49.54,2640.11,49.69,81,46.97,83,27.58,93,51.4,1173.8,56.63,6.3
"Comoros","COM",2.18,0.32,14.87,18.74,3.36,52.22,63.54,58.3,70.67,0.17,52,0.01,58.98,64.24,55.8,44.77,57.01,2.11,0.12,0.01,0.01,2.83,0.16,31.13,62.88,66.11,66.64,58.83,45.27,56.39,82.21,55.04,86.89,66.46,61.13,0.01,46.62,0.01,0.01,0.01,63.57,54.72,65.93,61.73,65.13,65.43,47.58,68.2,29.39,24.77,1106.73,49.05,0.20963,21.76,203.26,33.29,0.0385,0.01,0,0.01,0,17.62,1.31,20.01,0.00025,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.38,3695.54,55.04,0.7,46.84,527.93,49.79,0.1,0.01,0,0.01,0,22.84,40094.45,77.53,7.59459,0.01,0,0.01,0,0.01,0,0.01,0,23.76,10717.22,40.78,2.03003,63.18,59.6,62.58,9.7,69.68,2.8,62.73,9.2,66.11,1861.95,67.18,225.34,57.92,120.77,59.75,109.29,35.77,90.01,57.3,31.05,43.46,44.8,73.16,0.8,67.58,0.63,100,0,44.97,19,67.36,98,89.84,71.41,84.04,527.25,66.46,80.75,33.19,5.66,0.41564,0.01,0,0.01,0,38.32,3507.83,56.71,0.44,0.01,0,0.01,0,30.88,10.28,59.75,34619.54,56.65,28078.15,69.97,2425.52,0.01,0,0.01,0,0.01,0,0.01,0,63.18,-0.89748,63.96,-0.80468,45.54,0.40308,65.76,-0.95098,65.76,15.54,66.11,69.74,52.33,214.68,72.83,0.23,63.49,429.12,66.81,101.52,77.64,0.07,57.66,38.06,62.58,74.08,34.24,5.45,44.95,3.96,69.97,3.15,69.12,7856.64,67.55,6887.24,67.93,21534.5,40.89,89,13.89,98,44.69,78,66.11,319.27,49.17,3.6
"Costa Rica","CRI",14.62,9.66,22.13,23.44,10.43,44.34,39.56,30.89,52.71,2.36,46.56,0.61,37.48,49.6,48.68,33.55,53.37,52.22,45.57,21.51,15.51,0.15,2.38,27.76,25.82,44.98,48.62,43.37,27.55,20.34,53.25,30.52,57.56,45.3,56.16,39.2,33.6,0.01,37.32,0.01,39.2,35.84,48.35,62.44,40.42,56.34,42.07,33.93,33.17,46.25,31769.28,100,0.82016,45.19,9151.24,57.8,0.23625,37.93,219.56,44.27,0.00567,41.2,311.72,44.66,0.00805,45.97,198.14,47.18,0.00512,45.85,75.39,48.95,0.00195,20.93,7.23,19.79,0.00019,21.43,7.09,20.88,0.00018,23.3,3.44,22.95,9e-05,16.43,2973.95,14.87,0.07678,16.05,2688.18,14.87,0.0694,16.05,2301.09,14.87,0.05941,31.74,840.91,36.15,0.02171,0.01,0,0.01,0,0.01,0,0.01,0,36.89,284912.85,66.38,7.35536,23.84,4864.77,31.5,0.12559,0.01,0,0.01,0,28.43,18381.61,27.1,0.47454,31.28,77.82,21.32,14.99,41.83,8,48.37,12.1,45.78,8028.3,51.63,1208.11,34.24,6.72,54.94,52.2,27.84,95.24,27.26,94.19,17.82,98.51,23.22,89.7,51.41,2.19,55.15,122.53,19.93,4.7,46.73,117,54.94,60.72,60.3,253.16,46.26,46.21,51.98,9.11,0.39163,38.26,12518,40.17,0.31,36.57,2793.25,30.87,0.06,0.01,0,0.01,0,48.14,63.67,47.2,30028.35,53.98,23451.42,38.3,703.44,35.37,24764,39.38,0.616,0.01,0,0.01,0,36.51,0.66753,42.08,0.35151,33.54,1.07182,38.3,0.70564,44.09,156.77,53.03,186,59.22,157,65.84,1.61,42.34,36.33,38.58,11.89,66.81,0.94,51.16,47.4,52.33,90.32,27.26,11.82,61.96,0.81,44.09,26.82,41.57,87.64,22.89,480.34,41.04,927.85,32.16,94,31.46,94,36.06,87,46.49,1664.76,61.27,9.2
"Cote d'Ivoire","CIV",2.19,0.13,36.82,56.95,15.01,58.39,62.37,51.92,69.59,37.23,71.38,0.66,70.45,72.69,68.02,62.99,46.47,0.03,0.14,0.01,34.92,0.01,3.36,0.01,79.18,68.5,62.77,44.46,55.72,43.5,62.99,47.58,69,67.55,72.3,42.42,22.8,53.36,0.01,43.82,63.47,78.19,70.94,75.14,72.05,72.24,64.04,71.28,55.66,11.27,0.22,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.39,72.26,24.1,0.00043,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.78,86780.89,30.06,0.51703,39.79,77317.66,30.38,0.46065,39.45,62274.48,32.61,0.37103,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.3,1284333.76,83.12,7.65194,55.3,179926.71,54.66,1.07199,0.01,0,0.01,0,0.01,0,0.01,0,77.87,49.47,80.51,8.61,64.9,3.4,72.3,7.1,64.76,1957.35,60.85,408.54,63.18,192.44,31.28,-81.81,50.57,71.38,61.39,21.82,40.59,51.4,46.62,17.6,64.24,0.68,61.77,59.6,47.02,20.4,48.14,116,67.18,64.51,70.86,337.56,68.72,82.67,29.14,5.4,0.45274,46.66,45895,38.57,0.27,33.63,1759.33,15.46,0.01,52.96,90625,53.76,0.43,76.4,4009.55,61.99,35220.85,77.87,72500,70.41,2434.69,0.01,0,0.01,0,44.17,124.8,43.47,0.000724,60.3,-0.7692,66.81,-0.88067,82.72,-1.91856,73.91,-1.29548,67.55,14.23,74.49,40.03,75.73,77.98,74.56,0.14,71.8,702.5,72.3,138.38,74.78,0.12,68.72,26.02,73.35,56.67,52.69,0.74,75.4,0.24,66.11,4.2,67.18,6987.35,75.09,8927.86,71.8,24253.99,62.47,64,56.94,70,48.47,73,70.41,225.21,30.67,1.28
"Croatia","HRV",5.13,1.6,16.43,13.94,8.93,35.63,43.54,4.3,32.83,2.62,32.74,0.44,44.09,36.7,44.49,27.29,37.25,2.61,0.13,41.35,44.88,0.01,0.17,25.26,40.28,35.78,40.81,61.08,21.41,0.01,41.9,38.04,29.05,38.44,31.68,45.66,39.23,0.01,19,0.01,42.7,45.52,38.87,39.91,31.86,44.61,44.37,36.13,20.62,39.23,14955.4,57.01,0.34109,36.22,2347.14,38.97,0.05353,0.01,0,0.01,0,22.6,14.3,21.97,0.00033,0.01,0,0.01,0,0.01,0,0.01,0,39.38,2121.11,41.67,0.04838,40.13,1554.81,44.49,0.03546,38.54,474.05,44.25,0.01081,40.82,96739.3,57.04,2.20632,37.13,69811.81,54.93,1.59219,34.53,42264.76,49.86,0.96393,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.55,327895.17,70.16,7.47825,0.01,0,0.01,0,0.01,0,0.01,0,26.11,14442.64,24.44,0.32939,36.51,74.94,44.45,12.25,30.51,9.8,41.95,12.9,38.87,12430.69,42.84,2313.42,48.84,61.6,76.4,474.44,18.46,98.66,24.82,96.18,0.01,100,0.01,100,46.85,4.72,37.47,537.54,27.16,6.8,53.27,110,27.7,45.06,30.46,103.48,25.51,25.07,79.55,24.53,0.21937,43.21,26599,48.25,0.62,40.67,5118.5,37.85,0.12,0.01,0,0.01,0,30.03,8.71,36.82,24061.57,31.68,531.29,32.82,494.38,20.07,400,17.99,0.01,0.01,0,0.01,0,43.59,0.21723,41.83,0.35304,41.83,0.62744,49.54,-0.1457,38.87,240.9,38.87,507,32.45,566.9,49.08,99.69,31.28,10.53,32.45,7.65,52.28,42.91,33.19,79.35,51.16,90.68,50.37,0.95,45.98,3.84,37.72,37.92,30.88,7.98,48.84,2012.23,31.28,258.91,28.53,95,28.07,95,10.95,98,39.97,2826.68,34.71,1.7
"Cuba","CUB",9.08,4.63,17.81,18.8,11.27,26.66,37.92,13.88,40.05,2.65,42.07,0.85,53.27,31.63,45.21,7.62,55.03,2.31,0.13,30.1,13.4,3.57,2.48,42.26,32.43,37.76,36.01,46.87,34.08,22.2,86.1,0.57,47.11,26.65,51.16,24.53,75.89,0.01,73.05,0.01,48.5,58.5,22.2,37.38,38.14,39.09,52.29,38.19,1.52,39.56,15003.74,43.26,0.13581,32.21,1655.22,27.6,0.01498,0.01,0,0.01,0,23.31,17.25,18.75,0.00016,0.01,0,0.01,0,0.01,0,0.01,0,32.39,408.18,29.2,0.00369,32.12,214.23,27.52,0.00194,31.95,69.52,27.82,0.00063,14.87,1627.74,11.95,0.01473,14.46,1282.2,12.38,0.01161,15.26,980.41,11.95,0.00887,63.6,308937.92,80.34,2.79635,64.98,33143.68,62.47,0.3,0.01,0,0.01,0,42.67,456054.01,24.96,4.12797,44.3,87128.14,49.03,0.78864,0.01,0,0.01,0,45.43,163507.87,39.31,1.47999,33.19,77.21,31.68,14.21,33.09,9.5,43.1,12.8,39.97,11477.12,32.45,6148.65,40.51,28.4,54.22,40.91,32.47,92.95,35.77,88.01,24.82,95.5,19.85,94.56,85.15,0.07,87.07,1.59,0.01,2.5,32.45,128,52.1,59.52,42.59,163.93,35.73,30.18,60.85,14.76,0.35574,26.47,2907,22.73,0.03,72.18,322783.58,79.79,2.85,0.01,0,0.01,0,38.87,26.7,41.04,27662.71,45.54,10282.23,43.1,861.83,70.51,1496329.4,75.69,13.426,0.01,0,0.01,0,40.25,0.42241,58.43,-0.55225,48.6,0.2599,70.41,-1.16693,15.96,598.9,30.88,749,32.82,562.32,42.57,311.13,44.33,42.18,32.82,8.01,49.62,58.52,27.7,85.9,43.47,95.67,69.15,0.09,47.69,3.06,43.35,27.04,43.84,121.64,37.12,982.02,34.24,313.02,0.01,99,13.89,98,25.19,94,45.78,1766.35,66.15,12.45
"Cyprus","CYP",3.68,1.01,13.43,8.55,8.08,35.08,35.28,3.75,28.37,0.46,26.48,0.4,35.42,37.25,45.33,23.02,41.38,2.98,28.15,23.5,0.01,0.01,0.16,33.58,33.41,33.69,38.42,35.84,12.97,0.01,42.58,35.8,35.24,31.68,20.45,30.67,0.31,0.01,16.35,0.01,30.62,40.97,45.3,36.86,30.95,36.76,55.91,27.41,19.33,32.15,5161.13,100,0.82016,34.74,2080.75,62.72,0.33065,0.01,0,0.01,0,20.13,4.8,24.99,0.00076,27.82,3.66,33.71,0.00058,30.25,2.01,34.89,0.00032,20.2,5.61,23.26,0.00089,20.88,5.61,25.28,0.00089,24.06,4.51,28.22,0.00072,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.23,45968.84,64.41,7.30496,0.01,0,0.01,0,0.01,0,0.01,0,26.44,14513.81,42.66,2.30641,29.14,78.33,38.3,13.18,27.84,10.2,40.78,13,36.2,16227.84,40.78,2993.5,45.54,51.32,28.2,-129.42,11.32,99.89,14.85,99.74,0.01,100,0.01,100,43.62,6.02,41.57,427.79,22.03,5.1,58.17,106,35.24,49.32,35.24,125.9,38.3,31.61,61.13,15.2,0.13594,25.81,2197,36.44,0.22,9.74,4,0.01,0,0.01,0,0.01,0,29.14,8.34,28.68,15199.56,23.6,181.36,24.91,329.44,14.86,100,17.99,0.01,0.01,0,0.01,0,31.68,1.16174,29.59,1.3506,49.54,0.19484,33.89,1.01569,42.84,187.8,47.9,306.5,40.51,388.2,33.54,923.9,35.24,13.49,27.18,5.84,30.26,822.61,40.25,67.46,40.78,97.34,74.77,0.05,51.75,1.98,45.18,25.1,17.28,4.27,35.89,868.12,33.19,284.47,14.1,98,13.89,98,36.9,86,37.72,3584.15,45.4,2.8
"Czech Republic","CZE",1.06,0.1,11.32,5.44,8.87,30.05,34.66,1.33,1.66,2.05,30.26,0.61,35.86,31.92,39.7,19.45,35.15,1.86,0.01,0.01,38.09,0.01,0.17,0.01,38.39,30.21,35.23,35.33,14.49,0.01,33.47,0.64,0.01,15.96,28.68,32.02,26.98,0.01,36.63,0.01,37.03,34.72,27.95,34.52,33.71,41.7,37.79,25.69,14.73,30.57,3618.62,29.62,0.03528,23.15,316.34,19.92,0.00308,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.48,77041.64,35.5,0.75122,37.46,72692.93,37.13,0.70882,40.82,64380.61,41.51,0.62777,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,48.58,687198.25,51.53,6.7008,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,75.54,41.83,12.5,25.65,10.46,35.57,14.02,35.89,17596.13,34.58,4892.39,42.84,35.48,29.14,-124.33,11.83,99.81,17.75,99.14,0.01,100,0.01,100,53.77,1.5,20.83,844.39,0.01,2.5,41.44,122,0.01,37.63,0.01,59.65,17.28,22.05,67.93,19.75,0.18613,34.92,8941,29.36,0.09,35.1,2171.25,20.74,0.02,0.01,0,0.01,0,24.27,5.01,35.89,23652.01,30.03,380.47,32.07,481.35,37.68,40000,35.6,0.392,0.01,0,0.01,0,41.31,0.37972,33.19,0.96891,33.89,1.04576,35.57,0.86407,27.7,348.7,28.2,843.1,22.13,776,53.85,34.56,33.89,12.11,33.54,8.77,55.65,16.73,32.82,79.37,39.7,97.69,32.39,6.56,41.98,5.27,39.7,34.44,21.32,5.08,46.02,1571.9,17.28,149,14.1,98,20.71,97,10.95,98,33.19,5433.59,37.23,1.9
"Democratic People's Republic of Korea","PRK",10.58,7.29,15.36,9.09,12.58,31.66,52.92,51.83,2.43,0.17,54.66,0.67,70.21,42.3,53.49,13.34,44.48,1.91,0.55,53.91,52.06,3.21,2.16,53.73,55.48,52.61,57.05,47.09,26.32,51.7,73.89,71.78,44.42,32.45,0.01,0.01,48.7,0.01,44.75,0.01,80.78,61.03,40.78,33.85,54.82,59.96,47.72,57.62,3.09,37.91,11976.15,32.18,0.05188,22.11,210.75,17.77,0.00091,0.01,0,0.01,0,42.94,341.67,27.49,0.00148,23.34,0.57,0.01,0,0.01,0,0.01,0,55.27,25998.02,50.85,0.11262,54.83,17047.18,54.1,0.07385,54.41,7807.88,54.09,0.03382,54.43,309117.47,47.01,1.33906,55.44,283022.82,49.02,1.22602,55.96,237123.24,51.16,1.02719,62.21,253210.05,62.84,1.09688,60.25,20832.74,46.84,0.09024,0.01,0,0.01,0,56.22,1248716.03,34.62,5.40929,25.92,7813.82,20.35,0.03385,0.01,0,0.01,0,61.27,715599.05,47.11,3.09989,54.1,68.06,56.9,10.46,45.28,7.23,61.13,9.57,60.3,2615.2,53.98,997.04,51.16,71.82,43.35,-0.47,16,99.3,43.28,75.2,45.65,37.68,58.55,2.8,54.59,1.34,100,0,66.17,35.7,77.87,91,43.1,55.64,45.78,180.67,41.31,37.42,53.74,9.54,0.00095,0.01,0,0.01,0,56.11,46750,42.27,0.19,0.01,0,0.01,0,38.01,25.74,85.59,43192.27,49.07,14470.94,55.91,1485.72,49.08,186583,40.8,0.814,0.01,0,0.01,0,69.97,-1.03439,93.27,-1.84817,50,0.18386,74.49,-1.30941,35.24,277.06,47.2,344.79,18.45,797.86,62.09,4.27,53.98,90.9,55.67,42.76,72.44,0.39,50.46,47.79,58.96,80.77,44.05,1.61,51.49,2.01,47.9,19.77,47.67,209.29,62.28,5125.1,64.43,15380.47,62.47,64,0.01,99,47.11,75,59.75,580.33,33.11,1.42
"Democratic Republic of Congo","COD",9.71,1.36,69.35,67.21,64.92,76.43,64.06,69.53,66.5,60.14,77,43.75,85.2,73.42,68.21,75.44,86.78,46.04,0.01,0.03,51.33,0.01,65.25,18.52,66.52,63.18,89.19,44.93,67.66,66.44,71.28,72.94,57.32,75.09,68.32,59.37,47.03,77.9,31.67,60.45,85.59,84.81,70.28,78.92,71.35,69.64,66.8,73.73,77.19,59.66,84514.38,44.89,0.17018,54.66,21845.5,35.88,0.04399,47.51,998.62,38.18,0.00201,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.39,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,58.17,519608.27,40.82,1.04632,60.62,481362.11,42.56,0.96931,61.96,424613.72,48.2,0.85503,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,66.18,3576844.6,61.02,7.20261,81.32,823691.48,60.33,1.65865,69.09,49233.37,56.4,0.09914,23.09,7618.84,14.86,0.01534,69.54,51.84,63.64,9.62,60.38,4.28,66.11,8.28,100,426.75,79.55,-63.97,47.67,59.54,42.34,-1.05,76.19,34.87,60.09,23.25,68.53,7.82,64.41,1.3,68.79,0.59,73.87,11.23,69.94,38.2,76.06,92,53.74,60.6,61.13,259.63,75.09,89.01,34.41,5.78,0.4407,71.53,347395,49.27,0.7,61.19,85047.92,36.15,0.1,88.36,1166750,68.68,1.49,68.72,1065.08,76.4,39433.4,93.27,81502,71.8,2507.86,38.01,40793.2,26.39,0.086,67.08,1734.6,54.47,0.003782,81.55,-1.29235,89.84,-1.69221,85.59,-1.97758,84.04,-1.65846,68.32,13.73,72.3,46,69.12,96.35,90.1,0.03,72.3,716.75,70.41,128.73,86.25,0.02,59.22,35.81,66.11,66.61,60.93,0.25,74.78,0.25,65.42,4.39,77.11,11654.3,70.86,7815.33,73.35,25343.49,86.39,38,79.83,40,66.68,42,93.27,32.82,80.75,25.3
