"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Egypt","EGY",14.04,10.76,18.32,24.3,5.6,45.16,55.31,28.09,54.17,2.46,40.89,0.06,55.91,52.23,53.54,28.37,60.63,31.64,49.55,75.27,83.44,0.01,3.07,55.08,54.93,56.42,50.93,59.28,25.31,18.91,54.09,24.06,52.44,53.98,56.16,42.78,0.55,0.63,0.35,0.01,57.46,54.4,53.03,52.97,50.73,53.44,53.64,56.82,14.17,55.76,58686.02,35.51,0.07941,32.93,1819.89,19.21,0.00246,28.9,25.59,27.7,3e-05,58.88,2185.48,33.36,0.00296,61.58,1665.12,42.49,0.00225,61.35,1009.59,46.93,0.00137,77.46,422755.25,71.08,0.57204,77.3,354003.5,72.78,0.47901,76.75,248563.83,76.48,0.33634,78.09,5945961.02,100,8.04563,78.09,4679952.58,86.05,6.33256,80.2,2571060.83,80.2,3.47897,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,4977725.1,52.56,6.73549,58.03,246716.92,39.69,0.33384,0.01,0,0.01,0,67.39,1907342.1,45.02,2.58087,53.03,69.86,56.9,10.62,59.35,6,53.63,11.9,50.93,8293.65,50.93,1936.12,50.23,71.75,69.97,471.11,20,98.46,32.03,93.42,20.79,98.51,17.2,97.6,51.86,6.1,56.41,384.67,24.9,6,23.25,139,53.03,59.23,51.86,193.88,54.22,53.23,48.6,7.8,0.38021,55.26,112513,33.12,0.14,29.72,759,0.01,0,39.58,2583.67,0.01,0,12.55,1.92,69.12,35622.98,58.17,27597.65,55.42,1355.37,12.19,8.4,0.01,0,0.01,0,0.01,0,61.7,-0.76202,53.51,-0.38913,60.3,-0.55137,49.07,-0.22998,54.22,69.8,51.86,220.15,52.1,210,53.85,63.98,47.67,50.44,53.98,32.93,53.13,21.75,51.16,50.17,56.16,88.07,66.4,0.12,50,1.62,46.49,30.27,57.66,1219.88,56.9,3177.01,55.91,4398.74,13.3,98,13.49,98,15.87,97,54.22,1714.33,67.79,10.9
"El Salvador","SLV",12.35,7.32,20.82,37.65,11.83,20.25,54.66,38.18,66.02,10.15,54.07,0.61,53.13,51.04,58.82,2.76,51.14,56.91,40.88,1.61,23.14,0.17,3.25,23.56,46.63,52.16,58.2,63.08,42.65,28.95,42.37,40.6,81.96,57.16,61.42,0.38,41.91,65.69,37.45,0.01,51.62,54.68,51.68,51.82,49.65,51.12,67.69,47.61,0.16,49.39,46953.77,100,0.82016,49.55,13403.21,57.08,0.23412,46.14,769.12,52.7,0.01343,37.91,229.07,38.07,0.004,41.57,109.76,41.42,0.00192,43.96,50.11,42.72,0.00088,21.09,8.41,18.89,0.00015,21.98,8.41,20.15,0.00015,0.01,0,0.01,0,22.19,15935.01,22.54,0.27834,24.22,14288.71,22.88,0.24959,24.55,11569.89,22.54,0.2021,49.47,33892.68,50.82,0.59202,0.01,0,0.01,0,0.01,0,0.01,0,41.03,440820.76,100,7.7,46.11,99605.85,62.02,1.73986,0.01,0,0.01,0,24.77,13614.33,22.41,0.23781,51.98,70.64,41.83,13.23,59.89,5.8,45.42,13.1,55.67,5666.99,60.85,794.79,46.49,36.81,85.59,1260.2,43.74,85.83,41.58,83.46,29.43,91.11,28.48,71.5,48.37,14.7,37.12,1005.17,32.73,9.4,50.35,116,67.18,63.84,100,987.2,54.94,55.99,56.9,11.11,0.40589,14.28,44,0.01,0,44.58,9869.5,39.4,0.16,55.85,140916.67,77.26,2.2,57.66,255.02,61.99,32927.59,56.16,21995.25,42.59,774.62,37.34,19398.8,37.56,0.32,0.01,0,0.01,0,52.8,-0.37198,50.46,-0.20151,51.86,-0.00632,57.66,-0.64504,46.73,155.6,57.16,136.8,61.42,126.66,43.72,444.79,49.07,58.35,50.23,22.39,43.91,174.69,66.81,29.19,45.54,96.26,88.45,0.01,71.8,0.18,48.84,24.29,52.33,373.23,42.84,1133.93,48.14,1683.19,0.01,99,0.01,99,39.1,86,57.92,1078.62,45.16,4.6
"Equatorial Guinea","GNQ",3.33,0.85,13.03,13.02,3.57,47.57,49.96,54.74,68.27,0.03,66.75,0.01,70.86,64.24,56.72,62.41,30.4,1.79,0.12,0.01,23.83,0.01,47.8,13.09,71.81,64.11,33.14,40.84,55.54,41.86,69.57,55.52,63.5,60.57,82.72,0.34,0.01,0.01,0.01,0.01,84.81,59.21,63.09,60.48,69.48,65.52,49.11,59.61,65.34,22.42,565.76,31.76,0.05245,19.65,76.04,23.43,0.00705,0.01,0,0.01,0,16.52,0.08,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.94,5108.16,28.78,0.47354,18.67,4719.04,29.42,0.43747,19.4,4151.48,33.25,0.38486,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,75166.35,56.02,6.96819,34.74,24608.72,65.93,2.28132,47.88,3463.68,74.11,0.3211,12.5,41.55,13.7,0.00385,72.3,54.88,71.32,9.06,60.85,5.4,67.55,9.1,35.57,26788.17,30.88,9476.94,51.4,80.38,32.45,-113.13,60.69,57.12,50.83,61.32,40.03,60.18,43.78,21.4,72.82,0.22,66.46,182.55,48.55,18.61,63.49,104.8,60.03,62.86,67.18,304.47,61.7,67.59,30.03,5.39,0.46932,11.27,19,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,75.09,2601.68,61.13,32256.86,69.12,51368.9,62.58,1823.87,0.01,0,0.01,0,0.01,0,0.01,0,84.04,-1.50298,85.59,-1.66609,47.44,0.25596,73.91,-1.30346,60.85,32.18,65.42,73.9,52.56,204.94,69.6,1.1,63.18,322.91,76.4,124.9,67.39,0.65,60.03,36.19,69.54,70.06,35.72,4.94,47.67,1.94,69.54,5.4,60.57,2185.93,56.41,3026.81,61.99,9098.14,81.4,48,74.97,55,45.72,80,25.51,10118.06,36.22,2.8
"Eritrea","ERI",9.73,2.24,42.26,23.73,52.19,60.96,66.34,65,52.54,0.51,65.08,33.56,66.93,63.28,68.24,47.43,69.98,31.66,0.03,1.88,23.94,0.01,36.93,17.66,63.64,78.92,76.03,50.72,73.87,50.16,71.28,67.6,40.24,61.7,58.43,37.95,0.34,0.01,24.15,46.63,64.22,69.75,61.18,61.77,67.06,71.09,65.5,69.94,32.17,30.57,4012.14,40.81,0.11594,25.92,628.61,29.36,0.01817,30.67,40.63,34.6,0.00117,15.42,0.02,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.73,64.98,24.55,0.00188,26.4,59.75,27.14,0.00173,0.01,0,0.01,0,20.81,10970.31,23.88,0.31702,21.16,10828.23,25.87,0.31291,23.55,10565.85,29.42,0.30533,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.63,227317.59,48.77,6.56898,26.26,8091.48,37.74,0.23383,38.15,82.48,39.74,0.00238,17.84,2150.71,17.48,0.06215,64.11,60.71,63.18,9.98,69.33,3.8,89.84,5.2,71.8,1570.24,80.51,-1.6,62.28,189.92,41.31,-4.2,67.07,49.25,81.36,10.56,49.31,36.69,51.02,6.9,61.42,1.02,82.72,28.15,62.76,28.19,72.82,97.46,39.84,53.2,40.65,150,61.99,67.64,43.59,6.81,0.39206,35.97,8705,40.03,0.29,11.5,8.33,0.01,0,0.01,0,0.01,0,64.76,749.64,64.11,33551.99,59.75,31194.89,72.3,2332.74,23.01,1402.6,25.34,0.052,40.52,11.4,53.66,0.000438,54.46,-0.43892,75.73,-1.29011,66.81,-1.04773,72.82,-1.2778,63.49,21.49,58.96,113.21,61.99,124.41,61.55,5.42,73.91,663.97,60.85,62.39,61.78,1.93,78.68,21.78,73.91,64.99,59.24,0.29,55.42,0.94,85.59,2.45,74.49,7983.94,66.46,5602,69.12,16656.64,29.72,95,29.6,95,37.86,87,76.4,200.1,64.1,9.4
"Estonia","EST",2.33,0.45,12.04,6.61,7.41,35.6,35.35,1.26,38.54,0.19,38.73,0.36,34.27,32.99,36.65,29.71,41.42,0.01,0.01,1.61,29.21,0.01,2.29,32.34,42.43,22.71,37.86,42.8,14.74,0.01,25.59,0.67,37.64,36.82,41.31,69.15,0.01,0.01,13.08,0.01,33.33,35.24,32.26,32.8,33.94,33.39,40.23,34.26,25.76,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.46,8.75,22.72,0.00068,18.68,0.86,19.05,7e-05,0.01,0,0.01,0,23.88,17789.31,49.02,1.3824,23.55,14167.81,47.4,1.10097,17.94,3415.79,26.52,0.26544,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,98341.88,81.11,7.64209,20,1587.93,31.15,0.1234,0.01,0,0.01,0,27.1,17126.7,38.6,1.33091,43.59,73.77,41.31,13.27,20.45,12.2,25.21,16.1,38.01,20447.62,37.72,5402.53,30.25,0,60.57,286.79,12.82,99.75,16.94,99.49,0.01,100,0.01,100,29.59,197.62,22.13,1254.47,0.01,2.5,44.58,122,37.42,51.9,37.86,140.96,24.27,21.97,77.87,25.26,0.26314,56.28,116265,84.96,8.67,0.01,0,0.01,0,0.01,0,0.01,0,49.54,95.43,39.97,24351.14,33.54,602.25,33.89,538.45,12.61,20,13.57,0.002,0.01,0,0.01,0,34.24,1.00326,32.45,1.03732,39.7,0.63388,31.28,1.173,32.07,325.1,32.45,668.4,31.68,548,33.96,1512.06,36.82,12.85,31.28,6,33.46,910.28,31.28,91.64,35.57,101.46,64.52,0.17,37.12,6.92,27.18,67.67,34.91,12.1,36.82,811.91,31.28,211.96,29.72,95,29.6,95,19.42,96,32.45,8067.78,52.86,6.7
"Eswatini","SWZ",1.76,0.14,22.15,22.85,13.44,35.4,60.08,49.57,67.86,0.45,68.47,0.77,55.95,56.38,57.89,13.25,57.85,0.14,0.01,0.01,19.82,0.14,2.68,0.01,76.04,56.41,53.74,56.53,55.72,43.6,57.28,43.38,77.89,64.11,62.58,25.27,0.35,0.01,59.93,0.01,56.36,55.54,55.01,51.77,62.92,51.69,64.83,63.86,2.75,23.1,642.82,33.85,0.06301,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,2776.17,22.19,0.27213,16.43,2758.32,23.21,0.27038,16.43,2714.75,27.17,0.26611,27.7,35.55,33,0.00348,0.01,0,0.01,0,0.01,0,0.01,0,26.88,78141.16,84.57,7.65979,28.69,12495.76,57.31,1.2249,0.01,0,0.01,0,0.01,0,0.01,0,93.27,43.77,61.99,10.05,55.67,6.91,57.16,11.27,53.27,7270.94,54.22,1577.42,54.7,104.95,58.43,180.74,58.61,59.27,52.98,53.63,47.83,39.85,39.75,33.7,57.66,1.56,56.9,364.46,34.7,10.2,54.22,113,78.68,68.63,77.11,449.08,63.8,73.18,40.78,6.2,0.4105,22.08,1040,28.91,0.1,12.05,9.25,0.01,0,0.01,0,0.01,0,100,17056.81,67.55,35054.1,58.96,29399.74,55.18,1350.94,48.66,83837,73.8,8.042,0.01,0,0.01,0,49.3,-0.2374,64.43,-0.82573,51.16,0.04802,60.3,-0.75587,66.11,17.11,45.78,362.79,50.7,226.89,52.86,80.88,61.13,267.14,64.76,77.93,50.22,42.87,59.75,36.55,46.02,96.06,69.71,0.09,58.17,0.64,67.18,5.77,66.81,5304.28,61.99,4533.85,62.88,10523.91,45.85,87,45.14,88,0.01,99,57.41,1152.82,58.29,8.1
"Ethiopia","ETH",4.99,0.36,69.04,65.17,65.91,76.62,67.77,80.15,58.24,52.77,70.44,57,61.39,81.81,77.54,74.03,78.37,39.31,0.01,0.01,29.11,0.01,64.83,0.01,60.93,80.13,84.81,50.95,100,60.06,90.31,76.07,40.24,79.55,61.7,39.91,53.02,69.46,72.59,44.76,56.53,66.66,93.51,79.33,73.81,74.16,81.08,74.47,73.6,56.81,78818.2,39.59,0.10696,49.03,12924.11,29,0.01754,37.41,225.61,30.82,0.00031,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.73,153150.92,17.94,0.20783,44.73,133644.03,19.04,0.18136,45.85,102336.75,19.4,0.13887,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.91,5045582.05,54.29,6.84691,78.54,701606.67,52.84,0.95209,81.83,84534.06,57.61,0.11471,0.01,0,0.01,0,66.11,59.08,56.16,10.77,84.04,2,76.4,7.6,85.59,792.92,84.04,-56.25,54.46,104.8,47.67,13.8,100,29.24,100,5,56.86,25.26,63.44,1.4,93.27,0.01,87.45,14.98,71.43,35.6,81.02,92,39.84,53.2,40.65,150,77.87,90.77,41.83,6.28,0.40705,52.86,87469,30.13,0.11,66.5,207499.33,42.27,0.19,82.42,606833.33,58.53,0.56,69.97,1277.07,69.54,35770.62,67.93,49297.81,74.49,2465.33,82.64,3248590,63.76,4.44,47.19,82,42.46,0.000106,58.17,-0.62875,54.94,-0.43846,76.4,-1.80341,58.17,-0.64883,100,2.2,87.45,22.5,100,40.13,62.93,4.51,77.87,754.43,69.97,98.38,62.62,1.29,87.45,17.63,74.49,64.25,88.45,0.01,83.36,0.09,72.3,4.32,71.32,7063.59,75.09,7525.26,77.11,21838.48,76.92,50,72.62,61,71.37,39,77.11,198.32,79.66,17.2
"Federated States of Micronesia","FSM",4.82,1.13,20.57,17.12,10.97,46.33,63.4,47.02,51.14,0.16,60.28,0.57,44.92,51.51,39.77,50.78,49.23,0.12,54.02,0.01,0.01,50.4,1.73,41.85,73.27,49.53,62.14,71.66,46.98,44.17,60.85,38.72,54.29,58.17,42.34,0.01,41.26,0.01,32.89,0.01,47.41,42.56,53.58,45.82,55.67,45.42,34.83,52.62,49,12.59,7.43,24.27,0.00968,0.01,0,0.01,0,0.01,0,0.01,0,39.12,289.02,80.82,0.37673,41.05,103.94,88.92,0.13548,35.33,12.46,60.92,0.01625,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.68,1035.28,63.91,1.34946,38.49,128.01,53.13,0.16686,60.04,0.26,63.94,0.00034,9.88,2300.52,18.49,2.99865,21.41,2300.52,69.57,2.99865,0.01,0,0.01,0,26.77,16115.99,65.42,21.00664,59.75,66.01,89.84,7.99,46.26,8.74,53.03,11.97,61.7,3193.09,62.58,648.1,89.84,1335.2,57.16,157.95,42.16,86.71,52.35,54.28,40.42,58.96,48.27,11.2,61.13,1.11,60.57,262.69,30.13,8.54,49.77,116.18,49.77,58.14,59.22,241.26,58.43,63.49,40.51,6.18,0.27629,0.01,0,0.01,0,28.47,583.33,59.8,0.54,0.01,0,0.01,0,56.9,216.44,73.91,38521.08,54.94,20117.65,57.16,1449.51,22.67,1401.6,47.71,1.314,0.01,0,0.01,0,46.02,-0.02106,48.84,-0.06328,46.26,0.33535,39.15,0.61692,57.16,45.66,50.23,265.82,46.26,286.3,45.39,339.41,54.94,99.2,56.41,38.76,39.96,301.15,52.33,49.08,44.82,96.95,37.77,4.31,20.45,32.45,54.7,16.17,53.03,408.34,54.7,2754.33,50.23,2111.67,55.81,79,53.92,79,39.1,86,60.03,922.2,40.37,3.6
"Fiji","FJI",6.51,2.82,15.05,15.71,11.76,18.45,53.96,35.28,50.53,0.18,55.33,0.62,52.05,50.45,44.48,2.72,51.87,54.34,56.63,31.42,0.01,2.66,0.01,55.33,62.74,39.95,55.67,60.77,35.6,35.89,49.42,24.53,52.67,47.44,51.63,0.01,60.98,0.01,38.35,0.01,50.32,53.83,53.37,49.42,48.67,46.76,42.31,52.87,0.14,33.1,6440.51,81.28,0.79515,38.51,3975.41,70.82,0.49081,48.22,1114.84,72.75,0.13764,50.91,894.17,66.17,0.1104,48.42,252.35,63.55,0.03116,50.03,139.2,63.6,0.01719,26.57,84.99,33.64,0.01049,26.77,62.44,35.35,0.00771,28.88,44.4,39.42,0.00548,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.53,6052.57,58.02,0.74726,36.69,61.6,40.39,0.00761,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.43,185635.83,67.39,22.91888,58.43,66.38,67.36,9.61,43.35,9.3,36.82,14.5,52.8,7463.42,58.69,952.41,56.16,114.98,65.76,393.36,32.16,94.3,39.4,85.49,31.17,88.9,41.32,29.5,49.3,13.75,49.54,633.89,14.38,3.7,41.83,124,51.63,58.91,53.74,207.22,50.23,45.9,42.84,6.69,0.35127,0.01,0,0.01,0,49.07,15620.58,75.77,1.79,0.01,0,0.01,0,37.12,27.19,77.87,39617.87,52.8,16514.56,61.42,1769.35,33.42,7392.2,44,0.906,0.01,0,0.01,0,46.49,-0.04659,54.46,-0.43221,50.93,0.06185,56.9,-0.60093,55.42,56.82,51.4,231.72,49.77,239.53,49.08,161.91,46.73,43.39,50.7,23.45,42.55,214.68,56.41,41.81,42.59,97.49,49.73,0.96,30.03,11.32,50.7,21.59,54.46,486.4,52.8,2462.68,51.4,2442.58,0.01,99,0.01,99,27.73,94,58.17,1020.08,46.26,4.8
"Finland","FIN",1.7,0.5,5.78,5.25,2.38,15.49,24.46,0.5,29.27,0.48,23.23,0.38,1.9,18.75,26.13,5.33,26.67,0.01,0.01,2.54,35.73,0.01,2.1,38.96,26.59,12.73,26.82,39.43,0.42,0.01,23.19,0.62,22.3,43.1,26.09,33.07,0.33,0.01,14.1,0.01,10.36,0.35,15.02,25.57,17.16,29.02,23.52,15.96,1.78,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.39,5570.16,50.97,0.10569,34.12,390.33,34.53,0.00741,0.01,0,0.01,0,33.57,64333.33,45.48,1.22065,31.65,46074.48,40.82,0.87421,29.42,23241.16,35.83,0.44097,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38,327465.55,44.21,6.21326,21.76,2900.59,23.15,0.05504,0.01,0,0.01,0,38.96,76865.31,38.96,1.45843,29.14,79.55,24.27,15.41,10.16,12.6,15.96,17.1,28.2,37902.92,25.51,11342.41,30.25,0,51.4,37.29,0.01,100,17.74,99.45,0.01,100,0.01,100,18.45,305.75,29.14,1149.62,0.01,2.5,38.15,126,21.73,43.24,22.89,87.13,32.82,25.54,75.73,24.55,0.16005,33.74,6981,32.41,0.13,10.93,6.75,0.01,0,0.01,0,0.01,0,31.68,14.3,22.13,13028.94,21.32,155.1,19.49,277.66,14.66,80,13.57,0.002,0.01,0,0.01,0,6.73,2.40055,15.96,1.97478,0.01,1.48784,12.55,1.91494,33.54,303.5,6.73,1831,26.65,673,24.54,4181.47,18.45,4.45,15.96,3.57,25.32,1551.84,34.24,85.82,28.2,104.51,50.22,0.92,25.51,15.03,10.16,93.76,15.96,3.44,15.96,236.48,15.96,107.54,0.01,99,20.39,97,27.73,94,29.59,9144.06,24.03,1.6
"France","FRA",5.03,2.72,9.29,8.61,7.05,13.19,26.53,1.2,30.36,2.31,21.22,0.49,30.15,23.76,36.77,2.22,28.08,2.01,0.13,59.4,58.9,0.01,2.85,41.94,11.73,33.14,31.47,40.5,14.85,0.01,32.24,0.44,25.77,49.07,22.13,48.87,25.16,0.01,24.11,0.01,26.88,33.82,19.55,24.15,28.41,32.45,41.67,29.04,0.17,40.57,16803.68,28.32,0.02736,30.09,1174.6,18.85,0.00191,0.01,0,0.01,0,31.47,89.96,18.03,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,63.1,74662.58,53.61,0.12155,63.95,58102.84,57.18,0.09459,60.85,29823.1,58.36,0.04855,64.16,990929.86,52.98,1.61318,64.16,872577.06,53.45,1.42051,65.8,678485.9,54.43,1.10454,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,65.63,3600409.51,39.8,5.86128,52.84,162053.83,38.51,0.26382,0.01,0,0.01,0,56.01,415997.14,31.41,0.67722,20.45,80.96,6.73,16.6,34.24,10.7,32.07,15.1,30.88,34756.89,32.07,8092.82,30.25,0,54.22,72.35,10.25,99.95,21.51,98.66,0.01,100,0.01,100,24.27,246.03,42.84,864.75,0.01,2.5,18.98,141,24.91,44.52,26.65,92.08,37.72,28.43,78.68,25.43,0.13398,59.66,185012,40.03,0.29,40.96,5139.08,15.46,0.01,0.01,0,0.01,0,53.03,132.56,21.32,12934.46,6.73,119.44,26.65,315.56,33.1,7115.2,17.56,0.012,0.01,0,0.01,0,26.09,1.46461,27.7,1.47104,42.08,0.56362,27.18,1.47234,12.55,659,30.46,818.5,25.51,706,22.86,4819.06,31.28,8.94,25.81,4.48,32.21,1041.02,41.57,70.44,25.51,105.52,55.7,0.5,36.51,6.99,35.57,52.95,30.46,7.93,27.18,483.33,29.59,199.65,0.01,99,0.01,99,47.14,78,32.82,7900.64,24.03,1.6
"Gabon","GAB",4.88,1.5,15.86,28.88,3.29,41.99,48.47,43.99,62.73,2.19,68.53,0.01,59.04,60.32,49.39,52.42,28.6,0.01,0.13,21.54,36.05,0.01,38.32,44.04,67.83,52.01,39.84,39.27,51.58,31.17,51.29,45.42,57.95,61.99,68.72,46.48,22.72,0.01,0.01,0.01,66.25,52.61,56.06,62.1,63.03,57.3,42.58,57.86,47.5,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,19.77,4.1,19.65,0.00023,0.01,0,0.01,0,0.01,0,0.01,0,19.27,3.92,20.72,0.00022,20.15,3.92,21.24,0.00022,23.86,3.73,24.51,0.00021,25.21,21396.14,45.1,1.21829,27.17,20413,48.2,1.16231,27.81,18547.36,52.98,1.05608,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.48,74292.79,25.53,4.2302,31.85,21099.1,56.62,1.20137,44.78,2054.02,60.25,0.11696,38.24,73678.97,50.73,4.19525,65.76,59.58,69.97,9.15,53.86,7.2,50.23,12.4,43.84,12955.43,36.2,6084.51,49.3,64.88,31.28,-171.15,46.69,82.49,56.98,40.9,34.74,81.35,27.97,75.9,58.69,1.35,44.82,793.85,42.65,14.8,48.37,119,55.18,60.47,60.85,247.7,61.42,67.27,48.84,7.85,0.43557,40.91,13080,52.81,0.89,24.89,350.83,20.74,0.02,0.01,0,0.01,0,74.49,2565.36,66.81,34754.1,64.11,41064,69.12,2220.26,0.01,0,0.01,0,0.01,0,0.01,0,69.12,-1.06324,63.49,-0.79061,46.73,0.3033,59.22,-0.70193,61.7,27.43,50.93,238.24,54.7,185.06,70.5,1,63.49,336.25,62.58,70.21,63.78,0.99,57.92,39.93,50.93,92.68,22.24,30.27,60.99,0.52,56.9,12.95,61.13,2540.84,53.03,2496.3,59.75,7487.92,53.48,81,54.74,78,36.61,88,43.59,3591.17,18.76,1
