"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Cote d'Ivoire","CIV",1.45,0.13,16.16,19.76,3.55,60.21,63.69,51.56,68.14,0.19,70.8,0.01,60.73,73.53,66.77,59.84,54.64,0.03,0.14,0.01,35.65,0.01,3.36,0.01,85.05,70.48,61.28,44.8,59.93,46.15,56.19,45.49,60.21,69.97,75.09,73.65,0.01,0.01,0.01,0.01,58.86,62.65,70.95,72.7,77.08,72.73,61.3,73.9,48.45,11.27,0.92,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.31,89.32,22.68,0.00037,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.13,118101.72,29.74,0.49526,41.16,105632.21,30.38,0.44297,42.21,86332.27,32.61,0.36203,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.3,1825425.86,83.83,7.65489,55.3,246915.62,54.04,1.03544,0.01,0,0.01,0,0.01,0,0.01,0,82.72,56.82,87.45,8.87,65.59,5.1,75.73,8.9,60.57,4620.88,61.99,959.91,49.54,60.69,40.51,-36.81,54.72,71.04,65.63,31.45,43.95,64.3,48.46,25,66.24,5.72,47.67,1152.31,50.76,16.5,40.76,126,57.66,60.12,62.88,256.05,69.97,77.34,31.68,5.15,0.43757,73.88,715571,73.42,3,0.01,0,0.01,0,0.01,0,0.01,0,73.91,1836.93,55.18,26798.03,82.72,52257,74.49,2208.53,0.01,0,0.01,0,0.01,0,0.01,0,56.16,-0.53007,61.7,-0.67313,67.18,-0.90756,58.43,-0.64455,69.12,14.41,72.82,50.9,78.68,59.76,67.18,0.36,77.76,636,76.4,86.8,70.87,0.24,72.3,28.43,75.09,70.25,46.73,1.97,71.32,0.24,69.12,8.95,69.12,3434.61,77.11,5705.48,75.73,13589.72,48.84,87,54.73,81,42.54,83,63.8,1017.34,46.8,2.62
"Croatia","HRV",4.45,1.58,12.55,6.67,8.57,34.57,41.33,1.69,36.43,0.16,32.43,0.46,40.31,33.9,34.41,30.61,39.21,2.56,0.13,40.64,42.25,0.01,0.17,24.77,40.06,36.11,39.29,51.35,27.18,0.01,44.17,0.68,33.06,45.06,32.45,40.78,0.01,0.01,21.42,0.01,40.81,39.82,34.7,36.65,30.62,28.57,41.45,32.08,29.21,37.59,14330.07,57.01,0.34429,34.01,2257.97,38.74,0.05425,0.01,0,0.01,0,21.9,14.94,22.15,0.00036,0.01,0,0.01,0,0.01,0,0.01,0,38.94,1981.59,41.81,0.04761,39.23,1275.47,43.98,0.03064,37.3,439.25,43.02,0.01055,35.18,85724.39,57.04,2.05961,32.93,60586.96,54.93,1.45566,31.97,36162.46,49.02,0.86884,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.33,310887.52,69.73,7.46937,0.01,0,0.01,0,0.01,0,0.01,0,24.44,14842.83,25.11,0.35661,36.82,78.11,43.59,13.82,35.41,11.4,36.82,15.2,39.15,24132.39,39.43,5735.86,31.88,0,82.72,1252.18,23.55,98.77,31.38,96.51,0.01,100,0.01,100,37.44,250.05,52.1,1057.49,0.01,2.5,45.65,123,30.46,47.21,35.89,121.93,24.91,21.88,77.87,29.74,0.16081,39.99,18263,41.59,0.44,0.01,0,0.01,0,0.01,0,0.01,0,30.46,19.53,34.91,17962.82,32.07,525.31,32.45,446.41,20.57,2363.2,22.31,0.058,0.01,0,0.01,0,42.84,0.20333,38.87,0.49429,39.15,0.66377,40.51,0.40918,38.01,300,31.68,812.2,30.46,549.3,44.09,249.63,28.1,7,33.36,4.8,47.01,127.36,10.16,124.87,48.84,98.66,49.77,1.46,43.1,4.46,33.19,66.53,25.51,6.72,46.73,1302.78,27.7,131.06,37.88,93,35.92,93,18.32,96,41.83,4989.35,36.75,1.1
"Cuba","CUB",7.68,4.57,12.92,18.14,6.46,18.41,41.6,13.45,30.98,2.45,46.27,0.63,46.1,9.27,45.43,2.13,64.44,2.29,0.13,29.57,13.25,3.56,2.44,41.31,35.87,39.25,40.9,52,36.27,24.07,78.16,0.48,16.11,33.89,54.46,16.98,86.74,0.01,40.01,0.01,46.21,46,0.57,35.72,39.14,38.16,54.08,41.07,0.11,38.57,15168.86,42.85,0.13746,31.15,1668.86,28.15,0.01512,0.01,0,0.01,0,22.96,18.8,18.21,0.00017,0.01,0,0.01,0,0.01,0,0.01,0,31.24,430.49,28.81,0.0039,30.56,229.83,27.89,0.00208,31.29,72.3,27.85,0.00066,14.06,1589.39,11.95,0.0144,14.06,1270.2,12.38,0.01151,14.46,1014.79,12.81,0.0092,63.6,306924.24,80.34,2.78136,63.27,33105.17,62.47,0.3,0.01,0,0.01,0,39.65,462222.01,25.53,4.18867,42.57,87541.98,49.55,0.79331,0.01,0,0.01,0,44.22,166253.84,38.6,1.5066,35.24,78.62,36.51,15.06,32.64,11.6,47.2,13.8,43.35,18304.9,38.58,6051.65,48.14,47.56,56.16,156.11,33.65,96.1,39.1,90.51,25.35,98.95,22.85,95.56,74.91,1.27,81.55,351.82,0.01,2.5,22.89,138,38.58,50.85,6.73,60,33.19,24.01,64.11,20.84,0.35888,20.8,704,13.86,0.01,75.23,1079000,100,9.52,0.01,0,0.01,0,51.16,174.62,44.82,22624.9,44.82,6565.02,44.58,729.65,42.82,102283.4,37.38,0.906,0.01,0,0.01,0,43.1,0.16914,49.54,-0.10498,38.01,0.68536,55.67,-0.44236,0.01,795.4,32.82,785.8,30.88,531.9,41.31,397.33,44.3,37,34.58,5.2,49,82.17,24.91,110.45,45.54,99.85,62.73,0.35,51.63,1.67,48.84,34.04,47.44,96.89,43.1,1056.46,33.89,182.51,0.01,99,13.64,98,0.01,99,48.14,3240.97,86.27,45.32
"Cyprus","CYP",2.85,1.01,8.06,6.84,2.25,34.04,35.58,1.54,26.42,0.59,17.47,0.01,36.02,31.7,40.08,24.6,40.01,2.99,28.61,23.42,0.01,0.01,0.16,33.64,35.18,35.31,42.03,30.71,16.95,0.01,46.24,0.71,33.54,28.2,19.49,48.48,0.43,0.01,0.01,0.01,34.41,37.71,44.39,36.35,19.74,34.03,47.2,24.85,24.35,31.83,6982.96,100,0.82016,35.85,2813.12,62.82,0.33041,0.01,0,0.01,0,20.48,8.37,25.7,0.00098,28.62,6.38,34.76,0.00075,30.69,3.45,34.11,4e-04,20.2,7.32,23.45,0.00086,20.88,7.32,24.18,0.00086,24.24,5.79,28.45,0.00068,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24,61941.55,63.26,7.27515,0.01,0,0.01,0,0.01,0,0.01,0,26.77,19644.32,42.28,2.30726,31.28,80.59,39.56,14.49,29.81,12.1,41.83,14.6,38.58,24957.01,45.78,3440.72,31.88,0,29.59,-370.02,15.16,99.78,18.95,99.44,0.01,100,0.01,100,38.41,237.98,55.67,968.89,0.01,2.5,50.63,119,33.89,48.11,33.19,115.23,33.54,24.1,61.42,18.75,0.08822,39.39,17527,59.66,1.5,18.42,40,0.01,0,0.01,0,0.01,0,26.65,13.47,26.65,11923.31,6.73,114.56,19.49,268.96,0.01,0,0.01,0,0.01,0,0.01,0,34.24,0.82665,34.58,0.96094,39.97,0.60425,35.57,0.72134,46.26,195.1,42.59,525.1,40.25,342.7,32.82,1966.39,25.59,6,15.22,2.6,29.42,1438.63,27.7,105.19,48.37,98.83,69.33,0.12,46.73,2.64,32.45,67.17,14.41,3.61,33.19,554.79,32.07,170,20.76,97,19.8,97,35.14,88,42.59,4708.68,37.58,1.2
"Czech Republic","CZE",1.05,0.1,11.03,4.51,9.06,32.84,36.49,1.44,8.05,0.14,31.42,0.69,33.6,32.12,37.35,29.96,31.64,1.83,0.01,0.01,38.58,0.01,0.17,0.01,36.93,33.71,32.35,44.04,17.31,0.01,38.62,0.64,0.32,44.33,36.82,29.22,0.01,0.01,48.25,0.01,35.65,31.67,29.31,34.18,33.07,42.16,33.08,35.61,25.2,28.34,3572.44,28.76,0.03361,22.8,304.53,20.13,0.00287,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.83,86949.37,36.8,0.81803,37.13,82237.23,38.78,0.77369,39.79,73286,43.63,0.68948,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.28,721336.18,52.56,6.78639,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.89,78.98,40.25,14.43,33.54,11.47,33.89,15.59,33.89,33662.45,30.88,9511.52,31.88,0,60.85,269.94,13.36,99.88,22.44,99.13,0.01,100,0.01,100,33.46,290.54,44.58,1181.59,0.01,2.5,40.76,126,0.01,38.42,10.16,62.06,30.03,22.95,72.3,27.95,0.18923,31.94,5911,26.73,0.06,0.01,0,0.01,0,0.01,0,0.01,0,28.2,14.03,35.57,18173.03,29.59,343.79,32.82,450.9,49.69,260000,46.85,2.472,0.01,0,0.01,0,38.3,0.53676,33.19,1.03674,31.28,0.97612,32.07,1.0355,28.2,401.9,30.46,855.09,24.27,666,48.14,105.6,31.03,8.53,35.24,5.44,50.71,44.31,38.87,83.6,38.01,102.72,29.14,14.73,34.91,9.45,35.57,63.75,36.82,15.61,42.08,1014.11,29.14,146.55,25.62,96,24.54,96,25.44,93,32.45,9003.72,30.85,0.7
"Democratic People's Republic of Korea","PRK",11.18,7.23,17.29,12.34,14.03,29.88,55.84,61.57,2.48,0.6,55.9,0.92,76.06,39.5,52.7,8.61,58.8,1.88,0.54,53.9,51.87,3.21,2.13,53.33,54.94,56.47,60.17,52.07,41.28,54.03,76.54,84.18,49.38,30.88,0.01,0.36,59.98,0.01,83.8,0.01,79.59,72.69,38.91,30.2,52.44,60.3,46.06,53.29,1.39,36.61,12463.26,31.76,0.05347,21.06,211.99,18,0.00091,0.01,0,0.01,0,39.94,363.85,27.49,0.00156,22.76,0.6,0.01,0,0.01,0,0.01,0,53.84,28531.75,53.61,0.12241,54.1,18697.24,54.1,0.08021,52.99,8704.48,54.8,0.03734,50.72,311789.45,49.02,1.33763,52.98,285509.01,49.44,1.22488,54.93,239179.81,54.43,1.02612,62.21,255187.28,62.84,1.0948,60.25,20713.69,46.84,0.08887,0.01,0,0.01,0,52.85,1251395.13,35.04,5.36869,25.57,8793.4,20,0.03773,0.01,0,0.01,0,59.83,746617.28,47.54,3.20311,53.98,71.82,55.91,11.45,50.23,8.92,63.49,11.03,64.76,3748.92,55.91,1664.03,59.22,147.61,45.78,10.36,36.37,94.86,46.85,82.41,53.44,42.57,54.62,9,58.59,26.48,100,142.49,79.27,40.3,89.4,88,45.78,55.14,53.27,185.48,42.21,29.73,57.41,13.89,0.00058,12.71,19,0.01,0,61.34,107000,58.65,0.42,0.01,0,0.01,0,39.7,51.03,87.45,43354.64,51.63,12909.77,54.46,1119.7,77.63,4531499.2,90.45,18.036,0.01,0,0.01,0,78.68,-1.43988,80.51,-1.62683,62.88,-0.68076,84.04,-1.66958,32.07,370.1,47.2,385.02,15.96,769.74,57.16,5.82,50.27,66.47,54.7,25.47,67.9,0.79,51.86,54.31,62.28,86.95,40.78,3.7,48.37,2.24,49.54,33.07,45.3,72.76,70.41,4617.82,47.44,1026.27,25.62,96,0.01,99,10.5,98,64.43,932.46,53.66,3.75
"Democratic Republic of Congo","COD",9.64,1.38,67.35,70.3,63.88,68.02,65.7,78.63,73.19,61.64,73.66,42.98,78.2,77.57,68.57,69.04,66.49,48.3,0.01,0.03,51.48,0.01,70,17.97,68.36,68.32,85.05,46.9,78.66,68.84,89.19,79.14,60.49,84.04,77.11,56.72,54.47,75.8,31.04,59.5,76.42,80.03,85.64,76.02,71.69,70.39,66.79,69.48,68.6,64.43,166183.32,45.3,0.17757,58.77,41775.31,36.05,0.04464,53.79,1813.82,38.18,0.00194,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.24,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.96,888539.47,39.12,0.94942,63.4,820264.27,41.16,0.87647,64.16,719767.55,45.85,0.76909,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.9,6669755.2,59.21,7.12679,81.32,1698179.82,63.87,1.81454,81.83,115743.1,63.27,0.12367,21.72,8262.12,14.86,0.00883,75.73,59.85,61.7,10.55,67.93,4.77,68.72,9.98,87.45,943.18,82.72,104.6,49.07,54.56,44.82,3.71,83.73,43.36,73.9,16.98,73.58,17.2,64.41,4.2,100,0.01,79.55,366.67,75.15,40.1,83.35,91,57.92,60.35,63.18,257.05,82.72,91.53,37.72,5.97,0.43937,68.99,489017,46.63,0.62,63.38,129000,46.81,0.16,87.59,922000,65.6,1.17,61.13,474.83,73.35,36443.28,93.27,64900.34,70.41,2031.42,39.58,53974.6,24.34,0.074,63.19,858.4,56.02,0.00118,75.73,-1.33732,77.11,-1.51093,80.51,-2.23462,79.55,-1.61851,73.35,10.46,100,2.3,71.32,79.32,81.02,0.04,70.58,440.56,72.82,76.71,83.99,0.03,61.13,37.84,67.93,79.4,53.63,0.9,73.35,0.21,75.73,6.6,73.35,4487.78,65.76,3976.67,69.54,9899.18,73.74,57,73.36,57,59.69,58,87.45,165.41,50.55,3.2
"Denmark","DNK",0.83,0.18,3.87,4.41,1.67,7.85,25.2,0.47,28.6,0.17,28.9,0.01,15.48,30.02,28.14,33.11,0.52,0.01,0.01,57.43,0.01,0.01,0.18,53.25,32.18,19.39,20.45,31.58,0.41,0.01,21.06,0.58,23.18,54.7,18.45,48.94,0.01,0.01,0.01,0.01,10.16,23.6,27.92,41.57,23.3,28.75,27.54,30.47,35.98,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.84,18419.3,65.31,0.32608,50.73,12132.86,65.14,0.21479,50.19,5453.44,63.88,0.09654,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.83,431222.15,80.48,7.6339,0.01,0,0.01,0,0.01,0,0.01,0,52.21,370446.96,54.31,6.558,30.88,80.6,33.54,15.42,26.09,12.5,14.41,19.1,20.45,53253.62,20.45,15356.33,31.88,0,31.28,-276.78,0.01,100,16.42,99.6,0.01,100,0.01,100,10.6,429.71,41.83,1219.45,0.01,2.5,33.11,132,22.13,43.73,24.27,85.38,36.2,25.94,79.55,30.36,0.07682,46.89,48112,51.08,0.84,0.01,0,0.01,0,0.01,0,0.01,0,46.49,107.27,24.91,11744.25,23.6,147.45,25.51,287.53,0.01,0,0.01,0,0.01,0,0.01,0,10.16,2.23059,10.16,1.87605,34.91,0.86792,15.96,1.91238,28.68,401,27.18,1032,47.32,260,36.51,783.27,17.47,4,31.08,4.3,39.04,360.37,35.24,90.96,17.28,114.77,31.68,10.82,27.18,15.27,24.27,81.06,32.07,8.6,27.18,382.05,32.45,175.55,34.45,94,33.04,94,40.93,85,26.65,10927.84,0.01,0
"Djibouti","DJI",8.08,4.25,15.37,18.12,3.43,58.37,63.84,56.77,50.9,0.18,58.85,0.01,63.06,63.99,60.52,61.32,53.58,58.58,0.15,23.23,11.07,0.01,22.64,49.33,60.1,79.66,58.57,59.22,52.75,50.99,68.05,56.74,61.51,48.37,44.33,54.63,0.01,0.01,0.01,0.01,62.24,63.89,63.8,62.55,65.66,72.05,50.83,63.54,59.18,32.78,8002.07,89.2,0.8199,40.9,6486.48,78.49,0.66462,52.07,1725.82,82.65,0.17683,26.83,42.75,38.9,0.00438,0.01,0,0.01,0,0.01,0,0.01,0,22.01,21.09,24.91,0.00216,22.34,17.94,26.77,0.00184,22.35,0.53,21.44,5e-05,11.07,21.74,11.07,0.00223,11.07,10.55,11.07,0.00108,11.07,1.09,11.07,0.00011,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,11852.75,11.36,1.21445,16.4,386.1,20.7,0.03956,41.97,386.1,47.65,0.03956,41.15,106109.23,59.14,10.87212,63.49,65.72,56.9,11.25,72.56,4.1,87.45,6.5,59.75,4948.22,57.41,1379.61,71.8,334.07,48.84,26.43,52.65,75.83,52.85,62.72,46.13,58.75,56.36,8.8,58.85,26.13,78.68,371.59,52.28,17.5,61.59,109,58.43,60.62,64.76,263.32,54.7,46.47,43.35,6.72,0.27248,42.74,25858,69.83,2.78,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1227,48.37,24113.69,50,10994.95,69.54,2004.33,0.01,0,0.01,0,0.01,0,0.01,0,57.66,-0.65348,67.18,-0.97396,61.42,-0.6264,66.46,-0.97593,63.8,30.89,63.8,96.6,58.56,140,66.81,0.72,62.73,246,68.72,63.2,69.33,0.53,61.7,37.11,87.45,56.86,35.57,8.29,50.7,1.79,72.82,7.89,64.76,2427.67,58.96,2727.34,67.18,9434.66,68.42,68,68.81,68,44.03,81,60.03,1301.62,47.83,2.7
"Dominica","DMA",2.89,0.8,10.41,8.48,10.3,12.91,53.11,34.18,46.22,0.01,52.33,0.64,36.77,46.37,37.31,2.59,22.29,2.31,34.57,0.01,0.01,2.89,0.16,55.6,48.58,51.95,49.15,64.12,40.71,22.47,44.73,33.34,49.96,39.7,49.77,0.01,0.01,0.01,40.44,0.01,41.61,32.5,42.26,44.08,53.53,40.56,34.32,48,0.14,20.69,552.92,86.62,0.81513,19.29,71.74,44.14,0.10576,0.01,0,0.01,0,21.19,10.47,49.27,0.01544,30.24,7.24,52.88,0.01067,26.39,0.46,38.72,0.00068,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1153.14,70.03,1.7,40.39,203.49,62.47,0.3,0.01,0,0.01,0,14.11,5223.03,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,36.14,65496.33,85.53,96.55724,50,73.23,47.2,13.13,53.98,8,50,13.1,50.93,11511.37,47.44,2991.32,63.49,177.72,64.76,474.31,35.16,95.42,47.14,80.37,16.75,99.97,30.15,83.8,39.65,217.19,50.46,1100.09,23.06,5.1,48.2,121,52.1,58.1,47.9,164,46.26,34.61,57.66,14.09,0.32326,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,56.9,269.24,61.42,29227.27,44.58,6409.44,48.14,889.57,25.31,5718.8,64.62,8.034,0.01,0,0.01,0,37.42,0.62497,46.26,0.05438,28.68,1.00244,36.82,0.60637,49.77,142.85,35.89,669,43.59,300.55,44.58,228.04,49.05,61.93,58.43,33.9,43.91,197.44,38.01,86.67,39.97,101.78,36.2,6.72,22.13,31.62,50.46,32.14,49.54,144.61,43.84,1100.18,50.93,1425.39,0.01,99,0.01,99,28.22,92,46.26,3468.61,10.74,0.1
"Dominican Republic","DOM",13.44,7.02,25.75,26.69,13.11,48.78,48.9,38.92,56.88,2.19,57.11,0.76,53.62,55.26,49.73,53.4,43.7,2.66,2.18,26.33,16.29,3.46,3.57,27.41,41.87,49.86,45.42,60.32,38.04,26.46,56.47,40.35,52.16,51.63,68.32,18.1,58.16,0.01,57.31,0.01,57.59,49.93,54.63,55.55,55.62,55.31,44.71,53.4,53.4,48.98,45366.65,60.39,0.42156,36.98,3841.46,32.38,0.0357,0.01,0,0.01,0,40.78,369.85,36.46,0.00344,29.42,6.79,24.77,6e-05,0.01,0,0.01,0,31.62,439.51,29.75,0.00408,24.55,54.51,22.71,0.00051,26.54,17.96,23.93,0.00017,17.94,6045.91,14.46,0.05618,17.94,5215.61,14.46,0.04847,18.67,4316.73,14.87,0.04011,59.71,192201.97,74.59,1.78601,61.7,32284.53,62.47,0.3,0.01,0,0.01,0,47.71,822335,81.76,7.64145,67.06,409076,78.54,3.80129,0.01,0,0.01,0,30.75,33422.96,24.44,0.31058,49.07,73.6,35.73,15.14,54.58,7.9,45.54,14.1,45.3,15417.43,45.54,3477.75,46.73,37.6,77.87,1040.86,32.44,96.38,44.6,85.34,25.7,98.9,27.24,89.6,51.92,73.21,61.42,837.5,30.94,7.4,52.61,117,61.7,61.11,44.09,150.3,52.56,44.05,52.33,10.33,0.41712,23.65,1380,13.86,0.01,54.77,53000,61.76,0.51,0.01,0,0.01,0,62.58,545.84,57.66,27762.86,59.49,21541.76,49.54,934.93,57.89,574553.2,56.74,5.53,0.01,0,0.01,0,61.99,-0.75638,53.51,-0.26371,45.78,0.25211,54.46,-0.39515,48.37,176.35,61.7,120.7,57.92,143.7,53.27,20.38,54.13,94,57.16,30.6,57.07,10.49,55.42,48.76,53.51,95.12,43.59,2.7,51.63,1.67,39.7,54.5,55.42,398.47,47.44,1353.12,57.92,3356.09,48.84,87,52.23,82,59.69,58,44.82,3696.43,42.6,1.6
"Ecuador","ECU",19.1,14.47,25.2,26.41,12.21,49.6,45.49,39.98,47.44,3.32,44.83,0.68,56.67,47.25,51.98,50.06,46.88,59.78,65.42,33.55,47.54,0.01,41.89,50.87,36.58,44.63,50.42,52.01,39.47,25.74,54.86,45.86,31.82,52.33,64.11,52.22,69.77,0.01,46.56,0.01,57.55,55.8,48.18,45.8,47.82,44.67,60.49,45.11,55.56,57.91,100020.68,68.6,0.61446,55.95,31557.28,53.91,0.19387,63.76,5328.12,59.71,0.03273,72.09,9168.52,62.9,0.05633,71.86,4390.72,61.22,0.02697,67.08,2005.61,58.56,0.01232,34.76,920.61,31.28,0.00566,36.19,626.5,31.34,0.00385,35.96,253.97,32.16,0.00156,46.24,225615.19,49.44,1.38602,46.62,188659.84,48.2,1.159,47.01,130679.09,47.8,0.8028,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.53,1245735.67,83.12,7.65294,28.69,14664.91,29.39,0.09009,38.76,189.79,37.88,0.00117,55.43,484286.73,46.68,2.97512,40.78,76.48,32.82,15.48,50.7,8.7,39.29,14.9,52.56,10834.16,48.37,2867.61,45.06,26.91,60.03,255.01,37.73,93.77,41.3,87.64,26.06,98.7,25.42,94.2,49.24,97.6,61.13,841.8,37.31,9,56.36,114,39.7,51.54,25.51,86.89,53.15,44.49,52.8,10.48,0.3989,54.97,127408,49.6,0.77,65.66,290011,74.14,1.76,0.01,0,0.01,0,53.03,192.79,38.3,19576.44,54.94,16649.32,36.2,556.04,51.05,291449.6,42.46,1.794,0.01,0,0.01,0,59.49,-0.68033,55.67,-0.43031,51.16,-0.08536,60.85,-0.76125,45.78,203.7,50.7,285.4,58.96,139.3,35.57,915.4,48.8,61,46.85,14.8,43.1,220.69,58.96,42.69,35.08,104.34,81.02,0.03,60.3,0.65,45.3,45.84,49.77,149.15,35.89,680.92,51.4,1464.33,54.33,83,56.76,79,55.62,64,50.23,2769.21,43.75,1.7
