"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Djibouti","DJI",7.97,4.25,14.93,18.09,3.41,53.92,63.91,57.2,52.57,0.17,59.22,0.01,62.49,63.62,60.36,56.18,46.23,58.76,0.15,22.96,11.07,0.01,22.71,49.55,60.84,79.51,58.45,59.01,52.35,51.28,68.67,58.07,64.6,50.46,44.58,53.07,0.01,0.01,0.01,0.01,63.14,61.85,63.97,62.43,64.48,72.78,50.06,64.05,49.27,32.78,7755.69,89.2,0.81989,40.9,6308.4,81.27,0.66689,51.25,1676.48,82.65,0.17723,25.77,37.78,38.48,0.00399,0.01,0,0.01,0,0.01,0,0.01,0,21.65,16.62,23.82,0.00176,21.98,13.74,26.77,0.00145,22.35,0.38,21.62,4e-05,11.07,20.06,11.07,0.00212,11.07,9.75,11.07,0.00103,11.07,1.01,11.07,0.00011,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,11550.54,11.36,1.22106,16.4,372.03,20.7,0.03933,41.97,372.03,48.49,0.03933,41.52,103908.54,59.14,10.98463,64.76,64.7,57.16,11.17,72.3,4.1,87.45,6.5,60.3,4846.08,56.65,1497.15,69.97,326.37,49.77,34.29,51.86,75.79,52.85,61.42,46.41,57.66,56.66,8.4,57.82,26.44,81.55,343.93,52.72,18.1,63.96,108,64.11,61.14,65.09,265.84,54.94,46.92,43.35,6.63,0.27598,41.52,22013,67.83,2.41,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1271.68,49.3,24925.84,50,11080.39,69.97,2039.7,0.01,0,0.01,0,0.01,0,0.01,0,58.69,-0.65763,67.93,-0.95433,58.17,-0.44353,65.76,-0.92218,63.18,29.55,64.76,93.42,58.96,140,66.11,0.79,62.56,247,66.46,65.3,67.93,0.28,63.18,36.9,89.84,56.43,35.19,9.79,49.3,2.04,72.3,7.89,64.76,2505.84,58.69,2855.28,69.12,10375.25,52.2,84,51.38,84,44.6,82,59.49,1384.33,35.93,0.8
"Dominica","DMA",3.73,0.8,17.39,14.95,10.14,34.69,53.76,34.9,47.68,0.16,52.13,0.66,34.86,45.27,36.52,27.54,41.49,2.31,34.78,0.01,0.01,2.89,0.16,55.6,48.46,51.65,48.97,68.13,40.36,23.55,44.67,34.96,50.31,43.1,50,0.01,40.75,0.01,43.05,0.01,41.01,29.64,41.38,43.54,51.5,38.7,34.47,47.69,15.9,20.69,553.62,86.62,0.81487,19.29,71.83,44.14,0.10573,0.01,0,0.01,0,21.19,10.85,49.27,0.01596,30.24,7.51,53.67,0.01105,26.6,0.48,39.27,7e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1154.97,70.03,1.7,40.39,203.82,62.47,0.3,0.01,0,0.01,0,14.11,5231.33,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,36.14,65644.67,85.53,96.62237,50,73.06,46.97,13.06,53.86,8,49.54,13.2,52.1,10751.93,46.02,3270.63,67.55,241.27,68.72,641.1,34.56,95.42,47.14,80.37,18.63,99.78,29.78,83.8,39.35,212.98,50.7,1085.41,24.44,5.1,50,121,52.33,58.01,48.37,164.21,46.97,35.94,57.66,13.82,0.32863,0.01,0,0.01,0,25.47,700,65.21,0.98,0.01,0,0.01,0,56.9,256.63,61.13,29416.44,44.33,6479.13,47.9,893.16,27.37,5766.8,67.7,8.102,0.01,0,0.01,0,37.12,0.62342,45.3,0.11731,24.27,1.07794,36.2,0.67347,48.6,161.45,35.24,669.9,42.08,326.99,45.06,213.98,48.8,60.69,54.34,32.1,45.3,123.79,39.43,80.79,32.45,105.74,39.15,6.63,21.32,34.75,49.07,33.37,49.54,147.02,43.59,1129.53,50.23,1446.91,12.63,98,12.88,98,24.69,94,45.54,3530.98,37.8,0.9
"Dominican Republic","DOM",13.32,7,25.36,28.68,12.04,47.26,49.33,39.7,56.93,3.05,57.05,0.59,54.49,54.31,49.79,52.28,40.56,2.65,2.18,26.29,16.06,3.46,3.56,27.41,42.33,49.69,46.61,60.38,37.92,26.66,55.58,44.23,52.3,51.63,68.32,55.88,50.9,0.01,35.12,0.01,58.8,50.5,53.91,55.18,53.84,53.82,46.06,53.32,51.27,48.18,44280.87,60.39,0.42186,36.98,3755.2,32.38,0.03578,0.01,0,0.01,0,40.36,362.26,36.86,0.00345,29.02,6.4,24.57,6e-05,0.01,0,0.01,0,31.24,417.3,28.99,0.00398,24.91,57.1,22.71,0.00054,26.54,19.62,24.3,0.00019,17.94,5899.1,14.06,0.0562,17.94,5069.31,14.06,0.0483,18.67,4129.92,14.46,0.03935,59.71,187164.19,74.59,1.78311,61.7,31489.5,62.47,0.3,0.01,0,0.01,0,47.71,801964.18,81.11,7.6403,67.06,398179.61,78.54,3.79345,0.01,0,0.01,0,30.75,32785.61,24.44,0.31235,49.07,73.36,36.51,15,54.94,7.8,44.94,14.1,46.73,14132.49,46.49,3146.6,48.14,57.99,75.73,955.15,32.44,96.1,44.33,84.87,26.09,98.56,27.24,89.1,51.92,66.73,59.49,855.62,34.6,8.3,56.53,115,61.7,61.11,44.33,150.39,52.8,44.58,51.63,10.07,0.41796,53.92,135135,57.91,1.31,50.11,27400,51.7,0.27,0.01,0,0.01,0,62.88,544.91,57.66,28294.88,58.96,21719.17,49.54,942.03,38.47,27183.6,32.06,0.272,0.01,0,0.01,0,63.49,-0.81845,54.46,-0.35731,46.02,0.23671,55.42,-0.51269,49.07,157.11,59.22,145.5,56.41,158,53.98,18.93,53.88,94,53.8,31.3,54.94,9.82,53.98,50.76,52.56,95.77,45.8,3.07,52.33,1.65,40.78,51.75,55.42,407.11,47.44,1372.32,57.66,3503.39,50.61,85,46.05,87,57.81,61,45.78,3428.09,35.93,0.8
"Ecuador","ECU",18.99,14.49,24.9,24.9,12.17,50.93,44.8,40.18,48.68,2.43,44.98,0.66,58.74,46.49,51.44,48.95,52.46,59.36,65.42,34.21,47.54,0.01,41.75,50.87,36.32,42.17,50.2,52.37,41.14,25.22,54.72,45.92,34.09,53.03,63.8,52.17,27.51,0.01,44.17,0.01,57.16,60.37,48.74,44.89,45.92,42.9,61.67,45.24,52.96,57.91,97986.72,67.99,0.61416,55.95,30876.11,53.31,0.19352,62.38,5203.15,59.71,0.03261,72.09,9087.69,62.9,0.05696,71.86,4350.91,61.22,0.02727,67.08,1987.93,58.56,0.01246,35.17,1100.54,31.28,0.0069,36.61,765.64,32.51,0.0048,35.96,330.87,34.03,0.00207,46.24,220445.89,49.86,1.38171,46.24,185047.76,48.61,1.15984,47.01,128413.33,47.4,0.80487,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.53,1220877.56,83.12,7.65219,28.69,14241.55,29.04,0.08926,38.76,181.25,37.58,0.00114,55.43,480268.14,46.68,3.01022,40.65,76.26,32.45,15.4,50.7,8.7,35.08,15.4,51.86,10867.73,48.6,2696.31,46.73,35.44,58.69,233.49,39.4,93.06,42.95,86.45,25.03,98.83,25.42,94.2,48.75,91.76,61.42,798.41,36.49,8.9,57.79,114,40.51,52.68,28.68,102.44,53.51,45.17,52.8,10.26,0.40091,53.51,133106,50.86,0.82,32.95,2400,22.97,0.01,0.01,0,0.01,0,53.03,183.27,39.15,19963.18,54.94,17116.65,35.89,559.06,48.48,207506.4,40.25,1.284,0.01,0,0.01,0,58.96,-0.67125,55.42,-0.44233,53.03,-0.14396,68.72,-1.0289,46.02,206.5,51.63,251.2,56.65,157.5,35.57,949.91,49.17,63,42.89,15.1,41.57,221.21,59.22,42.24,32.07,105.86,85.29,0.03,60.71,0.63,45.3,44.89,49.77,158.05,36.2,702.89,51.4,1542.56,57.84,78,51.38,84,49.99,76,49.77,2939.72,55.3,4
"Egypt","EGY",19.17,10.74,34.22,32.19,23.77,52.38,56.29,27.26,58.59,9.87,38.92,4.12,63.05,51.69,51.98,42.97,64.34,31.77,49.22,75.48,83.21,0.01,3.07,54.84,56.79,53.64,55.42,59.49,26.44,18.87,53.81,20.57,56.28,58.17,61.42,47.42,0.44,46.09,0.36,47.23,60.8,65.39,55.3,52.9,47.21,52.07,51.9,57.08,32.35,54.27,67872.85,35.92,0.07876,33.29,2098.28,19.78,0.00243,28.9,27.55,27.7,3e-05,58.88,2492.69,32.61,0.00289,61.58,1899.19,42.08,0.0022,61.35,1153.96,46.58,0.00134,77.52,465534.11,69.44,0.54019,77.3,387062.26,72.78,0.44913,79.76,269992.21,76.53,0.31329,80.2,6865363.58,90.76,7.96635,78.09,5351443.85,90.76,6.20965,80.2,2894883.74,80.2,3.35913,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,70.62,5812257.95,52.22,6.74436,57.31,280502.04,39.3,0.32549,0.01,0,0.01,0,67.39,2145921.72,44.62,2.49006,54.7,71.39,58.96,10.83,57.28,7.1,50.23,13,50.7,11313.14,60.57,1104.44,52.1,88.24,67.93,618.76,21.45,99.11,32.59,95.81,22.91,99.3,15.55,99.8,54.11,41.39,53.51,1017.02,21.72,4.6,19.49,144,56.9,59.94,55.67,204,58.69,54.09,48.6,8.28,0.38931,59.32,250797,37.91,0.27,19.49,100,0.01,0,46.95,8000,45.24,0.01,12.55,3.12,67.55,33044.27,48.84,10309.95,55.42,1230.31,13.15,40.2,0.01,0,49.92,190.2,44.68,0.000206,57.66,-0.63806,64.11,-0.76948,74.49,-1.49665,57.41,-0.60128,55.42,82.2,55.18,194.1,57.03,156,49.07,82.8,44.67,39,49.9,23.6,51.16,19.44,50.46,56.08,54.7,94.29,61.55,0.61,46.73,2.5,48.6,35.03,58.43,771.97,59.22,2864.98,53.74,2325.48,35.18,93,32.49,93,29.61,92,56.41,1571.99,73.38,11
"El Salvador","SLV",15.11,7.29,31.31,50.28,12.29,49.66,56.21,38.26,65.04,41.92,54.81,0.71,53.2,49.12,63.41,42.42,45.54,56.85,39.59,1.57,23.24,0.17,3.26,24.08,46.22,57.86,59.31,62.94,39.33,29.09,38.95,48.1,81.52,54.7,61.7,34.71,32.58,65.14,50.75,0.01,52.33,54.08,51.98,50.58,45.09,54.83,73.34,47.49,37.89,49.8,51422.2,100,0.82016,49.55,14665.51,57.92,0.23391,44.84,858.01,52.7,0.01368,37.12,215.34,36.46,0.00343,40.55,103.18,39.49,0.00165,43.36,47.11,40.95,0.00075,19.84,5.73,18.71,9e-05,20.51,5.73,19.41,9e-05,0.01,0,0.01,0,23.21,16940.2,22.54,0.27019,24.55,15066.24,22.19,0.2403,24.55,12102.12,22.54,0.19302,49.47,37343.72,50.82,0.59562,0.01,0,0.01,0,0.01,0,0.01,0,40.75,482772.14,100,7.7,46.58,111356.37,62.93,1.77608,0.01,0,0.01,0,25.11,15830.17,23.09,0.25248,50.93,72.55,41.95,14.1,59.49,6.6,56.28,12.3,55.67,7243.76,63.18,936.51,45.3,29.08,87.45,1361.55,34.26,95.56,45.16,83.09,28.94,95.4,29.24,84.6,52.89,55.81,28.68,1475.72,40.04,10.6,57.79,114,66.46,62.35,100,947.2,52.56,44.42,55.67,12.14,0.39037,36.39,10157,33.1,0.16,32.37,2200,32.8,0.03,58.37,170000,72.7,2.69,58.17,333.45,62.28,29937.19,57.16,19092.4,43.59,705.69,48.9,216615.8,52.66,3.456,0.01,0,0.01,0,53.03,-0.42368,51.63,-0.23559,51.16,-0.017,57.16,-0.58507,47.9,176.9,56.41,175.8,64.43,101.8,39.7,579.73,46.99,48,43.27,15.3,40.78,227.93,66.11,33.11,61.13,88.33,100,0.01,76.06,0.17,51.86,27.97,53.51,257.31,41.57,1017.23,48.14,1148.54,40.6,91,36.36,92,36.84,88,61.13,1192.24,33.92,0.7
"Equatorial Guinea","GNQ",3.31,0.85,12.9,10.74,3.67,54.42,52.73,56.94,71.02,0.01,67.15,0.01,75.66,65.24,58.72,65.9,41.66,1.78,0.12,0.01,23.8,0.01,48.28,13.09,77.19,67.95,37.28,39.55,55.62,45.7,70.76,58.44,68.14,61.42,85.59,0.01,0.01,0.01,0.01,0.01,87.41,65.49,66.54,59.1,70.61,62.81,54.9,56.06,77.46,21.74,661.21,32.18,0.05491,19.65,74.93,23.29,0.00622,0.01,0,0.01,0,16.52,0.06,16.39,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.57,5819.55,28.78,0.48327,18.31,5354.57,30.7,0.44466,19.04,4637.46,33.57,0.38511,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.12,85053.84,57.08,7.06308,35.48,29145.49,68.27,2.42031,47.07,3802.05,77.46,0.31573,12.5,26.47,13.7,0.0022,78.68,57.56,75.73,9.22,63.18,5.5,73.08,9.2,42.34,18133.68,32.82,8222.36,43.59,13.66,35.89,-95.48,59.96,64.18,51.59,66.18,43.09,66,48.46,23.7,67.22,3.25,74.49,456.4,52.21,17.92,65.42,105.35,67.18,62.53,69.12,301.18,62.28,62.61,20.45,4.23,0.46132,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,79.55,4065.02,59.22,28903.88,69.97,43930.7,61.7,1597.42,0.01,0,0.01,0,0.01,0,0.01,0,100,-1.76589,76.4,-1.41785,53.27,-0.20535,80.51,-1.45629,62.88,31.42,70.41,65.64,54.22,174.83,64.43,1.19,64.64,296,77.14,94.2,62.28,1.33,56.16,47.43,70.86,73.31,44,3.5,51.63,1.73,72.82,7.71,58.17,769.06,50.46,1752.46,60.03,4622.63,91.16,40,100,37,50.98,75,37.42,5897.82,46.38,1.7
"Eritrea","ERI",6.92,2.27,21.08,19.28,7.51,64.67,67.4,69.98,54.91,0.16,64.21,0.09,75.17,62.65,69.83,46.65,83.03,32.31,0.03,1.95,25.13,0.01,37.48,17.66,63.5,82.71,73.18,53.68,76.4,52.04,85.44,70.6,48.55,62.88,54.22,41.08,0.01,0.01,0.86,0.01,77.75,72.67,63.19,59.66,65.23,72.07,67.65,70.94,30.68,30.57,4743.49,41.63,0.12206,27.3,784.84,29.55,0.0202,30.67,51.75,36.1,0.00133,15.79,0.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.75,91.19,26.38,0.00235,26.77,83.47,28.84,0.00215,0.01,0,0.01,0,21.16,13890.17,25.54,0.35743,22.54,13698.8,26.52,0.3525,24.88,13309.16,31.33,0.34248,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.63,257596.4,50.5,6.62857,26.26,9525.75,37.36,0.24512,39.38,182.72,41.04,0.0047,17.84,2400.47,17.48,0.06177,64.43,64.86,62.58,10.48,73.35,3.9,93.27,5.4,75.09,1705.87,71.32,343.03,66.11,222.93,43.59,-2.66,70.32,51.47,83,11.84,50.09,45.58,54.06,8.8,73,1.41,100,122.6,66.38,26.83,75.09,98.24,46.61,55.43,50.58,174.88,63.18,66.96,42.59,6.39,0.36076,32.2,6641,52.4,0.91,0.01,0,0.01,0,0.01,0,0.01,0,60.57,463.1,61.42,29561.9,63.18,30223.79,72.3,2121.08,0.01,0,73.96,11.102,0.01,0,0.01,0,75.09,-1.30114,80.51,-1.59326,64.76,-0.87675,81.55,-1.4875,63.8,27.64,62.58,118.5,61.99,115.67,57.41,5.87,72.2,518,58.94,46.6,58.96,2.2,81.55,24.15,77.87,64,65.69,0.38,55.06,1.21,85.59,3.48,77.11,5584.59,65.76,4174.76,70.41,11051.25,28.87,95,27.16,95,36.84,88,82.72,244.18,83.35,28.5
"Estonia","EST",1.8,0.44,7.35,6.67,2.12,28.1,33.06,1.39,39.13,0.19,38.55,0.01,32.61,29.33,34.55,27.9,23.02,0.01,0.01,1.57,28.33,0.01,2.25,31.25,36.81,20.51,34.7,45.59,18.1,0.01,31.11,0.67,34.51,50.7,34.24,64.13,0.01,0.01,0.01,0.01,30.81,34.51,35.14,31.48,22.81,28.4,42.02,24.06,32.35,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.38,6.69,22.72,0.00051,17.94,0.74,18.31,6e-05,0.01,0,0.01,0,23.55,17017.18,47.4,1.30943,22.19,13652.63,46.62,1.05053,17.19,3281.81,26.03,0.25253,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.54,99175.51,79.86,7.63129,19.65,1577.96,31.5,0.12142,0.01,0,0.01,0,25.77,16600.83,37.89,1.27739,36.51,77.96,37.12,14.9,13.53,12.9,31.08,16.1,35.89,28745.37,33.54,7805.68,32.26,0,64.43,463.62,15.16,99.75,21.61,99.13,0.01,100,0.01,100,31.78,296.7,30.46,1447.11,0.01,2.5,44.45,125,35.89,49.33,33.19,115.45,34.58,24.8,77.11,28.94,0.18185,51.19,85532,80.35,6.5,0.01,0,0.01,0,0.01,0,0.01,0,53.74,200.14,37.72,19594.32,32.82,532.43,33.19,466.01,0.01,0,0.01,0,0.01,0,0.01,0,29.59,1.29365,32.07,1.06798,40.25,0.62092,29.59,1.33191,33.54,341.5,36.82,635.2,31.28,496,31.68,2053.54,33.28,10,15.64,3.2,34.58,647.16,18.45,114.66,35.89,103.56,65.09,0.39,37.42,7.52,30.46,72.17,33.19,9.31,24.27,311.32,17.28,98.24,35.18,93,32.49,93,29.61,92,34.24,7128.77,15.48,0.1
"Eswatini","SWZ",1.76,0.14,22.21,18.24,10.55,56.9,59.76,52.56,69.08,0.14,66.4,0.38,54.98,56.26,55.89,54.23,60.77,0.14,0.01,0.01,20.06,0.14,2.64,0.01,71.36,56.03,53.38,59.76,55.26,41.69,62.61,52.91,81.76,64.43,62.58,25.5,0.01,0.01,14.4,0.01,55.05,54.92,57.49,51.39,60.28,48.04,65.02,64.47,45.62,22.42,684.94,33.43,0.06421,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,3057.78,22.88,0.28666,16.05,3039.66,24.22,0.28496,16.43,2989.85,27.81,0.28029,27.7,36.93,33,0.00346,0.01,0,0.01,0,0.01,0,0.01,0,24.75,81741.39,84.57,7.66296,28.34,12668.38,56.62,1.18761,0.01,0,0.01,0,0.01,0,0.01,0,82.72,56.33,61.56,10.56,56.9,7.42,55.18,12.45,54.94,8465.75,51.86,1995.86,64.43,200.91,55.42,165.79,57.44,66.7,53.17,60.69,43.55,64.13,39.91,48,65.6,5.43,59.75,852.33,44.62,13.4,62.73,109,84.04,70.11,79.55,495.92,64.43,68.65,44.09,6.94,0.39385,22.57,964,28.82,0.09,0.01,0,0.01,0,0.01,0,0.01,0,100,18911.4,59.75,29156.38,59.22,21875.08,54.94,1186.42,13.56,80,15.29,0.008,0.01,0,0.01,0,52.33,-0.3909,57.92,-0.56236,58.96,-0.47615,51.16,-0.32444,68.32,17.57,48.37,360.1,51.86,202.2,50.93,48.63,60.04,192.79,60.53,51.48,49.3,34.62,58.3,44.21,38.58,102.16,68.4,0.3,59.49,0.69,67.55,9.27,68.72,3417.02,61.42,3096.1,63.49,7084.79,42.85,90,51.38,84,43.13,83,62.58,1102.92,59.01,5
"Ethiopia","ETH",4.81,0.36,64.31,63.14,59.99,70.23,64.49,70.16,59.2,54.05,69.33,48.94,60.33,73.12,72.99,67.97,69.83,39.8,0.01,0.01,29.34,0.01,64.24,0.01,59.97,80.86,71.52,49.86,93.18,62.58,71.82,57.87,48.55,70.86,60.3,61.14,51.42,50.22,57.88,41.38,56.54,64.37,78.59,73.6,67.6,73.38,72.61,71.26,64.84,57.35,97349.09,40,0.10703,50.07,15943.41,29.2,0.01753,38.46,271.02,30.82,3e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.1,190916.45,17.94,0.20989,45.85,166230.41,18.67,0.18275,46.62,126325.65,19.75,0.13888,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.01,6245238.03,54.63,6.86602,76.25,854123.07,52.84,0.93902,77.56,99115.5,56.4,0.10897,0.01,0,0.01,0,63.49,65.22,56.65,11.32,85.59,2.6,76.4,8.7,75.73,1650.61,67.55,489.28,51.16,83.11,48.6,27.52,86.83,42.07,100,7.49,61.2,29,64,4.1,66.24,4.74,77.87,419.61,51.71,17.8,64.76,107,46.61,55.43,50.58,174.88,69.54,77.57,42.34,6.35,0.38568,76.31,740813,48.98,0.73,62.24,104190,42.48,0.1,52,56000,48.51,0.06,66.46,875.98,71.32,35494.64,74.49,48501.37,65.42,1913.88,71.62,2300460,46.77,2.304,44.17,50.4,38.76,5.4e-05,53.74,-0.45018,59.49,-0.64671,75.09,-1.49819,55.18,-0.50903,81.55,7.16,75.73,43.58,89.84,38.62,60.3,3.15,70.08,446,65.21,63.5,61.13,1.65,87.45,20.82,73.91,69.75,75.72,0.1,76.06,0.17,66.46,9.58,71.8,4232.7,68.72,4423.68,73.35,12582.09,69.44,63,59.72,75,65.73,50,68.32,674.06,71.37,9.6
"Federated States of Micronesia","FSM",5.23,1.12,24.4,28.69,11.63,43.52,61.6,50.93,49.23,2,62.88,0.64,48.77,50.44,39.71,56.38,36.82,0.12,53.52,0.01,0.01,50.15,1.7,40.51,75.51,51.77,60.52,60.87,43.2,44.87,71.45,48.59,56.3,54.94,38.58,14.1,57.16,0.01,41.56,0.01,50.16,47.41,54.66,43.53,53.94,44.66,35.3,53.53,59.38,12.16,7.56,23.8,0.00987,0.01,0,0.01,0,0.01,0,0.01,0,38.71,288.35,80.82,0.37662,40.05,102.96,88.95,0.13449,35.33,12.36,59.71,0.01615,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.21,1035.17,63.91,1.35209,37.88,126.36,53.13,0.16505,60.04,0.29,63.94,0.00037,9.04,2437.11,18.49,3.18323,21.06,2437.11,69.57,3.18323,0.01,0,0.01,0,25.44,15948.52,64.51,20.83113,61.13,67.39,93.27,8.42,46.49,9.54,57.66,11.98,63.8,3977.77,57.41,1478.95,84.04,861.38,44.09,2.94,46.1,88.31,40.48,88.31,38.39,74.48,52.44,12.3,56.82,30.1,89.84,206.68,39.68,10.36,59.49,112.85,52.8,58.38,60.03,232.24,57.16,51.44,33.89,5.4,0.22159,13.01,15,15.29,0.01,41.09,7000,79.52,6.43,0.01,0,0.01,0,65.42,744.33,77.11,39624.63,54.46,16159.22,56.9,1332.3,28.02,7000,61.64,6.428,0.01,0,0.01,0,47.44,-0.20216,53.03,-0.2946,44.33,0.30822,50.7,-0.29554,59.22,47.87,50.46,271.33,45.3,281.9,41.83,418.56,52.74,80.93,55.16,33.76,39.15,269.98,45.3,67.8,50.23,96.9,39.47,6,19.49,39.89,57.16,18.4,54.7,307.64,57.41,2652.05,48.84,1289.73,63.25,72,64.51,71,51.32,74,60.03,1354.56,22.59,0.2
