"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Colombia","COL",38.06,31.86,45.47,35.8,58.09,45.2,46.66,37.16,61.08,10.76,51.57,61.08,56.98,56.33,43.21,43.55,49.07,60.73,51.96,35.87,51.21,2.37,61.35,39.5,36.97,49.87,49.76,51.68,37.66,27.06,45.06,41.51,79.24,47.9,60.03,0.51,35.84,68.11,59.4,62.81,50.93,63.74,52.82,66.42,50.95,48.19,38.75,45.04,42.1,69.83,290546.21,68.6,0.61809,67.06,78017.06,48.75,0.16597,63.76,5052.55,50.24,0.01075,61.4,3366.31,43.57,0.00716,62.74,1924.97,44.75,0.0041,57.94,521.77,45.24,0.00111,37.92,1724.26,29.37,0.00367,39.23,1489.66,29.41,0.00317,45.89,1353.03,36.11,0.00288,58.17,527907.51,42.56,1.12304,58.76,461919.13,45.1,0.98266,59.98,349234.99,45.85,0.74294,44.59,13696.59,37.23,0.02914,33.32,4.2,32.25,1e-05,0.01,0,0.01,0,64.58,3361944.22,59.93,7.15203,72.54,522000.97,55.3,1.11048,63.43,37858.47,54.17,0.08054,50.73,291684.57,30.75,0.62051,39.15,75.3,34.91,14.65,56.57,7.3,43.96,13.5,49.07,9943.8,50.46,1905.06,46.73,46.76,57.16,176.6,32.8,94.54,43.25,83.39,28.25,96.06,25.92,86,45.3,47.26,44.82,942.11,38.13,11.3,45.18,123,71.8,66.2,87.45,671,48.84,42.42,53.15,9.75,0.39803,26.17,1480,0.01,0,38.91,9600,33.02,0.02,69.57,286000,66.68,0.64,50.23,113.16,60.3,31252.12,57.66,22852.4,40.51,654.65,66.17,954827.2,53.32,2.186,66.35,560.2,59.45,0.001294,50.93,-0.30945,50.93,-0.24592,78.68,-1.83191,51.63,-0.38847,46.26,160,60.3,111.47,60.57,139.39,72.83,0.35,54.46,85.46,47.67,19.09,77.59,0.19,61.13,35.77,23.6,108.4,21.33,43.42,61.85,0.52,44.09,37.52,48.14,150.41,38.87,894.46,48.84,1749.41,39.08,92,38.31,92,49.83,71,51.16,2323.32,47.07,4.2
"Comoros","COM",2.59,0.32,20.89,10.52,15.1,57.38,64.91,58.11,67.25,0.01,50.69,0.75,70.48,65.12,55.43,57.12,59.67,2.12,0.12,0.01,0.01,2.83,0.16,31.49,65.44,67.88,69.12,57.81,53.25,50.69,75.79,55.75,77.13,65.09,60.57,0.01,0.01,0.01,55.8,0.01,74.98,66.25,66.31,61.95,67.22,65.28,47.07,66.58,49.01,24.77,1322.57,49.05,0.20963,22.45,241.48,33.29,0.03828,0.01,0,0.01,0,17.98,1.77,20.52,0.00028,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.38,4416.24,55.04,0.7,46.84,630.89,49.79,0.1,0.01,0,0.01,0,22.84,47830.88,76.44,7.58148,0.01,0,0.01,0,0.01,0,0.01,0,24.1,12314.84,41.15,1.95198,64.43,61.69,66.46,9.88,73.46,3.9,62.73,10.5,69.12,2194.78,69.12,304.91,55.67,123.27,60.03,242.31,46.95,84.22,60.4,34.08,42.21,60.29,60.88,2.8,77.11,0.1,74.49,182.1,46.77,16.93,66.46,103,77.87,68.03,76.4,418.64,64.76,74.03,30.67,5.34,0.39917,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,29.14,11.82,57.16,30345.68,58.69,25482.64,67.55,2095.88,41.13,57300,75.69,9.36,0.01,0,0.01,0,62.58,-0.82863,89.84,-1.76984,63.49,-0.76674,69.12,-1.13007,65.09,19,67.55,70.3,52.1,206.86,73.67,0.32,65.76,355.7,68.72,89.56,80.54,0.12,52.8,49.49,65.42,80.2,36.08,5.42,41.57,3.94,69.54,5.9,66.46,4383.14,66.11,5084.62,67.18,13625.6,50.2,83,47.84,84,49.03,73,70.86,365.81,50.25,4.8
"Costa Rica","CRI",14.85,9.71,22.72,23.92,11.02,44.5,43.14,30.12,51.77,2.47,47.1,0.68,39.51,49.82,40.74,39.73,54.45,52.65,46.3,21.38,15.9,0.15,2.39,27.43,29.43,48.06,48.46,50.52,27.19,20.34,53.55,27.8,65.81,37.72,55.91,42.87,35.24,0.01,46.58,0.01,38.67,40.37,45.93,64.87,41.51,43.83,37.87,34.67,45.52,46.25,34321.15,100,0.82016,45.19,9874.12,58.54,0.23596,37.93,237.12,45.9,0.00567,42.94,370.02,45.49,0.00884,46.56,239.89,47.82,0.00573,46.5,91.1,48.72,0.00218,20.37,8.09,19.81,0.00019,21.61,7.91,20.51,0.00019,23.48,3.68,22.77,9e-05,16.81,3381.03,15.26,0.0808,16.43,3050.02,15.26,0.07289,16.05,2628.55,15.66,0.06281,31.74,933.03,36.15,0.0223,0.01,0,0.01,0,0.01,0,0.01,0,37.17,306460.62,64.41,7.32339,24.19,5674.04,32.21,0.13559,0.01,0,0.01,0,28.1,19871.27,26.77,0.47486,33.19,78.7,26.09,15.57,50.59,8.4,45.66,13.3,46.97,11816.91,50,1928.53,46.26,44.76,55.18,109.1,24.96,97.84,29.63,95.72,17.46,99.41,23.7,92.1,46.26,40.4,61.99,431.42,15.86,3.9,48.72,119,67.55,63.78,64.11,275.63,44.94,36.57,54.7,10.39,0.37675,43.42,19676,42.33,0.44,33.75,2000,36.8,0.04,0.01,0,0.01,0,48.14,93.69,49.07,27701.09,53.98,17471.96,38.58,619.7,44.61,73337.6,48.64,1.64,0.01,0,0.01,0,36.2,0.75207,41.31,0.33134,40.78,0.58711,39.97,0.56352,41.04,221.8,51.4,227.16,62.28,124,67.57,1.69,44.33,33.22,38.87,10.2,72.76,0.85,47.67,58.18,24.27,107.97,23.09,36.23,53.98,1.1,43.59,37.65,41.04,53.84,24.91,401.89,40.78,652.48,46.86,86,52.23,80,38.55,84,49.07,2566.62,60.41,7.8
"Cote d'Ivoire","CIV",2.05,0.13,32.46,44.71,13.45,56.88,67.25,53.89,67.63,10.11,72.06,0.47,70.99,72.87,67.97,61.25,44.21,0.03,0.14,0.01,36.01,0.01,3.36,0.01,83.91,73.05,67.18,49.68,58.45,44.47,61.81,52.48,59.82,69.97,73.91,36.8,40.06,0.7,22.04,0.01,70.66,71.33,69.57,73.03,76.16,73.77,62.62,72.16,51.99,11.27,0.45,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.03,83.29,23.37,0.00042,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.47,105379.5,30.38,0.52872,41.16,94183,31.01,0.47255,42.21,75608.23,32.93,0.37935,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.67,1525041.23,83.12,7.65165,55.3,210336.87,54.04,1.05533,0.01,0,0.01,0,0.01,0,0.01,0,80.51,52.67,87.45,8.46,71.07,4.1,75.09,8.3,67.55,2405.41,66.81,384.51,65.42,246.63,37.72,-44.14,51.94,71.26,65.78,26.15,43.04,57.31,45.95,17.4,69.54,0.5,54.94,657.27,54.21,22.1,50.81,117,56.9,61.17,62.88,263.16,70.86,82.09,32.26,5.41,0.44613,45.11,24950,30.02,0.12,40.09,10000,40.04,0.05,48.67,500,0.01,0,75.09,2686.44,58.43,30502.61,85.59,67279.89,71.8,2243.18,25.71,2491.2,18.89,0.012,0.01,0,0.01,0,69.54,-1.10413,71.8,-1.10891,70.86,-1.32087,71.8,-1.23453,66.46,16.6,72.82,46.01,72.82,72.4,73.25,0.33,77.87,700.24,74.49,110.9,77.15,0.21,70.41,27.56,73.91,67.15,53.74,0.8,70.19,0.21,65.09,8.36,67.55,4781.8,76.4,7333.16,72.82,18087.69,52.4,81,56.86,77,47.16,76,75.09,271.96,26.03,0.82
"Croatia","HRV",4.45,1.6,12.36,6.72,8.25,34.07,43.77,1.55,36.27,0.17,32.75,0.38,41.52,35.65,41.29,25.24,37.94,2.6,0.13,41.71,43.42,0.01,0.17,25.27,39.29,39.22,40.65,58.57,23.54,0.01,37.32,0.66,33.93,42.84,32.82,46.27,0.01,0.01,14.08,0.01,41.56,41.48,37.27,38.13,31.87,38.76,43.99,33.43,19.06,39.23,14616.11,57.01,0.34285,35.11,2291.24,38.97,0.05375,0.01,0,0.01,0,22.6,14.03,21.59,0.00033,0.01,0,0.01,0,0.01,0,0.01,0,38.79,2248.53,41.81,0.05274,39.68,1649.53,45.01,0.03869,39.63,601.93,45.84,0.01412,38.12,90569.7,57.04,2.12451,34.21,64813.63,55.44,1.52034,32.61,39050.81,49.86,0.91602,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.72,318582.03,70.16,7.47302,0.01,0,0.01,0,0.01,0,0.01,0,25.77,14593.64,24.77,0.34233,36.04,76.69,42.84,13.13,38.89,10.6,39.56,14.2,38.58,19261.28,42.84,3694.06,47.44,53.97,72.3,613.26,19.45,98.69,28.48,96.34,0.01,100,0.01,100,35.57,166.63,39.15,1085.9,0.01,2.5,43.59,124,32.07,47.26,35.89,123.81,31.28,23.14,80.02,25.99,0.20245,46.15,25793,46.4,0.6,0.01,0,0.01,0,0.01,0,0.01,0,30.88,14.09,36.2,20857.82,32.07,519,32.07,461.57,15,55.2,13.21,0.002,0.01,0,0.01,0,45.78,-0.04645,37.72,0.59685,39.7,0.61159,43.35,0.16215,37.12,272.1,37.42,557.5,31.28,552.8,46.47,309.61,32.07,8.84,31.68,5.72,50.06,125.4,26.09,103.93,44.58,97.22,52.65,0.89,41.31,4.2,39.15,48.79,24.27,5.78,48.6,1699.03,31.68,202.9,24.86,96,25.24,96,11.03,98,37.72,5047.1,38.17,2.4
"Cuba","CUB",7.52,4.59,12.31,10.1,10.57,17.48,34.37,13.58,36.12,0.14,44.53,0.8,49.17,29.99,11,8.35,58.12,2.3,0.13,29.85,13.16,3.57,2.45,41.88,33.61,24.39,36.98,46.01,35.78,21.88,77.68,0.56,28.9,30.88,52.8,27.09,0.01,0.01,63.24,0.01,47.06,51.38,19.27,35.34,39.59,37.9,3.19,39.38,1.77,39.56,15097.68,43.26,0.13674,31.15,1661.87,27.95,0.01505,0.01,0,0.01,0,22.96,16.57,17.82,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,31.84,418.98,29.75,0.00379,30.95,218.34,27.89,0.00198,31.29,69.77,27.65,0.00063,14.06,1577.97,12.38,0.01429,14.06,1257.74,11.95,0.01139,14.87,986.47,11.95,0.00893,63.6,307964.19,80.34,2.78924,64.98,33123.47,62.47,0.3,0.01,0,0.01,0,41.3,459106.66,24.96,4.15814,42.99,87092.65,49.03,0.7888,0.01,0,0.01,0,45.02,159654.44,38.96,1.44599,34.41,78.31,32.82,14.91,37.27,10.8,15.96,17.3,40.78,16718.93,33.54,6447.99,41.57,17.2,50.93,30.63,33.1,94.5,38.67,88.97,26.19,97.39,18.28,96.54,71.8,0.26,84.04,55.33,0.01,2.5,31.88,132,42.84,54.48,19.49,72.5,34.24,25.78,63.18,17.47,0.3545,32.13,5253,22.84,0.05,0.01,0,0.01,0,0.01,0,0.01,0,46.49,78.23,42.59,25264.1,45.54,8474.47,43.59,767.68,62.38,666344,64.11,5.92,0.01,0,0.01,0,41.57,0.27962,53.27,-0.36246,44.58,0.35717,59.22,-0.70823,12.55,667,29.59,868.6,30.88,563.3,40.44,605.59,46.73,43.25,33.54,6.23,49.5,131.83,24.27,105.03,45.3,96.73,64.22,0.21,50.46,1.67,0.01,114.1,46.02,96.73,39.97,926.69,33.19,221.76,24.86,96,0.01,99,22.34,95,46.73,2841.45,72.28,12.76
"Cyprus","CYP",2.38,1.02,5.55,6.5,2.26,11.61,35.03,3.98,26.08,0.16,20,0.01,33.92,34.18,40.95,1.99,19.22,2.99,28.08,24.32,0.01,0.01,0.16,34.15,35.13,35.14,38.71,31.5,14.58,0.01,41.46,41.33,31.9,27.18,20.45,41.88,0.01,0.01,0.01,0.01,31.49,36.54,44.76,35.5,25.13,33.45,50.14,26.47,0.15,31.52,5956.57,100,0.82016,35.85,2400.37,62.72,0.33051,0.01,0,0.01,0,20.13,5.34,24.8,0.00074,28.22,4.07,33.71,0.00056,30.25,2.04,34.11,0.00028,21.09,8.77,23.82,0.00121,21.98,8.77,26.4,0.00121,24.62,6.79,28.85,0.00094,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.62,52952.71,63.64,7.29107,0.01,0,0.01,0,0.01,0,0.01,0,27.1,16541.86,43.04,2.27765,30.88,79.32,39.97,13.68,33.26,11.3,37.12,14.6,36.51,24883.21,41.04,4038.05,29.59,0,33.54,-97.53,12.76,99.83,16.67,99.59,0.01,100,0.01,100,35.89,160.3,47.9,890.2,26.31,6.4,64.92,104,30.03,46.8,33.89,111.61,34.91,25.91,61.42,15.95,0.11295,34.9,7891,50.25,0.72,0.01,0,0.01,0,0.01,0,0.01,0,27.7,10.31,26.65,12992.77,10.16,122.29,21.32,278.47,0.01,0,0.01,0,0.01,0,0.01,0,34.58,0.91204,28.68,1.41833,43.84,0.38918,30.46,1.21284,41.83,210.6,47.9,346.5,38.58,376.2,32.66,2241.27,30.88,8.28,20.45,3.82,28.81,1733.31,36.51,86.66,35.57,101.5,72.55,0.08,47.2,2.36,36.82,52,17.28,3.61,35.24,759.77,30.46,194.09,0.01,99,0.01,99,33.51,88,35.57,5848.73,10.39,0.2
"Czech Republic","CZE",0.87,0.1,7.6,4.1,8.35,12.8,34.41,1.32,5.87,0.14,31.13,0.51,34.97,32.69,39.53,1.76,30.12,1.85,0.01,0.01,38.64,0.01,0.17,0.01,37.66,34.95,34.36,30.99,15.68,0.01,31.67,0.61,0.26,25.51,30.46,24.92,0.01,0.01,25.91,0.01,37.1,32.97,30.45,33.84,33.89,44.97,34.74,30.85,0.1,29.93,3584.43,29.19,0.03449,22.8,309.55,19.92,0.00298,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.15,83085.02,36.15,0.79951,37.79,78635.48,39.12,0.7567,40.13,70032.59,42.91,0.67391,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,46.85,700598.44,52.56,6.74175,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,77.49,40.25,13.66,35,11.07,34.91,14.93,35.57,25864.02,33.19,6468.53,29.59,0,32.45,-113.65,12.26,99.85,20.06,99.14,0.01,100,0.01,100,33.89,194.96,29.59,1250.74,0.01,2.5,37.27,127,0.01,38.4,6.73,60.9,17.28,20.12,68.72,21.31,0.18251,29.66,3534,20.94,0.03,0.01,0,0.01,0,0.01,0,0.01,0,26.09,9.45,36.51,20914.94,30.03,368.52,32.82,474.98,28.92,3756,23.22,0.036,0.01,0,0.01,0,39.43,0.38621,34.91,0.88324,32.07,0.90506,33.89,0.96259,30.88,356.1,30.03,847.4,22.51,714,50.86,106.28,33.54,9.38,34.24,6.45,54.36,43.72,38.58,77.32,43.35,97.72,33.05,6.81,37.42,7.26,33.89,61.08,30.88,8.8,44.58,1326.04,21.32,135.33,0.01,99,0.01,99,11.03,98,31.68,7671.93,28.64,1
"Democratic People's Republic of Korea","PRK",10.91,7.28,16.36,6.79,12.66,50.95,55.22,59.21,2.65,0.03,55.64,0.69,73.7,39.89,51.79,39.29,65.01,1.89,0.55,54.39,51.87,3.21,2.15,53.4,56.28,58.76,58.79,47.81,34.62,55.36,78.37,81.85,51.2,36.2,0.01,0.38,0.01,0.01,47.55,0.01,85.22,63.74,39.74,29.72,53.73,59.01,45.46,53.72,28.74,36.94,12201.12,31.76,0.05265,21.76,212.3,17.77,0.00092,0.01,0,0.01,0,41.63,350.93,27.66,0.00151,23.34,0.64,0.01,0,0.01,0,0.01,0,55.16,27196.13,52.93,0.11735,54.1,17806.89,54.83,0.07684,53.74,8381.14,55.64,0.03617,52.51,309846.27,48.61,1.33701,54.43,283784.26,49.02,1.22455,55.44,237512.09,51.6,1.02488,62.21,254234.49,62.84,1.09704,60.25,20766.75,46.84,0.08961,0.01,0,0.01,0,54.83,1248594.98,34.62,5.38776,25.92,8148.51,20.35,0.03516,0.01,0,0.01,0,60.54,735853.6,47.11,3.17525,55.18,69.12,57.41,10.69,53.86,7.89,64.11,10.35,63.18,2936.24,54.7,1392.23,53.03,101.89,43.1,-1.22,25.62,97.38,46.78,77.32,56.98,26,53.79,5.4,61.42,1.86,100,2.84,77.48,39.7,86.47,88,48.14,56.85,54.46,203.05,42.47,33.69,57.92,12.47,0.00069,14.49,18,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.25,42.15,87.45,44478.92,50,12473.28,54.46,1220.02,53.03,256057.8,42.64,1.06,0.01,0,0.01,0,77.87,-1.28877,93.27,-1.77816,51.63,-0.02753,78.68,-1.34065,35.24,298.32,44.82,405.08,14.41,931.93,61.28,5.73,52.1,74.16,55.42,33.71,75.04,0.64,45.42,61.96,60.3,85.09,42.82,2.18,46.49,2.47,47.2,30.88,47.44,123.58,64.76,4864.54,50.46,1952.18,36.59,93,13.41,98,48.4,75,63.49,699.74,66.57,11.46
"Democratic Republic of Congo","COD",9.28,1.37,62.91,51.06,64.81,75.25,66.31,71.73,71.68,13.14,77.5,43.52,83.55,74.85,67.22,65.63,96.58,47.18,0.01,0.03,51.76,0.01,66.45,18.25,67.18,69.47,88.24,46.95,73.83,63.21,72.23,78.52,63.82,78.68,73.35,51.13,0.53,83.72,30.38,62.34,83.55,83.55,73.65,78.73,72.31,72.96,61.94,75,57.43,62.24,117367.52,45.3,0.17433,56.62,29875.07,35.88,0.04438,50.46,1326.49,38.18,0.00197,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.44,0.34,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,60.62,689072.19,40.13,1.02352,61.28,636492.97,42.56,0.94542,63.4,559932.79,47.8,0.8317,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,4826840.1,60.29,7.16961,81.32,1169107.14,61.16,1.73655,74.22,74125.59,56.4,0.1101,22.41,8820.37,14.86,0.0131,72.3,56.63,62.43,10.16,68.97,4.38,69.97,9.23,100,579.36,77.87,51.68,50,76.62,44.09,-0.37,79.51,38.99,68.56,20.09,69.82,12.22,57.22,3.1,67,0.64,77.87,151.46,75.61,38.7,81.55,92,60.3,62.6,67.55,302.76,78.68,90.59,36.82,5.87,0.4433,64.81,233872,40.33,0.37,28.19,100,0.01,0,87.17,1e+06,80.41,1.6,65.42,703.57,75.73,38946.18,100,78541.21,72.82,2254.87,37.82,23904,24.4,0.042,68.47,717.6,56.76,0.001178,81.55,-1.38918,85.59,-1.69353,81.55,-2.00209,85.59,-1.63318,72.82,9.3,74.49,41,67.55,95.36,91.76,0.03,71.8,579.58,72.82,104.07,91.48,0.02,61.42,35.68,69.12,74.22,58.33,0.38,60.3,0.56,67.55,6.74,79.55,8739.53,72.3,6156.41,73.35,18149.71,64.45,72,54.68,78,53.75,66,93.27,87.66,100,46.1
"Denmark","DNK",0.94,0.18,4.87,4.2,0.87,31.65,25.97,0.46,22.62,0.16,30.09,0.01,2.2,29.73,29.76,36.08,29.54,0.01,0.01,57.91,0.01,0.01,0.18,53.5,32.77,17.35,27.26,29.36,0.4,0.01,19.41,0.56,12.73,49.3,18.45,43.72,0.01,0.01,0.01,0.01,0.26,18.64,27.78,39.61,23.88,31.6,28.02,31.55,41.25,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.09,18582.43,65.31,0.3446,52.7,12597.08,65.14,0.23361,51.55,6126.27,63.88,0.11361,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.93,411390.41,79.86,7.62903,0.01,0,0.01,0,0.01,0,0.01,0,53.24,347300.9,53.77,6.44052,31.68,79.26,33.89,14.68,14.12,12.7,21.32,16.8,25.51,40763.84,29.14,9108.1,29.59,0,29.14,-298,0.01,100,15.79,99.6,0.01,100,0.01,100,12.55,366.23,30.03,1237.29,0.01,2.5,30.88,133,10.16,39.43,15.96,69.05,37.72,27.71,75.09,24.87,0.10015,44.09,24749,43.36,0.45,0.01,0,0.01,0,0.01,0,0.01,0,47.44,90.82,25.51,12974.46,24.91,167.15,27.18,320.57,0.01,0,0.01,0,0.01,0,0.01,0,0.01,2.4465,6.73,2.2322,27.7,1.00063,12.55,1.92476,29.59,364.9,26.09,1007,40.78,349,38.47,803.65,22.89,5.12,24.91,4.16,41.23,376.44,34.58,88.21,22.13,108.88,33.85,6.61,26.09,15.2,24.91,74.28,33,9.04,31.68,618.13,30.03,193.86,43.42,89,43.39,89,37.26,85,30.46,8140.39,28.64,1
"Djibouti","DJI",12.77,4.16,39.19,18.2,57.3,57.72,64.92,56.24,52.89,0.17,60.89,54.68,53.8,63.95,65.45,51.65,56.89,58.89,0.15,20.76,11.07,0.01,21.96,48.66,61.83,80.66,58.62,60.75,52.01,48.43,65.52,60.62,60.23,54.22,45.3,50.86,0.01,0.01,66.18,45.18,58.49,49.48,64.3,62.6,64.97,77.09,55.56,64.67,41.25,32.15,6419.49,89.2,0.81992,40.5,5300.75,84.8,0.67703,51.25,1397.84,82.65,0.17854,27.18,38.29,39.58,0.00489,0.01,0,0.01,0,0.01,0,0.01,0,19.27,4.6,22.36,0.00059,19.41,2.74,21.98,0.00035,21.03,0.05,20.68,1e-05,11.07,13.47,11.07,0.00172,11.07,6.65,11.07,0.00085,11.07,0.75,11.07,1e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,9243.27,11.36,1.18058,15.67,170.9,18.93,0.02183,40.01,170.9,47.65,0.02183,40.04,85483.54,59.14,10.91827,67.18,59.76,56.9,10.74,73.46,3.9,88.56,5.5,62.28,3193.23,55.18,1337.97,71.8,382.33,51.4,34.86,49.73,75.6,54.4,53.64,44.32,56.17,52.93,6.1,55.67,6.38,77.11,155.56,55.29,23.4,66.46,103,57.41,61.41,63.18,266,55.42,53.36,37.57,5.89,0.30102,40.18,13029,64.38,1.57,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1556.31,57.66,30423.48,48.37,11184.68,69.12,2147.86,48.38,106550,90.54,13.222,37.54,7,54.37,0.000858,52.56,-0.36808,65.09,-0.89138,42.08,0.49395,58.17,-0.67652,62.88,21.92,65.76,80.63,58.96,147.6,66.46,2.2,63.18,298.49,66.81,78.78,73.12,0.75,67.18,31.23,93.27,45.11,42.27,2.46,52.1,1.47,77.87,3.54,65.09,3762.66,59.75,3522.67,69.54,15296.82,43.42,89,43.39,89,37.26,85,61.7,837.11,52.45,5.6
