"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Democratic People's Republic of Korea","PRK",10.34,7.27,14.72,12.1,8.48,31.11,55.64,60.33,2.64,0.52,56.34,0.69,74.73,11.84,51.13,11.78,50,1.88,0.55,54.56,51.72,3.21,2.15,53.4,56.16,57.19,61.91,48.19,35.91,55.28,77.13,86.55,52.38,35.24,0.01,0.36,39.6,0.01,47.74,0.01,84.81,65.84,39.66,0.78,53.62,57.43,45.52,53.75,2.58,36.94,12255.72,31.76,0.05282,21.41,212.56,17.77,0.00092,0.01,0,0.01,0,41.63,349.32,27.85,0.00151,23.14,0.57,0.01,0,0.01,0,0.01,0,54.55,27682.3,52.93,0.1193,54.1,18051.49,54.83,0.0778,54.52,8519.28,56.51,0.03672,52.05,310248.43,48.2,1.33707,54.43,284184.54,49.44,1.22474,54.93,238042.83,51.6,1.02589,62.21,254299.64,62.84,1.09595,60.25,20762.38,46.84,0.08948,0.01,0,0.01,0,54.49,1250222.5,34.62,5.38805,25.57,8302.54,20.35,0.03578,0.01,0,0.01,0,60.54,732986.24,47.11,3.15893,55.42,69.68,56.9,10.87,53.38,7.99,61.27,10.68,64.43,2860.95,59.49,869.1,53.27,108.05,43.59,-0.66,27.56,97.01,46.78,78.03,56.5,29.3,54.08,5.8,63.78,2.62,93.27,17.59,85.66,41.4,87.45,87,49.07,57.5,55.91,215.52,42.59,33,58.17,12.76,0.00066,13.09,17,0.01,0,42.12,28000,37.23,0.11,0.01,0,0.01,0,40.25,43.75,89.84,44378.48,51.16,12908.71,54.46,1192.57,52.98,271955.2,43.01,1.124,0.01,0,0.01,0,77.11,-1.28243,93.27,-1.86628,55.67,-0.29656,77.87,-1.37902,34.91,297.49,45.06,397.17,0.01,1430,61.01,5.54,52.56,73.65,54.7,31.15,64.27,0.73,49.54,53.65,59.49,86.78,41.83,2.27,46.61,2.36,48.37,28.27,47.44,114.09,65.76,4828.38,49.77,1787.43,36.01,93,0.01,99,47.52,76,65.76,613.93,38.01,1.89
"Democratic Republic of Congo","COD",9.72,1.37,69.03,68.81,65.14,73.4,66.29,76.78,71.13,55.17,77.24,44.37,84.63,73.62,67.68,67.24,86.89,47.27,0.01,0.03,51.45,0.01,66.6,18.39,67.91,68.64,87.02,47.6,75.83,62.28,89.19,82.5,61.67,79.55,73.35,47.86,45.67,76.83,30.47,64.6,85.73,83.55,70.08,78.73,72.31,72.31,63.34,74.37,60.79,62.94,123315.47,45.3,0.17502,56.62,31303.48,35.88,0.04443,50.46,1382.93,38.18,0.00196,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.19,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,59.98,702052.71,39.79,0.99641,61.28,647899.39,41.86,0.91955,63.4,569329.51,47.8,0.80804,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,68.57,5047621.34,60.29,7.16396,81.32,1234977.92,62.02,1.75277,74.22,78707.19,56.4,0.11171,22.75,9470.71,14.86,0.01344,73.35,57.14,62.88,10.22,68.61,4.44,68.67,9.39,100,607.14,75.73,126.4,52.56,102.4,43.1,-1.22,83.88,39.6,68.56,19.62,66.97,12.87,57.91,3.3,100,0,79.55,183.08,82.29,38.7,82.72,92,58.43,61.85,65.09,281.06,78.68,90.71,37.12,5.88,0.44294,59.95,188578,38.21,0.29,51.03,99000,40.88,0.15,83.47,4e+05,70.72,0.62,65.09,659.89,75.09,38822.98,100,77045.63,72.82,2233.3,37.79,37412.6,24.57,0.064,68.47,770.8,60.94,0.001258,84.04,-1.43792,87.45,-1.73564,81.55,-2.19674,85.59,-1.62074,67.93,15.3,72.3,48.54,67.55,93.45,91.76,0.03,71.8,564.5,72.82,99.02,86.47,0.01,61.7,35.85,70.86,73.88,55.06,0.52,67.93,0.26,67.93,6.93,78.68,8208.79,71.8,5862.88,72.82,17249.88,72.89,60,56.44,76,54.61,65,84.04,182.07,89.84,23.5
"Denmark","DNK",0.95,0.18,4.99,4.27,0.88,33.03,24.69,0.47,25.64,0.16,29.91,0.01,2.29,29.67,28.53,35.59,35.49,0.01,0.01,57.8,0.01,0.01,0.18,53.5,32.45,15.71,24.03,30.33,0.4,0.01,22.22,0.56,18.35,49.77,18.45,44.32,0.01,0.01,0.01,0.01,0.32,16.45,28.14,39.52,23.48,29.03,28.03,31.13,40.68,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.84,18489.09,65.31,0.34084,52.02,12484.75,65.14,0.23015,50.86,6008.19,63.88,0.11076,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.38,413880.64,79.86,7.62979,0.01,0,0.01,0,0.01,0,0.01,0,53.24,349299.59,53.77,6.43925,31.08,79.59,33.89,14.87,14.12,12.7,17.47,16.9,22.13,43739.83,26.09,10598.66,31.08,0,29.59,-255,0.01,100,15.79,99.6,0.01,100,0.01,100,13.09,380.77,37.72,1157.38,0.01,2.5,31.68,132,17.28,41.72,19.49,76.98,38.01,27.45,75.73,25.49,0.09442,46.04,24457,42.66,0.44,0.01,0,0.01,0,0.01,0,0.01,0,47.2,93.22,26.09,12782.27,24.91,163.89,26.09,316.22,0.01,0,0.01,0,0.01,0,0.01,0,0.01,2.35899,10.16,2.09679,26.65,1.04096,10.16,1.89753,29.14,372.1,27.18,1010,40.25,350,38.81,790.7,22.13,5,24.91,4.1,37.42,382.6,33.54,90.05,19.49,109.74,31.68,7.06,26.65,15.24,26.09,73.6,32.07,9.13,30.88,598.7,30.46,187.2,42.35,90,40.65,90,39.11,85,30.88,7795.39,40.78,2.2
"Djibouti","DJI",12.75,4.18,38.89,18.2,58.52,55.24,65.06,56.61,53.15,0.17,59.96,55.57,56.07,64.33,61.53,53.28,51.42,58.99,0.15,20.86,11.07,0.01,22.26,48.66,62.27,80.03,59.39,60.55,52.24,48.09,66.92,61.08,61.69,53.74,45.3,52.3,0.01,0.01,65.81,46.93,59.92,52.47,63.8,64.24,64.97,70.94,53.37,65.12,43.59,32.47,6618.69,89.2,0.81994,40.5,5442.49,84.8,0.67423,51.25,1437.99,82.65,0.17814,27.18,39.37,40.16,0.00488,0.01,0,0.01,0,0.01,0,0.01,0,19.47,4.98,22.36,0.00062,19.78,2.85,21.98,0.00035,21.03,0.05,20.68,1e-05,11.07,13.15,11.07,0.00163,11.07,6.53,11.07,0.00081,11.07,0.77,11.07,1e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,9438.97,11.36,1.16932,16.4,248.71,19.29,0.03081,40.01,248.71,48.49,0.03081,40.04,87564.42,59.14,10.84771,67.55,60.21,57.41,10.79,73.69,4,86.91,5.9,61.99,3429.2,56.9,1177.36,71.32,373.95,51.4,42.22,50.45,75.62,54.09,54.93,43.7,56.15,52.93,6.5,58.08,9.59,77.11,197.11,55.85,23.2,66.81,103,58.17,61.74,65.42,282.89,54.94,51.19,39.15,6.01,0.29585,41.72,15841,65.56,1.89,0.01,0,0.01,0,0.01,0,0.01,0,71.32,1511.75,54.22,29533.62,48.37,10987.98,69.12,2125.06,47.8,116601.6,90.6,14.158,38.81,7,56.76,0.000858,52.56,-0.40447,68.32,-0.9721,46.49,0.25348,59.22,-0.72915,63.18,25.21,64.43,81.53,60.03,141.5,68.74,1.43,63.18,283,66.81,76.4,67.55,0.33,62.88,33.88,84.04,53.6,37.42,4.9,51.63,1.56,78.68,3.62,66.46,3712.52,59.75,3436.43,69.54,14606.07,46.81,88,45.25,88,39.11,85,60.3,948.47,43.84,2.5
"Dominica","DMA",3.18,0.8,12.64,8.38,9.88,24.42,53.55,31.38,48.68,0.01,50.64,0.58,35.55,46.77,37.91,8.15,47.11,2.31,34.49,0.01,0.01,2.9,0.16,56.13,46.6,47.48,51.36,72.37,39.22,27.89,30.06,29.5,47.12,47.2,51.86,0.01,0.01,0.01,33.91,0.01,36.66,34.48,43.88,45.46,51.28,45.89,31.31,45.81,1.45,20.69,557.24,86.62,0.81462,19.29,72.26,43.99,0.10563,0.01,0,0.01,0,21.19,10.3,49.27,0.01506,30.24,7.14,52,0.01043,26.39,0.45,38.86,0.00066,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1162.88,70.03,1.7,41.04,205.21,62.47,0.3,0.01,0,0.01,0,14.11,5267.18,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,36.84,66271.8,85.53,96.88157,47.44,73.35,45.78,12.87,54.6,7.8,41.28,13.6,49.3,9826.24,53.51,1827.44,77.11,658.28,67.93,464.17,32.5,95.05,47.33,76.6,28.5,94.07,27.29,84.2,40.84,117.26,22.13,1489.44,19.52,4.4,44.58,123,50.93,58.02,43.59,161.19,47.2,38.3,58.43,12.84,0.34815,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,55.67,196.93,57.92,30225.37,44.09,7212.77,46.26,890.55,21.85,1506,52.64,2.128,0.01,0,0.01,0,36.2,0.70887,37.12,0.64991,31.28,0.90312,38.01,0.70564,49.54,133.18,38.87,547.11,42.34,316.89,48.82,191.34,51.4,66.17,51.16,21.2,45.3,111.31,44.09,68.37,48.37,95.96,33.19,6.3,19.49,37.58,47.44,31.91,49.07,153.68,41.31,1024.59,47.44,1408.23,12.79,98,0.01,99,23.61,95,48.6,2633.51,45.66,2.8
"Dominican Republic","DOM",12.22,6.95,21.48,15.35,12.52,51.6,50.41,40.09,58.4,0.13,55.58,0.61,58.29,55.24,50.05,50.81,54.03,2.67,2.17,25.74,16.21,3.46,3.54,26.55,42.91,51.32,49.29,59.49,39,24.96,50.35,52.69,54.61,53.98,67.55,23.19,0.01,0.01,37.54,0.01,61.03,55.67,52.2,58.02,55.67,55.58,45.07,50.92,50.71,48.18,39615.75,60.39,0.42379,37.74,3375.42,32.92,0.03611,0.01,0,0.01,0,40.78,318.07,36.46,0.0034,28.62,4.78,24.79,5e-05,0.01,0,0.01,0,30.85,338.96,28.99,0.00363,24.18,41.34,22.34,0.00044,25.77,12.14,23.35,0.00013,17.94,5519.22,14.46,0.05904,17.94,4702.45,14.46,0.0503,18.67,3725.16,14.46,0.03985,59.71,165402.38,74.59,1.76938,61.7,28044.1,62.47,0.3,0.01,0,0.01,0,46.85,713806.95,80.48,7.63591,65.93,349655.88,78.54,3.74042,0.01,0,0.01,0,30.08,27632.22,23.43,0.29559,50,72.15,36.82,14.24,56.94,7.3,46.26,13,48.37,11001.9,50.23,2113.35,46.73,41.06,75.73,710.34,33.7,94.54,45.14,82.48,24.68,98.15,25.24,87.2,50.71,40.28,50,917.24,43.2,14.6,64.27,106,63.49,62.69,46.97,170.13,53.51,48.18,50.93,9.21,0.42471,27.13,2356,19.82,0.02,0.01,0,0.01,0,0.01,0,0.01,0,63.18,542.55,53.98,29456.22,58.43,24502.98,47.9,945.72,39.12,48306,36.03,0.512,0.01,0,0.01,0,63.18,-0.84363,58.96,-0.64354,50.7,-0.04495,61.13,-0.80833,47.67,150.11,57.16,139.43,57.66,159,58.39,17.29,55.18,96,56.16,34.2,55.42,6.2,60.57,37.66,51.16,94.57,41.57,2.3,52.33,1.49,42.08,42.77,54.7,443.27,43.35,1127.26,55.67,3787.6,46.81,88,47.44,85,58.72,58,47.2,2875.06,61.85,6.3
"Ecuador","ECU",22.99,14.52,36.41,19.86,50.67,47.96,46.01,41.29,52.97,0.68,45.16,41.62,63.58,49.17,51.04,42.49,50.86,58.72,66.09,35.08,47.14,0.01,41.84,50.64,36.04,46.95,50.2,52.76,43.81,23.89,50.85,54.59,43.43,54.7,62.58,59.68,0.52,0.01,45.53,38.04,61.7,65.51,49.13,48.37,50.01,44.41,58.65,46.87,38.52,57.91,88477.22,67.4,0.61239,55.95,27706.6,52,0.19177,61.09,4619.1,59.12,0.03197,72.09,8463.05,63.93,0.05858,71.86,4045.34,62.3,0.028,68.85,1851.29,58.65,0.01281,36.39,1271.9,32.06,0.0088,37.47,877.81,33.71,0.00608,36.85,347.42,34.32,0.0024,46.24,195598.16,49.02,1.35382,46.24,164943.23,47.8,1.14164,47.01,113658.21,46.62,0.78668,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.17,1105892,83.83,7.65434,28.69,12971.46,29.04,0.08978,38.76,147.23,37.28,0.00102,55.43,435224.69,46.26,3.01237,40.51,75.17,32.07,15.12,54.6,7.8,40.37,13.8,51.86,8954.79,48.6,2327.13,43.84,22.03,63.49,321.9,41.52,89.53,46.23,80.48,25.37,97.46,22.5,93.9,55.33,14.74,46.73,984.65,46.36,16,64.27,106,50,57.71,37.72,136.79,54.22,49.29,52.1,9.52,0.40496,59.41,171131,59.95,1.14,26.84,500,0.01,0,0.01,0,0.01,0,52.1,139.31,38.3,22047.45,56.16,20518.35,37.12,601.21,49.02,155160.4,42.28,1.082,37.54,5,38.54,3.4e-05,62.28,-0.7731,61.13,-0.7166,60.57,-0.58667,70.86,-1.20408,43.35,211.1,55.67,165.9,57.41,159.3,40.75,647.41,53.39,78,46.85,18.3,46.26,90.9,54.22,47.53,34.91,102.92,73.08,0.04,62.28,0.46,44.33,38.41,51.16,262.46,38.3,827.41,52.56,2318.43,39.77,91,45.25,88,31.76,91,51.86,2238.47,49.88,3.6
"Egypt","EGY",13.03,10.74,15.82,13.96,5.92,47.9,55.26,27.4,54.24,0.16,40.42,0.07,55.88,53.15,53.24,32,64.52,31.51,49.35,75.77,83.44,0.01,3.06,54.84,55.91,56.97,52.43,55.83,25.83,17.11,53.21,23.96,49.05,55.18,58.96,42.28,0.01,0.01,0.43,0.01,55.67,56.1,54.21,55.12,50.24,53.38,53.11,56.82,18.02,54.27,61973.22,35.51,0.07929,33.29,1921.67,19.21,0.00246,28.9,26.64,27.49,3e-05,58.88,2222.76,32.24,0.00284,61.58,1693.53,42.49,0.00217,61.35,1040.06,47.39,0.00133,77.52,451143.25,71.08,0.57722,77.3,375941.71,72.78,0.48101,76.75,264549.87,79.52,0.33848,78.09,6293164.43,100,8.05191,78.09,4943855.92,86.05,6.32551,80.2,2707521.09,80.2,3.46419,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.91,5266961.45,52.22,6.73892,57.31,258614.21,39.3,0.33089,0.01,0,0.01,0,67.39,2013944.16,44.62,2.57678,53.74,70.45,58.17,10.66,61.1,6.5,53.12,12,50.93,9332.71,53.98,1709.33,44.82,26.05,69.54,528.27,20.21,98.7,33.02,94.31,19.07,99.45,15.36,99.1,54.11,17.54,52.33,853.79,23.99,5.5,23.94,140,47.67,57.1,50.46,173.57,55.67,51.96,48.14,7.65,0.38975,56.85,109428,31.45,0.13,0.01,0,0.01,0,0.01,0,0.01,0,12.55,2.15,68.32,34635.53,55.91,20399.76,55.67,1302.65,18.67,847.4,0.01,0,0.01,0,0.01,0,57.41,-0.63137,53.98,-0.37058,64.76,-0.89842,48.6,-0.17942,55.42,66.47,53.03,205.05,56.41,173,53.85,71.78,46.97,45,53.74,29,50.23,23.65,49.77,53.43,60.85,85.9,61.99,0.23,50.7,1.63,47.67,31.42,57.66,1054.32,57.92,3124.55,54.94,3468.38,18.37,97,17.74,97,17.97,97,53.98,1829.58,77.11,11.7
"El Salvador","SLV",12.95,7.33,22.88,20.97,11.61,49.22,55.78,38.76,62.28,0.55,54.78,0.6,51.52,50.69,61.51,45.95,42.18,56.89,40.59,1.59,23.31,0.17,3.26,24.06,46.58,53.74,58.44,66.17,42.32,29.52,40.4,44.7,69.77,56.9,60.85,0.39,42.52,0.01,35.9,0.01,48.46,54.77,51.73,51.49,48.89,53.34,70.94,47.31,44.63,49.8,48453.04,100,0.82016,49.03,13817.47,57.08,0.23389,46.14,798.32,52.7,0.01351,37.91,234.75,38.07,0.00397,41.05,112.48,40.89,0.0019,43.36,51.35,42.55,0.00087,20.2,8.1,18.71,0.00014,21.24,8.1,20.15,0.00014,0.01,0,0.01,0,22.88,16649.73,22.88,0.28183,24.55,14918.1,22.54,0.25252,24.55,11962.86,22.54,0.20249,49.47,35035.59,50.82,0.59304,0.01,0,0.01,0,0.01,0,0.01,0,41.03,454896.47,100,7.7,46.58,105369.74,62.93,1.78359,0.01,0,0.01,0,25.44,14631.26,22.75,0.24766,51.86,71.34,41.83,13.53,58.59,7.1,49.29,12.5,56.9,5948.32,60.03,844.52,52.1,100.44,84.04,1145.76,40.9,89.66,43.79,83.41,30.6,91.58,28.48,77.2,52.17,28.34,31.28,1245.23,37.09,10.5,53.86,114,57.92,61.59,84.04,573.88,55.18,51.63,56.65,11.54,0.39845,15.29,73,0.01,0,38.72,16000,46.69,0.26,0.01,0,0.01,0,58.17,294.18,63.49,31972.1,56.9,20970.3,42.84,738.76,36.8,24958,35.03,0.404,0.01,0,0.01,0,50,-0.27694,46.97,0.00742,48.84,0.05884,61.42,-0.81262,47.44,151.14,56.41,155.99,62.28,121.82,42.57,504.64,48.95,54,48.84,19.2,42.59,183.81,65.42,32.44,54.46,91.82,100,0,72.05,0.21,49.54,26.11,52.33,301.14,41.83,1043.39,48.37,1477.03,44.88,89,43.33,89,45.72,78,60.57,903.93,29.37,1.2
"Equatorial Guinea","GNQ",3.2,0.85,12.07,10.5,3.57,46.92,51.81,54.27,68.4,0.01,66.28,0.01,71.06,64.15,57.01,59.45,30.47,1.79,0.12,0.01,23.7,0.01,47.47,13.09,76.06,66.63,32.42,43.84,55.82,42.02,66.66,55.47,63.86,60.57,82.72,0.01,0.01,0.01,0.01,0.01,85.59,59,62.93,59.52,70.49,63.45,51.22,57.34,61.64,22.08,599.46,32.18,0.05338,19.65,79.96,23.43,0.00712,0.01,0,0.01,0,16.52,0.07,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.57,5346.68,28.78,0.47609,18.31,4932.5,29.42,0.43921,19.4,4320.35,33.57,0.3847,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.12,78172.44,56.02,6.9608,34.74,25854.56,65.93,2.3022,47.88,3572.95,74.11,0.31815,12.5,35.37,13.7,0.00315,75.73,55.76,76.4,9,63.78,5.5,69.6,9.2,39.43,19354.76,26.65,10219.13,59.22,171.9,32.45,-116.16,60.35,60.44,51.63,63.83,40.33,66.17,43.78,22.6,67.22,1.26,66.11,423.14,48.47,17.37,63.49,106.97,60.03,62.45,67.93,301.24,61.99,65.69,27.18,4.93,0.46674,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,77.11,3103.64,61.13,30993.34,65.42,40693.05,62.58,1739.05,0.01,0,0.01,0,0.01,0,0.01,0,85.59,-1.46908,85.59,-1.67962,46.73,0.23613,74.49,-1.30099,60.85,34.99,65.09,78.02,51.28,210,69.08,1.21,64.43,308,77.11,111.9,61.42,1.19,57.92,41.93,71.8,72.76,38.3,4.48,50.46,1.75,69.54,6.32,59.22,1402.99,52.56,2274.35,60.57,6631.82,76.29,54,73.18,61,41.95,83,15.96,13951.7,58.17,5.3
"Eritrea","ERI",7.62,2.22,26.15,18.94,15.18,62.21,67.23,68.25,53.64,0.15,65.93,0.81,67.79,63.74,66.91,46.02,78.19,31.94,0.03,1.85,22.42,0.01,37.5,17.66,63.19,81.56,80.51,49.23,74.68,50.09,88.82,65.32,42.72,63.49,56.9,37.11,0.01,0.01,66.39,0.01,65.5,70.16,61.76,63.22,66.33,69.78,64.16,70.78,29.92,30.88,4227.14,40.81,0.11709,25.57,662.97,29.36,0.01836,30.67,43.97,36.61,0.00122,15.6,0.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.83,59.68,24.18,0.00165,25.28,54.13,27.14,0.0015,0.01,0,0.01,0,20.11,9917.79,22.19,0.27473,20.46,9783.47,23.55,0.27101,22.54,9534.18,26.19,0.2641,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.63,238756.41,50.15,6.61373,26.26,8434.59,37.74,0.23364,39.38,168,41.04,0.00465,17.84,2321.25,17.48,0.0643,63.8,62.47,62.58,10.23,74.41,3.9,89.4,5.4,75.73,1466.86,85.59,-16.11,56.9,151.66,42.59,-2.98,69.7,49.98,80.01,11.2,49.93,39.87,50.25,8,90.21,0.04,87.45,58.44,60.21,25.26,70.86,98.16,42.97,54.51,42.47,159.5,63.49,69.86,44.82,7.08,0.37886,36.4,8826,37.84,0.28,0.01,0,0.01,0,0.01,0,0.01,0,63.8,613.17,64.43,32438.48,61.7,33997.3,74.49,2259.75,53.45,340000,82.46,11.102,0.01,0,0.01,0,56.16,-0.55939,76.4,-1.35719,64.43,-0.87559,76.4,-1.34867,64.11,23.17,59.49,117.19,63.8,113.54,62.65,4.75,72.3,567,60.85,55.4,59.22,2.3,75.09,26.11,76.4,65.22,57.66,0.34,56.16,1.01,81.55,3.24,74.49,7042.64,67.18,5038.27,70.86,14769.69,27.62,95,27.05,95,35.85,88,82.72,183.95,73.91,10.3
"Estonia","EST",1.88,0.44,8.04,6.63,2.24,35.04,34.3,1.33,38.01,0.19,38.99,0.01,33.79,33.37,34.72,29.25,42.38,0.01,0.01,1.6,29,0.01,2.27,32,39.01,21.25,38.29,43.59,15.97,0.01,30.79,0.63,34.72,41.31,38.3,71,0.01,0.01,0.01,0.01,32.63,34.99,34.4,32.8,32.92,30.08,40.08,29.61,28.89,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.56,8.46,22.72,0.00066,18.68,0.89,19.05,7e-05,0.01,0,0.01,0,23.21,17406.18,49.44,1.36318,22.88,13928.58,47.01,1.09083,17.94,3402.85,26.84,0.2665,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.89,97543.63,81.11,7.63922,19.65,1571.59,31.15,0.12308,0.01,0,0.01,0,26.77,16675.99,38.24,1.306,39.15,75.6,38.87,13.98,20.85,12.5,21.66,16.4,37.72,20651.71,38.87,5076.61,31.08,0,61.13,259.1,13.73,99.75,18.58,99.33,0.01,100,0.01,100,29.92,261.28,31.68,1241.34,0.01,2.5,39.43,127,35.57,48.74,33.89,115.81,29.14,22.47,77.11,26.02,0.24138,55.9,101019,90.18,7.59,0.01,0,0.01,0,0.01,0,0.01,0,51.4,134.45,39.15,22272.42,33.89,575.18,33.89,508.01,0.01,0,0.01,0,0.01,0,0.01,0,33.19,0.99517,32.07,1.0857,39.15,0.66137,31.28,1.15971,33.89,324.2,34.91,639.9,31.68,527,33.96,1797.33,36.36,11,29.81,4.6,33.19,859.66,27.7,101.64,29.59,104.3,60.99,0.26,36.82,7.57,28.68,68.18,32.45,9.29,30.03,578.37,26.65,151.39,32.15,94,31.78,94,23.61,95,39.97,4595.23,44.94,2.7
