"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Democratic Republic of Congo","COD",9.62,1.36,68,68.7,61.88,73.95,66.15,71.44,71.94,57.88,77.78,38.33,83.64,73.91,67.16,69.3,86.89,46.62,0.01,0.03,51.22,0.01,66.25,18.52,67.59,67.89,88.24,47.28,71.03,71.09,66.44,77.63,69.82,75.73,70.41,52.94,47.03,77.9,31.35,46.86,83.38,83.91,71.97,78.82,71.18,70.38,64.09,74.04,64.87,60.27,97087.64,44.89,0.1721,56.62,24953.08,35.88,0.04423,48.95,1114.45,38.18,0.00198,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.44,0.31,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,59.36,581056.39,40.13,1.03001,60.62,537700.58,42.21,0.95315,61.96,473759.35,47.8,0.83981,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,67.33,4054668.62,60.29,7.1875,81.32,957330.33,61.16,1.69701,74.22,58522.76,56.4,0.10374,23.09,7997.55,14.86,0.01418,69.97,54.13,65.29,9.87,68.61,4.09,67.18,8.79,100,496.83,77.87,38.2,52.8,81.6,42.34,-1.01,76.19,36.61,66.22,22.05,84.1,6,60.1,2,64.24,0.89,68.72,50.12,76.18,38.3,79.11,92,66.46,63.63,73.35,350.73,75.09,89.32,35.89,5.78,0.44242,63.27,244972,44.3,0.45,61.19,85047.92,36.15,0.1,88.36,1166750,68.68,1.49,67.18,901.18,76.4,39213.55,100,83209.5,71.32,2358.24,38.47,31382.8,25.54,0.064,48.49,119.2,45.28,0.000242,82.72,-1.41828,84.04,-1.5719,87.45,-2.13251,80.51,-1.55369,69.54,12.39,74.49,44.35,73.25,92.52,84.81,0.05,70.08,656.38,72.3,112.64,81.19,0.03,64.27,30.64,66.81,71.36,64.22,0.14,61.37,0.61,66.81,5.24,76.4,10149.37,71.32,7097.61,74.49,21875.07,68.34,60,68.58,60,58.24,57,89.84,60.58,84.04,21.5
"Denmark","DNK",1.01,0.18,5.7,4.08,1.52,29.85,24.32,0.47,18.84,0.17,30.82,0.01,11.88,29.35,26.06,32.78,31.15,0.01,0.01,58.31,0.01,0.01,0.18,53.5,35.16,11.38,28.41,30.76,0.4,0.01,21.7,0.55,8.27,43.84,18.45,48.58,0.01,0.01,0.01,0.01,8.27,17.07,27.73,40.85,22.33,26.52,25.6,30.86,34.82,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.37,18655.48,64.13,0.35338,52.7,12702.01,66.42,0.24061,52.26,6290.9,63.97,0.11916,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.48,402596.77,79.86,7.62611,0.01,0,0.01,0,0.01,0,0.01,0,53.24,339258.63,53.77,6.42634,32.45,78.04,38.09,13.99,7.02,12.8,18.45,16.9,27.7,34425.43,29.14,9018.4,30.25,0,31.28,-109.18,0.01,100,16.1,99.6,0.01,100,0.01,100,18.91,247.97,24.91,1005.49,0.01,2.5,30.25,133,6.73,40.25,10.16,71.28,36.2,28.32,73.35,22.92,0.11617,44.91,45308,52.55,0.84,0.01,0,0.01,0,0.01,0,0.01,0,49.07,83.34,26.65,13824.09,24.91,183.57,27.7,340.69,0.01,0,0.01,0,0.01,0,0.01,0,10.16,2.2885,6.73,2.11975,28.68,1.07468,10.16,1.94824,30.88,333.3,24.91,982.8,42.27,386,39.47,517.67,19.55,6,25.51,4.8,40.75,284.73,28.68,89.4,15.96,110.7,34.24,4.9,28.36,12.41,17.28,80.37,30.03,7.79,31.68,663.87,30.88,236.06,36.16,93,37.01,93,31.54,91,32.07,7230.74,30.25,1.7
"Djibouti","DJI",11.21,4.18,30.07,32.31,14.23,59.13,67.79,60.4,53.71,2.57,62.28,0.71,62.31,65.08,64.99,60.41,52.66,58.79,0.15,21.03,11.07,0.01,22.03,49.4,62.21,81.08,70.73,59.2,51.54,48.29,73.58,72.66,57.43,57.16,47.2,47.04,35.92,0.01,50.65,0.01,61.14,63.5,67.22,63.94,64.14,73.47,57.49,64.57,56.51,32.15,5635.94,89.2,0.81993,40.09,4668.81,84.8,0.67923,51.25,1228.59,82.65,0.17874,26.83,35.37,40.16,0.00515,0.01,0,0.01,0,0.01,0,0.01,0,19.64,4.83,22.36,7e-04,19.78,3.06,22.71,0.00044,21.22,0.06,20.67,1e-05,11.07,11.56,11.07,0.00168,11.07,5.71,11.07,0.00083,11.07,0.64,11.07,9e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,7841.45,11.36,1.14079,15.67,164.48,19.29,0.02393,40.01,164.48,47.65,0.02393,40.78,89461.1,59.83,13.01496,65.76,58.24,58.85,10.6,70.48,3.7,93.27,4.3,62.88,2417.69,79.55,31.44,70.41,341.22,49.77,23.3,49.84,75.53,53.29,48.45,44.52,56.32,52.37,4.7,80.58,0.05,67.18,56.24,68.46,34.7,77.11,93,54.46,60.07,60.57,245.15,57.66,64.39,33.54,5.61,0.32514,35.92,10504,61.59,1.34,32.74,1584.25,39.4,0.16,0.01,0,0.01,0,70.86,1704.2,61.99,33870.98,49.54,12516.89,69.12,2296.95,39.84,50000,64.4,6.422,0.01,0,0.01,0,60.03,-0.71042,62.28,-0.80367,62.58,-0.81331,64.43,-0.95704,65.76,17.9,68.72,57.5,62.37,161,65.54,1.91,62.23,393,66.11,89,68.74,0.49,61.85,33.21,93.27,32.63,44.04,1.3,53.26,1.43,81.02,2.3,65.09,4886.82,59.49,3941.9,69.54,19077.24,59.99,71,59.03,71,50.97,66,63.8,439.21,43.47,3.3
"Dominica","DMA",3.39,0.8,14.4,15.12,8.9,22.2,53.53,33.68,49.57,0.18,49.16,0.41,37.41,46.02,38.74,7.55,37.41,2.34,35.09,0.01,0.01,2.9,0.16,56.4,45.3,49.83,50.11,72.57,38.35,29.71,37.93,29.78,49.75,47.2,51.86,0.01,58.01,0.01,17,0.01,36.99,37.83,43.98,48.82,45.38,45.87,32.71,44.54,1.28,22.08,558.09,86.62,0.81442,19.65,72.32,43.99,0.10553,0.01,0,0.01,0,21.9,11.64,49.27,0.01698,30.24,8.11,52.77,0.01183,26.39,0.52,41.08,0.00075,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1164.95,70.03,1.7,41.04,205.58,62.47,0.3,0.01,0,0.01,0,14.72,5276.55,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,37.19,66158.08,85.53,96.5436,45.9,72.68,44.7,12.68,50.83,7.8,48.84,12.4,50.46,7099.53,49.77,1784.06,73.35,447.01,71.8,460.88,31.25,94.44,47.07,70.32,34.05,87.58,25.92,83,37.85,48.17,38.01,736.75,20.18,5,43.96,121,51.16,58.99,48.37,177.45,46.02,41.76,58.43,11.99,0.35536,0.01,0,0.01,0,37.15,3010,90.57,4.21,0.01,0,0.01,0,55.67,174.52,52.8,30825.18,44.09,7725.89,45.06,901.57,13.35,20,21.65,0.028,0.01,0,0.01,0,35.73,0.66281,38.3,0.49084,36.82,0.83266,38.87,0.61934,49.77,108.48,38.87,511.86,48.82,299.78,48.82,142.2,48.08,69.73,42.84,15.6,48.57,71.24,44.82,60,44.33,96.32,33.85,5.06,22.24,29.27,46.49,25.91,47.9,169.4,40.51,1048.14,45.54,1456.94,14.62,98,14.4,98,0.01,99,46.26,2221.42,30.25,1.7
"Dominican Republic","DOM",12.27,6.93,21.72,16.39,12.31,50.79,50.5,42.46,57.9,0.17,55.97,0.59,56.85,55.63,51.92,50.94,49.54,2.67,2.15,25.57,16.48,3.46,3.51,26.21,44.02,51.46,49.3,58.26,38.38,27.9,49.85,60.88,54.05,53.74,66.81,0.01,49.05,0.01,35.34,0.01,57.67,56.04,53.52,60.48,53.19,56.89,47.38,51.22,50.66,48.18,35908.77,60.39,0.4249,37.74,3074.78,32.92,0.03638,0.01,0,0.01,0,38.71,278.38,36.07,0.00329,28.62,4.75,24.79,6e-05,0.01,0,0.01,0,30.3,303.37,28.62,0.00359,23.81,35.2,22.34,0.00042,25.77,10.02,23.53,0.00012,18.31,5681.27,14.46,0.06722,18.67,4953.43,14.46,0.05861,19.4,4101.12,14.46,0.04853,59.71,148578.97,74.59,1.75809,61.7,25353.47,62.47,0.3,0.01,0,0.01,0,46.57,644873.18,80.48,7.63059,63.87,309480.9,78.54,3.66199,0.01,0,0.01,0,29.75,24057.65,23.09,0.28467,50.46,70.91,38.41,13.59,55.82,7,47.44,12.6,49.3,7769.07,49.3,1805.17,43.59,21.79,77.87,617.99,33.67,92.56,43.75,79.93,32.6,90.14,23.87,86.8,50.89,6.67,48.84,398.28,53.77,23,68.92,98,63.49,63.15,46.02,176.69,53.51,53.45,50,8.73,0.43115,0.01,0,0.01,0,51.5,24977.5,46.71,0.24,0.01,0,0.01,0,63.18,552.5,54.94,31640.02,58.43,29929.95,48.37,1020,36.13,21187.8,34.57,0.24,0.01,0,0.01,0,59.22,-0.69018,56.16,-0.55118,54.46,-0.25874,57.66,-0.67041,48.37,123.7,59.22,110.27,61.82,168.04,59.16,11.8,51.49,83,54.94,36.7,60.47,2.71,57.16,39.84,53.27,90.19,44.7,1.2,54.6,1.25,43.59,30.94,55.18,761.47,44.33,1265.61,54.94,4658.93,44.91,87,47.06,86,61.51,53,49.54,1855.53,49.54,4.2
"Ecuador","ECU",20.06,14.44,27.86,35.55,12.6,48.26,47.11,42.83,52.51,11.65,45.98,0.63,62.54,50.79,58.74,43.99,43.49,58.34,65.54,34.31,47.21,0.01,41.78,50.6,33.95,49.67,50.23,58.17,44.01,24.63,51.91,59.83,44.69,53.98,60.03,65.94,45.2,0.53,39.28,0.01,63.82,61.28,50.56,51.69,50.14,52.6,65.59,47.08,41.1,57.35,80056.28,67.4,0.61136,55.95,24908.53,52,0.19022,59.88,4116.03,58.56,0.03143,72.09,7795.68,63.93,0.05953,71.86,3729.82,62.3,0.02848,65.48,1705.3,58.65,0.01302,35.41,1017.04,31.28,0.00777,37.04,695.8,32.12,0.00531,36.4,281,34.03,0.00215,46.62,179325.85,49.02,1.36944,46.62,151492.37,47.8,1.15689,46.62,104298.8,46.62,0.79649,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.17,1002385.86,83.83,7.65483,28,11675.32,29.04,0.08916,39.38,126.17,37.28,0.00096,54.86,397112.33,46.68,3.03259,40.65,74.21,28.36,14.94,54.6,7.3,45.18,12.8,50.23,7266.57,50.23,1733.35,47.44,47.2,71.32,440.48,42.16,85.94,45.95,74.5,28.27,95.83,21.46,92.5,57.66,1.94,46.73,451.79,53.29,22.7,67.18,99,54.7,60.4,36.51,135.61,53.98,53.9,50.58,8.78,0.40535,64.84,262545,67.06,1.9,51.86,26291.75,39.4,0.16,28.52,33.33,0.01,0,50.93,107.24,38.58,23768.19,56.9,24393.19,39.97,695.31,40.54,53897.6,38.05,0.41,0.01,0,0.01,0,60.3,-0.71296,67.55,-0.94691,61.99,-0.79437,60.57,-0.79371,46.73,147.61,54.7,177.89,63.21,151.98,42.27,423.9,52.49,94,47.9,22.8,53.11,31.68,48.37,53.43,56.65,86.76,86.3,0.01,72.55,0.23,45.06,28.01,52.8,467.56,37.42,898.9,52.8,3298.66,38.67,92,43.05,89,41.71,82,51.16,1551.89,36.97,2.2
"Egypt","EGY",14.04,10.77,18.29,24.27,5.55,45.44,56.27,28.46,54.45,2.36,40.93,0.06,54.62,52.28,53.49,29.83,58.82,31.67,49.51,75.77,83.44,0.01,3.08,55.08,55.62,57.56,51.28,61.05,25.63,18.27,56.59,24.76,52.1,54.46,56.9,37.76,0.55,0.63,0.4,0.01,55.79,53.47,52.79,54.72,49.48,53.77,53.21,56.57,15.73,55.76,56617.57,35.51,0.07944,32.57,1747.77,19.56,0.00245,28.9,24.73,27.7,3e-05,58.88,2119.17,33.36,0.00297,61.58,1614.61,42.49,0.00227,61.35,964.01,46.7,0.00135,77.46,410337.22,71.08,0.57576,77.3,345395.27,72.78,0.48464,76.75,243813.54,79.57,0.3421,78.09,5733652.73,100,8.0451,78.09,4519662.27,86.05,6.34171,80.2,2497703.34,80.2,3.50462,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.91,4798619.91,52.56,6.73312,58.03,239123.3,39.69,0.33552,0.01,0,0.01,0,67.39,1843674.63,45.02,2.58693,53.03,69.48,58.33,10.62,62.48,5.6,53.03,11.5,50.93,7013.99,51.63,1536.37,53.27,82.14,69.97,389.38,21.11,98.3,31.12,92.82,17.91,99.4,18.64,95.4,58.04,1.87,55.18,180.47,24.94,6.4,24.59,138,52.8,59.16,51.4,194.08,54.22,55.25,49.3,7.99,0.38927,51.88,100328,27.48,0.13,29.72,759,0.01,0,39.58,2583.67,0.01,0,12.55,1.88,68.72,36255.99,58.96,30860.35,55.18,1386.14,15.93,232.4,0.01,0,0.01,0,0.01,0,57.66,-0.62445,53.98,-0.41519,60.57,-0.63018,47.2,-0.02418,53.98,68.15,51.63,208.93,55.85,220,53.61,57.61,45.16,52,54.22,36,54.1,18.21,51.63,48.19,55.67,87.96,67.06,0.1,50.95,1.65,44.09,30.12,57.41,1305.58,56.65,3248.85,55.67,4837.62,14.62,98,14.4,98,18.47,97,55.67,1259.92,62.14,8.7
"El Salvador","SLV",14.7,7.31,29.55,38.06,12.85,52.78,55.61,40.19,65.71,10.06,54.09,0.79,52.85,50.77,59.8,44.66,55.05,57.01,40.89,1.61,23.24,0.17,3.25,23.22,46.87,53.6,56.41,67.5,42.25,31.59,49.6,39.43,81.96,56.9,60.85,0.37,41.91,65.69,62.97,0.01,53.39,52.32,50.2,53.59,48.65,52.39,68.25,48.14,41.44,49.39,46068.59,100,0.82016,50.07,13134.43,57.08,0.23383,46.14,752.12,52.7,0.01339,37.91,227.55,38.48,0.00405,41.57,109.03,40.89,0.00194,43.96,49.78,42.85,0.00089,20.73,7.22,18.71,0.00013,21.98,7.22,20.15,0.00013,0.01,0,0.01,0,22.54,15535.2,22.54,0.27657,23.88,13928.99,22.54,0.24798,25.54,11342.39,22.54,0.20193,49.47,33207.66,50.82,0.5912,0.01,0,0.01,0,0.01,0,0.01,0,41.3,432510.35,100,7.7,45.65,97876.33,62.02,1.7425,0.01,0,0.01,0,24.44,13215.51,22.06,0.23528,51.63,70.25,42.55,13.06,60.56,6,47.44,12.6,54.94,5050.46,57.92,874.3,52.1,77.67,87.45,1068.06,44.38,83.38,40.22,83.55,34.42,87.53,29,67.7,50.63,6.99,48.6,398.5,32.21,8.7,48.26,117,67.18,64.48,100,1215.25,55.18,59.03,56.41,10.72,0.4087,13.75,51,0.01,0,44.58,9869.5,39.4,0.16,55.85,140916.67,77.26,2.2,57.66,227.66,61.7,33565.61,56.16,22822.21,42.84,803.92,58.93,413874.8,67.29,6.978,0.01,0,0.01,0,53.27,-0.45479,53.51,-0.38163,50.93,-0.03311,53.74,-0.45409,44.09,171.1,57.16,138.12,69.43,121.73,41.37,440.81,47.23,62,50.12,24.9,44.29,156.74,69.12,26.95,46.97,94.66,86.3,0.01,76.53,0.17,48.14,22.95,53.51,489.91,43.1,1202.68,48.37,2008.64,42.88,89,43.05,89,38.55,85,58.96,851.26,51.4,4.7
"Equatorial Guinea","GNQ",3.37,0.85,13.35,13.12,3.65,49.65,51.48,55.04,68.26,0.03,67.01,0.01,74.95,65.11,58.11,63.42,33.22,1.77,0.12,0.01,23.38,0.01,47.9,13.09,71.25,64.81,35.12,43.31,55.63,44.56,65.19,56.78,63.76,60.3,82.72,0.36,0.01,0.01,0.01,0.01,86.14,65.22,63.61,63.13,68.72,67.91,49.72,61.17,65.75,21.74,548.08,31.76,0.05212,19.29,69,23.08,0.00656,0.01,0,0.01,0,16.52,0.07,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.94,4699.72,28.13,0.44695,18.31,4357.5,28.78,0.41441,19.04,3835.39,32.29,0.36475,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,73904.63,56.72,7.02848,34.74,24013.1,65.93,2.2837,47.88,3344.86,74.11,0.3181,12.5,28.03,13.7,0.00267,69.54,54.51,73,9.12,63.2,5.4,66.46,9,39.43,14200.59,31.28,7697.68,59.22,129.75,31.68,-82.36,61.24,55.13,50.53,59.55,46.23,54.81,42.95,20.9,72.73,0.24,58.43,129.28,50.54,21.15,63.8,102.9,60.85,63.08,66.81,306.24,60.85,69.24,34.91,5.72,0.47039,12.92,35,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.91,2322.07,60.85,33298.47,71.32,57418.03,62.88,1879.55,0.01,0,0.01,0,0.01,0,0.01,0,93.27,-1.61447,79.55,-1.43487,55.67,-0.39277,76.4,-1.45987,60.57,29.08,66.81,62.18,57.11,208.67,69.78,0.8,60.65,344,77.87,134.4,70.14,0.32,58.96,37.68,75.73,55.63,37.11,3.58,48.75,2.14,67.93,5,62.28,3271.13,58.17,3663.7,63.18,11587,82.8,44,75.09,51,45.72,77,20.45,10851.13,53.98,5.6
"Eritrea","ERI",9.52,2.21,41,23.32,50.06,59.05,67.28,64.43,51.03,0.48,64.92,31.8,61.55,64.1,67.04,44.25,69.41,31.66,0.03,1.86,22.66,0.01,36.61,17.66,65.81,78.51,71.13,55.75,73.87,52.07,69.77,64.22,38.58,59.22,58.17,33.38,0.34,0.01,23.8,42.49,58.89,64.34,61.61,63.26,67.57,70.66,63.61,68.73,28.49,30.57,3874.85,40.81,0.11519,25.92,612.32,29.36,0.0182,30.67,39.53,34.6,0.00118,15.6,0.02,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24.73,54.74,24.18,0.00163,25.65,49.25,26.77,0.00146,0.01,0,0.01,0,20.11,9557.86,22.88,0.28412,20.46,9429.56,23.55,0.28031,22.19,9189.06,27.49,0.27316,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.76,220281.59,48.77,6.54816,25.57,7813.72,37.74,0.23227,38.15,96.04,39.74,0.00285,17.84,2120.97,17.48,0.06305,64.11,59.11,67.56,9.74,70.48,3.7,87.45,5.3,69.97,1561.63,72.3,103.25,75.73,501.53,41.04,-3.78,67.07,48.48,81.36,9.96,52.87,34.6,51.29,5.9,61.2,1.11,79.55,14.31,57.44,27.64,71.8,96.86,38.73,52.33,38.44,142.43,59.22,67.08,42.97,6.63,0.39584,31.41,6820,35.48,0.24,11.5,8.33,0.01,0,0.01,0,0.01,0,66.81,868.88,63.49,34326.73,57.92,28886.18,72.3,2385.7,23.41,1402.6,24.2,0.052,37.88,11.4,47.65,0.000438,51.63,-0.35674,67.18,-0.93554,62.28,-0.79527,66.46,-1.04164,63.8,20.25,59.49,105.47,66.46,129.54,60.21,7.04,75.38,804,60.57,67.8,61.82,2.03,81.55,20.47,69.97,68.08,56.82,0.34,57.57,0.88,78.68,2.38,72.3,8583.72,66.11,5962.55,67.93,18072.55,26.23,96,25.67,96,34.34,89,67.55,320.38,71.32,12.5
"Estonia","EST",2.4,0.45,12.76,7.96,7.58,34.4,35.75,3.11,39.14,0.19,38.71,0.37,34.68,33.92,37.27,26.4,41.39,0.01,0.01,1.61,29.96,0.01,2.29,32.55,44.46,22.07,38.44,43.3,16.33,0.01,24.52,23.5,43.96,33.89,40.25,70.21,0.01,0.01,13.39,0.01,32.63,36.86,32.44,35.57,33.83,34.8,39.92,34.26,20.34,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,21.46,9.69,22.72,0.00074,19.05,0.92,18.68,7e-05,0.01,0,0.01,0,24.22,18178.47,49.44,1.39541,24.55,14495.79,47.4,1.11272,18.67,3624.23,27.81,0.2782,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,99573.21,81.11,7.64342,20,1608.58,31.15,0.12348,0.01,0,0.01,0,27.44,17226.66,38.6,1.32235,45.3,72.82,43.64,12.92,20.34,12.1,23.94,16.1,38.01,15869.43,38.87,4047.9,30.25,0,61.99,242.23,16,99.34,16.66,99.59,0.01,100,0.01,100,30.86,132.27,19.49,1066.82,11.64,2.9,47.44,118,44.58,56.25,43.35,172,22.13,22.26,77.87,24.61,0.26449,54.77,136017,89.99,10.04,0.01,0,0.01,0,0.01,0,0.01,0,47.44,70.06,40.78,25848.97,34.24,615.76,33.89,556.41,13.35,20,13.43,0.002,0.01,0,0.01,0,32.45,1.03241,32.82,0.965,40.51,0.60389,33.54,0.96976,32.07,314,32.82,657.6,35.96,538,35.19,1046.38,34.87,18,32.82,7.1,35.58,620.63,34.58,83.1,34.24,101.17,65.92,0.12,38.73,5.87,24.91,67.91,35.57,13.07,37.12,869.47,30.46,225.14,26.23,96,25.67,96,12.49,98,34.91,5467.38,49.07,4.1
"Eswatini","SWZ",1.77,0.14,22.46,22.78,14.17,35.09,60.37,49.11,68.88,0.44,68.22,0.85,60.05,55.77,60.22,13.16,54.51,0.14,0.01,0.01,19.8,0.14,2.69,0.01,77.67,57.17,52.33,57.17,55.23,46.3,58.49,38.9,80.26,64.76,62.88,23.94,0.35,0.01,72.44,0.01,60.82,59.29,53.68,52.97,60.99,55.15,65.76,63.22,2.74,23.1,632.66,33.85,0.06269,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,2722.97,21.85,0.26984,16.43,2705.13,23.21,0.26807,16.81,2659.84,26.84,0.26358,27.7,35.55,33,0.00352,0.01,0,0.01,0,0.01,0,0.01,0,26.88,77280.59,84.57,7.6583,29.04,12446.95,57.31,1.23346,0.01,0,0.01,0,0.01,0,0.01,0,93.27,42.6,64.68,9.96,57.19,6.81,57.16,10.96,51.86,6556.29,52.8,1430.56,54.7,91.24,59.75,170.81,58.61,57.56,52.04,52,53.4,34.29,40.14,30.6,62.28,1.05,54.94,194.07,30.77,8.4,49.19,116,82.72,69.26,77.87,457.46,64.43,74.63,38.01,5.94,0.41578,22.26,1019,25.75,0.1,12.05,9.25,0.01,0,0.01,0,0.01,0,100,16366.27,67.18,35775.5,58.69,30799.5,54.94,1382.98,52.48,194230,100,19.162,0.01,0,0.01,0,53.51,-0.47396,69.12,-1.0538,55.91,-0.39554,62.88,-0.90118,66.46,16.53,43.35,391.85,53.85,239.98,52.11,72.01,59.16,276.47,62.88,77.34,51.11,48.81,59.22,37.54,55.42,87.97,68.61,0.09,61.37,0.61,67.55,5.02,65.76,5439.32,61.7,4700.53,62.28,10807.78,46.35,86,44.3,88,0.01,99,56.65,1077.45,52.45,4.9
