"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"El Salvador","SLV",14.96,7.32,30.58,47.91,12.33,48.41,56.33,36.77,62.89,35.49,54.58,0.68,56.84,48.51,62.61,45.05,40.21,56.56,40.05,1.57,23.47,0.17,3.25,24.41,45.61,58.69,57.81,65.04,36.9,28.28,36.21,48.39,76.69,52.56,61.7,27.97,23.63,67.65,46.16,0.01,54.46,59.33,51.68,48.75,45.32,55.3,70.88,47.17,43.02,49.39,52836.71,100,0.82016,49.03,15054.18,57.2,0.23368,44.84,891.66,52.7,0.01384,37.91,238.24,37.26,0.0037,40.55,114.16,40,0.00177,43.36,52.12,41.53,0.00081,20.2,6.49,18.71,1e-04,20.51,6.49,19.6,1e-04,0.01,0,0.01,0,23.55,17783.78,22.19,0.27605,24.55,15854.94,22.88,0.24611,24.55,12732.75,23.21,0.19764,49.47,38452.08,50.82,0.59687,0.01,0,0.01,0,0.01,0,0.01,0,40.48,496052.1,100,7.7,46.58,114368.07,62.93,1.77529,0.01,0,0.01,0,25.44,16536.09,23.43,0.25668,50.7,73,41.04,14.32,58.82,6.9,58.56,12,55.67,7984.42,60.03,1270.78,48.37,51.31,87.45,1627.54,29.36,97.22,46.38,82.89,28.59,96.8,27.97,87.3,51.4,70.64,25.51,1483.7,40.78,9.9,57.41,115,58.82,60.66,100,897.8,51.86,42.58,55.67,12.58,0.38833,28.75,5149,27.21,0.08,25.42,400,21.96,0.01,62.54,296000,73.18,4.63,58.17,331.66,61.42,28861.91,56.65,17888.57,43.84,695.43,45.48,156732.6,46.85,2.492,0.01,0,0.01,0,53.98,-0.50672,54.94,-0.36495,55.18,-0.26003,63.8,-0.85593,46.73,197.54,57.16,183.8,61.13,119.9,38.87,611.02,44.39,46,46.26,14.2,40.51,253.62,63.49,35.62,65.76,83.45,87.45,0.02,77.11,0.17,52.8,28.59,53.74,238.84,40.78,908.65,47.9,974.67,48.58,85,43.69,89,37.52,86,59.49,1355.08,27.18,1
"Equatorial Guinea","GNQ",3.26,0.85,12.51,10.88,3.68,48.89,54.32,58.15,70.9,0.01,67.98,0.01,75.29,66.19,59.57,60.02,32.69,1.79,0.12,0.01,24.13,0.01,47.75,13.29,77.62,68.91,40.45,40.23,55.98,46.42,72.85,60.41,69.38,61.13,84.04,0.01,0.01,0.01,0.01,0.01,87.81,64.55,67.4,60.46,71.17,65.35,54.3,55.37,65.05,21.74,680.8,32.18,0.05517,19.65,86.52,23.63,0.00701,0.01,0,0.01,0,16.52,0.07,16.2,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.57,6107.54,29.74,0.49497,18.67,5621.48,31.33,0.45558,19.04,4892.56,33.89,0.39651,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.12,86605.01,56.72,7.01873,34.01,28648.13,67.06,2.32173,47.07,3897.4,77.46,0.31586,12.9,30.66,13.7,0.00248,79.55,58.26,75.73,9.35,63.49,5.6,74.79,9.2,44.82,16604.27,36.51,6988.49,43.59,12.81,37.12,-73.14,60.87,64.67,51.48,66.31,43.19,66.29,49.9,23.8,71.8,1.5,73.91,448.58,54.03,18.17,67.55,104.29,67.93,62.78,70.86,302.88,62.28,61.9,19.49,4.12,0.45872,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,79.55,4518.29,61.13,28489.91,70.86,41315.92,61.99,1569.79,0.01,0,0.01,0,0.01,0,0.01,0,100,-1.82638,77.11,-1.43818,53.51,-0.17046,77.87,-1.48909,60.99,40.2,74.49,50.2,56.16,163.51,65.09,1.17,63.68,301,79.55,88.2,62.28,1.19,61.99,38.11,72.3,72.86,42.34,3.18,51.16,1.75,73.91,7.94,58.17,666.84,48.84,1463,59.75,3802.05,75.85,53,72.78,55,49.87,75,48.84,3147.34,21.88,0.7
"Eritrea","ERI",7.69,2.28,25.96,19.13,14.77,61.93,67.42,68.11,55.1,0.16,63.24,0.7,73.72,62.45,68.32,45.42,76.56,32.38,0.03,1.94,25.19,0.01,37.41,17.84,63.44,85.97,73.01,51.9,75.93,52.9,82.66,64.81,49.27,63.18,53.74,41.62,0.01,0.01,0.82,0.59,76.52,71.02,62.3,59.25,65.97,73.22,63.74,70.64,29.21,30.57,4903.16,41.63,0.12247,27.3,806.22,29.55,0.02014,30.67,53.86,36.61,0.00135,15.6,0.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.38,99.73,26.38,0.00249,26.4,91.63,28.65,0.00229,0.01,0,0.01,0,21.51,14232.93,25.21,0.3555,22.54,14035.32,26.84,0.35056,24.88,13635.98,31.33,0.34059,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.91,266374.46,50.84,6.65326,26.26,9897.09,36.98,0.2472,38.76,189.77,41.04,0.00474,17.84,2466.88,17.84,0.06162,64.76,65.74,62.14,10.57,73.91,3.9,100,5,77.11,1670.2,69.12,458.03,62.88,204.54,42.84,-3.9,71.17,55.8,81.01,14.1,50.71,47.97,55.19,9.2,68.32,2.11,100,146.05,58.89,23.61,71.32,99.85,47.55,55.43,51.05,174.88,63.18,66.02,39.29,6.26,0.35475,33.05,9768,52.4,0.99,0.01,0,0.01,0,0.01,0,0.01,0,59.75,417.07,60.3,28385.69,61.42,26670.33,72.3,2066.65,0.01,0,67.49,11.102,35.39,5,0.01,0,71.8,-1.20288,81.55,-1.72097,64.11,-0.72958,78.68,-1.56438,63.49,28.53,61.13,132.7,61.42,117.96,57.16,5.97,70.54,480,61.7,43.4,57.66,2.97,79.55,26.26,85.59,57.84,58.69,0.56,54.1,1.3,81.55,5.17,75.73,5116.11,66.11,3839.21,70.41,9594.13,26.82,95,26.19,95,35.48,88,84.04,239.8,69.74,13.3
"Estonia","EST",1.86,0.44,7.87,6.58,2.13,34.78,33.09,1.42,37.87,0.18,38.53,0.01,32.06,30.25,37.75,27.6,40.39,0.01,0.01,1.56,27.94,0.01,2.26,31.25,36.43,21.75,33.66,44.93,20.06,0.01,29.58,0.68,34.06,52.33,30.46,62.89,0.01,0.01,0.01,0.01,30.65,33.53,35.7,31.62,24.52,33.18,42.96,23.59,32.29,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,19.84,6.22,22.36,0.00047,17.94,0.64,18.31,5e-05,0.01,0,0.01,0,23.21,16790.3,47.4,1.26747,22.19,13486.94,46.62,1.01811,16.81,3149.42,24.88,0.23774,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.19,101033.38,79.86,7.62683,20,1586.59,31.5,0.11977,0.01,0,0.01,0,25.77,16760.74,37.89,1.26524,36.2,78.45,36.67,15.1,15.22,13,31.08,16.1,34.91,33040.71,32.45,9549.37,32.26,0,62.58,445.92,19.23,99.55,20.92,99.15,0.01,100,0.01,100,29.14,325.23,30.03,1445.61,0.01,2.5,46.61,124,34.24,48.64,33.89,117.8,34.91,25.16,76.4,29.96,0.14119,49.23,80755,80.35,6.13,0.01,0,0.01,0,0.01,0,0.01,0,54.46,223.18,38.01,18862.08,32.07,524.85,33.19,460.93,0.01,0,0.01,0,0.01,0,0.01,0,30.03,1.24243,31.28,1.10936,38.58,0.64962,29.14,1.28188,34.91,346.3,36.51,652.7,32.82,469,30.46,2512.39,28.77,9,20.89,2.8,33.54,762.27,33.19,96.29,32.82,105.95,62.88,0.38,38.87,7.28,32.45,69.05,33.19,9.09,22.89,249.01,17.28,84.9,33.64,93,32.89,93,30.43,91,32.82,8744.69,49.71,3.7
"Eswatini","SWZ",1.82,0.14,23.72,18.26,12.92,56.59,61.26,51.73,68.99,0.14,66.26,0.72,53.78,55.74,55.41,53.55,61.07,0.14,0.01,0.01,20.13,0.14,2.64,0.01,69.63,56.16,56.91,63.29,55.06,40.38,60.2,53.5,82.26,63.8,62.58,25.75,0.01,0.01,52.04,0.01,54.07,53.49,56.01,51.28,60.31,49.92,61.5,64.51,44.46,22.08,696.61,33.43,0.06457,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.05,3101.25,22.54,0.28745,16.43,3081.47,24.22,0.28561,16.43,3031.16,28.13,0.28095,27.7,37,33,0.00343,0.01,0,0.01,0,0.01,0,0.01,0,24.75,82691.7,84.57,7.6645,28.34,12698.14,56.62,1.17696,0.01,0,0.01,0,0.01,0,0.01,0,77.11,59.25,62.88,10.53,56.9,7.35,55.42,12.59,55.91,7844.51,57.92,1364.09,67.93,281.88,58.96,238.6,56.76,68.62,53.42,62.5,40.86,73.5,39.91,51.7,62.58,7.11,57.92,935.27,45.09,13,63.49,109,84.04,70.47,80.51,499,63.49,66.52,43.84,6.95,0.39206,22.16,1334,29.93,0.12,0.01,0,0.01,0,0.01,0,0.01,0,100,18886.78,59.49,27809.34,59.22,20739.06,54.7,1133.96,42.47,98480,63.76,8.842,0.01,0,0.01,0,50.7,-0.27094,57.66,-0.54093,55.42,-0.26701,51.63,-0.28364,66.46,21.54,47.2,393.9,51.86,205.55,50.7,43.59,58.4,180.19,62.28,45.91,49.54,34.55,57.92,44.16,43.35,100.69,61.99,0.43,56.16,1.02,66.81,10.65,69.12,3139.63,60.57,2833.17,64.11,6374.13,40.55,90,40.98,90,52.87,70,62.28,1078.81,59.88,6.2
"Ethiopia","ETH",4.8,0.36,63.88,64.62,59.04,68.33,64.03,68.26,58.94,63.13,69.26,46.94,62.12,70.56,69.86,68.49,66.69,39.85,0.01,0.01,29.42,0.01,63.66,0.01,60.41,81.54,70.55,48.38,89,57.3,79.69,53.42,49.27,69.54,59.75,60.62,62.3,66.63,56.61,38.92,59.43,64.94,70.57,73.12,68.08,70.85,68.89,71.15,65.93,59.06,102591.08,39.59,0.10699,50.07,16807.74,28.85,0.01753,38.46,283.28,30.82,3e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.85,201299.82,17.94,0.20993,45.85,175068.41,18.67,0.18258,46.62,133509.52,19.75,0.13924,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,73.01,6589473.13,54.63,6.87208,76.25,897546.94,52.27,0.93604,74.22,103129.71,56.4,0.10755,0.01,0,0.01,0,64.43,65.97,56.65,11.37,84.04,2.8,79.11,8.6,74.49,2009.56,66.81,618.4,51.4,101.97,45.54,9.42,79.21,45.13,100,8.07,52.61,44.3,62.41,5.2,77.87,0.59,81.55,372.18,47,13.8,60.71,112,47.55,55.43,51.05,174.88,68.32,74.65,39.97,6.31,0.37927,73.49,894501,50.01,0.84,70.51,434200,55.05,0.41,73.59,725000,60.33,0.68,65.76,802.49,71.8,35135.63,74.49,46141.34,65.42,1848.97,71.53,2191036,44.8,2.17,40.91,40.2,37.03,4.2e-05,56.16,-0.55749,62.88,-0.69796,75.09,-1.67959,56.16,-0.45365,75.73,9.28,65.76,82.9,87.45,40.1,61.13,3.16,68.62,401,67.55,57.7,61.13,1.52,82.12,24.01,70.86,74.58,70.41,0.12,69.12,0.29,67.18,10.49,72.3,3932.33,67.93,3974.97,73.35,10875.32,66.22,68,68.38,68,63.3,57,66.81,777.17,66.57,10.7
"Federated States of Micronesia","FSM",3.57,1.12,11.4,9.91,12.26,12.21,60.75,50.91,48.7,0.01,63.49,0.76,47.84,50.7,39.73,59.47,0.77,0.12,53.8,0.01,0.01,50.03,1.7,40.25,75.51,52.2,59.87,57.7,43.56,46.01,70.1,47.81,56.55,53.74,38.01,0.01,0.01,0.01,58.3,0.01,50.17,45.62,55.92,43.03,54.16,44.94,35.13,53.54,66.06,12.16,7.66,23.8,0.00997,0.01,0,0.01,0,0.01,0,0.01,0,39.12,289.8,80.82,0.37721,40.05,102.88,88.95,0.13391,35.33,12.6,60.92,0.01639,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,31.74,1039.06,63.91,1.35244,37.88,126.42,53.13,0.16455,60.04,0.3,63.94,0.00039,9.04,2475.35,18.49,3.22194,21.06,2475.35,69.57,3.22194,0.01,0,0.01,0,25.11,15948.12,64.51,20.75822,61.13,67.7,93.27,8.49,47.67,9.5,57.16,12.27,64.11,3964.99,55.91,1604.5,82.72,934.24,40.25,-39.84,46.52,88.31,40.78,88.31,39.97,78.58,52.97,12.5,54.7,33.88,89.84,207.37,38.94,9.48,58.69,113.74,53.27,58.25,60.03,234.03,56.9,49.8,37.12,5.93,0.20714,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,66.46,824.99,77.87,39617.57,54.22,15794.02,57.92,1330.06,37.58,27000,90.45,24.574,0.01,0,0.01,0,47.67,-0.14321,52.8,-0.22302,44.09,0.31911,47.2,0.00564,59.22,55.98,52.8,258.46,44.82,290.72,41.31,429.94,50.42,79.57,58.17,31.99,40.25,261.4,44.09,73.95,51.16,96.97,37.42,6.46,20.45,38.74,56.65,20.96,54.7,292.17,56.9,2479.34,49.3,1155.12,64.42,73,64.24,72,69.67,52,59.22,1383.67,0.01,0.1
"Fiji","FJI",6.72,2.8,16.11,19.53,11.74,18.25,55.86,38.47,50.2,0.46,57.22,0.75,43.76,49.29,45.96,2.66,49.71,53.59,55.44,30.87,0.01,2.66,0.01,54.67,67.19,41.34,50.35,69.6,30.08,35.87,52.46,38.7,47.55,49.07,54.22,0.33,29.67,0.01,55.9,0.01,42.98,44.55,52.99,47.57,47.52,47.77,44.22,54.38,0.13,31.52,7007,81.28,0.79709,37.74,4226.21,70.9,0.48076,47.51,1175.8,72.75,0.13375,50.35,928.68,66.17,0.10564,46.56,263.65,63.63,0.02999,49.29,143.72,59.71,0.01635,25.28,80.47,33.64,0.00915,25.28,60.43,34.94,0.00687,28.49,46.45,40.41,0.00528,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.53,6533.19,58.02,0.74319,36.69,63.81,40.39,0.00726,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.02,199117.15,66.38,22.65075,61.99,67.28,72.82,9.8,39.43,10.8,43.35,14.4,50,12367.94,50.7,2434.87,71.32,366,67.93,650.51,36.98,94.26,24.46,98.43,29.52,96,43.58,44.8,59.49,13.83,46.26,1178.3,27.32,6.3,54.82,117,47.2,55.41,47.9,162.85,53.98,45.58,47.2,8.13,0.3591,11.15,17,0.01,0,25.77,430,34.15,0.05,0.01,0,0.01,0,38.3,46.21,78.68,39866.25,57.92,19042.05,61.42,1556.3,43.21,122511.6,72.31,14.048,0.01,0,0.01,0,40.78,0.35905,45.3,0.09231,39.15,0.63948,50.7,-0.24565,56.16,78,50,310.51,50.23,215.68,45.06,207.06,40.92,34,55.18,25.4,39.15,300.1,55.18,49.82,50.46,97.3,51.4,1.16,30.88,12,54.46,25.93,55.91,405.1,53.98,2078.96,53.27,1936.38,0.01,99,0.01,99,23.07,94,51.63,2440.22,47.86,3.4
"Finland","FIN",1.29,0.5,3.31,4.41,0.52,15.84,24.92,0.55,33.62,0.16,22.54,0.01,2.48,5.61,26.64,5.77,25.87,0.01,0.01,2.54,35.53,0.01,2.09,38.95,25.93,14.25,28.57,36.51,0.43,0.01,33.86,0.61,26.07,57.16,25.51,41.27,0.01,0.01,0.01,0.01,12.1,0.51,18.95,31.07,0.3,22.9,30.99,0.88,37.77,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.03,6336.75,50.34,0.11467,33.31,440.35,36.19,0.00797,0.01,0,0.01,0,32.61,69916.33,47.01,1.26517,31.33,49677.81,41.16,0.89895,28.13,24014.58,36.15,0.43456,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.45,343740.62,44.21,6.22017,21.41,3006,23.5,0.0544,0.01,0,0.01,0,38.6,85764.29,39.31,1.55195,27.7,81.65,24.27,16.47,19.98,12.8,10.16,19.3,27.18,47593.89,30.03,11036.53,32.26,0,41.31,-16.64,0.01,100,18.71,99.45,0.01,100,0.01,100,31.68,310.45,36.2,1299.88,0.01,2.5,36.67,131,25.51,44.48,26.65,89.11,37.12,26.01,89.84,34.06,0.10949,40.63,26643,41.93,0.48,0.01,0,0.01,0,0.01,0,0.01,0,32.07,22.8,20.45,11321.32,21.32,135.96,18.45,268.41,0.01,0,0.01,0,0.01,0,0.01,0,10.16,2.21584,14.41,1.93686,26.09,1.08068,0.01,2.02707,24.91,458.9,14.41,1488,40.91,328,23.6,4900.46,8.77,3,0.01,1.9,26.65,1608.19,44.33,73.45,10.16,126.67,51.63,1.15,29.59,13.18,19.49,88.2,0.01,2.12,6.73,92.87,10.16,53.54,42.94,89,43.69,89,28.73,92,27.7,11107.15,24.17,0.8
"France","FRA",5.97,2.69,13.24,5.4,13.52,31.79,27.14,0.52,29.44,2.71,4.08,3.35,32.12,22.95,38.16,27.98,30.1,1.99,0.13,58.29,58.92,0.01,2.82,40.87,11.98,35.32,29.95,42.84,0.49,0.01,30.14,0.48,19.42,57.41,22.89,53.84,37.07,0.01,19.34,0.58,29.13,35.42,17.68,23.88,28.62,35.72,40.76,27.88,28.08,40.23,18577.27,28.32,0.02808,29.39,1256.7,18.71,0.0019,0.01,0,0.01,0,30.39,99.61,17.48,0.00015,0.01,0,0.01,0,0.01,0,0.01,0,63.19,76134.86,50.97,0.11508,62.83,59157.17,56.37,0.08942,60.85,30686.35,56.51,0.04638,64.16,1067067.86,52.98,1.61294,64.16,940609.62,53.45,1.42179,64.16,730524.82,55.96,1.10423,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,65.63,3898210.59,40.18,5.89237,50.6,171264.97,37.74,0.25888,0.01,0,0.01,0,54.31,455957.9,30.75,0.68921,21.32,82.46,6.73,17.45,35.41,11.4,35.24,15.5,28.68,45584.57,31.28,10140.52,32.26,0,56.9,190.89,0.01,100,23.71,98.65,0.01,100,0.01,100,17.28,425.6,52.56,1031.38,0.01,2.5,22.89,141,18.45,42.28,20.45,80,40.91,29.11,80.51,31.61,0.08878,64.75,401698,44.77,0.6,47.18,21400,29.13,0.03,0.01,0,0.01,0,50,151.13,21.32,11322.37,0.01,101.96,26.09,294.15,23.82,3791.4,15.7,0.006,33.99,1,0.01,0,29.59,1.2595,28.68,1.35209,45.3,0.27899,27.7,1.43832,12.55,651.3,24.91,1116,24.91,598,22.89,5721.85,27.27,8,30.03,4.1,27.18,1507,45.54,70.47,36.82,103.2,55.06,0.87,35.24,9.24,34.91,65.8,24.27,5.78,26.09,323.3,34.24,178.87,22.49,96,22.15,96,44.45,80,30.03,10027.99,30.18,1.2
"Gabon","GAB",4.77,1.49,15.24,21.11,3.29,50.92,50.07,45.05,60.64,0.44,69.64,0.01,60.62,58.95,52.34,54.42,46.36,0.01,0.12,21.6,35.62,0.01,40.08,44.44,64.11,52.8,43.91,42.3,52.03,32.36,47.92,51.03,52.03,61.99,69.12,21.09,0.4,0.01,0.01,0.01,65.29,56.29,54.19,60.8,62.18,59.51,46.03,56.74,52.19,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,19.77,5.26,18.57,2e-04,0.01,0,0.01,0,0.01,0,0.01,0,19.47,5.95,20.54,0.00022,20.15,5.95,20.88,0.00022,24.24,5.69,24.9,0.00021,26.52,28410.77,40.82,1.07146,27.81,27152.1,47.01,1.02399,28.46,24715.49,50.72,0.9321,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,118344.93,27.15,4.46315,35.48,30241.77,55.95,1.14051,46.29,3111.06,58.89,0.11733,40.04,91288.48,49.32,3.44277,64.11,66.06,64.11,10.38,53.27,8.3,52.33,12.8,47.9,14058.2,40.25,6000.81,52.8,106.9,33.89,-208.2,47.56,84.55,56.93,49.2,36.97,86.27,28.33,87,61.85,7.25,37.12,1289.82,48.55,15,53.63,118,48.84,55.94,55.42,196.91,61.99,61.79,38.01,6.02,0.41692,19.99,855,22.25,0.04,15.79,8,0.01,0,0.01,0,0.01,0,77.11,2822.15,66.46,31416.66,67.55,38520.99,67.93,1932.17,0.01,0,0.01,0,0.01,0,0.01,0,63.8,-0.82037,66.81,-0.92525,53.03,-0.10304,59.75,-0.68243,57.66,68.2,50.93,294.6,55.91,164.13,66.11,0.72,61.79,252,62.58,46,65.09,0.71,57.16,44.37,56.65,93.37,26.09,26.24,62.58,0.51,59.75,17.85,60.57,1044.06,50.7,1628.26,59.49,3730.55,61.86,75,62.95,74,36.5,87,48.6,3195.93,44.22,2.7
"Gambia","GMB",4.94,0.67,36.36,57.31,13.31,63.01,72.04,52.32,63.14,41.49,62.64,0.6,56.93,69,72.46,51.31,67.29,0.01,0.16,33.2,39.98,0.01,0.14,21.32,75.78,74.51,72.07,66.18,53.96,58.47,48.65,48.83,51.38,76.4,64.11,35.47,29.83,67.5,35.79,0.01,59.77,54.22,71.55,63.8,71.95,70.58,74.38,64.87,40.59,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.53,352.02,50.4,0.01647,0.01,0,0.01,0,0.01,0,0.01,0,29.34,277.56,36.5,0.01299,29.03,155,35.35,0.00725,32.11,85.98,37.97,0.00402,28.13,35993.95,53.93,1.68426,28.13,32680.07,55.96,1.52919,29.1,26556.69,58.76,1.24266,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.88,103973.48,30.62,4.86521,0.01,0,0.01,0,0.01,0,0.01,0,19.98,5061.56,22.75,0.23684,71.32,61.54,80.51,9.08,75.41,3.7,73.63,9.3,72.82,2033.67,71.32,366.83,72.3,391.82,60.57,290.93,50.48,79.91,57.68,46.5,46.73,56.2,73.16,1.6,71.32,1.81,33.19,1339.72,41.54,11.7,57.41,115,50,56.43,52.8,183.48,76.4,83.72,26.65,4.94,0.39641,31.53,8102,39.9,0.37,27.89,878,31.9,0.04,59.45,162000,76.65,7.32,69.54,1130.08,41.04,20359.31,69.97,40181.24,77.11,2426.3,34.59,17280,37.04,0.82,0.01,0,0.01,0,58.17,-0.62823,61.42,-0.6465,52.8,-0.08403,55.67,-0.43495,74.49,11.4,68.72,70,63.8,108.99,63.8,1.49,75.78,597,68.32,60.4,71.32,0.17,69.12,31.28,71.32,73.95,71.56,0.09,73.08,0.24,78.68,5.56,64.11,2049.09,65.76,3740.67,64.76,7082.75,35.62,92,35.01,92,53.61,68,71.8,475.87,63.06,8
