"Country","ISO3","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Chad","TCD",2.92,0.12,71.27,69.21,70.33,74.36,65.61,73.43,78.84,56.91,73.48,50.08,83.98,82.71,74.92,93.62,58.62,0.01,0.01,0.01,58.32,0.01,57.72,0.01,75.56,85.73,63.55,45.01,78.97,69.69,66.71,79.2,58.49,93.27,89.84,70.58,58.55,44.61,37.96,66.06,85.73,82.26,79.15,79.39,90.03,81.22,69.11,100,87.65,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,55.44,365034.27,64.96,3.43087,54.43,283505.45,64.16,2.6646,51.6,156715.47,60.62,1.47293,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,49.46,755079.78,58.49,7.09682,57.31,250107.07,68.27,2.3507,55.45,12208.9,58.89,0.11475,0.01,0,0.01,0,84.04,50.05,67.93,9.59,87.45,1.8,84.04,6.2,74.49,1353.3,54.22,1546.06,50,68.53,40.51,-11.83,74.84,42.09,83.33,10.17,81.32,5.92,59.72,2.5,61.99,1.08,71.8,143.07,79.72,39.2,78.68,94,55.18,60.23,61.99,256.42,93.27,101.61,31.68,5.43,0.48057,69.94,334998,71.22,3,58.29,65400,58.82,0.5,45.18,17916.67,44.05,0.12,67.55,890.9,64.43,33242.52,71.8,54622.68,93.27,3069.87,40.57,37519,35.52,0.346,61.45,492,71.02,0.00459,87.45,-1.52294,84.04,-1.57665,80.51,-1.96676,84.04,-1.6167,75.73,6.76,82.72,22.24,79.55,59.06,79.24,0.15,93.27,1283.83,86.91,157.71,74.49,0.06,84.04,18.51,85.59,50.87,52.56,0.66,71.8,0.19,87.45,1.94,100,23188.83,100,11582.48,100,42024.64,100,19,100,30,67.34,48,70.86,343.48,48.49,8.3
"Chile","CHL",15.91,13,19.48,18.46,9.9,40.45,37.82,10.44,53.47,2.51,40.46,0.64,32.28,46.9,43.05,33.56,45.8,74.26,63.93,24.52,31.12,0.01,43.63,39.6,31.26,36.14,42.71,42.42,26.2,0.47,41.43,23.3,75.06,37.72,53.98,20.87,75.38,0.01,40.42,0.01,29.16,35.74,48.16,57.78,37.08,53.43,34.69,36,31.28,63.67,128186.38,78.58,0.78021,69.57,110571.19,81.22,0.673,75.5,25528.4,78.57,0.15538,64.3,3895.85,52.18,0.02371,69.96,3460.42,58.98,0.02106,75.66,2923.66,65.17,0.01779,28.05,153.39,23.09,0.00093,27.52,110.51,23.44,0.00067,24.24,6.44,21.44,4e-05,34.53,77077.04,28.78,0.46913,34.21,63100.84,28.13,0.38407,34.53,44559.39,27.49,0.27121,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.9,1013081.75,43.49,6.16616,42.99,86424.31,44.74,0.52602,41.3,286.21,38.49,0.00174,44.22,153722.21,35.46,0.93564,33.54,78.43,29.14,15.14,38.73,10.3,33.72,15,42.59,15217.64,42.84,3750.06,41.04,9.46,43.84,-0.29,24.25,97.85,28.31,96.17,22.11,98.39,0.01,100,38.3,85.42,44.82,885.59,12.18,3.1,44.58,123,80.51,68.86,69.97,328.28,41.83,33.87,58.96,13.17,0.3642,26.03,2482,16.73,0.01,73.2,339980.92,77.63,1.95,0.01,0,0.01,0,55.18,168.82,37.42,22216.92,42.59,6653.4,30.46,401.14,45.13,62375.4,36.2,0.378,0.01,0,0.01,0,27.18,1.37673,31.28,1.16823,43.84,0.43319,29.14,1.31331,50.93,103.9,45.54,377.29,50,228,66.77,2.13,39.97,22.94,34.4,8.88,65.42,0.63,57.92,41.7,40.25,98.98,22.89,32.33,53.27,1.19,34.24,56.73,38.58,22.36,30.88,616.09,39.15,508.05,28.61,95,30.13,95,35.52,89,42.34,4215.31,49.54,8.7
"China","CHN",40.45,64.27,25.46,23.2,26.57,26.78,47.97,36.86,26.55,3,47.75,7.11,52.92,49.87,50.86,8.68,43.51,61.25,61.44,83.16,78,74.98,53.13,46.59,48.07,53.61,47.6,43.15,45.43,26.08,49.11,31.74,49.69,15.96,23.6,36.12,74.74,0.01,82.87,0.61,49.97,56.04,52.24,53.09,44.73,51.64,50.09,45.97,1.64,100,2414002.64,45.72,0.18396,100,657430.39,37.4,0.0501,78.67,33816.84,39.27,0.00258,100,63575.38,39.73,0.00484,89.05,18682.85,38.36,0.00142,88.64,13832.66,44.72,0.00105,100,6346938.35,67.95,0.48367,100,5295335.86,67.8,0.40353,100,3404103.69,71.8,0.25941,100,35737464.26,61.28,2.72335,100,28673032.1,61.28,2.18501,100,19225040.84,59.98,1.46503,100,13078379.47,61.81,0.99663,100,1588738.76,52.13,0.12107,80.15,71103.8,68.81,0.00542,100,66856716.62,32.45,5.09478,89.99,2246777.99,33.65,0.17121,60.42,22343.64,37.88,0.0017,77.26,6619386.46,28.1,0.50443,43.96,73.96,52.56,11.4,55.67,7,51.63,12.3,53.51,7621.32,42.34,3922.51,38.87,2.15,47.9,10.55,43.1,87.06,47.89,71.93,19.47,98.94,34.93,50.9,41.83,62.57,57.66,484.08,20.48,5,49.19,118,45.54,56.22,54.22,203.29,33.89,26.06,56.16,10.69,0.13512,65.35,301123,19.96,0.02,100,5674414.42,55.86,0.42,0.01,0,0.01,0,39.15,35.82,62.58,32474.2,48.14,11080.35,44.09,804.92,100,96531299,68.67,7.35,37.47,7.2,0.01,0,55.42,-0.5203,45.06,0.15077,58.96,-0.49128,53.27,-0.4198,48.37,131.7,56.41,158.05,51.16,213,55.1,42.26,45.54,39.29,43.93,18.53,55.67,5.75,46.02,59.69,53.74,90.44,51.16,0.76,47.79,2,51.4,20.68,42.34,65.57,55.91,2764.89,41.04,691.95,18.07,97,0.01,99,24.53,95,46.73,2958.58,40.51,5.9
"Colombia","COL",39.65,31.74,49.53,47.37,57.72,44.43,46.73,36.73,63.5,42.39,51.63,61.95,55.7,55.74,41.7,43.62,48.21,60.73,51.86,36.02,51.14,2.37,61.35,38.49,37.14,48.95,50.56,51.86,38.11,26.25,44.44,40.96,85.33,49.54,60.57,20.61,66.18,55.85,59.85,64.12,48.6,63.84,52.5,66.48,49.61,47.66,36.49,45.19,42.1,69.83,283563.46,68.6,0.61811,67.06,76208.27,48.75,0.16612,63.76,4917.95,50.24,0.01072,61.4,3224.81,43.72,0.00703,62.74,1854.1,44.75,0.00404,56.92,494.49,45.36,0.00108,37.92,1815.81,29.75,0.00396,39.23,1537.94,29.79,0.00335,45.89,1314.11,36.11,0.00286,58.17,514155.04,42.56,1.12075,58.76,450034.52,45.1,0.98098,59.98,339705.51,45.48,0.74049,44.59,13265.31,37.23,0.02892,33.32,4.01,32.25,1e-05,0.01,0,0.01,0,64.58,3279567.24,59.93,7.14875,72.54,508482.17,55.3,1.10838,63.43,36903.71,54.17,0.08044,49.79,273836.73,29.75,0.59691,39.15,75.06,35.24,14.56,53.74,7.3,44.58,13.3,49.3,9827.49,51.86,1991.98,46.02,41.16,58.43,199.17,33.37,94.22,43.52,82.45,25.57,96.81,26.95,85,45.3,40.04,43.59,934.69,37.64,11,44.58,123,72.82,66.51,100,1079,49.07,43.74,53.27,9.58,0.40112,25.38,2248,16.73,0.01,70.34,290330.25,62.26,0.64,59.17,176416.67,52.71,0.38,50,107.97,60.3,31781.96,57.41,23882.5,41.04,680.1,66.91,1056461.2,53.53,2.428,68.75,731.6,59.81,0.001712,49.54,-0.23762,47.67,-0.02874,77.87,-1.85091,52.33,-0.39677,46.97,154.5,58.69,110.5,60.85,131.91,72.63,0.35,54.22,84.92,45.4,19.68,69.75,0.16,60.85,36.9,25.51,105.52,18.45,40.31,59.75,0.56,44.09,36.08,48.6,169.21,38.87,887.27,48.84,1860.53,36.89,92,37.83,92,53.45,70,51.86,2230.66,44.82,7
"Comoros","COM",2.81,0.32,24.69,18.47,15.22,53.57,64.39,57.07,67.68,0.17,50.82,0.76,71.19,65.11,52.47,59.48,49.27,2.12,0.12,0.01,0.01,2.83,0.16,31.35,65.09,66.73,69.54,56.92,51.98,51.08,72.96,54.75,78.93,65.42,60.03,0.01,46.62,0.01,58.39,0.01,74.8,67.75,66.88,62.19,66.35,61.2,44.98,67.43,52.46,24.77,1289.21,49.05,0.20963,22.45,235.4,33.29,0.03828,0.01,0,0.01,0,17.98,1.69,20.73,0.00027,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.38,4304.84,55.04,0.7,46.84,614.98,49.79,0.1,0.01,0,0.01,0,22.44,46627.58,76.44,7.58201,0.01,0,0.01,0,0.01,0,0.01,0,24.1,11637.92,40.78,1.89242,64.43,61.28,65.76,9.85,71.32,3.7,62.43,10.3,69.12,2160.85,69.97,255.63,53.98,99.4,60.03,238,45.03,85.04,60.01,33.78,42.57,58.01,61.29,2.4,73.63,0.17,72.3,139.59,46.53,17.04,64.43,104,81.55,69.21,76.4,430.57,65.09,74.79,30.46,5.39,0.40019,0.01,0,0.01,0,38.32,3507.83,56.71,0.44,0.01,0,0.01,0,29.14,12.54,58.43,30972.54,57.66,24549.69,67.93,2157.72,44.04,56800,77.41,9.286,0.01,0,0.01,0,62.28,-0.79029,89.84,-1.77554,68.32,-1.10735,67.18,-1.03297,65.09,17.75,68.72,63.48,52.8,199.7,73.25,0.34,65.76,369.41,66.95,92.26,67.55,0.26,51.86,48.8,65.42,78.43,30.88,6.01,41.31,4.14,71.32,5.49,67.18,5021.81,67.18,5455.46,67.93,14785.91,52.66,81,52.82,81,51.89,74,67.93,404.75,35.73,4.8
"Costa Rica","CRI",14.77,9.68,22.55,23.61,11.04,44.02,43.14,29.75,50.57,2.41,46.95,0.66,41.28,49.41,41.68,37.21,55.01,52.67,45.79,21.22,15.78,0.15,2.39,27.6,29.43,47.25,49.67,50.15,27.36,20.15,52.89,26.87,58.2,39.56,56.16,41.8,33.6,0.01,43.01,0.01,39.4,43.26,46.64,64.89,39.85,44.45,39.09,34.82,39.76,45.87,33925.68,100,0.82016,45.65,9764.87,58.54,0.23607,37.93,232.73,45.9,0.00563,42.5,350.86,44.66,0.00848,45.97,223.57,47.18,0.0054,45.85,84.87,48.83,0.00205,20,7.49,19.44,0.00018,21.24,7.32,20.51,0.00018,23.48,4.12,22.97,1e-04,16.43,3169.91,15.26,0.07663,16.05,2868.72,15.26,0.06935,16.05,2464.33,15.66,0.05958,31.74,920.62,36.15,0.02226,0.01,0,0.01,0,0.01,0,0.01,0,37.17,303030.81,64.8,7.32584,24.19,5520.7,31.85,0.13346,0.01,0,0.01,0,28.1,19875.87,27.1,0.4805,33.19,78.55,26.09,15.47,48.14,8.4,46.37,13.1,46.73,12153.22,52.8,1888.88,44.58,31.03,56.41,135.24,25.26,97.52,29.63,95.46,17.5,99.26,23.19,91.7,47.67,24.63,58.69,422.7,15.18,3.8,47.55,120,60.85,63.32,55.67,220.42,45.06,37.64,54.22,10.15,0.37853,41.81,18560,41.8,0.42,36.57,2793.25,30.87,0.06,0.01,0,0.01,0,48.37,88.63,48.6,28031.13,53.98,18038.84,38.3,628.5,42.63,48281.2,43.4,1.086,0.01,0,0.01,0,37.12,0.55182,41.83,0.27768,45.3,0.36031,41.31,0.46033,41.57,215.8,52.33,210.01,61.85,125,68.07,1.77,43.84,33.53,36.22,10.22,62.58,0.94,46.73,57.37,30.03,103.94,24.91,25.17,54.1,1.07,44.33,35.69,41.04,54.84,24.91,409.82,41.31,702.98,40.89,90,43.26,89,35.52,89,47.2,2942.54,64.11,13.4
"Cote d'Ivoire","CIV",2.62,0.13,52.61,56.88,51.87,49.36,64.07,52.85,68.29,35.55,72.41,25.89,74.34,72.53,66.21,66.77,27.2,0.03,0.14,0.01,35.86,0.01,3.36,0.01,83.91,71.78,67.74,41.29,58.32,43.36,60.67,50.85,60.8,70.86,73.91,36.94,22.8,53.36,16.81,39.87,71.97,76.79,69.84,73.27,74.57,70.99,61.76,72.16,61.79,11.27,0.4,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.03,80.51,23.39,0.00041,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.13,101187.47,30.38,0.52047,40.82,90374.97,31.01,0.46486,41.86,72596.49,32.93,0.37341,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.67,1487758.83,83.12,7.65249,55.3,205798.62,54.04,1.05855,0.01,0,0.01,0,0.01,0,0.01,0,80.51,52.03,87.45,8.42,67.74,4,76.06,8.1,67.55,2369.06,67.93,343.15,48.37,59.13,35.24,-56.54,51.71,71.28,65.78,25.44,41.31,60.3,45.51,16.9,67,0.51,54.94,532.96,52.57,21.1,49.19,118,57.66,61.41,64.11,264.79,71.32,82.61,32.26,5.45,0.44748,44.25,25251,30.84,0.13,33.63,1759.33,15.46,0.01,52.96,90625,53.76,0.43,76.4,2816.43,58.96,31244.62,85.59,68717.38,71.32,2272.11,20.69,490,13.65,0.002,39.35,9.4,40.39,5.2e-05,69.54,-1.10782,74.49,-1.243,75.73,-1.80667,77.87,-1.42153,67.93,14,71.8,47.1,73.91,73.66,72.63,0.35,76.4,700.76,72.78,114.83,68.92,0.17,69.12,27.99,75.09,64.27,50.93,0.78,71.8,0.19,64.43,8.51,67.55,5085.25,76.4,7577.67,72.82,18804.32,61.03,74,77.18,58,50.09,76,72.82,269.12,10.16,1.49
"Croatia","HRV",4.85,1.59,14.8,11.6,8.16,34.24,43.82,1.54,36.13,2.66,32.42,0.37,41.86,35.1,40.61,25.04,39.47,2.6,0.13,41.61,43.7,0.01,0.17,24.94,39.5,38.8,39.78,60.48,23.2,0.01,36.93,0.66,33.57,42.34,33.19,47.93,39.23,0.01,13.96,0.01,41.22,42.5,37.71,37.77,30.35,38.86,42.43,33.58,18.67,39.23,14670.13,57.01,0.34256,35.11,2300.99,38.97,0.05373,0.01,0,0.01,0,22.25,13.59,21.62,0.00032,0.01,0,0.01,0,0.01,0,0.01,0,39.23,2136.13,42.29,0.04988,39.68,1555.6,45.01,0.03632,38.22,511.89,45.84,0.01195,38.45,91974.68,57.04,2.14768,34.86,65668.26,54.93,1.5334,33.25,39853.5,49.86,0.93061,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,37.72,320087.9,70.16,7.47429,0.01,0,0.01,0,0.01,0,0.01,0,25.11,14077.97,24.77,0.32873,36.2,76.39,43.1,12.96,38.73,10.3,38.87,14.3,38.3,20090.02,41.31,4134.01,50.23,71.28,72.82,624.66,19.24,98.56,27.97,96.32,0.01,100,0.01,100,35.89,122.51,38.01,1056.87,0.01,2.5,42.97,124,31.68,47.65,35.57,123.11,30.03,23.06,80.51,25.94,0.20888,46.45,31054,49.45,0.72,40.67,5118.5,37.85,0.12,0.01,0,0.01,0,30.03,13.11,36.2,21292.7,31.68,520.35,32.07,463.49,14.28,55.2,13.65,0.002,0.01,0,0.01,0,45.78,-0.01058,37.12,0.57,40.51,0.57175,44.58,0.08638,38.3,271.1,37.12,568.3,30.88,563.3,46.2,325.14,32.07,8.96,28.72,5.95,44.09,131.79,30.03,94.9,44.33,96.89,49.19,0.91,41.83,4.07,37.12,49.16,26.09,6.49,49.07,1813.6,29.59,196.86,23.91,96,25.35,96,10.73,98,37.72,5854.75,41.31,6.1
"Cuba","CUB",8.2,4.6,14.61,18.29,10.49,16.25,34.19,13.49,36.8,2.72,44.34,0.8,49.34,29.24,10.67,7.46,53.86,2.3,0.13,29.72,13.36,3.57,2.46,42.07,33.52,22.99,38.79,45.73,35.63,21.12,78.53,0.56,33.51,28.68,51.86,26.58,75.89,0.01,64.65,0.01,47.55,51.19,18.97,35.1,37.53,36.4,3.13,38.38,1.45,39.56,15068.05,43.26,0.13653,31.15,1662.07,27.95,0.01506,0.01,0,0.01,0,22.96,17.64,18.21,0.00016,0.01,0,0.01,0,0.01,0,0.01,0,31.84,411.44,28.99,0.00373,30.95,215.66,27.52,0.00195,31.7,68.98,27.65,0.00063,14.46,1635.41,12.38,0.01482,14.46,1296.07,12.38,0.01174,14.87,1007,11.95,0.00912,63.6,307904.94,80.34,2.78995,64.98,33108.6,62.47,0.3,0.01,0,0.01,0,41.3,459001.24,24.96,4.15905,43.42,87168.01,49.03,0.78984,0.01,0,0.01,0,45.02,164264.68,39.31,1.48842,34.24,78.23,32.82,14.86,36.67,10.6,14.41,17.5,41.57,16354.3,36.2,6434.47,40.51,7.17,51.63,36.7,33.07,94.27,38.39,88.75,24.88,97.24,17.93,96.22,72.05,0.2,85.59,29.52,0.01,2.5,31.68,132,46.26,56.59,24.27,81.67,34.24,26.07,62.88,16.96,0.3521,30.83,4718,22.92,0.04,72.18,322783.58,79.79,2.85,0.01,0,0.01,0,45.78,67.95,42.34,25574.82,46.02,9028.11,43.35,781.82,63.67,715794,65.64,6.36,0.01,0,0.01,0,42.08,0.27032,53.74,-0.37995,42.08,0.52476,62.28,-0.82491,12.55,663.5,28.68,892.52,30.46,576.28,40.44,599.13,46.49,43.73,30.29,6.42,45.06,112.97,24.27,103.72,44.09,97.12,60.99,0.2,50.12,1.66,0.01,117.1,45.54,96.84,39.7,924.74,31.28,217.68,28.61,95,0.01,99,10.73,98,47.9,2751.1,60.57,12.02
"Cyprus","CYP",3.21,1.01,10.23,8.28,4.01,32.25,37.65,3.9,25.35,0.51,20.55,0.06,31.69,33.97,39.78,24.76,34.07,2.98,27.88,24.32,0.01,0.01,0.16,33.28,35.12,35.01,40.18,40.67,14.07,0.01,38.79,42.56,30.52,26.09,20.45,43.08,0.31,0.01,0.34,0.01,28.97,34.66,45.19,35.89,24.18,31.12,50.86,26.51,23.13,31.52,5839.67,100,0.82016,35.48,2351.56,62.72,0.33027,0.01,0,0.01,0,20.13,4.76,24.99,0.00067,27.82,3.62,32.83,0.00051,29.81,1.79,34.26,0.00025,21.09,8.43,23.82,0.00118,21.98,8.43,26.4,0.00118,24.62,6.88,28.85,0.00097,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.62,51854.52,63.26,7.28279,0.01,0,0.01,0,0.01,0,0.01,0,26.44,15511,41.9,2.17847,31.28,79.13,39.43,13.56,31.08,11.3,39.43,14.1,36.82,24916.85,43.84,3595.29,29.59,0,55.91,122.48,12.08,99.84,16.38,99.62,0.01,100,0.01,100,34.91,136.17,43.1,940.06,27.54,6.9,65.76,103,29.59,46.3,31.48,107.09,35.89,26.64,61.13,15.82,0.11801,35.25,9461,52.66,0.87,9.74,4,0.01,0,0.01,0,0.01,0,28.2,10.06,27.18,13255.89,10.16,128.03,22.89,284,11.27,2,0.01,0,0.01,0,0.01,0,30.88,1.20464,27.18,1.53257,39.43,0.63968,30.46,1.21648,42.84,205.1,47.67,330,39.43,378.5,32.66,2231.65,32.64,9,17.91,4.07,23.6,1855.29,35.57,83.79,35.89,100.61,69.75,0.07,46.26,2.29,40.78,42.62,17.28,3.7,35.89,781.73,30.03,199.86,18.07,97,19.28,97,35.52,89,35.57,6886.04,32.64,4.4
"Czech Republic","CZE",0.99,0.1,9.83,8.9,7.8,13.68,33.97,1.26,22.28,1.88,31.13,0.43,34.39,32.13,38.44,1.75,38.02,1.85,0.01,0.01,39.13,0.01,0.17,0.01,37.66,33.69,34.51,30.42,14.89,0.01,27.39,0.61,15.17,24.27,30.03,24.69,26.98,0.01,18.7,0.01,36.98,31.99,30.24,34.37,31.91,43.03,34.34,30.67,0.1,29.93,3591.34,29.19,0.03464,22.8,310.76,19.92,0.003,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,36.15,84052.61,36.15,0.81076,39.12,79516.35,39.12,0.767,41.16,70879,43.63,0.68369,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,47.14,698321.16,52.56,6.7359,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.24,77.25,40.25,13.52,32.82,11.01,34.58,14.82,35.89,26270.25,33.19,7583.17,29.59,0,31.28,-171.48,11.32,99.85,19.58,99.14,0.01,100,0.01,100,33.89,169.44,22.13,1326.98,0.01,2.5,36.82,127,15.96,40.79,14.41,69.89,17.28,20.15,67.93,20.78,0.1833,28.29,3517,21.54,0.03,35.1,2171.25,20.74,0.02,0.01,0,0.01,0,26.09,8.78,36.51,21349.87,30.03,369.94,32.82,477.36,21.39,863.6,16.34,0.008,0.01,0,0.01,0,40.78,0.35829,33.54,1.01364,29.59,1.04984,34.58,0.91449,30.46,354.2,30.03,835.2,22.89,721,51.61,104.21,33.19,9.16,30.67,6.49,48.14,49.16,38.87,76.79,42.59,97.76,31.68,5.89,37.72,7.17,33.89,58.07,30.03,7.87,45.06,1352.68,21.32,138.71,0.01,99,0.01,99,10.73,98,33.54,8182.09,43.1,6.4
"Democratic People's Republic of Korea","PRK",11.9,7.29,19.43,12.02,12.45,49.05,55.33,57.38,2.55,0.56,55.44,0.7,70.31,39.19,51.65,39.46,57.9,1.89,0.55,54.88,51.81,3.21,2.16,53.4,56.78,58.11,58.13,48.87,33.92,51.49,77.13,80.49,45.65,36.2,0.01,0.36,48.7,0.01,49.4,0.01,89.35,55.33,37.93,29.78,53.27,58.4,45.68,53.37,29.18,36.94,12175.98,31.76,0.05255,21.76,211.53,17.77,0.00091,0.01,0,0.01,0,41.63,342.52,27.85,0.00148,23.14,0.59,0.01,0,0.01,0,0.01,0,55.16,28453.14,54.32,0.12279,54.83,18680.15,54.83,0.08062,54.52,8635.95,55.64,0.03727,52.51,311120.59,47.8,1.34267,54.93,285380.91,49.02,1.23159,55.44,239611.71,51.6,1.03407,62.21,254087.94,62.84,1.09654,60.25,20771.6,46.84,0.08964,0.01,0,0.01,0,55.17,1249599.89,34.19,5.39278,26.26,8151.03,20.35,0.03518,0.01,0,0.01,0,60.54,731783.8,47.11,3.15809,55.67,68.67,57.92,10.55,52.68,7.6,64.11,10.08,62.88,2819.55,53.74,1638.07,55.42,114.89,43.1,-0.92,24.59,97.75,46.78,76.61,49.03,39.68,54.08,4.9,59.49,1.6,100,0,75.69,38.2,85.59,89,44.82,55.85,46.49,181.83,42.34,34.49,57.92,12.14,0.00075,12.92,37,0.01,0,56.11,46750,42.27,0.19,0.01,0,0.01,0,40.25,40.52,87.45,44608.14,49.07,11672.57,54.7,1264.06,54.76,295998.8,44.57,1.228,0.01,0,0.01,0,85.59,-1.51873,93.27,-2.02205,42.34,0.52103,72.3,-1.23403,32.82,328.8,43.84,414.5,14.41,854.48,61.55,6.01,52.8,78.26,53.75,36.46,65.76,0.54,50.46,51.88,60.03,83.95,41.57,1.85,46.73,2.22,49.07,24.67,47.44,133.23,63.49,4901.63,50.46,2134.02,36.89,92,13.17,98,51.13,75,63.49,672.03,52.8,9.72
